"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
24,2937,41,13,192,29,2168,221,210,122,488,"Spruce_Fir",24
33,3321,43,8,649,107,1050,222,222,136,2495,"Lodgepole_Pine",33
42,2787,92,6,277,30,3156,230,231,135,5186,"Spruce_Fir",42
47,3245,81,9,492,97,685,233,224,123,1844,"Lodgepole_Pine",47
92,2846,112,10,212,25,2558,238,229,121,2831,"Lodgepole_Pine",92
95,3363,0,1,218,35,3483,217,236,156,2163,"Spruce_Fir",95
105,2923,61,16,525,77,1702,232,204,100,2971,"Lodgepole_Pine",105
117,3085,6,15,655,226,1710,201,210,145,3314,"Spruce_Fir",117
140,2914,49,18,210,-13,641,225,198,101,1544,"Spruce_Fir",140
167,3241,345,15,90,18,3558,190,216,164,4089,"Spruce_Fir",167
169,3483,49,15,726,249,2193,225,207,112,1698,"Spruce_Fir",169
199,3067,5,28,631,218,644,172,174,128,1507,"Krummholz",199
247,2971,127,19,339,125,2301,248,224,96,1528,"Lodgepole_Pine",247
272,1983,32,20,60,14,182,211,192,110,362,"Ponderosa_Pine",272
278,2952,43,22,170,49,4568,217,185,92,4672,"Spruce_Fir",278
358,2870,78,29,323,198,1324,242,174,40,955,"Aspen",358
393,3116,342,13,85,10,3639,193,221,166,3994,"Spruce_Fir",393
397,3028,138,6,319,58,2316,229,238,143,573,"Lodgepole_Pine",397
428,3028,163,16,335,7,1124,233,243,135,1282,"Douglas_fir",428
436,3270,313,8,474,80,810,199,234,175,513,"Spruce_Fir",436
438,3147,139,4,391,27,382,227,238,146,5660,"Spruce_Fir",438
463,2840,146,23,108,26,5299,244,230,103,4412,"Lodgepole_Pine",463
469,2975,196,9,531,62,5608,218,248,163,3638,"Lodgepole_Pine",469
499,3053,41,24,297,85,5029,215,181,89,2505,"Spruce_Fir",499
569,3227,151,18,566,8,900,240,237,120,2200,"Lodgepole_Pine",569
572,2479,171,18,30,-2,864,229,245,140,1237,"Douglas_fir",572
586,2608,143,20,300,70,1040,244,231,107,1053,"Ponderosa_Pine",586
587,3024,323,9,108,-1,2440,196,230,174,918,"Spruce_Fir",587
