Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
47031,2549,342,12,95,19,1068,194,221,165,2170,Lodgepole_Pine
15161,2642,49,26,67,28,1294,220,174,73,977,Lodgepole_Pine
10355,2824,320,11,67,1,2623,191,229,178,2610,Lodgepole_Pine
67751,3126,333,8,469,-59,1072,202,230,167,1034,Spruce_Fir
77379,3187,57,10,67,-3,335,227,220,126,2072,Spruce_Fir
55394,3764,3,17,1062,355,4920,195,206,146,3048,Krummholz
66390,2726,45,3,192,36,2553,220,233,150,4926,Lodgepole_Pine
26519,2546,45,16,247,41,306,222,202,109,942,Lodgepole_Pine
56401,2685,281,40,513,215,845,86,209,246,1800,Lodgepole_Pine
18495,3439,87,33,691,154,2077,247,167,23,1648,Spruce_Fir
57904,3322,191,15,573,176,1209,218,250,162,4320,Lodgepole_Pine
53092,3031,135,13,201,23,3730,240,234,121,2568,Lodgepole_Pine
9785,3055,30,9,395,10,1704,218,220,137,2684,Spruce_Fir
65883,2159,286,27,150,56,750,136,227,226,268,Ponderosa_Pine
91515,2938,69,6,255,10,953,226,228,136,2280,Lodgepole_Pine
33424,3118,321,14,300,47,234,184,226,182,1487,Spruce_Fir
104738,3274,63,14,339,-32,3218,232,211,109,1986,Krummholz
20475,3162,120,9,175,20,3196,236,233,128,4434,Spruce_Fir
67614,3136,345,14,600,62,1768,191,217,164,2697,Spruce_Fir
660,3326,219,7,0,0,3300,212,247,171,1844,Ponderosa_Pine
77395,2804,35,8,541,61,3125,219,223,139,6476,Lodgepole_Pine
55117,3126,90,21,192,69,4959,247,202,74,1691,Spruce_Fir
68239,3249,346,12,631,35,1892,197,221,162,564,Spruce_Fir
11827,3121,8,14,108,12,2335,202,210,143,2259,Spruce_Fir
40489,3146,129,6,330,26,361,230,236,139,5594,Spruce_Fir
16073,3360,65,24,579,91,2018,234,185,70,1231,Spruce_Fir
1663,3134,165,11,1150,204,3124,230,244,144,1627,Lodgepole_Pine
28809,2851,50,34,108,25,1026,213,149,45,1620,Lodgepole_Pine
12322,3044,113,17,420,177,6097,247,221,96,4002,Lodgepole_Pine
15890,2922,348,12,660,171,977,197,220,161,2765,Lodgepole_Pine
41496,3390,87,12,769,180,726,238,220,111,190,Lodgepole_Pine
30294,2601,346,14,384,42,541,193,218,163,850,Ponderosa_Pine
50643,2350,325,36,216,107,1256,110,176,193,1050,Ponderosa_Pine
41586,2932,241,6,150,13,5180,209,245,174,3955,Lodgepole_Pine
30690,3173,18,14,30,1,5209,208,210,136,1015,Ponderosa_Pine
9601,3067,89,13,192,32,2126,239,219,108,1366,Spruce_Fir
77762,3101,205,14,480,89,1981,211,252,173,2006,Lodgepole_Pine
64873,3571,331,6,247,78,1699,205,232,166,1380,Krummholz
11203,2870,17,15,569,185,2535,206,207,135,2079,Lodgepole_Pine
495,2598,52,15,295,-21,1065,227,206,108,228,Lodgepole_Pine
