,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
24044,3371,340,22,258,78,2358,167,202,170,2598,Spruce_Fir
70107,3277,288,10,636,43,603,192,239,188,741,Spruce_Fir
32093,2969,4,13,395,48,1537,202,214,148,379,Lodgepole_Pine
60463,3077,0,1,577,78,5556,217,236,156,3558,Spruce_Fir
30418,2578,299,6,150,50,886,202,238,175,1198,Aspen
26860,2884,54,10,120,-8,319,226,218,125,573,Lodgepole_Pine
102834,2270,283,31,60,32,828,119,223,235,684,Ponderosa_Pine
29073,3182,163,9,390,7,3804,229,243,146,4352,Spruce_Fir
69103,3256,63,35,256,49,1783,226,149,27,2413,Spruce_Fir
99054,3088,196,11,335,19,973,217,249,165,3188,Spruce_Fir
73370,2574,335,19,90,33,258,173,211,175,1770,Lodgepole_Pine
72811,3010,62,16,108,22,1099,232,205,101,1752,Lodgepole_Pine
28487,2809,359,14,738,75,390,198,213,152,1050,Lodgepole_Pine
39247,3223,90,2,0,0,4061,223,235,148,2603,Ponderosa_Pine
53376,2911,71,10,514,130,1200,231,221,121,1719,Lodgepole_Pine
66688,2973,315,13,108,12,2468,185,229,184,811,Lodgepole_Pine
48830,2908,283,11,60,14,1919,188,240,192,1142,Lodgepole_Pine
85540,2958,342,16,1050,192,2550,186,214,166,930,Lodgepole_Pine
31640,2919,48,17,518,100,1418,224,201,105,2732,Lodgepole_Pine
79596,3154,315,11,134,21,4778,192,231,180,2596,Lodgepole_Pine
93136,2697,94,11,162,16,1463,237,224,117,1440,Spruce_Fir
11174,3139,128,13,162,30,2343,241,231,117,2505,Spruce_Fir
15644,2652,318,6,408,99,663,205,235,169,1168,Ponderosa_Pine
64713,3051,61,21,285,46,4625,232,193,84,470,Lodgepole_Pine
63677,2516,161,27,277,130,301,235,234,110,992,Ponderosa_Pine
86584,3365,270,9,937,166,999,198,243,185,793,Spruce_Fir
5809,3172,93,14,350,23,6058,242,217,102,1165,Spruce_Fir
2459,3100,163,15,376,39,1549,233,243,138,703,Lodgepole_Pine
42059,3310,197,14,531,165,1167,216,251,167,4380,Lodgepole_Pine
77659,3239,47,11,67,6,3062,224,217,126,2713,Krummholz
34351,2853,101,31,270,181,1282,253,183,35,834,Aspen
8423,3203,71,21,430,97,4954,238,194,77,3093,Spruce_Fir
33436,2916,99,22,120,49,6232,250,203,70,4255,Lodgepole_Pine
90512,3200,0,9,228,105,4924,206,222,154,1846,Spruce_Fir
60231,3091,181,10,1276,206,3157,223,247,156,1291,Lodgepole_Pine
61628,3060,97,6,408,19,2864,230,231,135,6339,Spruce_Fir
96683,3206,122,23,309,46,3800,251,215,79,484,Spruce_Fir
28744,2801,143,23,67,11,4466,245,228,99,4981,Lodgepole_Pine
68847,2102,206,9,342,94,450,215,249,169,301,Ponderosa_Pine
36682,2825,87,19,255,69,3153,244,205,82,1509,Lodgepole_Pine
5257,2896,45,8,295,33,4086,223,223,135,6390,Lodgepole_Pine
55509,2081,46,24,277,39,323,219,182,85,618,Ponderosa_Pine
71970,3177,17,14,430,52,2059,208,210,137,2618,Spruce_Fir
35049,3311,66,11,0,0,1982,231,217,117,907,Krummholz
34025,2893,31,11,319,48,2469,217,217,134,1208,Spruce_Fir
77392,2986,120,4,150,7,1680,226,236,145,1354,Lodgepole_Pine
31548,2955,117,10,120,5,4585,237,231,125,2255,Lodgepole_Pine
57937,2558,319,11,127,29,666,192,230,178,1302,Lodgepole_Pine
26589,2898,325,19,201,19,1824,171,217,184,1323,Lodgepole_Pine
48028,2801,212,25,42,19,1328,190,254,188,2123,Lodgepole_Pine
26740,2758,55,11,134,33,1189,227,216,121,2506,Lodgepole_Pine
75690,3289,195,21,134,29,2440,212,252,166,3618,Spruce_Fir
90375,3004,94,12,598,78,5023,238,222,113,6125,Krummholz
76104,3200,339,21,30,15,4241,171,205,171,3547,Spruce_Fir
65207,2929,124,12,0,0,4407,240,231,118,1852,Lodgepole_Pine
29156,3212,34,20,547,174,3642,213,193,109,1864,Spruce_Fir
18030,2677,93,12,365,65,841,239,221,110,1266,Lodgepole_Pine
82482,3083,243,1,342,36,3156,216,239,160,1421,Lodgepole_Pine
11250,3166,136,15,285,51,277,242,233,116,2263,Spruce_Fir
28718,2753,17,20,134,43,1664,199,194,126,3200,Lodgepole_Pine
101536,2437,87,30,134,52,778,247,175,35,1184,Ponderosa_Pine
19382,2903,25,9,134,3,5146,216,221,141,4243,Lodgepole_Pine
16208,2956,105,5,190,10,1786,229,233,138,2055,Lodgepole_Pine
36633,2457,7,11,120,14,268,207,218,148,1898,Ponderosa_Pine
26723,3062,249,21,454,141,3004,169,250,215,2337,Lodgepole_Pine
80803,3168,329,6,42,-1,4279,207,233,165,3293,Spruce_Fir
25496,3075,117,23,175,46,2482,252,211,74,3210,Spruce_Fir
100607,3083,43,9,210,13,1416,222,221,134,2992,Spruce_Fir
71883,2589,150,10,247,50,1266,233,240,137,1740,Ponderosa_Pine
69559,2975,181,16,90,33,1615,224,248,152,2290,Lodgepole_Pine
60744,3035,25,7,443,15,4350,217,225,145,1350,Lodgepole_Pine
84901,3286,137,27,108,-33,600,249,218,79,3776,Lodgepole_Pine
46608,3142,90,3,42,1,4730,224,234,146,2073,Spruce_Fir
56229,3020,124,17,666,199,162,247,225,100,750,Lodgepole_Pine
102292,3091,151,11,134,-9,955,234,240,135,1591,Spruce_Fir
47417,2529,52,6,175,9,495,223,227,140,1114,Spruce_Fir
93772,2977,265,9,0,0,2695,198,244,185,192,Lodgepole_Pine
29821,2979,95,9,537,43,4157,234,227,124,4738,Lodgepole_Pine
53427,2746,125,26,85,23,1128,253,211,69,631,Lodgepole_Pine
87295,3228,278,21,190,10,4103,159,239,217,1771,Spruce_Fir
79477,2598,357,16,150,44,391,192,209,152,1832,Lodgepole_Pine
61308,3146,337,8,192,51,4560,203,229,165,1325,Spruce_Fir
94263,2627,46,18,42,0,256,223,199,104,1383,Lodgepole_Pine
104059,3379,16,13,60,10,4642,208,213,140,4548,Krummholz
53218,2891,90,4,339,65,2666,226,233,141,2234,Lodgepole_Pine
55898,3021,0,3,0,0,3121,215,234,156,365,Spruce_Fir
10906,2824,12,10,192,43,3732,210,219,146,5584,Lodgepole_Pine
101776,2239,339,26,30,5,404,154,191,170,1026,Ponderosa_Pine
65307,3134,29,17,30,1,1595,211,200,120,1806,Spruce_Fir
40850,2991,93,4,85,11,1025,226,233,142,1591,Lodgepole_Pine
11602,2517,320,11,150,32,382,192,230,177,661,Lodgepole_Pine
79805,3166,342,9,192,-11,1041,202,227,164,830,Spruce_Fir
106344,3082,12,13,607,223,1627,206,212,142,3362,Spruce_Fir
53787,2752,335,8,60,9,1027,202,230,166,2142,Lodgepole_Pine
105398,3100,317,11,60,13,4713,190,230,180,1380,Spruce_Fir
84865,3275,73,18,242,52,3421,238,203,91,2995,Lodgepole_Pine
73808,3129,116,13,60,3,6381,242,227,111,2208,Spruce_Fir
40029,3019,41,21,240,71,402,218,189,97,1583,Lodgepole_Pine
1936,2983,314,15,277,51,2992,178,227,188,1295,Lodgepole_Pine
39950,2782,45,2,295,26,2093,220,234,150,1718,Lodgepole_Pine
61784,2343,295,7,0,0,218,201,238,177,808,Ponderosa_Pine
56974,3037,10,4,60,8,1889,215,231,153,1680,Spruce_Fir
43425,3153,288,20,150,43,90,159,233,212,518,Spruce_Fir
10519,2950,21,7,108,11,2224,215,224,146,1986,Spruce_Fir
74403,2782,96,9,216,26,1781,234,228,125,1895,Spruce_Fir
70665,3057,103,17,309,50,3081,246,216,94,1850,Lodgepole_Pine
1080,2972,171,10,408,79,5325,227,245,150,4406,Lodgepole_Pine
7906,2906,223,20,42,16,2021,189,254,195,1320,Lodgepole_Pine
6259,3340,78,13,242,56,2383,237,215,106,1994,Spruce_Fir
21814,3154,343,21,212,80,1060,174,204,166,2048,Spruce_Fir
37718,2890,231,9,162,4,1824,206,249,180,1566,Lodgepole_Pine
4277,2998,254,15,170,29,1969,185,248,201,1310,Spruce_Fir
5331,2299,312,26,60,19,1063,142,211,205,430,Lodgepole_Pine
77604,3222,8,19,457,26,1591,195,199,137,2176,Spruce_Fir
23209,2580,289,30,228,155,402,123,221,230,994,Lodgepole_Pine
32954,3266,85,10,547,-18,1371,235,222,118,2040,Spruce_Fir
51498,3125,241,10,297,52,5697,202,248,184,2452,Lodgepole_Pine
24938,2708,25,10,30,4,1288,215,219,140,1752,Spruce_Fir
74671,2980,266,9,170,46,3805,197,244,187,2648,Lodgepole_Pine
42159,3199,252,9,612,97,793,200,247,185,816,Lodgepole_Pine
933,2326,21,20,212,34,840,203,194,122,698,Ponderosa_Pine
67559,2656,104,11,258,0,1366,239,226,117,870,Lodgepole_Pine
21734,3206,320,30,361,177,2854,130,197,199,2842,Spruce_Fir
7369,3121,6,18,577,23,1840,195,202,141,3371,Spruce_Fir
79906,3131,122,16,30,-1,2589,245,226,105,1764,Spruce_Fir
96191,3276,294,16,90,24,4586,175,235,200,793,Spruce_Fir
550,3103,83,6,30,-4,1532,229,230,135,531,Spruce_Fir
95989,2982,37,7,0,0,5435,220,224,139,2322,Spruce_Fir
42938,2920,300,8,182,78,979,199,237,178,1928,Lodgepole_Pine
70059,2584,100,10,0,0,1489,237,227,120,1170,Ponderosa_Pine
92776,3168,112,8,339,101,4837,234,232,130,1643,Spruce_Fir
109661,2948,220,31,180,122,2779,169,251,202,1230,Lodgepole_Pine
99580,2373,296,31,391,132,324,118,212,226,1811,Ponderosa_Pine
76269,3321,1,10,531,74,875,206,221,153,1261,Spruce_Fir
70565,2813,48,7,201,35,3018,223,225,137,4729,Lodgepole_Pine
87431,3017,240,29,182,101,2814,155,249,221,2245,Lodgepole_Pine
3923,3097,282,16,698,60,2081,174,239,205,904,Lodgepole_Pine
29250,2719,270,7,0,0,2233,203,242,179,277,Spruce_Fir
97650,3138,354,2,0,0,4079,215,235,157,1559,Spruce_Fir
46852,3284,327,19,541,107,642,171,216,182,402,Spruce_Fir
68918,2942,47,23,258,89,1867,221,183,85,2970,Lodgepole_Pine
22791,2700,10,9,127,27,1777,210,221,148,6330,Lodgepole_Pine
43161,2916,84,14,150,13,1036,239,215,103,2213,Lodgepole_Pine
27837,2538,65,12,510,12,830,231,216,116,3743,Lodgepole_Pine
85763,3014,338,4,324,30,4133,210,233,162,1377,Lodgepole_Pine
56003,2998,49,15,400,82,4663,225,206,111,3799,Spruce_Fir
74155,2441,49,15,30,-8,1008,225,206,111,1357,Douglas_fir
72883,2918,158,13,0,0,3736,233,242,137,1900,Spruce_Fir
15409,2897,344,12,242,37,2675,195,220,164,2643,Lodgepole_Pine
16720,2760,43,12,150,30,2400,222,213,123,2244,Ponderosa_Pine
58689,3111,287,17,108,32,4596,171,237,205,1321,Cottonwood_Willow
71473,2767,179,12,30,7,2537,225,247,153,1779,Lodgepole_Pine
72648,2694,214,23,201,38,3369,191,254,189,1899,Lodgepole_Pine
41620,2995,354,7,402,76,4984,208,227,157,5864,Spruce_Fir
15937,3106,122,6,30,-1,1939,230,235,138,488,Spruce_Fir
1414,3322,107,19,134,22,2461,249,213,85,1889,Spruce_Fir
95009,2666,105,13,150,32,1667,242,223,108,134,Ponderosa_Pine
75702,3208,258,26,180,75,2781,148,244,228,1208,Spruce_Fir
62479,2932,324,17,175,31,4201,176,220,183,2524,Lodgepole_Pine
55463,3148,108,8,503,70,330,233,232,130,1863,Lodgepole_Pine
85366,2828,350,19,350,94,2482,182,204,158,720,Lodgepole_Pine
91522,2968,89,10,384,54,3594,235,224,120,2074,Lodgepole_Pine
36554,2097,253,30,95,69,342,140,243,232,638,Ponderosa_Pine
24940,3132,96,5,0,0,1405,228,233,139,2241,Spruce_Fir
82932,3203,293,5,162,19,600,205,239,173,1537,Spruce_Fir
102094,3082,335,4,192,13,2200,211,234,162,2343,Lodgepole_Pine
6876,2901,287,5,283,66,3032,206,240,172,2180,Lodgepole_Pine
76361,3353,205,26,765,126,3653,195,253,179,2418,Spruce_Fir
14840,2729,328,12,323,24,1262,191,226,175,1974,Lodgepole_Pine
44995,2984,262,33,283,203,2483,124,236,239,1604,Spruce_Fir
78455,3027,20,6,30,-4,902,216,228,149,1651,Spruce_Fir
31651,2996,340,18,582,237,703,180,212,169,1423,Lodgepole_Pine
97617,2764,354,7,339,16,1674,209,228,157,1986,Lodgepole_Pine
72829,2643,294,10,30,2,1452,192,238,186,1116,Lodgepole_Pine
1954,3012,94,4,150,17,2877,225,234,144,1863,Lodgepole_Pine
49266,3017,72,12,339,37,1127,233,217,114,2292,Lodgepole_Pine
89,3295,27,4,0,0,4242,218,230,149,3833,Krummholz
35598,2856,250,23,379,136,2355,164,249,218,424,Lodgepole_Pine
70610,2949,244,14,424,43,5738,190,251,197,3500,Lodgepole_Pine
90053,2920,66,17,60,19,5684,234,205,97,1167,Lodgepole_Pine
49692,3342,182,14,30,-2,2143,224,248,154,3601,Spruce_Fir
44966,3185,72,7,467,13,4708,228,227,133,1652,Spruce_Fir
58424,2959,184,10,228,43,5349,223,247,157,3512,Lodgepole_Pine
71359,2873,6,9,366,36,1092,210,223,151,2780,Spruce_Fir
31482,3244,72,9,108,19,4283,231,223,125,2044,Spruce_Fir
104042,2635,19,21,454,108,741,200,191,122,592,Lodgepole_Pine
30506,2840,153,23,162,75,3942,240,234,110,5470,Lodgepole_Pine
76235,2948,338,17,85,20,3780,182,214,171,1321,Spruce_Fir
73656,2918,108,11,150,19,1689,239,227,117,808,Lodgepole_Pine
79850,2940,64,35,402,123,902,227,147,22,726,Lodgepole_Pine
51463,2932,301,18,60,14,2568,167,229,201,2438,Lodgepole_Pine
90799,2704,77,9,242,21,319,232,224,125,1092,Aspen
87211,3117,271,20,738,196,3373,164,242,216,2160,Spruce_Fir
88112,2805,146,10,90,5,2077,234,239,135,2244,Aspen
72757,3009,217,14,108,25,2910,204,253,182,430,Lodgepole_Pine
775,3308,71,14,400,98,421,235,213,107,510,Lodgepole_Pine
7635,3098,317,8,175,20,108,199,233,174,1416,Spruce_Fir
66641,2736,184,18,85,17,1383,221,249,154,2521,Lodgepole_Pine
67921,3197,345,13,180,19,1062,195,220,163,716,Spruce_Fir
73115,3311,151,21,847,195,2640,241,235,114,2407,Spruce_Fir
54429,3224,297,4,90,3,5775,208,238,169,1595,Spruce_Fir
40857,3044,93,27,95,40,2101,250,189,50,3520,Spruce_Fir
27334,3083,90,7,300,36,2906,231,229,130,6129,Spruce_Fir
90386,3013,189,8,443,-7,1460,221,246,160,1463,Lodgepole_Pine
10535,2577,104,18,404,174,899,248,214,88,939,Lodgepole_Pine
36899,3139,35,15,0,0,3023,217,206,121,3183,Lodgepole_Pine
51722,2887,240,4,309,59,2750,212,243,168,2308,Lodgepole_Pine
45721,2677,132,6,124,21,1879,229,237,141,1836,Ponderosa_Pine
105725,2983,315,4,437,2,1892,209,236,166,973,Spruce_Fir
25395,3444,67,16,782,81,899,235,206,98,371,Krummholz
40152,2960,346,2,170,-9,1167,215,235,158,767,Lodgepole_Pine
40660,3142,30,5,0,0,4923,218,228,146,2746,Spruce_Fir
100201,2982,207,13,474,76,5911,212,251,173,3132,Lodgepole_Pine
17855,3455,289,20,268,26,1376,161,234,211,1761,Krummholz
67999,3110,288,12,492,78,2973,186,239,192,552,Spruce_Fir
88666,2696,358,30,421,169,874,161,171,137,738,Lodgepole_Pine
29994,2674,166,12,150,22,3558,230,244,143,2554,Lodgepole_Pine
2042,2972,279,6,67,13,2117,204,241,176,1170,Spruce_Fir
11768,2896,61,9,268,45,2592,227,222,128,2640,Lodgepole_Pine
77419,3224,99,24,192,58,1415,251,200,65,1371,Krummholz
66531,3004,235,6,216,9,5698,210,245,173,2391,Spruce_Fir
63441,2963,23,19,90,12,1288,206,197,122,2310,Cottonwood_Willow
33557,2571,84,15,95,8,1084,240,213,100,1240,Lodgepole_Pine
67450,2861,51,25,228,83,4109,223,178,76,977,Lodgepole_Pine
16089,3206,122,28,319,58,3717,253,206,60,421,Spruce_Fir
107220,2973,189,10,633,-2,5341,221,247,160,1767,Lodgepole_Pine
59456,3190,79,7,30,0,1867,230,227,130,1592,Spruce_Fir
12068,3129,28,13,457,112,1597,215,212,132,2737,Spruce_Fir
14123,2897,283,25,300,100,1546,142,231,224,2556,Lodgepole_Pine
54796,2797,207,25,277,116,1253,195,253,182,1657,Lodgepole_Pine
96245,3070,72,5,60,1,2230,226,230,138,2206,Lodgepole_Pine
68137,2750,331,12,30,7,2121,190,224,173,470,Lodgepole_Pine
55296,3188,263,16,454,53,430,178,246,206,2880,Lodgepole_Pine
50079,3088,134,17,210,34,755,244,230,109,787,Lodgepole_Pine
68592,3307,59,15,272,78,595,230,207,105,911,Lodgepole_Pine
103670,2844,295,22,60,26,5237,152,228,213,4642,Lodgepole_Pine
55371,2771,334,15,309,97,1317,185,219,173,864,Lodgepole_Pine
8411,2892,4,10,218,8,1612,207,221,151,2832,Lodgepole_Pine
13395,2952,64,14,67,20,4755,232,210,107,2468,Spruce_Fir
55121,2955,51,21,446,39,3861,225,189,88,5838,Lodgepole_Pine
26060,3067,0,11,630,143,4119,204,220,153,2377,Lodgepole_Pine
25291,2970,91,15,201,41,2010,242,215,99,1917,Lodgepole_Pine
49275,2599,150,15,150,29,787,238,238,125,2221,Lodgepole_Pine
5660,2990,23,5,134,23,3705,217,228,148,2347,Spruce_Fir
38785,2666,336,9,0,0,484,199,227,167,601,Lodgepole_Pine
32856,2824,354,10,0,0,3555,204,223,157,6515,Lodgepole_Pine
95881,2767,90,32,120,57,242,249,173,28,1418,Aspen
68931,2951,90,11,60,13,2300,237,223,116,618,Lodgepole_Pine
21456,3433,336,18,551,77,1863,177,212,173,509,Krummholz
99230,3078,175,5,499,53,1638,223,243,154,759,Lodgepole_Pine
49248,2959,67,12,404,0,4522,232,217,116,3342,Lodgepole_Pine
1034,2904,325,21,67,19,1920,162,212,187,2234,Lodgepole_Pine
38363,2154,126,33,67,41,1033,253,199,46,384,Cottonwood_Willow
76517,2975,340,16,192,25,2789,184,214,169,569,Spruce_Fir
101552,2668,24,6,182,11,218,217,227,147,870,Lodgepole_Pine
72614,3219,56,25,216,12,1742,227,178,70,2405,Spruce_Fir
22925,2792,341,21,120,63,1224,170,203,169,1209,Lodgepole_Pine
94049,2877,20,15,323,58,1624,208,207,133,2812,Lodgepole_Pine
90252,2837,146,23,30,-2,5677,244,230,103,4548,Lodgepole_Pine
81565,2935,133,18,175,20,1899,246,228,103,1597,Spruce_Fir
91647,3215,307,12,571,40,607,187,233,186,914,Lodgepole_Pine
89392,3214,71,10,108,-9,510,231,221,121,2161,Ponderosa_Pine
9345,3008,101,5,95,9,5000,228,233,139,3198,Lodgepole_Pine
64521,2994,243,7,488,82,3404,207,246,176,1209,Krummholz
66001,2495,89,13,108,22,840,239,219,108,5168,Lodgepole_Pine
5214,2942,287,16,488,22,5367,175,237,202,2058,Lodgepole_Pine
41495,3033,88,6,150,6,3631,230,229,133,170,Spruce_Fir
90301,2867,306,21,256,106,3829,159,223,203,990,Lodgepole_Pine
4015,3135,171,14,256,37,2160,229,246,145,242,Spruce_Fir
96620,3224,205,5,201,16,1485,217,244,164,532,Lodgepole_Pine
3634,3333,40,26,218,78,2263,212,172,81,1208,Krummholz
36949,2974,241,11,42,-5,2679,199,249,188,234,Lodgepole_Pine
13792,3101,42,14,85,15,5038,222,209,120,1510,Spruce_Fir
61397,2901,121,14,175,35,3648,243,228,112,2711,Spruce_Fir
19151,3070,349,9,85,9,3760,204,225,160,362,Spruce_Fir
43537,3186,30,26,342,120,1084,202,174,96,576,Spruce_Fir
59385,3128,214,3,30,0,3242,216,243,163,1438,Lodgepole_Pine
24282,2541,37,29,60,33,902,205,164,77,1584,Lodgepole_Pine
91375,2249,24,30,488,165,553,189,161,92,592,Ponderosa_Pine
45507,2790,278,22,60,27,2028,153,237,220,3206,Spruce_Fir
42175,2587,137,16,182,28,1506,243,233,114,2393,Ponderosa_Pine
83375,3199,168,12,430,83,2671,230,245,145,2992,Lodgepole_Pine
68217,3095,18,13,509,20,1530,209,211,137,3190,Lodgepole_Pine
61600,2963,199,11,890,108,2902,216,250,167,1549,Lodgepole_Pine
66673,3355,26,7,30,5,2844,217,225,144,2180,Krummholz
67757,2669,39,14,270,35,323,220,209,121,379,Lodgepole_Pine
98252,2870,356,20,108,21,2496,184,201,151,1092,Lodgepole_Pine
66063,2790,120,7,342,57,684,232,235,136,2440,Lodgepole_Pine
37,3321,83,21,573,155,1608,244,199,75,1620,Krummholz
93869,2861,16,7,30,3,1638,214,226,148,1205,Spruce_Fir
83859,2973,19,19,474,6,644,203,198,127,437,Lodgepole_Pine
54703,3155,174,24,170,64,3610,226,244,136,703,Lodgepole_Pine
83648,3169,24,18,170,29,2395,207,199,123,2268,Spruce_Fir
43055,2353,61,18,42,7,430,232,199,93,537,Lodgepole_Pine
56509,2893,123,14,150,12,1113,243,229,112,2308,Lodgepole_Pine
6904,3031,23,6,573,177,6347,216,227,147,3848,Lodgepole_Pine
22311,3000,281,11,750,-68,1595,189,241,192,2168,Lodgepole_Pine
13431,3289,84,10,150,36,1655,234,224,121,2892,Spruce_Fir
101453,2915,114,8,270,57,3376,233,233,131,4355,Lodgepole_Pine
55264,3132,49,9,552,-29,4132,224,221,131,4475,Spruce_Fir
2924,3022,342,20,666,263,787,174,205,168,1507,Lodgepole_Pine
29588,3047,3,10,67,13,6774,207,221,152,3144,Lodgepole_Pine
109819,2685,92,13,30,0,2037,240,219,107,459,Lodgepole_Pine
19150,3048,111,10,534,-16,1316,237,229,122,1298,Lodgepole_Pine
58342,2807,76,17,430,139,446,239,206,92,2241,Aspen
47296,2730,319,17,120,38,1401,175,222,187,2257,Lodgepole_Pine
27826,2416,315,29,309,217,720,130,202,205,1583,Ponderosa_Pine
107811,2729,97,13,361,45,1358,241,221,108,2908,Lodgepole_Pine
3161,3253,179,30,361,129,2836,217,241,135,876,Spruce_Fir
36288,3109,217,7,120,-9,6256,212,247,171,2462,Lodgepole_Pine
32951,2434,30,14,30,4,360,215,208,127,1273,Douglas_fir
109932,2350,322,21,30,15,424,163,214,189,785,Ponderosa_Pine
21190,3246,99,13,560,-9,806,241,221,108,2700,Spruce_Fir
72267,2905,73,18,30,-16,1956,238,203,90,2835,Lodgepole_Pine
89265,3356,241,15,216,101,3508,190,251,198,510,Spruce_Fir
66009,3131,45,4,0,0,2644,221,231,147,1155,Spruce_Fir
23716,3535,288,16,300,123,3036,174,237,203,1642,Spruce_Fir
93437,2688,157,14,228,25,955,235,241,134,511,Ponderosa_Pine
60731,3577,9,18,474,165,2951,197,202,138,1529,Lodgepole_Pine
56373,3050,166,21,331,29,5508,233,242,130,1712,Lodgepole_Pine
37603,3470,337,19,1134,331,4340,175,210,172,2728,Krummholz
49680,2962,117,15,607,183,914,244,225,106,1265,Lodgepole_Pine
67077,3360,60,22,721,145,2335,231,189,79,2067,Spruce_Fir
62095,3285,67,12,134,25,6169,232,217,116,391,Spruce_Fir
100067,3189,129,18,400,-132,361,246,227,102,3896,Lodgepole_Pine
105805,3483,40,26,779,268,2448,212,174,83,1790,Spruce_Fir
28175,3067,49,15,30,0,3859,225,206,111,3916,Spruce_Fir
75088,2945,302,24,234,65,6199,148,222,211,4663,Lodgepole_Pine
65602,2938,156,23,636,272,2365,239,236,114,1825,Krummholz
101369,2849,79,8,85,-1,3076,231,225,126,4207,Lodgepole_Pine
61094,2926,58,9,85,4,5079,227,221,128,3109,Spruce_Fir
22022,3161,84,5,1261,292,2958,227,231,139,1739,Lodgepole_Pine
89558,2901,116,24,807,272,2723,252,210,71,1706,Lodgepole_Pine
19673,2962,221,16,180,76,6157,198,254,188,4910,Lodgepole_Pine
100787,2929,213,11,255,23,5752,210,251,175,5264,Lodgepole_Pine
47578,3310,355,13,819,273,3585,197,216,155,2221,Spruce_Fir
54684,2586,269,38,85,41,1104,99,223,247,1266,Lodgepole_Pine
85949,2772,132,23,234,99,3272,250,221,86,6030,Lodgepole_Pine
