Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
38077,3181,18,18,175,26,1809,202,198,128,1758,Spruce_Fir
1352,3067,77,13,323,37,4790,236,216,110,1063,Spruce_Fir
102126,2968,45,4,323,13,4625,221,231,146,5320,Lodgepole_Pine
44305,2715,18,14,270,84,997,208,209,135,1950,Lodgepole_Pine
102834,2270,283,31,60,32,828,119,223,235,684,Ponderosa_Pine
83762,2388,316,25,390,157,911,146,210,199,1040,Douglas_fir
82934,2600,176,24,60,26,1668,225,245,138,1205,Ponderosa_Pine
8270,2969,102,10,42,7,1463,237,227,120,2024,Spruce_Fir
70976,3190,303,8,582,78,779,198,236,178,999,Lodgepole_Pine
24271,2804,87,5,514,16,841,227,232,140,1218,Aspen
57142,3160,71,11,636,79,1448,233,218,115,2627,Spruce_Fir
79832,3096,39,10,582,6,3916,221,219,132,3474,Spruce_Fir
21576,2969,8,36,277,110,277,156,146,108,1831,Spruce_Fir
2216,3162,248,17,402,60,1092,182,250,204,2760,Spruce_Fir
48013,3098,243,11,351,-34,2609,199,249,188,674,Spruce_Fir
5690,2988,259,16,582,88,5692,180,247,205,4602,Lodgepole_Pine
50342,3132,327,7,711,71,1922,204,233,168,2621,Spruce_Fir
24102,2933,88,21,518,137,1092,246,201,74,726,Lodgepole_Pine
43324,3135,135,4,60,0,4357,226,238,146,1741,Spruce_Fir
45668,3079,333,6,67,4,2307,205,232,165,2139,Spruce_Fir
4584,2980,284,9,633,-54,1509,196,240,184,1794,Lodgepole_Pine
46237,3061,258,14,335,56,5749,186,248,200,1879,Lodgepole_Pine
47439,2936,256,27,485,287,1832,147,244,228,1593,Lodgepole_Pine
6048,3120,315,14,295,51,342,183,228,185,1353,Lodgepole_Pine
72913,3196,81,5,725,60,1167,226,231,140,2270,Spruce_Fir
3416,3172,120,25,319,81,3427,253,210,70,395,Spruce_Fir
7622,3158,286,4,272,27,3195,208,239,170,876,Lodgepole_Pine
57634,3236,344,10,67,16,3435,201,225,163,1879,Spruce_Fir
72016,2952,53,5,324,50,3289,223,229,142,1879,Lodgepole_Pine
54582,2936,331,22,382,66,882,162,206,181,1477,Lodgepole_Pine
58512,2138,66,37,180,74,240,227,140,12,537,Ponderosa_Pine
76251,3186,70,5,240,13,5437,225,230,140,2753,Spruce_Fir
100344,3234,123,41,418,77,1080,249,174,9,1116,Lodgepole_Pine
27066,2251,349,22,127,52,1302,174,197,158,700,Douglas_fir
81957,3183,291,21,459,87,1624,155,231,214,2565,Spruce_Fir
10877,3153,168,24,212,24,2482,230,241,129,3330,Spruce_Fir
68703,2930,18,11,277,35,805,211,216,141,1673,Lodgepole_Pine
106000,2974,85,24,90,-16,832,246,191,60,845,Spruce_Fir
9363,2952,108,18,182,41,4006,248,216,90,5142,Lodgepole_Pine
48678,3256,65,9,108,4,721,229,222,126,1978,Spruce_Fir
15596,3279,209,10,212,0,1846,213,249,171,3962,Spruce_Fir
9220,3028,359,20,277,169,752,185,198,146,3168,Lodgepole_Pine
30114,2183,100,32,180,132,484,252,178,27,212,Douglas_fir
49433,2891,279,11,566,245,1205,188,241,193,1915,Lodgepole_Pine
62125,3279,167,9,541,188,3844,227,244,149,532,Lodgepole_Pine
6038,3289,5,11,395,66,3456,206,219,150,2851,Spruce_Fir
22628,2442,351,17,443,237,1040,188,209,158,990,Lodgepole_Pine
29147,2841,320,24,85,36,4540,151,209,194,4989,Lodgepole_Pine
14444,2964,59,19,67,12,361,230,196,90,335,Lodgepole_Pine
46732,3145,21,21,720,272,741,201,189,118,1822,Ponderosa_Pine
70999,3494,96,19,874,209,2477,247,209,83,1142,Spruce_Fir
934,2837,75,23,216,91,841,240,190,67,1266,Lodgepole_Pine
19742,3453,151,24,182,46,4070,242,232,105,3934,Aspen
48481,3239,21,10,108,17,3126,214,219,141,2014,Spruce_Fir
8334,2844,186,23,95,30,1441,217,249,153,2163,Aspen
