,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
74290,2613,165,15,255,42,2777,232,244,139,2045,Lodgepole_Pine
66489,2862,322,29,362,139,2713,134,197,196,256,Spruce_Fir
57200,3222,35,13,90,-13,1082,218,211,127,2974,Lodgepole_Pine
69698,2832,95,22,258,-51,295,249,202,71,1784,Lodgepole_Pine
70538,2646,126,16,153,0,730,245,227,106,1860,Lodgepole_Pine
15150,3321,40,11,182,8,2018,221,215,127,2051,Lodgepole_Pine
64382,3038,43,12,297,-5,2563,222,213,123,2750,Lodgepole_Pine
50706,3229,260,13,757,163,6253,188,247,197,1613,Lodgepole_Pine
11399,2968,37,14,120,31,4729,219,207,121,4621,Spruce_Fir
92784,3228,121,15,553,112,2711,245,226,106,2809,Spruce_Fir
72363,3119,212,15,60,3,5318,206,253,179,1173,Spruce_Fir
50069,3022,172,21,218,8,2316,228,245,138,3195,Lodgepole_Pine
79312,3337,158,18,824,180,1170,237,240,127,1379,Lodgepole_Pine
93694,2640,102,22,201,-2,1224,251,204,70,424,Lodgepole_Pine
2869,2817,83,15,95,12,120,240,213,99,95,Aspen
20120,2942,66,24,301,140,330,235,183,66,1324,Spruce_Fir
90476,2666,128,15,42,13,1889,244,229,110,959,Lodgepole_Pine
55441,3086,324,16,67,15,4412,177,221,182,1084,Spruce_Fir
22347,2837,68,13,283,42,3354,233,213,109,6456,Lodgepole_Pine
15390,2266,107,26,60,28,785,253,200,58,481,Ponderosa_Pine
53858,3341,355,14,255,71,3187,197,215,155,2300,Krummholz
69340,2559,117,3,510,13,1063,225,236,146,1265,Ponderosa_Pine
105094,2720,53,7,42,-2,1282,224,225,135,1981,Spruce_Fir
68111,3391,248,7,492,69,3672,206,245,178,2263,Krummholz
17089,3260,32,10,626,55,3427,218,218,134,4298,Spruce_Fir
79926,3135,330,10,895,362,1295,196,228,171,1172,Spruce_Fir
103316,2929,33,12,516,134,4565,218,214,131,5221,Spruce_Fir
110112,2831,219,30,402,48,3342,172,251,200,1710,Ponderosa_Pine
7526,2873,53,12,319,18,3068,227,215,120,2362,Lodgepole_Pine
23252,2552,82,9,108,5,849,233,225,124,771,Douglas_fir
10586,3129,145,10,350,19,3733,234,239,136,1165,Spruce_Fir
34029,3018,17,11,85,5,1260,211,218,142,1296,Lodgepole_Pine
71864,3286,52,19,323,52,1618,226,195,95,2305,Spruce_Fir
103011,2573,54,27,297,147,866,224,172,65,902,Lodgepole_Pine
44470,2406,35,30,127,33,918,202,161,78,659,Ponderosa_Pine
103861,2774,58,23,391,100,420,229,184,75,2311,Aspen
32321,3189,0,7,67,6,5440,210,228,155,2455,Spruce_Fir
39119,2825,247,23,534,111,3761,166,250,217,1591,Lodgepole_Pine
69345,3158,112,7,283,28,451,232,233,133,5567,Spruce_Fir
53911,2792,43,13,90,6,3490,222,212,122,2936,Spruce_Fir
23335,3094,110,14,607,80,2697,243,224,107,2802,Lodgepole_Pine
21692,3379,306,17,924,204,4562,171,228,196,2770,Krummholz
57354,3195,27,13,577,69,2090,214,212,131,2493,Spruce_Fir
75190,3237,0,1,190,3,60,217,236,156,1136,Douglas_fir
60366,2935,42,21,182,68,300,218,189,97,201,Lodgepole_Pine
95609,2819,31,4,150,8,2809,219,230,148,4328,Lodgepole_Pine
26805,2415,18,4,228,24,532,217,231,152,837,Ponderosa_Pine
104472,3032,208,11,85,6,1935,212,250,172,1584,Spruce_Fir
15227,3214,79,4,330,15,376,224,233,144,1167,Spruce_Fir
95791,3187,274,25,366,90,212,145,237,227,2277,Spruce_Fir
14849,2692,64,15,153,18,180,233,208,104,2329,Lodgepole_Pine
2145,2195,275,35,162,118,277,108,223,243,649,Ponderosa_Pine
81977,3404,143,17,484,171,2145,243,233,113,1399,Krummholz
7668,2853,141,15,124,28,2789,241,235,119,2932,Aspen
