Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
36901,2604,163,6,60,-5,969,226,242,150,607,Lodgepole_Pine
78126,2870,204,28,268,-21,3205,192,251,178,1490,Lodgepole_Pine
64439,2723,36,4,170,27,2080,220,230,147,6264,Spruce_Fir
35839,2236,119,21,67,24,1477,250,217,85,458,Douglas_fir
21276,3125,115,18,175,-5,1034,248,219,93,2269,Douglas_fir
10670,3150,265,17,301,40,1282,176,245,208,2577,Spruce_Fir
18968,2771,55,30,67,-7,182,223,163,53,1533,Aspen
49641,2991,305,10,212,43,524,193,235,182,900,Lodgepole_Pine
6998,3846,346,16,912,70,4474,188,213,163,2534,Spruce_Fir
87862,3244,4,12,150,23,3690,204,218,150,3598,Spruce_Fir
45648,3303,101,6,60,-1,5612,230,232,135,708,Spruce_Fir
28698,2851,49,23,127,46,150,222,183,83,390,Spruce_Fir
73594,3420,99,12,323,91,1082,240,222,110,4028,Lodgepole_Pine
33709,3136,181,20,210,45,3257,223,248,149,730,Lodgepole_Pine
85807,3287,188,7,1068,147,2300,221,245,159,2184,Spruce_Fir
24896,2858,6,9,466,79,1269,209,222,151,2742,Lodgepole_Pine
62017,3381,350,17,30,5,1583,187,210,159,1831,Krummholz
84597,3202,53,7,212,26,1383,224,225,135,1064,Spruce_Fir
36439,3038,75,16,283,-44,666,238,209,98,1082,Spruce_Fir
46718,2969,235,4,283,27,4924,213,243,167,2252,Spruce_Fir
110002,1973,322,42,124,83,108,86,163,197,153,Ponderosa_Pine
13468,3335,160,24,592,170,1634,236,237,117,1243,Ponderosa_Pine
45895,2063,280,28,30,10,524,132,230,231,646,Ponderosa_Pine
32562,2920,11,22,182,67,182,190,189,129,1834,Spruce_Fir
16502,3176,197,9,270,44,1022,218,248,164,1802,Lodgepole_Pine
29705,3193,352,18,192,32,495,185,205,156,1054,Douglas_fir
18655,2744,295,26,90,47,1242,139,223,219,1434,Spruce_Fir
92336,3158,248,19,210,38,5733,177,250,209,2882,Lodgepole_Pine
31970,2511,12,12,60,18,1053,208,216,144,874,Lodgepole_Pine
72652,3001,20,6,30,2,2853,216,228,149,1556,Lodgepole_Pine
84737,2925,76,17,162,38,3709,239,206,92,5180,Lodgepole_Pine
16373,3404,196,13,636,204,2350,217,250,166,883,Spruce_Fir
49875,3037,197,9,706,72,5645,218,248,164,6052,Lodgepole_Pine
17564,3136,147,15,633,99,1895,239,237,125,876,Lodgepole_Pine
24335,3064,237,12,351,46,3037,199,250,187,832,Spruce_Fir
18860,3413,337,33,339,164,964,130,175,173,1482,Krummholz
22414,2278,344,30,228,166,713,145,177,161,201,Ponderosa_Pine
109508,2676,127,9,150,-10,997,236,234,128,1926,Lodgepole_Pine
34071,3304,336,11,153,5,4162,194,225,169,1507,Spruce_Fir
