,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
100292,3201,9,6,95,-3,3178,214,228,152,4857,Spruce_Fir
32768,2899,70,9,589,101,2697,230,223,125,361,Spruce_Fir
38543,3141,0,5,270,56,726,212,230,156,1082,Spruce_Fir
20500,3004,70,14,480,59,1745,234,211,105,3172,Lodgepole_Pine
49645,2862,209,28,85,28,722,187,252,185,469,Lodgepole_Pine
102183,2929,191,14,67,16,5188,218,250,162,3603,Lodgepole_Pine
70288,3333,288,22,108,35,3520,155,232,215,1626,Spruce_Fir
109352,3081,45,16,366,41,2918,223,204,111,5801,Lodgepole_Pine
60239,2845,5,10,404,85,2460,208,221,150,1666,Lodgepole_Pine
77209,3097,299,15,42,-10,2448,178,233,195,642,Lodgepole_Pine
15612,3165,317,16,256,63,3662,175,224,188,3300,Spruce_Fir
22428,3122,40,14,339,35,518,220,208,120,1604,Krummholz
33743,3015,203,23,295,137,2685,201,253,176,1172,Lodgepole_Pine
40114,2928,317,11,67,7,4897,191,231,179,2167,Spruce_Fir
78268,2491,212,33,306,117,819,172,249,192,1068,Ponderosa_Pine
53183,2590,74,12,216,22,934,234,217,114,1195,Lodgepole_Pine
52396,2908,19,17,467,82,659,205,202,129,757,Lodgepole_Pine
74592,3068,10,20,492,0,1343,193,194,133,3576,Spruce_Fir
98759,3135,248,26,664,44,4033,156,248,223,1060,Lodgepole_Pine
19627,3142,85,12,277,62,3477,237,220,112,3095,Lodgepole_Pine
7636,2469,345,16,180,31,1050,187,213,164,242,Douglas_fir
44312,3006,20,13,120,20,2205,210,211,135,4136,Spruce_Fir
24141,2829,184,34,67,21,2854,206,239,138,1396,Lodgepole_Pine
83485,2830,20,13,67,7,1183,211,212,136,2442,Lodgepole_Pine
53112,3105,101,14,0,0,2251,242,221,106,3303,Spruce_Fir
1353,2884,119,11,60,6,655,239,230,120,1896,Lodgepole_Pine
