"X","Ksat_cmhr","Db","Clay","VFS","MS","OC","Silt","COS","FS","Depth.cm_Top","VCOS"
849,26.9,1.08,3.3,4.2,0.5,4.08,1.1,0.1,90.8,0,0
859,0.4,1.78,22.7,5.1,27.7,0.22,5.9,3.3,35.2,122,0.1
860,2.8,1.17,2.4,11,0.4,2.75,17.3,0.1,68.8,0,0
891,0.2,1.71,13,25.1,3.4,0.05,5.1,0.1,53.3,112,0
901,3.1,1.35,4.6,14.2,22.3,2.31,6.8,3.1,48.9,43,0.1
950,10.3,1.68,1.7,2.3,3.8,0.17,3.2,0.5,88.4,81,0.1
973,4,1.59,22.1,8.6,31.5,0.14,8.4,9.1,19.6,102,0.8
974,2,1.51,21.1,10.5,31.3,0.07,11.2,8.4,16.5,122,1.1
976,18.7,1.1,6.3,12.5,31.5,5.62,8,2.3,39.2,0,0.2
987,6,1.73,3.6,2.8,47.1,0.1,2.3,6.8,37.2,30,0.2
989,0.8,1.7,16.4,2.2,40.8,0.18,4.2,5.3,31,48,0.1
1029,6.36,1.4,4.2,23,15.4,1.61,4.3,1.6,51.5,64,0
1044,0.01,1.64,17.8,19.6,13.5,0.3,2.8,2.6,43.7,51,0
1054,31.56,1.49,1.4,18.8,20.9,0.24,1.7,2.4,54.8,61,0
1075,2.56,1.61,15.3,4.4,42,0.18,4.9,3.4,30,46,0
1100,33.2,1.56,0.5,6.7,25.2,0.17,1,2.6,64,0,0
1117,0.04,1.88,8.3,6.4,6,0.07,42.1,3.8,31.2,142,2.2
1133,24.25,1.54,14.9,5.4,17.8,0.41,22.9,11.8,21,102,6.2
1158,102,0.97,1.53,5.44,40,2.17,0.5,7.8,44.6,0,0.2
1185,32.2,1.49,1,10.5,11.2,0.09,0.8,0.5,76,66,0
1191,117,1.61,1.5,2.1,65.6,0.07,0.7,9.5,20.6,84,0
1199,12.07,1.65,1,11.6,17.3,0.11,2.7,2.1,65.3,53,0
1203,54.9,1.41,1.4,6.6,21.4,0.55,1,1.3,68.3,0,0
1241,6.36,1.51,18.5,11.8,7.7,0.16,1.9,0.7,59.4,71,0
1280,34.6,1.49,5.2,9.4,15.9,0.66,3.4,0.9,65.1,64,0.1
1283,0.21,1.32,51.8,11.2,3.2,0.17,6.7,0.8,26.1,152,0.2
1339,97.85,1.6,1.2,1.8,58.4,0.05,0.8,10.9,26.8,117,0.1
1343,105.5,1.58,0.5,0.8,63,0.05,0,5.2,30.5,46,0
1358,94,1.5,0.4,0.4,63.2,0.17,0.7,6.6,28.7,43,0
1375,13.45,1.55,0.3,34.4,5.8,0.1,1.6,0.6,57.3,18,0
1393,1.88,1.55,12.8,32.6,7,0.09,7,1.4,38.8,74,0.4
1397,38.53,1.25,19.1,27.1,2,0.43,6,0.2,45.6,116,0
1452,1,1.65,32.6,3.3,29.8,0.07,2.8,1.9,29,114,0.6
1468,2.9,1.63,53.8,5.8,10.3,0.16,9.2,6.2,12.3,53,1.4
1471,7.4,1.6,7.1,24.5,10.4,1.07,11.8,4.7,40.2,0,1.3
1521,10.5,1.16,0.1,12.8,28.4,3.53,4.9,1.2,52.6,0,0
1557,0.34,1.62,24.2,5.1,25.4,0.19,19.6,7.1,17.9,137,0.7
1567,0.17,1.78,21,7.6,26.6,0.03,7.2,5.6,31.4,173,0.6
1570,112.5,1.51,0.2,1.3,65.1,0.34,0.8,15.1,17.4,0,0.1
1580,15.6,1.53,4.2,20.8,6.4,0.12,5.2,1.2,61.8,13,0.4
1614,1.06,1.71,22.4,13.8,14.3,0.1,8,14.2,20.6,79,6.7
1644,40.45,1.58,7.8,9.3,25.2,0.12,7.6,19.9,24.9,30,5.3
1665,0.82,1.45,88.7,1.4,1.4,0.23,5.8,0.6,1.8,71,0.2
1666,4.42,1.63,13.8,17.7,19.9,0.51,9.9,7.1,30.9,0,0.7
1688,0.16,1.64,54.8,9.1,6.6,0.06,9.2,2,18,117,0.3
1717,3.94,1.39,16.6,23.6,6.4,1.8,20.9,2.3,29.8,0,0.4
1761,2.16,1.71,11.7,15.8,13.6,0.06,2.8,2.4,53.5,168,0.2
1764,11.4,1.52,5.6,19,13.6,0.18,5.7,1.7,54.3,20,0.1
1784,9.56,1.55,3.8,16.3,13.7,0.09,5.3,2.1,58.6,76,0.2
1790,6.74,1.41,28.3,11.4,9.8,0.24,7.3,1.6,41.4,43,0.2
1799,52.6,1.25,2.1,9.6,28.5,1.39,3,3.3,53.3,0,0.2
1817,1.71,1.46,38.6,5,18,0.18,4.2,13.6,18.4,86,2.2
1828,17.25,1.4,1.6,42.2,4.1,0.81,5.6,1,45.3,0,0.2
1829,13.65,1.37,1,41,3.6,0.29,7.4,0.6,46.4,23,0
1833,0.39,1.56,17.4,42.4,2.6,0.07,8,0.6,29,178,0
1881,0.06,1.67,24.3,13.2,10.8,0.18,14.7,1.2,35.8,157,0
1882,2.67,1.3,0.9,21.8,1.9,2.64,5.4,0.2,69.8,0,0
1907,9.2,1.65,0.7,23.2,8.4,0.05,6.2,1.2,60.3,71,0
1922,4.08,1.46,46.4,9.4,9.4,0.11,6.4,1.4,26.8,64,0.2
2031,34.85,1.48,2.3,18.8,9.8,0.35,2.7,1.7,64.6,46,0.1
2052,21.35,1.5,1.4,6.2,2.4,0.14,0,0.8,89,76,0.2
2053,6.31,1.68,4.3,4.9,4.8,0.19,0.9,1.8,84,25,0.3
2072,0.11,1.72,0.6,10,8.4,0.06,1.5,0.5,79,91,0
2074,30.9,1.51,0.4,5.4,8.6,0.15,0.6,0.8,84.2,10,0
2087,34.5,1.48,0.8,6.6,8.5,0.63,0,0.8,83.3,0,0
2110,34.55,1.45,0.3,4,11.6,0.08,0.4,0.4,83.3,13,0
2119,33.5,1.31,0.8,6.8,9.4,0.11,1.1,1.2,80.4,43,0.3
2166,92,1.47,3.5,1.7,47.2,0.09,1,21.6,23.8,58,1.2
2223,0.52,1.73,26.4,9,20.5,0.12,5.1,2.6,36.2,74,0.2
2228,9.74,1.61,3.1,13.2,19.9,0.23,6.1,2.5,55.2,18,0
2238,16.75,1.45,5.4,17.3,14.7,0.85,9,1.6,52,8,0
2257,4.49,1.65,2.4,23.4,11.8,0.4,8.5,3,50.6,99,0.3
2268,20.2,1.5,0.5,24.8,7,0.07,2.2,1.1,64.3,43,0.1
2270,4.36,1.5,2.9,24.8,6.4,1.17,4.2,1.1,60.6,76,0
2281,26.95,1.33,1.9,21.4,2.7,0.57,1.9,0.6,71.4,0,0.1
2297,15.75,1.45,4.8,16.4,13.9,0.67,6.5,1.9,56.4,18,0.1
2303,25.4,1.38,3.7,17.4,13.5,2.27,7.5,2.6,55.2,0,0.1
2313,5.92,1.38,19.6,28.8,5.4,0.21,11.4,0.8,34,41,0
2344,0.14,1.43,15.4,38.6,1.4,2.07,27.1,0.3,17.2,0,0
2359,42.1,1.57,0.3,5.6,8,0.02,0.07,0.1,86,178,0
2366,12.45,1.59,1.8,28.5,12.7,0.51,4.7,1.9,50.2,0,0.2
2393,42.75,1.46,3.1,6.4,11,0.17,1.8,0.2,77.5,62,0
2412,0.23,1.73,24,6.5,17.5,0.13,5.4,1.4,45.2,155,0
2456,22.35,1.57,0.3,11.2,19.2,0.08,3.7,1.4,64.2,41,0
2457,0.86,1.7,18.4,10.5,13.7,0.2,5.2,1.4,50.8,71,0
2497,19.3,1.6,5,21.6,22,0.11,6.8,5.6,38.6,58,0.4
2502,11.85,1.61,8.5,9.4,24.8,0.22,7.5,7.8,40.6,28,1.4
2505,1.43,1.68,22.6,8.2,20.6,0.06,4.8,7.8,34.2,86,1.8
2521,2.08,1.74,12.6,10.2,27.3,0.06,7.5,3.7,38.4,213,0.3
2539,25.65,1.61,3,9.6,26.2,0.06,5.5,7.1,48.2,94,0.4
2587,15.8,1.56,4.5,14.6,22.4,0.22,7.3,5.9,45.1,33,0.2
2599,0.15,1.82,10.8,15.6,22.9,0.08,5,5.9,39.4,140,0.4
2600,22.05,1.4,4.2,13.4,22.9,0.93,5.2,6.3,47.7,0,0.3
2602,12.49,1.56,10.1,14.2,19.1,0.16,6.2,5.6,44.4,76,0.4
2614,28.95,1.62,0.9,9.1,33.3,0.02,1.5,19.8,33.9,157,1.5
2622,17.75,1.48,4.5,32.6,0.4,0.03,3.8,0.1,58.6,142,0
2625,6.14,1.61,7.2,19.2,8.8,0.29,12.2,2.3,50.1,18,0.2
2631,20.95,1.48,2.9,24.2,1.4,0.17,1.3,0.2,70,165,0
2659,2.17,1.4,5,0.7,57.1,4.98,5.1,10.5,21.2,119,0.4
2661,40.75,1.58,1.8,0.1,68.5,0.58,0.3,3.4,25.9,196,0
2669,85.45,1.38,0.7,2.3,50.8,0.56,0.4,3.6,42.2,0,0
2689,107.5,1.55,0.8,0.2,65.7,0.13,0.3,4.1,28.8,99,0.1
2700,19.5,1.62,1.4,6.2,45.7,0.29,0.7,4.9,41,10,0.1
2724,0.07,1.61,17.1,11.2,1.8,0.25,3.1,0.1,66.7,91,0
2746,0.09,1.68,14,4.8,41.5,0.13,7.5,5.1,27,117,0.1
2752,0.06,1.83,17.6,6.2,39.1,0.18,3.1,6.7,27.2,107,0.1
2756,0.06,1.5,22.4,5.1,19,0.49,22.4,4.3,26.7,69,0.1
2758,0.02,1.78,31.3,3.3,12.7,0.3,34.7,3.5,14.9,132,0.2
2778,0.87,1.73,12.4,3.7,36.2,0.44,5.2,12.7,29,107,0.8
2825,40.1,1.42,0.6,4.3,1,0.13,1.7,0,92.4,58,0
2835,42.05,1.21,2.8,3.8,1.2,1.54,2,0,90.2,0,0
2845,31.55,1.49,1.9,2,2.8,0.1,2,0,91.3,147,0
2858,16.45,1.41,2.1,5.5,3.7,0.58,1.1,0.4,87.2,0,0
2869,14.8,1.35,4.2,3.2,3.6,1.72,3.4,0.2,85.4,56,0
2902,30.9,1.56,0.7,4.6,3.3,0.08,3.5,0.2,87.7,66,0
2904,8.24,1.53,4,3.2,3.1,1.33,5,0.1,84.6,102,0
2952,2.59,1.46,31.1,4.7,4.1,0.18,3.7,0.5,54.5,91,0
2996,8.76,1.54,7.2,21.1,1,0.05,6.7,0.1,63.9,58,0
3040,30.9,1.58,1.1,0.4,57.5,0.16,1.7,6.7,32.5,117,0.1
3056,2.89,1.59,22.2,16,16,0.16,14.4,5.6,25.4,23,0.4
3066,0.38,1.62,26.5,17.2,11.4,0.07,18.9,3.2,22.6,109,0.2
3077,1.22,1.63,8,25.7,5.9,0.21,25.8,1.8,32.6,58,0.2
3078,0.33,1.72,15.5,23.3,5.2,0.18,23.7,2.1,29.9,68,0.3
3093,0.38,1.63,29.4,8.4,7,0.14,27.6,1.7,25.6,91,0.3
3098,0.84,1.62,18.8,5.8,6,0.06,5.1,0.2,64.1,170,0
3118,8.15,1.65,3.2,6,40,0.47,8.5,13.3,29,0,0
3132,51.3,1.53,2.4,0.8,60.3,0.07,3.7,6.1,26.6,79,0.1
3137,45.6,1.19,1.3,8.1,13,1.68,2.8,1,73.4,0,0.4
3141,36.2,1.4,1.2,8.8,5.8,0.1,3.7,0.2,80.3,0,0
3177,88.1,1.51,3,2,51,0.1,0.6,5.1,38.1,102,0.2
3196,19.1,1.48,1.4,27.5,18.3,3.09,7.8,2.6,42.2,0,0.2
3197,18.1,1.61,0.5,29.9,17.6,0.9,2.5,4,45.4,28,0.1
3224,28.25,1.53,0.8,16.1,13,0.08,0.2,1.4,68.5,20,0
3253,23.65,1.57,0.5,13,1.8,0.06,0.9,0.1,83.7,127,0
3278,5.85,1.65,2.4,10.4,16.2,0.06,1.6,0.5,68.9,76,0
3286,31.85,1.59,1,11,24.8,0.11,1.8,2,59.3,64,0.1
3290,15.32,1.25,2.8,17.6,6.6,2.18,6.3,0.2,66.5,0,0
3318,10.07,1.63,4.3,9.1,7.7,0.33,1.5,0.9,76.5,109,0
3344,65.1,1.66,1,3.6,41.1,0.02,0.2,4.8,49.2,36,0.1
3369,49.6,1.58,0.7,1,39.8,0.17,0,5,53.3,28,0.2
3380,3.95,1.37,14.5,3.2,26.2,0.88,2.7,4,49.3,41,0.1
3391,23,1.49,2.2,2.2,32.1,0.9,1.3,3.8,58.4,23,0
3451,9.85,1.49,1.9,22.4,1.9,0.87,2.9,0.1,70.8,23,0
3458,13.1,1.57,0.5,27.3,4.2,0.05,3.7,0.2,64.1,28,0
3497,11,1.57,3.2,18.2,8.6,0.36,3.4,0.8,65.8,84,0
3516,11.8,1.67,1.8,8.9,8.6,0.61,2.5,0.6,77.5,13,0.1
3542,29.6,1.37,0.8,19.5,19.5,1.98,6.2,0.5,53.5,8,0
3580,18.25,1.5,1.9,21.6,17.6,0.34,3,0.5,55.4,64,0
3621,18.4,1.56,1,23.1,0.9,0.06,1.4,0.1,73.5,81,0
3627,28.95,1.26,1.3,7.1,21.7,1.25,2.9,1.4,65.6,0,0
3628,30.25,1.61,0.7,9,18,0.16,1.6,1.2,69.5,10,0
3640,7.88,1.45,0.3,45.1,1.3,0.55,2.9,0.1,50.3,10,0
3650,0.27,1.55,22.8,10.4,21.5,0.27,7.1,2.3,35.8,30,0.1
3661,13,1.71,1.2,21.5,21.1,0.1,4.6,1.5,50.1,86,0
3695,40.1,1.5,4.2,11.8,28.1,0.14,5.7,3.5,46.6,89,0.1
3697,21.7,1.65,7.9,10.3,32.2,0.06,3.6,3.2,42.6,206,0.2
3704,34.95,1.36,0.4,1.4,57.1,1.71,1.7,9.1,30.9,0,0
3715,0.23,1.66,16.9,14,11.6,0.2,6.3,2.4,48,53,0.8
3724,0.04,1.47,30.6,16.4,11.6,0.37,14.2,0.8,26.4,162,0
3732,0.05,1.86,16,18.4,17.4,0.1,5.6,1.6,41,170,0
3783,32.9,1.61,0.6,7.4,36.6,0.2,1.6,1.7,52.1,13,0
3799,38.15,1.55,1.4,1.5,6.7,0.09,0.4,0.1,89.9,71,0
3809,6.97,1.5,0.3,17.7,0.5,0.64,7.7,0,73.8,15,0
3815,0.27,1.61,13.4,25.9,0.4,0.16,9.4,0,50.9,107,0
3830,61.8,1.5,2.7,1.8,45,0.38,2.6,5.9,41.9,18,0.1
3885,6.05,1.58,2.9,44,12.1,0.13,7.9,2.5,30.5,46,0.1
3889,0.8,1.64,20.8,56.4,5,0.04,5,0.8,12,157,0
3891,57.85,1.37,0.3,2.1,12.8,0.1,0.4,0.5,83.9,8,0
3919,46.05,1.43,1.9,3.9,2.9,0.58,4.4,0,86.9,155,0
3931,8.92,1.4,2.5,2.5,13.5,3.22,12.5,1.2,67.8,30,0
3943,26.95,1.09,3.3,4.2,0.5,4.08,1.1,0.1,90.8,0,0
3957,1.02,1.29,16.3,10.2,3.2,0.28,4.7,1,63.9,46,0.7
4018,20.15,1.52,0.7,8.1,0.5,0.12,3.4,0,87.3,76,0
4041,0.18,1.7,8.7,5.2,2,0.1,2.6,2,68.5,132,0.1
4064,1.74,1.56,3,2.7,16.1,0.39,2.4,7.3,68.5,190,0
4071,8.62,1.54,2.2,0.8,3.7,0.43,0.4,0.1,92.7,135,0
4072,83.55,1.18,3.8,10.1,3.7,0.96,5.2,0.3,76.7,0,0.2
4095,14.8,1.5,2.3,7.4,4.1,0.31,3,0.2,83,30,0
4130,1.2,1.7,20.8,7,27.6,0.3,3.4,4.4,35.6,102,1.2
4143,85.45,1.73,1.6,0.3,62.5,0.1,0.4,12.7,22,140,0.5
4175,29.35,1.59,0.2,6.9,30.9,0.29,0.8,2,59.2,15,0
4182,39.45,1.57,0.4,4.4,41,0.12,0.6,3,50.6,43,0
4204,0.88,1.75,15.1,13.6,30.4,0.1,2.8,1.8,36.3,175,0
4216,32.9,1.41,1.7,4.3,53.4,1.75,6.2,1.9,32.5,0,0
4251,1.7,1.5,26.4,10.5,15,1.04,15.2,1.1,31.7,30,0.1
4278,3.29,1.63,11.7,1.1,44.6,0.41,3.4,6.9,32.1,52,0.2
4282,4.6,1.67,22.9,0.8,38.4,0.09,4.8,6.3,26.5,151,0.3
4324,113.15,1.28,0.5,1.2,55.9,0.7,2.7,17.2,22.2,8,0.3
4337,11.35,1.57,11.9,10.5,28.4,2.04,4.2,3.2,41.7,0,0.1
4340,1,1.61,12.8,9.9,30.8,0.29,4.3,3.5,38.4,56,0.3
4344,18.7,1.11,6.3,12.5,31.5,5.62,8,2.3,39.2,0,0.2
4345,22.35,1.24,4.9,11.9,31.4,2.63,9,2.3,40.4,8,0.1
4384,78.9,1.6,3.2,4,39.8,0.6,5.9,14.4,31.6,15,1.1
4387,2.7,1.66,23.6,4.3,29.5,0.18,3.9,17.7,18.8,104,2.1
4416,4.64,1.62,29.2,9.5,19.5,0.22,13.5,6.6,21.4,20,0.3
4452,1.85,1.76,27.2,12.7,14.9,0.08,8.3,5.5,30.6,109,0.8
4470,2.37,1.6,7,10,11,0.01,2.4,0.5,69.1,147,0
4514,66.4,1.61,1.6,3.7,37.3,0.02,1.6,19.3,34.4,127,2.1
4515,21.7,1.61,0.9,10.7,24.9,0.11,2.1,2.3,59.1,43,0
4519,7.18,1.65,5,12.7,26.3,0.02,2.3,3.3,50.3,112,0.1
4526,26.8,1.6,2.6,13,25.4,0.04,2.5,3.6,52.8,77,0.1
4539,6.14,1.47,32.9,7,16.8,0.45,5.4,2.3,35,122,0.6
4563,0.02,1.38,34.1,8.5,14,0.6,10.9,0.9,31.6,25,0
4564,0.19,1.02,29.9,8.6,9.6,0.89,32.1,2.8,16.8,36,0.2
4630,17.75,1.65,1.8,6.1,22.3,0.45,3.7,7.2,58.2,86,0.7
4686,16.1,1.79,1.7,7.3,6.7,0.53,3.7,5.8,72.8,81,2
4698,14.1,1.75,0.4,21,19.5,0.14,2.6,4.7,51.4,79,0.4
4719,23.05,1.65,1.5,13.4,30.6,0.1,4.2,7.1,42.9,68,0.3
4727,17.1,1.56,1.5,13.2,29.5,1.01,5.4,6.1,43.9,38,0.4
4771,15.45,1.51,1,15.5,7.9,0.09,3,0.9,71.7,23,0
4801,105.25,1.38,0.4,1.5,61.4,0.47,1.6,13.3,21.4,13,0.4
4806,95.3,1.48,0.8,1.1,65,0.12,0.2,13.1,19.7,36,0.1
4807,67.7,1.54,1.4,1.4,62,0.2,0.1,12.2,22.6,61,0.3
4956,22.4,1.62,1.8,16.1,30.8,0.27,3.8,15.1,30.4,8,2
4963,43.38,1.13,1.5,15.5,4.2,2.68,3.5,0.4,74.9,0,0
5043,15.1,1.58,8,8.4,27.1,0.08,6.1,9.5,39.3,117,1.6
5045,2.65,1.62,22.6,7.6,22.8,0.16,5.4,8,32.6,140,1
5049,2.06,1.59,18.9,11.8,14.8,0.09,25.3,5.2,23.2,74,0.8
5051,0.74,1.53,19.5,9.7,15.7,0.06,24.1,5.7,24.6,122,0.7
5062,6.57,1.57,26.8,0.1,20.7,0.14,16.8,11.1,22.7,64,1.8
5074,10.52,1.53,6.6,1.8,27.3,0.29,11.4,8.5,43.7,18,0.7
5080,0.11,1.63,20.2,0.4,19.4,0.02,2.5,4.3,53,175,0.2
5141,8.55,1.36,9.2,8.5,24.5,2.34,22.3,14.1,20.6,0,0.8
5174,4.28,1.59,7.9,15.2,20.4,0.28,11.5,4.2,40.4,30,0.4
5176,1.97,1.68,13.4,12.6,21,0.11,10,4.2,38.4,61,0.4
5177,2.57,1.65,17.5,12.6,19.2,0.09,10.1,3.8,36.4,71,0.4
5184,0.13,1.56,17,32,1,0.15,15.4,0.2,34.4,58,0
5204,97.3,1.14,0.8,2.6,45.3,1.07,3.9,8.7,38.5,0,0.2
5206,53.9,1.47,2.4,3,41.5,0.27,4.2,7.2,41.5,33,0.2
5216,0.11,1.37,41,20.8,1,0.1,10,0.4,26.8,130,0
5221,0.06,1.69,23.8,19,6.2,0.24,13,0.6,37.2,28,0.2
5235,61.75,1.58,3.3,4.7,38.7,0.15,2.4,5.1,45.7,53,0.1
5237,27.3,1.59,3.6,12.6,26.1,0.17,4.7,1.9,51.1,20,0
5256,20.2,1.29,10.8,10.2,1.8,3.24,6.5,0.1,70.6,53,0
5263,55.2,1.53,0.4,1.4,0.4,0.07,0.4,0,97.4,117,0
5264,32.9,1.48,1.7,1.4,1.7,0.65,1.5,0,93.7,185,0
5270,4.85,1.54,3.3,24,15.5,1.05,6.3,1.2,49.7,33,0
5310,21.7,1.67,2.7,6,35.9,0.06,2.3,4.7,48.3,122,0.1
5312,86.8,1.57,1.9,1.7,27.7,0.06,1.5,7.7,58.9,140,0.6
5353,51.3,1.63,0.8,5.3,28.7,0.02,2.1,3.8,59.1,79,0.2
5373,5.75,1.43,26.8,17,11.8,0.68,14.7,13.8,10.3,165,5.6
5383,11.8,1.57,2.4,14.2,24.4,0.52,4.2,2.7,52,64,0.1
5405,20.7,1.48,1.2,4.4,41.2,1.02,2,4.2,47,0,0
5457,0.15,1.64,28.8,18,9.6,0.08,3.8,1.2,38.6,142,0
5477,14.65,1.49,1.3,7.7,34,1.78,5.8,3.3,47.9,0,0
5480,15.35,1.61,0.7,9.1,32.1,0.23,4.9,3,50.2,20,0
5493,14.8,1.55,1.9,6.3,39.8,0.49,5.4,4.5,42,30,0.1
5516,15.35,1.68,0.8,8,34.5,0.08,3.3,3.9,49.4,38,0.1
5540,12.3,1.51,3.2,18.9,13.2,0.44,6.6,2.3,55.6,38,0.2
5547,1.4,1.15,54.4,4.8,10,0.4,16.4,1.2,13.2,71,0
5573,0.7,1.74,26.5,4.9,26.3,0.04,5.9,3.3,33,94,0.1
5604,17.75,1.64,1.3,7.8,34.6,0.09,2.1,6.8,47.2,89,0.2
5608,66.7,1.46,2,4.6,32.8,0.27,2,5.2,53.2,64,0.2
5642,0.65,1.48,26.3,3.8,1.6,0.04,2.9,0.2,65.2,201,0
5647,0.01,1.46,43.4,4.4,22.2,0.75,8.4,4.2,17.2,46,0.2
5706,37.1,1.5,1.4,8.4,16.8,0.05,0.5,0,72.9,71,0
5709,76.95,1.35,2.1,5.2,45.2,0.45,2.1,4.2,41.2,0,0
5742,1.09,1.74,19.1,20.4,2.2,0.08,7.9,0.2,50.2,71,0
5743,0.21,1.71,24.8,20,0.2,0.04,9.6,0.2,45.2,89,0
5787,28.9,1.7,0.6,1.5,52.7,0.14,1.7,7.5,36,122,0
5794,40.75,1.6,0.6,4.4,30.1,0.05,2.5,4.9,57.5,114,0
5804,46,1.57,0.3,5.3,49.9,0.14,3.7,5.8,35,36,0
5921,10.07,1.56,2.7,19.4,17.1,0.03,7.4,5.4,47.5,18,0.5
5951,59.15,1.52,2.3,1,42.4,0.77,4.8,28,16,0,5.5
5960,2.87,1.71,13.1,15.8,16.6,0.15,13.3,6.6,33.4,56,1.2
5962,3.78,1.79,2.6,11.3,22.4,0.3,9.7,8.4,45.2,99,0.4
5971,0.07,1.75,19,12.6,22.8,0.09,2.3,3.2,40,168,0.1
5980,3.37,1.43,7.4,24,11.8,0.57,17.4,1.8,37.4,8,0.2
5983,3.02,1.53,25.8,20.5,6.5,0.06,15.7,0.9,30.6,81,0
5999,1.69,1.82,1.4,5,46.1,1.37,7.9,3.7,35.9,175,0
6052,12.1,1.59,0.4,18.3,24.8,0.12,2,1.9,52.6,10,0
6053,71.9,1.48,1,2.4,31.5,0.89,4,3.6,57.5,0,0
6082,10.6,1.47,1.3,20.6,0.9,0.2,4.8,0.4,71.9,13,0.1
6085,172,1.07,0.4,0.3,52.6,1.22,0.4,12.1,34.1,0,0.1
6103,841,0.62,3.5,3.8,25.6,1.33,5.4,5.2,56.2,36,0.3
6120,2.41,1.6,4.6,2,28.8,0.54,2.2,5.4,56.9,104,0.1
6178,18.65,1.45,5,7.26,33.2,0.12,8.64,19.8,23.6,46,2.6
6201,28.95,1.58,2.5,10.8,26.4,0.06,12.1,11,35.2,74,2
6203,3.37,1.64,29.2,2.82,26.6,0.06,6.6,9.4,24.4,155,1
6217,16,1.59,4.3,10.5,31.9,0.7,9.1,15.7,26.5,0,2
6222,0.67,1.64,30.7,6.2,21.8,0.08,10.9,13.2,15.8,157,1.4
6232,0.1,1.49,47.4,15.6,2,0.26,28.8,1.8,4.2,96,0.2
6241,0.85,1.73,5.6,24.6,14,0.36,12.4,5.6,37.1,43,0.7
6291,0.08,1.56,13,9.2,14.7,1.85,6.5,1.4,55.2,38,0
6295,20.35,1.6,0.2,9.7,12.6,0.01,0.9,0.9,75.7,99,0
6296,0.14,1.74,18.4,11.4,22.6,0.08,2.5,1.9,43.1,107,0.1
