,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
3370,55.2,1.56,0.5,1.0,39.1,0.95,0.0,5.3,53.9,46.0,0.2
18043,28.9,1.44,2.3,16.4,21.9,0.71,4.0,3.5,51.9,23.0,0.0
1559,8.34,1.4,5.8,4.3,47.5,2.16,2.1,10.5,29.5,0.0,0.3
9937,4.1,1.52,4.8,12.8,28.3,1.74,5.1,3.3,45.4,0.0,0.2
9658,6.57,1.55,3.4,2.3,31.5,2.16,3.4,3.7,55.7,15.0,0.0
12417,11.4,1.61,0.7,20.2,1.6,0.09,4.7,0.1,72.7,99.0,0.0
5096,49.95,1.47,1.3,1.0,53.5,0.31,6.3,12.3,25.2,15.0,0.4
9801,0.05,1.26,49.4,12.8,2.2,0.11,13.6,0.2,21.8,68.0,0.0
11699,2.55,1.31,3.1,19.1,10.4,1.44,3.1,0.4,63.9,48.0,0.0
156,21.5,1.39,2.7,7.3,16.9,0.69,1.0,1.7,70.3,21.0,0.1
4083,0.44,1.51,7.9,3.6,0.6,0.58,2.2,0.0,85.7,81.0,0.0
4541,26.65,1.27,1.8,6.3,39.4,4.23,0.8,2.9,48.8,0.0,0.0
4108,1.23,1.6,17.0,4.0,10.6,0.04,3.8,0.8,63.8,117.0,0.0
8002,1.46,1.73,24.2,1.4,32.1,0.13,6.6,10.8,18.0,112.0,6.9
7200,24.35,1.64,0.6,1.6,43.9,0.06,2.1,0.6,51.2,132.0,0.0
1307,6.35,1.6,2.2,14.9,12.2,0.32,3.4,3.4,63.6,13.0,0.3
13396,0.32,1.67,2.5,22.0,19.2,0.42,2.8,1.8,51.6,102.0,0.1
2234,0.85,1.38,9.5,14.1,8.1,5.06,32.3,1.5,34.4,0.0,0.1
8212,0.05,1.33,27.0,37.6,6.4,0.05,10.2,1.2,17.6,140.0,0.0
12280,19.3,1.16,2.5,10.3,10.6,1.45,1.3,1.0,73.8,0.0,0.2
15107,46.0,1.06,3.3,17.2,2.0,1.65,4.8,0.1,72.6,0.0,0.0
12169,1.12,1.74,22.9,6.2,22.4,0.08,10.9,13.2,22.4,79.0,2.0
6120,2.41,1.6,4.6,2.0,28.8,0.54,2.2,5.4,56.9,104.0,0.1
14740,18.4,1.43,2.3,18.3,11.2,0.88,2.2,4.4,61.4,0.0,0.2
2871,23.65,1.52,1.2,3.6,3.9,0.12,1.0,0.2,90.1,79.0,0.0
12623,36.8,1.41,2.3,16.4,21.9,0.71,4.0,3.5,51.9,23.0,0.0
3895,63.75,1.37,0.9,2.1,12.5,0.27,0.8,0.5,83.2,10.0,0.0
16297,21.7,1.52,1.0,5.4,46.9,0.45,2.1,4.1,40.5,15.0,0.0
5063,8.33,1.59,30.2,4.3,21.1,0.16,8.2,14.1,19.4,102.0,2.4
5354,9.78,1.45,1.5,10.7,22.7,1.32,4.5,7.7,52.3,0.0,0.6
14046,8.76,1.43,3.1,12.5,21.7,1.5,5.9,8.0,48.2,0.0,0.6
14329,57.2,1.59,0.6,2.9,49.2,0.27,1.2,2.7,43.4,10.0,0.0
6459,5.9,1.47,4.6,13.3,14.4,1.13,4.1,0.7,62.9,0.0,0.0
1234,10.33,1.57,0.4,52.0,3.8,0.02,4.1,0.1,39.6,160.0,0.0
4419,10.22,1.24,5.5,31.7,1.9,1.99,20.9,0.4,39.5,0.0,0.1
6968,30.2,0.67,17.9,4.1,16.3,11.26,0.1,7.1,54.4,0.0,0.1
13929,2.12,1.64,17.3,21.6,10.0,0.08,5.7,1.4,44.0,109.0,0.0
16901,0.47,1.73,22.7,16.0,15.4,0.16,5.7,1.0,39.2,112.0,0.0
11590,0.365,1.72,17.6,6.1,25.5,0.08,4.3,2.5,44.0,132.0,0.0
12497,26.3,1.43,0.8,4.0,4.6,0.04,0.7,0.3,89.6,122.0,0.0
10690,21.7,1.61,3.2,0.2,65.6,0.36,5.2,5.0,20.8,64.0,0.0
14926,17.1,1.51,1.9,7.7,25.6,1.04,3.9,3.0,57.9,28.0,0.0
18167,27.6,1.5,0.8,9.1,18.8,0.04,0.2,3.9,67.2,66.0,0.0
4629,18.4,1.63,1.2,5.9,24.7,1.73,5.4,7.1,54.4,76.0,1.3
10362,11.0,1.59,3.0,2.6,2.6,0.14,2.4,0.1,89.3,84.0,0.0
6280,0.3,1.67,38.4,18.4,3.8,0.14,24.8,1.2,13.2,105.0,0.2
2423,1.06,1.4,24.1,30.2,5.5,0.4,3.8,0.3,36.1,81.0,0.0
7313,0.36,1.55,32.2,4.0,7.8,1.3,5.9,0.9,49.2,112.0,0.0
18338,5.26,1.47,2.6,2.7,3.5,1.35,5.8,0.3,85.0,25.0,0.1
9177,28.3,1.4,2.1,4.5,2.1,0.36,2.3,0.0,89.0,18.0,0.0
770,3.3,1.72,22.2,9.5,20.3,0.13,4.6,1.8,41.6,104.0,0.0
3135,77.6,1.45,0.9,1.8,56.5,0.27,0.7,5.4,34.7,15.0,0.0
3701,2.1,1.5,27.1,9.0,7.6,0.23,4.1,0.4,51.8,91.0,0.0
6012,17.4,1.63,2.4,9.1,37.7,0.06,5.5,11.2,33.5,38.0,0.6
8001,8.0,1.71,9.7,3.5,38.6,0.1,3.9,11.2,28.2,99.0,4.9
11319,4.52,1.68,19.8,5.2,11.0,0.15,5.4,15.0,33.6,74.0,10.0
9449,1.04,1.62,30.4,20.4,4.9,0.03,26.1,0.9,17.3,175.0,0.0
11740,7.89,1.48,1.8,24.0,6.2,0.54,12.0,1.0,55.0,15.0,0.0
5567,72.4,0.69,8.0,5.8,22.5,9.05,30.9,2.4,30.4,0.0,0.0
2458,0.24,1.76,21.5,9.0,13.9,0.13,5.3,0.9,49.4,81.0,0.0
3523,0.23,1.61,34.8,5.8,8.4,0.13,3.6,0.6,46.8,183.0,0.0
10989,0.42,1.59,33.3,21.1,2.3,0.06,0.8,0.0,42.5,56.0,0.0
7139,101.8,1.55,0.1,0.1,74.3,0.21,0.6,2.2,22.7,0.0,0.0
10637,3.68,1.56,7.5,35.9,0.2,0.06,11.2,0.0,45.2,124.0,0.0
16348,33.3,1.41,1.1,5.2,27.2,0.5,2.8,4.8,58.6,0.0,0.1
9381,129.0,1.34,0.5,0.4,62.6,0.39,1.2,6.1,29.2,0.0,0.0
16863,26.3,1.59,3.6,12.6,26.1,0.17,4.7,1.9,51.1,20.0,0.0
13398,2.5,1.55,3.1,19.3,16.7,0.45,4.2,2.1,54.5,137.0,0.1
2856,23.0,1.53,1.6,3.7,3.4,0.5,0.8,0.1,90.4,152.0,0.0
8722,30.2,1.21,1.0,13.5,17.2,0.47,1.8,2.7,63.7,0.0,0.1
13428,9.47,1.6,1.0,40.0,11.6,0.22,2.8,1.0,43.6,15.0,0.0
4761,16.45,1.46,0.9,17.2,6.2,0.77,8.1,0.5,67.1,8.0,0.0
10035,32.9,1.49,0.6,2.9,4.3,0.02,1.7,0.2,90.3,81.0,0.0
15600,14.9,1.17,1.4,19.1,20.3,2.15,6.0,1.2,51.9,0.0,0.1
9273,26.3,1.37,2.9,2.5,5.3,0.83,3.6,0.3,85.4,48.0,0.0
1193,63.75,1.45,1.8,2.6,56.3,0.56,0.6,9.3,29.4,0.0,0.0
11488,15.8,1.62,4.8,11.4,29.0,0.73,5.2,2.4,47.2,0.0,0.0
11713,64.4,1.44,1.5,1.5,56.9,0.31,1.2,7.8,31.0,23.0,0.1
11487,0.01,1.16,65.5,5.3,2.9,0.06,17.0,1.0,8.0,157.0,0.3
8237,0.08,1.24,24.2,7.6,12.0,2.51,30.8,5.0,20.1,0.0,0.3
10689,43.4,1.47,4.8,0.2,66.3,1.7,5.9,5.5,17.3,53.0,0.0
1610,0.04,1.74,50.5,16.4,4.9,0.03,14.1,3.2,10.3,178.0,0.6
13914,5.26,1.59,23.2,6.6,24.5,0.4,2.7,19.6,17.9,155.0,5.5
4807,67.7,1.54,1.4,1.4,62.0,0.2,0.1,12.2,22.6,61.0,0.3
23,4.85,1.61,23.6,10.8,20.6,0.23,7.3,7.1,28.1,106.0,2.5
51,21.06,0.93,18.03,6.75,13.55,3.06,22.6,12.23,18.87,0.0,7.97
8691,2.43,1.38,51.4,17.8,0.6,0.33,22.2,0.2,7.8,30.0,0.0
2463,1.97,1.4,29.5,11.6,10.7,0.08,9.4,1.1,37.5,137.0,0.2
10394,151.0,1.22,1.5,1.1,67.0,2.1,3.5,14.7,12.1,0.0,0.1
66,1.44,1.03,11.87,25.34,1.42,2.68,42.42,0.51,18.07,0.0,0.37
55,0.4,1.0,7.55,11.94,0.32,3.5,76.66,0.16,3.35,0.0,0.02
17620,0.31,1.51,49.3,4.8,13.6,0.02,8.7,11.4,10.2,165.0,2.0
17524,46.0,1.69,2.4,0.6,38.8,0.1,3.8,32.2,10.8,36.0,11.4
4,0.18,1.9,27.4,14.5,17.2,0.13,5.7,7.7,25.7,129.0,1.8
6216,1.27,1.67,18.6,12.6,22.2,0.06,10.0,10.4,25.0,152.0,1.2
18022,17.5,1.44,1.6,31.4,9.6,0.32,5.9,1.1,50.4,38.0,0.0
16373,2.72,1.64,23.2,15.6,15.4,0.49,4.7,5.6,34.8,112.0,0.7
4765,7.31,1.4,5.6,18.2,5.0,1.25,7.5,0.5,63.2,64.0,0.0
16290,0.326,1.59,47.9,6.2,8.0,0.26,13.7,4.0,18.0,76.0,2.2
3057,1.47,1.63,23.7,16.6,16.0,0.15,12.5,5.6,25.4,64.0,0.2
12587,36.8,0.88,17.7,3.8,11.8,4.08,35.4,1.8,29.5,0.0,0.0
246,7.9,1.63,1.8,8.8,30.4,0.03,7.9,20.4,25.8,104.0,5.0
7075,46.45,1.5,0.2,2.3,5.0,0.08,1.0,0.2,91.3,145.0,0.0
17539,0.32,1.62,16.9,23.7,8.2,0.08,11.5,1.3,38.4,68.0,0.0
18343,0.02,1.62,26.3,17.7,0.2,0.11,13.1,0.1,42.6,81.0,0.0
6070,49.1,1.45,2.8,3.2,0.6,0.1,1.1,0.0,92.3,122.0,0.0
15207,0.48,1.64,8.0,25.7,5.9,0.21,25.8,1.8,32.6,58.0,0.2
15085,3.81,1.47,28.5,5.9,5.8,0.26,4.7,1.2,52.4,79.0,0.0
846,127.0,0.02,0.3,0.5,72.2,0.09,0.2,4.6,22.2,13.0,0.0
14550,19.7,1.52,1.8,16.6,12.1,0.45,2.5,0.5,66.5,15.0,0.0
17949,3.73,1.19,15.8,0.3,0.3,1.45,82.8,0.1,0.7,91.0,0.0
16263,3.35,1.68,5.0,12.7,26.3,0.02,2.3,3.3,50.3,112.0,0.1
10277,27.0,1.49,0.5,5.0,3.6,0.39,4.4,3.6,65.3,15.0,0.1
14240,13.1,1.73,1.6,7.7,13.5,0.35,3.6,1.3,72.2,137.0,0.1
58,1.77,1.33,4.54,28.55,7.78,1.67,32.82,0.37,25.9,0.0,0.04
16067,86.8,1.57,0.0,4.4,56.7,0.08,1.5,4.9,32.5,41.0,0.0
9976,3.59,1.35,3.5,14.0,13.9,4.3,4.6,0.7,63.3,0.0,0.0
17978,9.2,1.51,0.8,15.0,36.5,1.05,7.5,3.9,36.3,0.0,0.0
6538,0.24,1.65,19.6,47.0,0.1,0.07,10.8,0.0,22.5,114.0,0.0
1715,0.04,1.23,63.0,2.9,0.7,0.71,28.9,0.2,1.9,64.0,0.0
18433,133.0,1.55,1.3,0.9,53.0,0.09,2.2,16.4,24.8,51.0,1.4
14610,5.82,1.37,10.0,11.8,25.7,1.38,6.6,5.9,39.6,0.0,0.4
963,3.3,1.8,15.1,0.8,48.0,0.18,6.7,17.8,18.1,107.0,1.6
17867,21.0,1.57,0.6,6.8,15.3,0.03,1.2,0.7,75.4,89.0,0.0
9144,150.0,0.19,31.0,1.9,0.9,11.52,64.7,0.1,1.4,38.0,0.0
9132,2.44,1.83,13.8,5.8,23.8,0.3,6.1,4.3,46.2,112.0,0.0
9380,11.8,1.31,5.0,24.8,7.2,0.41,24.8,1.8,36.3,20.0,0.1
16273,0.36,1.79,24.4,13.0,21.6,0.08,2.0,1.6,37.4,180.0,0.0
11791,16.7,1.57,1.6,11.2,23.9,0.14,1.3,2.1,59.9,23.0,0.0
11897,0.46,1.75,22.2,10.8,13.1,0.02,3.0,0.8,50.1,185.0,0.0
14039,39.4,1.35,1.7,12.1,24.8,0.56,3.7,2.7,54.8,43.0,0.2
12627,2.5,1.74,15.2,14.8,16.2,0.09,2.8,3.0,47.9,142.0,0.1
15470,15.1,1.38,0.6,17.6,10.7,0.11,2.9,0.7,67.5,13.0,0.0
7005,24.3,1.07,4.8,8.1,6.6,4.54,1.8,0.4,78.2,0.0,0.0
3918,44.0,1.47,2.1,4.0,3.2,0.26,4.0,0.0,86.7,140.0,0.0
12546,3.12,1.29,3.2,2.3,8.1,2.29,6.4,0.0,80.0,41.0,0.0
13112,3.81,1.65,9.4,23.3,6.1,0.05,11.1,0.9,49.1,81.0,0.1
12710,3.62,1.56,2.2,7.8,9.3,0.77,7.0,0.5,73.2,15.0,0.0
3936,9.72,1.62,4.2,0.9,16.6,0.14,1.6,0.9,75.8,157.0,0.0
3556,35.65,1.34,52.5,11.6,1.4,0.09,13.9,0.2,20.4,117.0,0.0
5072,0.8,1.68,28.2,7.4,22.0,0.04,14.2,9.2,18.4,145.0,0.6
14436,0.29,1.87,14.2,19.3,12.2,0.07,6.0,3.7,44.2,109.0,0.4
13900,11.8,1.65,2.8,12.1,26.6,0.07,8.8,19.7,23.8,81.0,6.2
4833,8.67,1.29,5.0,2.1,2.9,3.65,7.5,0.2,82.3,51.0,0.0
14650,0.17,1.75,28.2,5.2,6.6,0.09,7.2,0.0,52.8,188.0,0.0
9251,14.8,1.56,4.0,3.2,3.1,1.33,5.0,0.1,84.6,102.0,0.0
13016,61.8,1.41,0.4,2.6,7.8,0.05,0.1,0.4,88.7,137.0,0.0
11663,0.93,1.62,15.4,5.4,32.3,0.41,4.8,3.2,38.8,150.0,0.1
403,6.3,1.4,3.3,13.3,11.4,0.81,10.5,3.2,58.1,10.0,0.2
8616,12.9,1.61,1.4,25.7,6.9,0.3,2.9,1.5,61.6,119.0,0.0
6804,21.05,1.43,1.3,15.6,11.0,0.51,2.7,1.3,68.1,13.0,0.0
12958,60.5,1.57,1.4,1.1,42.0,0.09,0.0,2.3,53.2,25.0,0.0
15592,18.4,1.35,3.4,12.6,29.8,3.15,4.5,1.8,47.8,0.0,0.1
4048,0.39,1.7,3.3,1.0,1.6,2.1,6.7,0.0,87.4,115.0,0.0
2398,35.5,1.51,1.4,6.2,9.9,0.07,0.8,0.3,81.4,48.0,0.0
3886,1.04,1.64,21.2,37.4,8.8,0.17,8.9,2.2,21.4,71.0,0.1
16208,0.18,1.49,31.0,17.8,2.8,0.88,30.5,1.1,16.4,18.0,0.4
9342,12.7,1.51,2.3,22.7,1.2,0.08,5.5,0.1,68.2,36.0,0.0
3287,5.39,1.68,3.4,10.3,22.5,0.21,4.0,2.2,57.5,109.0,0.1
16433,0.27,1.31,49.7,13.7,5.5,0.14,11.2,1.6,18.2,175.0,0.1
8228,10.5,1.55,0.4,14.0,5.2,0.26,2.1,0.9,77.4,15.0,0.0
18276,43.4,1.45,0.3,2.0,5.5,0.1,0.2,0.3,91.7,41.0,0.0
6234,18.41,1.47,13.7,19.8,12.6,2.01,22.5,6.7,23.8,0.0,0.9
3003,12.49,1.32,5.4,15.7,0.8,0.85,9.5,0.0,68.6,13.0,0.0
7905,29.6,1.61,2.1,1.6,62.1,0.34,0.9,13.4,19.7,79.0,0.2
10079,39.4,1.7,1.3,7.0,44.1,0.06,3.1,3.3,41.1,102.0,0.1
1178,33.2,1.46,1.1,6.9,24.5,0.73,1.9,1.1,64.5,0.0,0.0
13514,15.3,1.41,2.0,9.3,9.0,1.97,0.8,0.6,78.3,0.0,0.0
14152,1.01,1.67,11.1,13.4,16.4,0.93,9.7,2.8,46.4,15.0,0.2
9789,13.8,1.48,0.8,21.5,20.3,0.56,3.6,0.5,53.3,13.0,0.0
18350,30.9,1.44,2.2,2.86,10.5,0.51,1.2,0.25,83.1,13.0,0.0
10227,104.0,1.36,0.4,2.2,17.6,0.12,1.4,0.6,77.8,10.0,0.0
9353,12.2,1.52,0.8,21.0,0.5,0.11,2.4,0.0,75.3,96.0,0.0
16995,7.89,1.51,3.0,12.3,24.6,1.0,4.8,2.8,52.4,53.0,0.1
15056,0.3,1.33,30.6,20.8,1.2,0.24,9.6,0.2,37.6,41.0,0.0
1370,14.45,1.59,1.1,31.3,3.9,0.02,1.1,0.2,62.4,28.0,0.0
11523,77.6,0.7,22.2,4.3,14.7,14.32,0.8,6.7,50.3,23.0,1.0
14763,0.82,1.67,22.6,16.8,1.4,0.04,6.5,0.1,52.6,117.0,0.0
976,18.7,1.1,6.3,12.5,31.5,5.62,8.0,2.3,39.2,0.0,0.2
7911,94.7,1.42,1.0,0.6,69.8,0.5,0.6,8.2,19.8,5.0,0.0
3759,16.2,1.65,1.5,7.5,16.3,0.48,1.2,0.9,72.6,0.0,0.0
15594,0.357,1.52,22.8,10.4,21.5,0.27,7.1,2.3,35.8,30.0,0.1
5858,2.78,1.67,1.0,2.6,38.9,0.68,2.7,5.6,49.1,135.0,0.1
10373,184.0,1.52,1.7,0.3,64.1,0.17,1.2,10.1,22.4,89.0,0.2
3035,11.15,1.34,5.0,24.8,7.2,0.41,24.8,1.8,36.3,20.0,0.1
13760,17.1,1.62,1.9,29.7,16.2,0.19,2.7,3.9,45.3,56.0,0.3
17190,14.5,1.42,1.4,32.4,2.1,0.04,8.5,0.2,55.4,130.0,0.0
15157,98.6,1.52,0.8,0.7,62.7,0.05,0.3,11.2,24.0,193.0,0.3
9115,2.93,1.62,11.3,5.5,32.8,3.79,4.1,10.1,35.8,0.0,0.4
7372,12.8,1.26,0.9,17.9,24.7,2.53,3.4,1.2,51.9,0.0,0.0
2901,22.7,1.55,1.8,4.4,3.3,0.34,4.9,0.2,85.4,48.0,0.0
12140,15.1,1.54,2.5,9.8,39.2,0.15,4.6,10.7,37.6,20.0,0.6
7907,0.04,1.64,22.7,2.9,35.3,0.27,16.9,8.1,13.7,109.0,0.4
18320,1.84,1.37,4.8,10.9,1.0,1.26,6.4,0.1,76.8,28.0,0.0
9730,11.5,1.6,2.7,24.5,3.6,0.15,5.4,0.3,63.4,25.0,0.1
18562,24.3,1.47,1.9,3.5,34.1,1.0,1.6,1.8,57.1,0.0,0.0
11834,36.2,1.51,1.0,8.3,16.7,0.09,0.6,0.1,73.3,41.0,0.0
3718,0.36,1.75,19.0,15.2,9.6,0.04,1.8,0.4,54.0,119.0,0.0
2582,0.18,1.65,31.7,10.4,18.6,0.16,3.9,3.2,32.0,84.0,0.2
17147,1.86,1.36,3.1,19.1,10.4,1.44,3.1,0.4,63.9,48.0,0.0
18241,0.21,1.63,17.3,14.6,21.2,0.2,15.1,9.8,20.4,76.0,1.6
13470,34.2,1.54,0.3,5.6,25.7,0.03,0.5,2.8,65.1,8.0,0.0
18091,3.24,1.47,14.8,27.4,4.8,0.18,6.8,1.2,45.0,74.0,0.0
1642,55.2,1.5,4.0,9.7,27.1,0.58,7.8,21.1,25.5,0.0,4.8
4832,25.85,1.49,1.3,3.8,1.5,1.25,1.4,0.1,91.9,20.0,0.0
17982,0.03,1.81,11.4,11.0,37.2,0.08,7.8,5.4,27.1,178.0,0.1
8887,1.84,1.696,6.7,21.4,18.8,0.59,9.5,5.6,37.6,5.0,0.4
18655,0.58,1.69,23.4,5.2,16.8,0.09,4.2,1.8,48.4,160.0,0.2
18649,17.1,1.71,1.1,8.9,30.8,0.02,3.2,8.5,46.7,142.0,0.8
139,88.1,1.51,3.0,2.0,51.0,0.1,0.6,5.1,38.1,102.0,0.2
14595,0.07,1.63,45.7,7.2,6.4,0.46,6.3,0.6,33.8,175.0,0.0
9425,36.8,1.14,2.5,1.5,60.9,1.59,5.6,11.2,18.3,0.0,0.0
9882,52.6,1.42,4.2,5.8,15.7,0.15,4.0,1.0,69.3,114.0,0.0
13282,76.3,1.38,2.8,5.4,41.8,1.22,5.9,17.3,25.0,0.0,1.8
4171,80.2,1.55,0.1,3.9,59.0,0.06,0.8,12.5,23.6,13.0,0.1
17888,0.0994,1.05,68.2,8.0,2.0,0.44,10.6,0.2,11.0,38.0,0.0
644,9.9,1.38,2.6,8.4,3.2,0.9,6.2,0.1,79.5,13.0,0.0
5270,4.85,1.54,3.3,24.0,15.5,1.05,6.3,1.2,49.7,33.0,0.0
10213,27.6,1.6,1.3,4.8,3.5,0.08,1.7,0.2,88.5,35.0,0.0
5589,0.06,1.79,22.2,4.6,33.5,0.12,3.9,4.1,31.6,127.0,0.1
17146,9.53,1.51,0.8,19.4,11.6,0.54,1.9,0.5,65.8,13.0,0.0
5364,33.55,1.23,4.5,21.6,10.7,2.72,2.9,3.8,56.1,0.0,0.4
15490,23.7,1.46,1.3,23.3,19.1,0.65,3.2,0.5,52.6,25.0,0.0
14374,2.3,1.65,6.8,30.2,6.1,0.09,4.6,1.2,51.1,56.0,0.0
18586,12.6,1.62,1.4,10.0,25.4,0.29,4.4,1.4,57.4,74.0,0.0
16662,0.09,1.47,21.9,5.9,21.9,0.31,5.0,6.3,38.4,114.0,0.6
14211,52.6,1.39,2.0,8.0,15.7,0.16,3.0,2.87,67.3,23.0,1.2
12539,71.7,0.96,2.5,44.9,0.7,1.63,8.1,0.1,43.7,0.0,0.0
17228,3.16,1.61,6.7,4.8,45.9,0.2,5.1,9.1,28.0,33.0,0.4
14469,32.9,1.63,0.8,1.4,69.6,0.07,4.6,5.8,18.1,117.0,0.0
15705,16.4,1.52,1.9,14.8,17.7,0.96,2.8,1.7,61.1,0.0,0.0
10242,57.8,1.32,1.8,1.5,1.5,0.26,1.4,0.1,93.7,48.0,0.0
