Var1,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth_cm_Top,VCOS
16665,25,1.6,0.5,11.6,37.1,0.12,4.6,13.4,30.9,119,1.9
8673,40.1,1.32,2.6,9.2,30.7,1,5.4,9.8,41.2,0,1.1
10320,59.8,0.98,6.2,6.4,0.4,3.51,4.8,0,82.2,0,0
6045,79.1,1.46,1.3,3.9,40.7,0.68,3.5,4.2,46.4,5,0
18605,21.4,1.4,2.5,19.1,7.5,0.68,3.1,3.5,63.9,30,0.4
10817,38.1,1.48,1.1,5.2,27.2,0.5,2.8,4.8,58.6,0,0.1
2774,30.41,0.97,11.2,4.4,30.8,7.03,9.8,11.6,31.1,0,1.1
7845,16.7,1.42,0.4,16.1,8.5,0.86,2.3,0.3,72.4,0,0
5805,8.1,2.03,3.2,5.2,43.7,1.15,11.3,5.6,31,66,0
84,0.1,1.57,19.7,15,0.2,0.04,5.1,0.1,59.9,127,0
14287,16.4,1.64,0.4,15.6,31.1,0.2,1.4,2.9,48.6,15,0
8494,7.1,0.88,3.6,4.6,39.5,4.64,2.8,2,47.5,0,0
15401,0.65,1.73,9,4.7,26.4,0.18,3.8,2.8,53.2,61,0.1
17663,57.9,1.38,2.8,13.6,35.2,1,7.2,16.3,22.5,0,2.4
717,27.7,0.61,17.6,14.3,0.6,11.55,23.1,0,44.4,0,0
14322,48.6,1.46,3.1,3.9,5.5,2.27,4.7,0.1,82.7,66,0
2802,131.05,0.77,6,10.9,0.9,4.59,80.3,0.5,1.4,0,0.1
827,2.6,1.75,14.4,0.9,43.3,0.14,1.9,9,29.8,114,0.7
1713,2.63,1.18,67.7,1,0.3,1.05,29.9,0,1.1,25,0
4117,15.8,1.33,1.7,2.7,2.9,0.46,2.6,0.1,90,30,0
8220,0.15,1.44,54,5.4,7.2,0.12,7.8,1.4,24,119,0.2
18521,0.68,1.75,21.4,7.1,23.9,0.07,1,2.6,44,147,0
1615,0.58,1.69,22.7,11.5,15.4,0.05,5.9,16.6,17.8,102,10.1
6682,1.4,1.79,13.3,1.7,30.7,0.06,1,5.4,47.8,173,0.1
6628,13.15,1.62,0.5,34.4,11.7,0.18,1.9,1.5,50,38,0
998,0.3,1.28,40,14.7,0.1,1.16,16.5,0,28.7,18,0
15194,0.72,1.63,24.3,18,10.8,0.25,21.9,3,21.6,25,0.4
635,21.2,1.62,3.4,5.8,32.9,1.08,1,5.6,50.9,109,0.4
739,91.8,1.53,0.6,1.7,66.6,0.31,1.8,13.3,15.7,18,0.3
9216,14.5,1.32,4.2,3.2,3.6,1.72,3.4,0.2,85.4,56,0
10627,8.15,1.53,29.2,9.5,19.5,0.22,13.5,6.6,21.4,20,0.3
12440,29.6,1.56,0.7,6.3,16.2,0.04,0.9,0.6,75.3,183,0
996,0.9,1.38,9.5,14.1,8.1,5.06,32.3,1.5,34.4,0,0.1
4901,1,1.65,12.4,9.5,14.3,0.16,2.2,1.3,60.3,134,0
7091,62.42,1.4,2.9,1.6,27.9,0.25,3.6,25.5,23.5,117,15
4835,14.9,1.47,3,2.8,1.3,0.56,2.2,0.1,90.6,68,0
14679,2.32,1.7,12.7,19.8,17.4,0.63,9.9,6,33.4,20,0.8
18370,3.01,1.56,7.9,5.3,4.3,0.43,1.5,0.2,80.8,168,0
17115,0.54,1.7,15.4,5.4,32.3,0.41,4.8,3.2,38.8,150,0.1
6586,50.85,0.93,16.8,4.8,11.7,4.61,15.9,3.9,46.7,0,0.2
13268,27,1.64,5,8.2,32.6,0.17,4.4,16,31,20,2.8
9882,52.6,1.42,4.2,5.8,15.7,0.15,4,1,69.3,114,0
5628,1.68,1.58,14.6,15.6,4.9,0.35,41.8,1.5,21.4,33,0.2
5396,26.25,1.37,3.6,12.6,8.3,2.39,3,0.9,71.6,0,0
14122,1.97,1.58,4.1,18.4,0.6,1.39,1.5,0.1,75.3,145,0
17801,4.6,1.59,20.6,10.2,11.2,0.1,4.6,0.6,52.8,162,0
4062,10.8,1.4,5.8,2.3,13.8,0.79,4.1,0.5,73.5,71,0
8720,0.27,1.72,20.7,15.2,18.2,0.06,3.3,2,40.6,155,0
15317,0.65,1.45,0.3,11.5,25,0.43,1.5,2.6,59,18,0.1
794,13.1,1.32,2.9,29.5,3.2,1.8,2,0.1,62.3,0,0
12235,2.79,1.65,29.2,2.82,26.6,0.06,6.6,9.4,24.4,155,1
2197,12.11,1.52,3.5,20.4,15.3,1.26,6.7,2.8,51.2,0,0.1
1868,0.19,1.75,8.1,26.6,14.6,0.07,5.9,5.4,35.8,114,0.6
240,0.2,1.54,53,10.8,0.9,0.1,27.1,0.3,7.8,46,0.1
4014,61.5,1,1,8,0.6,1.24,4.4,0,86,0,0
5183,0.85,1.61,10.5,34.6,1.2,0.13,17.9,0.4,35.4,36,0
2575,0.88,1.79,8.8,16.7,21.1,0.07,5.5,6,41.4,132,0.5
11676,14.9,1.39,4.5,4.6,41.2,2.76,6.7,2.5,40.5,0,0
15331,21,1.58,0.5,13,1.8,0.06,0.9,0.1,83.7,127,0
1970,0.01,1.32,23.5,11,3.6,0.12,5.9,0.2,55.8,45,0
5265,16.75,1.44,2.3,20,19.8,1.51,6.4,1.4,50.1,0,0
9581,34.2,1.51,0.3,9.8,29,0.14,2.6,2.4,55.8,18,0.1
529,73.6,1.57,1.2,0.2,68.7,0.14,2.7,5,22.3,81,0
8899,6.05,1.63,8.7,11.8,28.6,0.79,5.1,7.9,36.7,0,1.2
3068,11.19,1.65,4,5.59,38.8,0.7,9.1,15.3,26.1,0,1.2
6180,5.22,1.63,24.6,6.6,25.8,0.12,9,13.2,19.4,132,1.4
3889,0.8,1.64,20.8,56.4,5,0.04,5,0.8,12,157,0
18044,23.7,1.51,2.4,19.5,18.3,0.09,3.5,3.3,52.9,68,0.1
82,13.1,1.43,1.9,17.5,0.3,0.04,4.6,0,75.7,74,0
8545,8.94,1.63,4.9,21.8,14.5,0.39,5.9,2.5,50.2,18,0.2
9806,5.59,1.64,4,19,17.4,0.15,4.7,3.1,51.7,43,0.1
257,23.1,0.67,26.6,3.2,3.7,5.9,8,0.4,58.1,0,0
4902,71,1.6,1.2,2.8,25.9,0.16,1.5,18.4,42.6,140,7.7
18449,0.07,1.43,46.2,6.4,2.4,0.86,30.6,0.2,14.2,20,0
5610,8.55,1.47,1.8,24,6.2,0.54,12,1,55,15,0
8973,6.57,1.56,9.6,12.8,2.9,0.2,2,0.1,72.6,142,0
5941,0.48,1.65,19.8,2,16.8,0.27,4.6,2.8,53.8,160,0.2
5721,7.25,1.39,2.8,2.9,56.6,2.31,5.3,7,25.4,53,0
9130,3.94,1.65,2.5,5.9,30.3,0.14,1.5,4.7,55,53,0.1
14020,10.5,1.59,4.3,14.8,14.6,0.24,6,2.3,57.8,20,0.2
17021,21.7,1.63,0.5,6.6,33.7,0.18,2.4,3.5,53.1,28,0.2
13783,36.8,0.76,25.1,6.5,15.7,7.72,14.3,1.8,36.6,0,0
10297,122,0.96,2.6,1,13.4,1.79,5.5,1.4,76.1,0,0
2457,0.86,1.7,18.4,10.5,13.7,0.2,5.2,1.4,50.8,71,0
16154,0.57,1.76,15.7,2.5,40.1,0.13,4.4,4.7,32.5,102,0.1
13949,44.7,1.51,4,9.7,27.1,0.58,7.8,21.1,25.5,0,4.8
2414,5.53,1.42,4.8,12.2,12.3,3.9,4.9,0.5,65.3,0,0
1594,6.41,1.45,14,10.5,20.8,1.7,20.8,13.4,18.3,0,2.2
11488,15.8,1.62,4.8,11.4,29,0.73,5.2,2.4,47.2,0,0
7090,1.25,1.49,18.2,0.8,36.6,0.99,4.1,10.4,29.7,104,0.2
2113,61.15,1.47,1.2,3.7,12.1,0.11,0.3,0.4,82.3,94,0
16819,0.12,1.57,17.9,31.8,0.6,0.13,13.7,0.2,35.8,78,0
13101,5.79,0.72,13.2,37.1,0.7,8.28,20,0.1,28.9,0,0
5066,9.64,1.47,7.9,13.6,18.2,1.91,23.2,4.2,32.5,0,0.4
6584,21.68,1,17.7,3.8,11.8,4.08,35.4,1.8,29.5,0,0
4667,2.3,1.6,33,2,19.4,0.32,5.8,5.4,38.6,86,0.8
1617,1.94,1.61,36,11.8,14.6,0.07,8.4,8.7,18.9,112,1.8
12699,15.3,1.13,3.9,8.4,14.2,3.39,5.5,0.7,67.3,0,0
1632,7.02,1.72,9.7,3.5,38.6,0.1,3.9,11.2,28.2,99,4.9
1351,68.4,1.36,0.5,0.6,65,1.79,0,5.8,28.1,0,0
4242,90.7,1.46,1.2,0.6,50.1,0.42,1.3,7.7,38.9,15,0.2
11348,1.31,1.61,19,38,0.4,0.2,21.6,0,21,74,0
2638,1.03,1.14,19.8,7.7,30.5,4.11,7.6,3.3,31,12,0.1
12186,1.23,1.78,17.1,7.6,26.8,0.04,6.5,15,25.2,155,1.8
715,7,1.67,21.6,13.8,18.3,0.04,10.6,5.5,29.3,66,0.9
15419,82.8,1.29,1.7,1.8,39.5,0.31,2.8,3.1,50,0,0.1
7408,9.2,1.56,3,22.8,15.1,0.29,5.5,1.5,52.1,76,0
968,38.8,1.52,0.8,9.3,43.1,0.29,1.5,10.9,33.7,8,0.8
5373,5.75,1.43,26.8,17,11.8,0.68,14.7,13.8,10.3,165,5.6
5107,55.85,1.47,1.3,0.5,63.3,0.58,7.2,6.3,21.4,0,0
45,30.07,0.61,17.63,4.25,3.93,9.67,58.02,5.22,4.1,0,6.85
16187,54.6,1.56,1.4,4.2,31.6,0.07,1.4,10.2,50.7,150,0.5
8977,23.7,1.51,3.7,11,25.5,0.46,4.8,7,47.2,94,0.8
1355,91.4,1.49,1.1,0.6,53,0.19,0.3,2.7,42.3,168,0
12669,19.6,1.55,59.8,5.2,4,0.77,19,1.2,10.4,175,0.4
17507,23.7,1.46,2.2,3.7,19.1,0.84,7.4,3.4,64.1,10,0.1
12716,8.87,1.07,12.3,1,1.5,2.11,82,0.9,2,0,0.3
789,2.4,1.44,4,21.6,3.3,1.38,5.5,0.1,65.4,56,0.1
2141,4.34,1.18,17,8.1,33.1,6.54,2.5,4.7,34.4,0,0.2
14553,0.14,1.73,20.6,10.9,11.1,0.13,2.3,0.6,54.5,137,0
5013,33.55,1.75,0.5,5.2,22.1,0.05,1.2,12.6,55.8,157,2.6
7679,0.1,1.19,62.3,9.8,2.6,0.04,7.6,0.2,17.5,119,0
7998,1.18,1.59,0.8,16.4,1.5,1.35,3.4,0.1,77.8,89,0
17648,48.6,1.39,4.6,6.84,34,0.36,9,20,23.2,15,2.4
15350,8.38,1.54,5.3,10.2,20.9,2.24,6.5,3.3,53.7,74,0.1
4989,17.75,1.64,0.8,29,19.7,0.11,1.2,8,39.7,112,1.6
8593,15.1,1.35,8.4,14,18.7,1.44,9.3,5.5,43.8,0,0.3
3919,46.05,1.43,1.9,3.9,2.9,0.58,4.4,0,86.9,155,0
15699,15.1,1.32,19.5,5.6,13.2,1,42.5,1.2,18,76,0
5687,25,1.48,1.8,14.1,34.7,1.25,3.1,17,28,0,1.3
2601,9.69,1.58,5.1,13.6,22.5,0.28,6.6,6.1,45.8,15,0.3
2767,1.48,1.58,11.3,5.5,32.8,3.79,4.1,10.1,35.8,0,0.4
16097,2.96,1.71,22.6,0.7,45.5,0.08,3.9,12,15,170,0.3
15006,26.3,1.51,1.2,3.6,3.9,0.12,1,0.2,90.1,79,0
17125,4.7,1.67,3,7.8,35.5,0.58,5.7,5.3,42.6,20,0.1
10112,6.31,1.58,0.3,44.7,11.3,0.4,11,2.4,30.2,23,0.1
2101,0.38,1.7,3.8,5.9,41.9,3.23,3.9,3.8,40.7,107,0
13801,8.22,1.69,4.3,11.4,26.9,0.33,2,1.8,53.6,145,0
308,9.4,0.77,7,7.6,25.2,7.08,30.1,3.9,26.2,0,0
8529,7.23,1.56,3.4,26.8,8.4,1.02,7.5,1.6,52.2,0,0.1
12808,36.8,1.48,1,16.9,10.7,0.2,2.2,1.4,67.8,36,0
15001,39.4,1.41,0.4,3.2,4.5,0.2,1.7,0.2,90,15,0
2517,30.25,1.5,3.4,8.5,33.9,0.66,4.9,11.9,35.3,0,2.1
6729,5.2,1.65,2.1,12,9.8,0.36,1.7,1.2,73.2,91,0
13738,6.31,1.62,3.7,26.2,12.3,0.14,4.8,3.7,48.9,94,0.4
16601,9.99,1.6,1.4,9.3,3.6,0.35,2.5,0.4,82.8,56,0
2675,0.33,1.2,11.1,8,34.5,2.06,8.3,4,34,53,0.1
18142,39.4,1.21,18.2,6.9,10.7,3.03,33,10.7,14.2,0,6.3
4591,16,1.56,2.4,26.2,9.7,0.16,5.8,2.1,53.5,71,0.3
14811,36.8,1.25,1.1,6.4,18.8,0.83,1.2,1.4,71.1,0,0
5217,0.69,1.18,43.9,22.6,0.6,0.11,13.7,0.2,18.8,175,0.2
13297,5.04,1.74,11.4,5.4,16.2,0.07,12.6,1.8,52.4,145,0.2
2631,20.95,1.48,2.9,24.2,1.4,0.17,1.3,0.2,70,165,0
8625,32.2,1.28,1.9,21.4,2.7,0.57,1.9,0.6,71.4,0,0.1
14329,57.2,1.59,0.6,2.9,49.2,0.27,1.2,2.7,43.4,10,0
7925,26.7,1.07,21.5,8.5,28.6,2.11,11.5,6.6,23.1,66,0.2
6332,31.55,0.71,2.71,9.4,10.2,7.26,19,1.2,57.3,135,0.2
14226,32.9,1.55,4.1,10.3,10.8,0.72,4.3,1.4,69,69,0.1
7322,10.86,1.56,0.5,26.3,17.6,0.27,3.4,1.6,50.5,8,0.1
3339,70.7,1.14,3.9,4.5,28.9,3.66,3.6,6.2,52.7,0,0.2
8734,23.7,1.52,3.2,6.9,9.9,0.86,1.4,0.2,78.4,0,0
14037,42.1,1.26,2.1,9.6,28.5,1.39,3,3.3,53.3,0,0.2
3549,51.3,1.34,1.7,2.7,4.2,0.97,3.1,0.1,88.2,74,0
686,27,1.42,13.6,8.3,21.9,2.48,11,5,39.3,0,0.3
7476,1.16,1.74,25.7,7.8,20.4,0.26,14.1,2,29.8,91,0.2
7027,48.3,1.37,3.5,0.3,38.8,0.64,4.3,0.9,52.2,76,0
2552,0.48,1.54,56.3,6.6,11.2,0.1,6.7,2.8,16.2,71,0.2
8555,4.82,1.47,29.1,7.6,17.8,0.14,7.6,4.3,33.3,41,0.3
1011,67.05,1.46,2.6,7.1,37.2,0.2,2.6,6.8,43.6,122,0.1
1585,32.2,1.62,7.5,4.1,29,0.03,2.9,26,15.6,190,14.9
17559,35.5,1.71,1.3,2.9,49.4,0.57,2,3.9,40.5,147,0
12415,11.2,1.48,1.6,17.6,1.9,0.42,6.5,0.1,72.3,15,0
8475,28.9,1.44,0.5,6.8,48.4,0.73,1,4.9,38.4,0,0
809,98.1,0.89,5.8,2.9,0.7,5.61,3.7,0.1,86.8,0,0
4404,0.62,1.63,8,35.3,7,0.5,17.4,4.4,27.5,25,0.4
459,0.8,0.9,31.4,5.6,8.2,3.05,37.7,1.1,15.9,53,0.1
14014,7.45,1.53,17.9,11.4,23.1,0.34,6,2.7,38.6,18,0.3
18728,22.9,1.19,0.1,22.6,21.1,4.39,0,1.7,54.5,0,0
18554,47.3,1.66,0.2,0.9,44,0.05,1.1,0.5,53.3,152,0
2515,0.39,1.71,28.8,5.6,6.8,0.04,6.8,0.2,51.8,155,0
6626,3.43,1.06,6.9,20.7,9.1,5.98,21.6,1,40.7,0,0
3626,0.01,1.55,28,18.6,7,0.36,13.6,0.4,32.4,64,0
9104,0.01,1.54,22.4,5.1,19,0.49,22.4,4.3,26.7,69,0.1
1001,0.1,1.56,27.8,18.6,0.1,0.1,13.2,0,40.3,102,0
4458,8.94,1.62,2.9,3.9,29.2,0.08,5.4,11.2,46.2,43,1.2
6131,32.9,1.54,1.3,0.7,43.3,0.57,2,8.1,44.5,0,0.1
6718,48,0.97,18.7,1.6,3.2,3.76,67.7,3.8,3.1,0,1.9
14706,9.2,1.63,2.8,17.4,22.6,0.46,6.9,6.3,43.6,36,0.4
6587,31.15,1.32,8.4,6.1,13,1.49,7.2,4.1,61,28,0.2
3634,39.1,1.36,4.6,6.3,15.7,1.24,5.9,0.8,66.7,23,0
18628,3.65,1.76,13.4,6.8,22.2,0.1,7.8,17.6,28.4,84,3.8
5269,12.05,1.53,2.3,22.1,18.4,0.27,3.8,1.4,52,15,0
9018,0.173,1.31,22.6,7.1,31.4,1.01,7.1,4.3,27.4,73,0.1
6261,49.3,1.39,2.1,4.8,40.9,0.68,6.6,24.1,19.1,0,2.4
16518,13.4,1.3,5,2.1,2.9,3.65,7.5,0.2,82.3,51,0
16834,50,1.55,1.5,2.5,38.4,0.45,1.7,14.2,39.4,185,2.3
860,2.8,1.17,2.4,11,0.4,2.75,17.3,0.1,68.8,0,0
16589,0.41,1.73,5.9,11.6,9.2,1.56,6.6,0.8,65.9,61,0
11490,53.9,1.54,1.3,2.2,19.2,0.07,0.1,1,76.2,147,0
9003,52.6,1.55,1.8,0.1,68.5,0.58,0.3,3.4,25.9,196,0
7315,0.41,1.04,5.7,24.4,11.1,7.77,11.4,0.5,46.9,0,0
5418,47.35,1.1,2.3,6.4,27.5,0.96,9.7,2.4,51.6,36,0.1
5916,2.66,1.53,3.2,15.1,21.1,0.34,8.9,7.6,43.3,23,0.8
1117,0.04,1.88,8.3,6.4,6,0.07,42.1,3.8,31.2,142,2.2
12454,3.94,1.5,30.2,6.8,7.8,0.13,5.2,0.4,49.6,84,0
5276,91.3,1.11,0.2,5.4,3.3,0.86,2.1,0.1,88.9,0,0
14504,15.8,1.42,0.9,18.3,12,1.08,3.2,0.5,65.1,0,0
12878,41.4,1.2,1.7,2,5,1.36,2.2,0.2,88.9,0,0
8326,2.73,1.12,28,19.4,3.9,3.54,22.3,0.6,25.8,38,0
9449,1.04,1.62,30.4,20.4,4.9,0.03,26.1,0.9,17.3,175,0
834,21.4,1.31,1.6,24,11.1,0.83,7.1,2.6,53.4,0,0.2
6557,19.7,1.23,4.7,16.1,7,2.26,17.5,0.5,54.2,0,0
7460,0.01,1.77,15.9,28.6,9.9,0.21,4,1.5,40,155,0.1
13910,12.5,1.59,2.3,10.3,28.4,0.34,5.7,20.8,24.8,48,7.7
16166,1.14,1.38,16.8,28.8,0.4,0.83,32.9,0.1,20.9,10,0.1
10101,0.326,1.52,22.2,5.1,12.2,0.24,7.9,2.6,49.9,43,0.1
13977,0.08,1.78,32.2,11.9,17.3,0.02,5.8,8.5,22.6,124,1.7
6291,0.08,1.56,13,9.2,14.7,1.85,6.5,1.4,55.2,38,0
7702,46,1.27,1.4,7.4,14,1.56,3.6,0.4,73.2,0,0
13516,32.9,1.46,0.8,7.9,10.5,0.18,1,0.7,79.1,23,0
2652,13.8,1.48,3.6,3.8,26.8,1.26,3.5,1.6,60.7,107,0
1641,30.45,1.57,15.3,2.2,40.6,0.1,0.7,14.6,23.7,145,2.9
12961,0.244,1.73,13.7,10.6,0.3,0.23,8.2,0.1,67.1,66,0
2986,14.13,1.5,1.4,5.3,4.5,0.66,5.5,0.1,83.2,28,0
856,8.9,0.97,0.7,7.1,35.5,8.64,2.6,4.4,49.6,0,0.1
7681,9.49,1.51,2.9,34.1,10,1.63,4.8,0.3,47.9,20,0
17780,0.08,1.41,6.4,3.7,46.8,2.42,2.8,11.5,28.7,56,0.1
15874,73.6,1.51,1.7,3.4,52.4,0.2,1.8,4.6,36.1,25,0
6427,21.05,1.26,7.4,4.8,22.7,1.06,5.6,1.7,57.7,33,0.1
12895,17.1,1.37,1.7,11,2.2,0.14,3.8,0.1,81.2,20,0
3086,37.8,1.41,1.8,3,46.9,1.29,3,10,35.1,0,0.2
6324,0.82,1.75,8.4,9.2,43.6,0.16,1.6,4.3,32.9,58,0
848,107.5,0.03,0.8,0.2,65.7,0.13,0.3,4.1,28.8,99,0.1
11287,4.86,1.79,14,5.2,31.6,0.27,16.4,10.6,21.2,20,1
14245,23,1.53,4.6,21.3,11.2,1.41,4.7,2.8,55.2,71,0.2
6243,0.62,1.79,14.4,23.4,12.6,0.18,12.6,4.8,31.8,99,0.4
2505,1.43,1.68,22.6,8.2,20.6,0.06,4.8,7.8,34.2,86,1.8
1823,0.69,1.46,15.2,28.8,15,0.46,9.8,3.8,27,30,0.4
13721,14,1.44,0.8,31.1,3.8,0.71,2.2,0.1,62,0,0
3166,15.3,1.63,2.8,20.1,23.6,0.11,2.6,4.5,46.1,112,0.3
701,2.6,1.54,18.3,11.2,26.1,0.13,6.3,2.4,35.6,66,0.1
7701,2.07,1.53,19.5,12,10.6,0.51,4.8,3,49.8,38,0.3
5106,0.01,1.21,69.2,3.4,1,0.15,23.6,0.4,2.4,140,0
16000,2.89,1.53,7,6.1,5.2,0.11,1.8,0.2,79.7,147,0
16377,36.8,1.63,1.2,6.7,27.5,0.04,1.2,10.3,52.1,122,1
8347,43.4,1.43,2,8,15.7,0.16,3,2.87,67.3,23,1.2
17665,34.6,1.6,3.6,13.5,33.6,0.2,9.5,15.4,22.6,28,1.8
9462,9.73,1.71,5.3,6,33.6,0.14,9.3,16.1,27.9,18,1.8
2464,1.13,1.56,28.9,12,10,0.07,9.5,1,38.5,170,0.1
14073,10.3,1.32,1.2,53.5,9.6,2.14,8.8,1.9,25,0,0
15535,35.9,1.58,2.2,5.1,18.3,0.2,1.7,1.1,71.6,112,0
15323,19.7,1.54,0.8,14.2,6.7,0.12,1.9,0.2,76.2,43,0
6561,0.14,1.62,36.6,10,3.8,0.08,21,0.2,28.4,114,0
