Var1,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth_cm_Top,VCOS
10090,30.2,1.53,0.6,3.5,6,0.08,1.4,0.1,88.4,10,0
1489,26.3,1.21,4.5,4.1,42.3,4.89,7.1,3.5,38.5,84,0
5343,0.04,1.66,20.1,10.7,23.3,0.06,5.7,2.7,37.4,211,0.1
2531,37.45,1.56,3.1,9.3,29.7,0.23,4.5,9.2,42.6,46,1.6
4862,147,1.58,1.5,1.2,47.1,0.06,1.1,13.5,35,64,0.6
8993,0.01,1.64,6.2,4.3,25.3,4,6.3,1.7,56.2,71,0
840,8.4,1.51,3.3,24.7,12.5,0,5.6,3.7,49.8,84,0.4
877,51.6,1.17,2.6,7.1,46.9,3.46,4.8,5,33.5,0,0.1
4091,1.27,1.63,9.6,5.3,2.8,0.04,2.1,0.1,80.1,114,0
2106,32.45,1.55,0.5,4.5,46.9,0.28,1,5.4,41.6,33,0.1
3963,0.71,1.28,26.1,3.6,3.6,0.47,29.9,0.4,36.4,64,0
4392,0.07,1.64,21.8,25.7,0.4,0.29,31.7,0.1,20.3,43,0
17261,15.8,1.6,1.9,15.2,30.7,0.15,3.8,14.6,31,79,2.8
7215,7.56,1.47,2.2,26.5,9.4,1.02,6.4,3,52.1,0,0.4
10072,78.9,1.37,3.2,1.5,48,0.81,1.3,6.4,39.5,0,0.1
2390,7.55,1.25,22.6,10.8,18.1,1.46,7.7,2.3,38.2,5,0.3
6992,73.65,1.52,1.3,0.4,39.5,0.1,0.5,0.5,57.8,147,0
1837,4.71,1.54,0.8,44.2,9.4,0.15,7.2,2,36.2,20,0.2
10807,34.6,1.46,2.2,5.9,18.1,0.76,0.9,3.8,68.8,0,0.3
1445,11.76,1.56,1.3,10.6,33,0.85,1.5,1.7,51.9,8,0
15345,0.8,1.76,10.6,3,28.5,0.34,4.6,4.8,48.4,68,0.1
585,0.4,1.63,12.4,8,30,0.17,4.1,3.2,42.1,83,0.2
1564,0.55,1.76,21,3.2,26.2,0.12,22.4,7.4,18,86,1.8
7368,11.85,1.53,2.4,21.3,21.9,0.36,2.9,3.8,47.6,137,0.1
18454,0.39,1.54,13.2,37.1,0.7,8.28,20,0.1,28.9,0,0
17684,6.57,1.78,5,17.4,22.8,0.04,12.4,10.4,30.8,43,1.2
809,98.1,0.89,5.8,2.9,0.7,5.61,3.7,0.1,86.8,0,0
1960,2.28,1.15,28,19.4,3.9,3.54,22.3,0.6,25.8,38,0
64,0.39,1.62,6.19,12.65,0.52,0.23,75.63,0.14,4.86,10,0.01
6016,127.3,1.21,1,8.2,33.6,1.2,1.8,7.1,48,0,0.3
15389,20.5,0.74,5.7,13.1,2,3.28,5.9,0.1,73.2,0,0
1863,6.84,1.42,3.4,12.5,4.9,1.91,4.4,0.7,74.1,46,0
79,32.9,1.1,2.8,21.4,0.3,1.29,7.3,0.1,68.1,0,0
10710,0.09,1.76,35.7,11.2,10,0.05,9.1,1,32.8,43,0.2
15916,21.9,1.39,1.6,7.2,0.5,0.54,5.2,0.1,85.4,8,0
13961,1.06,1.7,35.3,11.3,15.4,0.06,9.1,9.2,18.1,150,1.6
517,0.3,1.58,22.9,11,20.3,0.05,10.5,7.4,26.8,109,1.1
190,137,1.64,1.7,0.3,64.1,0.17,1.2,10.1,22.4,89,0.2
1578,105,1.59,0.9,0.3,65.8,0.08,0.2,3.6,29.1,122,0.1
15075,13.1,1.04,5.1,8.8,5.3,4.2,4.6,0.6,75.5,53,0.1
4020,97.15,1.24,1.4,2.1,13.5,0.67,3,0.9,79.1,0,0
17721,1.31,1.71,4.4,32.6,16,0.45,16,1,29.2,28,0.8
3632,26.7,1.63,1,9.2,17.3,0.13,1.5,1.2,69.8,109,0
13579,26.8,1.3,60.9,9.4,3.9,0.08,6.7,1.1,17.3,160,0.7
1050,0.01,1.5,28.3,17.3,9.5,1.4,11.4,1.5,32,89,0
53,11.29,1,8.76,5.42,15.82,3.19,28.72,22.17,9.08,0,10.03
1236,0.15,1.68,19.4,46.3,2.4,0.04,6.9,0.1,24.9,188,0
1588,28.25,1.53,3.5,9.4,29.6,0.32,8.4,20.9,22.7,43,5.5
3820,3.18,1.51,1.4,15,0.8,0.23,5.8,0,77,43,0
8935,0.55,1.62,33,10,14.8,0.06,9.5,4.2,28.3,117,0.2
3768,4.14,1.63,16.2,12,14.8,0.09,4.2,1.6,51.2,160,0
6717,244.7,0.2,57.4,3.2,1.7,4.86,26.6,0.1,11,38,0
6680,0.13,1.65,15,10.2,10.2,0.22,5.8,1,57.8,94,0
5501,1.54,1.65,14.7,30.1,6.6,0.04,5.7,1.4,41.5,86,0
5684,21.7,1.71,0.4,10.8,37.5,0.04,3.3,16.2,28.7,150,3.1
10630,11.2,1.11,5.5,31.7,1.9,1.99,20.9,0.4,39.5,0,0.1
18362,113,0.49,29,4.2,13,11.89,2.8,5.4,45,132,0.6
11125,81.5,1,1.5,15.5,4.2,2.68,3.5,0.4,74.9,0,0
13814,11.8,1.28,3.5,14.7,5.8,2.31,3.3,1.6,70.4,0,0.2
6207,77.65,1.6,0.5,3.8,50.3,0.05,4.3,11.2,29.6,56,0.3
2315,3.06,1.58,32.9,25.4,5.2,0.07,9.9,1,25.4,109,0.2
1608,3.72,1.84,3.1,13.6,22.5,0.08,7.2,26.6,15.6,63,11.4
2509,1.56,1.73,5.8,11.4,17.6,0.44,6.4,5.4,52.6,23,0.8
185,58.8,1.33,3.3,2,63.5,2.32,4.9,8.8,17.3,0,0.2
3709,10.66,1.64,0.7,2.2,47.3,0.34,2,8.3,39.4,147,0.1
17814,30.9,1.54,0.4,4.7,20.4,0.04,0.5,1.3,72.7,71,0
13253,39.4,1.3,1.3,7.4,23.7,0.97,1.4,3.5,62.6,0,0.1
343,72.4,0.69,8,5.8,22.5,9.05,30.9,2.4,30.4,0,0
6241,0.85,1.73,5.6,24.6,14,0.36,12.4,5.6,37.1,43,0.7
4389,3.87,1.27,11,29.2,0.7,3.28,36.5,0.2,22.3,0,0.1
5954,38.8,1.67,1.4,0.6,36,0.06,1.8,31,11.6,96,17.6
