"X","Ksat_cmhr","Db","Clay","VFS","MS","OC","Silt","COS","FS","Depth.cm_Top","VCOS"
0,17.13,1.49,6.1,15.8,23.8,0.93,8.8,9.9,33.1,0,2.5
9,2.16,1.55,43.5,7.4,14.5,0.21,8.9,7.5,15.6,81,2.6
10,0.48,1.56,43.1,10.8,11.4,0.17,13,4.4,15.9,104,1.4
11,0.25,1.62,34,13,15.1,0.18,13.1,5.7,17.8,125,1.3
12,0.12,1.77,30.4,14.3,14.5,0.17,13.4,4,22.6,151,0.8
13,0.13,1.74,30.3,7.7,22,0.15,13.8,5.7,19.2,180,1.3
17,4.5,1.75,21.4,8.4,22.8,0.2,6,10.2,29.1,82,2.1
18,0.46,1.81,26.2,5.8,21.7,0.14,2.9,13.3,26.6,136,3.5
23,4.85,1.61,23.6,10.8,20.6,0.23,7.3,7.1,28.1,106,2.5
24,0.96,1.73,28.7,9.3,20.9,0.18,6.3,8.3,23.9,128,2.6
25,0.42,1.79,26.3,11,23.1,0.14,7.7,6.8,24.4,156,0.7
26,0.34,1.74,20.6,8.3,31.4,0.12,3.9,11,23.6,177,1.2
28,1.77,1.71,34.9,5.9,18.9,0.37,9.2,3.9,26.5,38,0.7
30,0.13,1.74,36.9,5.9,19,0.26,9.2,3.6,24.4,88,1
34,0.56,1.72,9.1,12.4,22,1.28,16.2,8.9,28.6,0,2.8
35,0.97,2,18.3,12.8,18.7,0.36,11,8.4,29.2,29,1.6
37,0.85,1.67,29.2,10.1,18.4,0.21,8.1,8.1,23.6,78,2.5
38,0.24,1.67,30.8,9.1,18,0.14,9.6,8.1,21.8,117,2.6
39,0.34,1.7,37.7,11.6,13.2,0.11,12,5.7,18.5,138,1.3
40,0.07,1.82,31.9,7.5,18.4,0.08,11.2,12.6,14.7,183,3.7
46,11.91,0.73,16.51,6.26,8.29,7.92,41.35,8.92,9.23,0,9.44
48,15.15,1.24,12.23,4.52,9.91,3.14,29.12,19.26,7.53,0,17.43
51,21.06,0.93,18.03,6.75,13.55,3.06,22.6,12.23,18.87,0,7.97
52,3.7,1.2,16.35,4.05,3.91,2.82,56.86,6.25,3.44,0,9.14
