"X","Ksat_cmhr","Db","Clay","VFS","MS","OC","Silt","COS","FS","Depth.cm_Top","VCOS"
693,33.5,1.53,2.2,14.3,29,0.39,2.4,3.9,48,25,0.2
705,5.3,1.74,8.6,12.2,26.9,0.04,3.5,2.4,46.4,193,0
710,0.9,1.31,11.2,16,19.2,2.65,17.7,6,31.7,0,0.4
727,0.8,1.57,13.1,18.7,0.4,0.1,7.8,0,60,53,0
740,72.3,1.62,0.4,2.2,64.5,0.16,0.9,14.3,17,30,0.7
789,2.4,1.44,4,21.6,3.3,1.38,5.5,0.1,65.4,56,0.1
794,13.1,1.32,2.9,29.5,3.2,1.8,2,0.1,62.3,0,0
805,9.1,1.61,2.1,18.6,21.9,0.4,5.1,1.6,50.7,66,0
806,13,1.7,1.2,21.5,21.1,0.1,4.6,1.5,50.1,86,0
824,1.7,1.72,4,1.1,49.2,0.1,1.3,10,34.1,33,0.3
829,11.5,1.46,3.6,15.4,20,0.4,7,6.4,46.9,58,0.7
837,27.8,1.58,4.8,23.1,11.3,0.75,7.8,2.7,50,41,0.3
869,19,1.6,0.7,35.2,1.5,0.1,0.6,0.3,61.7,94,0
878,77.9,1.36,0.9,6.3,50.9,0.61,3,7.2,31.6,10,0.1
881,3.4,1.29,24.7,4.9,35.6,1.16,2.7,4.3,27.8,38,0
882,2.7,1.7,11.9,5,43.6,0.25,2.8,5,31.7,81,0
908,7,1.6,1.1,8.6,32.3,0.55,5.2,2.9,49.9,13,0
911,8.5,1.55,2.9,8.8,30.3,0.79,5.6,3.1,49.2,46,0.1
931,29.5,1.63,0.5,2.1,53.7,0.14,0.7,7.8,35,91,0.2
932,0.7,1.66,1.2,0.4,60.1,0.74,1.4,9.5,27,109,0.4
942,34.6,1.33,0.8,5.3,2.1,0.15,1.5,0.1,90.2,28,0
959,0.2,1.69,10.4,1.5,50,0.08,2.6,15,20,25,0.5
972,1.9,1.7,11,6.4,42.7,0.17,3.4,10.1,25.5,53,0.7
975,0.1,1.67,21,9.2,35.8,0.1,7.6,10,15.1,135,2
979,14.4,1.51,1.6,14.9,33.2,0.14,3,2.4,44.8,23,0.1
986,81.8,1.56,0.3,1,59.5,0.07,0.8,7.6,30.7,20,0.1
1005,27.2,1.59,3.6,5.2,31.4,0.13,2,4.6,53.1,25,0.1
1010,36.2,1.52,9.6,6.1,26.5,0.06,0.8,4.8,52,163,0.2
1042,12.8,1.52,0.9,26.1,17.9,0.49,2.9,3.6,49,20,0
1050,0.01,1.5,28.3,17.3,9.5,1.4,11.4,1.5,32,89,0
1097,2.07,1.72,3.2,5.6,25.2,0.08,3.6,5.2,57.1,51,0.1
1124,7.48,1.75,0.9,6.8,23.4,0.11,3.5,2.5,62.9,102,0
1146,62.45,1.42,1,3.7,55.1,0.92,0.6,2.4,37.2,0,0
1148,17.75,1.51,7.8,3,49.7,1.13,2.9,2.3,34.3,96,0
1154,10.07,1.55,2.3,7.3,10.3,0.07,2.2,0.7,77.2,71,0
1157,0.24,1.56,14.3,11.4,6.9,0.12,2.4,0.8,64.2,168,0
1182,33.85,1.55,1.2,7.7,19,0.03,0.6,0.9,70.6,122,0
1192,95.3,1.6,1.5,2.4,61.9,0.08,1.1,7.6,25.5,147,0
1231,17.4,1.48,1.2,50.4,4.5,0.22,4.7,0.1,39.1,33,0
1235,0.31,1.78,17.7,44.4,3.4,0.07,2.3,0.1,32.1,178,0
1250,34.2,1.66,2,13,10.2,0.14,1.1,0.8,72.9,94,0
1253,24.55,1.55,0.7,15.2,18.4,0.13,0.6,1.7,63.3,25,0.1
1285,0.5,1.27,64.7,8.3,4.5,0.46,0.6,0.2,21.7,8,0
1297,56.55,1.52,0.7,6.3,21.5,0.16,1.3,0.4,69.8,12,0
1311,37.45,1.4,1.4,7.4,14,1.56,3.6,0.4,73.2,0,0
1320,12.45,1.49,1.1,15.7,8.9,0.82,5.3,0.5,68.5,0,0
1346,79.5,1.42,0.9,1,62.9,1.13,0.3,5.5,29.4,0,0
1351,68.4,1.36,0.5,0.6,65,1.79,0,5.8,28.1,0,0
1369,18.2,1.41,0.8,31.1,3.8,0.71,2.2,0.1,62,0,0
1391,15.35,1.39,0.6,33.1,8.7,0.15,1.4,1.2,54.9,10,0.1
1393,1.88,1.55,12.8,32.6,7,0.09,7,1.4,38.8,74,0.4
1398,2.69,1.59,4.9,38.3,0.3,0.09,1.3,0,55.2,152,0
1402,11.85,1.51,0.9,12.6,33.2,2.2,4.8,4.7,43.6,94,0.2
1414,0.64,1.73,13.3,26,16.4,0.26,3.7,4.2,36,53,0.4
1424,21.05,1.53,0.8,9,29.2,1.02,1.1,4,55.9,0,0
1440,61.8,1.57,0.4,1.8,64,0.49,1.1,3.3,29.4,0,0
1448,7.56,1.74,4.3,11.1,27.9,0.27,2.3,1.8,52.6,124,0
1475,33.3,1.48,5.9,8.3,29.4,0.8,10.8,13.2,30.1,0,2.3
1487,41.4,1.17,0.8,5.3,49.5,0.43,1.5,3,39.8,20,0
1493,20.35,1.39,3.6,12.9,14.1,1.64,3,4.8,61.1,0,0.5
1506,24.3,1.5,1.1,13.6,33.6,0.57,1.1,3.2,47.4,0,0
1525,2.5,1.44,3.7,1.7,60,4.94,1.2,13.1,20,68,0.3
1532,0.15,1.82,18,1.7,42.8,0.12,5.8,9.3,21.8,142,0.6
1550,216,1.5,1,0.9,66.5,0.12,0.3,6.9,24.4,36,0
1563,1.1,1.62,23.5,3.7,35,0.16,6.9,7.6,23.1,76,0.2
1593,0.03,1.63,42.3,11.8,13.4,0.11,6,8.2,16.9,162,1.4
1604,0.05,1.77,29.4,5.5,21.8,0.04,3.9,18.5,14.8,142,6.1
1634,0.53,1.71,34.2,1,29.7,0.14,5.8,10.3,13.8,130,5.2
1703,1.31,1.72,29.1,12.3,8.7,0.23,23.9,2.9,22.8,38,0.3
1723,0.02,1.66,34.8,16.9,2.4,0.07,16.9,0.8,28,157,0.2
1734,3.02,1.64,6.8,15.4,21.3,0.57,12.3,7,36.3,23,0.9
1737,0.9,1.79,15.2,14.5,19.5,0.04,11.8,7.3,30.4,71,1.4
1752,19.05,1.52,6.2,15.4,14.9,0.12,6.6,2.5,54.2,46,0.2
1768,0.58,1.59,35.8,7,16.2,0.17,5.4,6.22,28.8,104,0.6
1784,9.56,1.55,3.8,16.3,13.7,0.09,5.3,2.1,58.6,76,0.2
1794,21.4,1.37,2.4,15.3,19.2,1.25,3.5,2.7,56.9,0,0
1863,6.84,1.42,3.4,12.5,4.9,1.91,4.4,0.7,74.1,46,0
1869,0.02,1.75,20.1,21,14,0.04,3.1,4.9,36.6,201,0.3
1905,0.02,1.75,18,14,9.8,0.26,3.6,1.8,52.8,132,0
1946,0.2,1.74,17,16.5,10.3,0.12,4.5,4.1,47,86,0.6
1955,0.09,1.75,44.8,10.6,11,0.1,3.8,2,27.8,86,0
1969,12,1.61,1.4,12.4,4.9,0.05,2.8,0.6,77.9,35,0
1998,15.75,1.59,3.9,7.8,11.6,0.81,6.1,1.3,69.2,132,0.1
2002,63.5,1.52,1.2,5.7,38.4,0.02,3.5,7.9,42.7,107,0.6
2020,84.6,1.49,2.3,2.8,43.9,0.3,3.9,16.1,28.6,23,2.4
2051,12.15,1.6,1.7,4.2,7.5,0.04,0,7.7,76.7,66,2.2
2069,23,1.48,1.4,9.2,8.4,0.19,0.9,0.6,79.5,33,0
2122,38.5,1.54,0,5,53.7,0.8,2.2,5.7,33.4,10,0
2141,4.34,1.18,17,8.1,33.1,6.54,2.5,4.7,34.4,0,0.2
2144,35.85,1.6,0.6,2.9,49.2,0.27,1.2,2.7,43.4,10,0
2149,19.45,1.51,0.2,4.6,44.4,0.16,2.1,1.8,46.9,56,0
2150,14.5,1.62,1.9,2.5,53.1,1.22,5.1,3.2,34.2,20,0
2202,1.84,1.74,21,20.9,9.8,0.08,4.5,2,41.7,132,0.1
2232,0.16,1.87,5.9,13,20.3,0.06,4.8,2.7,53.2,150,0.1
2250,24,1.33,7.9,13.7,19.3,0.51,8.7,5.2,44.7,25,0.5
2290,140.55,1.43,1.6,1.4,70.5,0.4,4.8,6.5,15.1,10,0.1
2297,15.75,1.45,4.8,16.4,13.9,0.67,6.5,1.9,56.4,18,0.1
2298,29.6,1.38,5.5,16.2,13.6,0.38,6,1.8,56.8,36,0.1
2350,18.75,1.68,0.4,14,6.1,0.01,0.1,0.2,79.2,145,0
2372,13.17,1.65,1.6,22.5,16.3,0.11,3.5,2.4,53.7,20,0
2373,20.35,1.58,1.5,24.5,15.6,0.07,3.3,2.1,52.9,53,0.1
2426,18.52,1.53,4,11.4,17.1,0.49,2.6,1.5,63.3,0,0
2436,43.4,1.5,2.6,8.2,11.4,0.24,0.8,0.3,76.7,45,0
2463,1.97,1.4,29.5,11.6,10.7,0.08,9.4,1.1,37.5,137,0.2
2473,4.82,1.56,14.2,14,20.8,0.29,6,5,39.6,38,0.4
2481,14.05,1.61,4.6,5,32.3,0.09,2.4,11.2,40.6,147,3.9
2495,4.15,1.68,3.6,20.8,24.1,0.78,5.3,6.3,39.4,0,0.5
2511,2.06,1.43,34.1,5.6,14.4,0.18,6.9,4.6,33.8,53,0.6
2539,25.65,1.61,3,9.6,26.2,0.06,5.5,7.1,48.2,94,0.4
2554,0.14,1.51,61.7,8.2,8.4,0.08,4.5,2,15,147,0.2
2584,0.38,1.55,53.7,9.6,10,0.1,5.5,1.6,19.4,165,0.2
2598,0.35,1.74,14.3,14.3,22.1,0.13,5.7,5.5,37.8,99,0.3
2665,76.9,1.58,0.4,0.7,63.6,0.12,0.3,4.9,30,43,0.1
2681,42.4,1.54,0,7,18.9,0.04,1.4,1.4,71.3,23,0
2718,0.11,1.53,14.4,10.2,4.8,0.25,5,1.5,64.1,76,0
2734,0.73,1.61,4.7,22.6,0.7,0.15,1.6,0.1,70.3,130,0
2750,12.18,1.75,1.4,10.2,40.7,0.03,2.9,7,37.7,38,0.1
2759,17.45,1.49,0.7,11.7,40.2,2.38,4.9,4.1,38.4,5,0
2778,0.87,1.73,12.4,3.7,36.2,0.44,5.2,12.7,29,107,0.8
2782,6.69,1.67,2.5,5.9,30.3,0.14,1.5,4.7,55,53,0.1
2796,12.25,1.31,11.2,10.5,3.4,0.97,65.4,1.2,8.2,0,0.1
2815,0.02,1.59,30.1,19.2,3.2,0.02,8.1,0.8,38.6,119,0
2864,0.27,1.62,4,7.8,3.6,0.28,1.2,1.3,81.9,150,0.2
2875,30.25,1.45,2,3.2,4.6,0.28,1.6,0.2,88.4,25,0
2886,32.2,1.34,4.5,2.2,3.5,1.92,2.4,0.1,87.3,89,0
2888,40.1,1.43,1.9,2.3,3.2,0.27,2.3,0.1,90.2,109,0
2911,21.05,1.61,1,8.8,7.5,0.08,11.5,0.6,78.1,91,0
2920,1.41,1.52,4.9,25.5,1.6,1.21,9.2,0.3,58.5,0,0
2939,22.05,1.4,0.6,8.1,7.1,0.65,3.4,0.7,80.1,15,0
2986,14.13,1.5,1.4,5.3,4.5,0.66,5.5,0.1,83.2,28,0
2993,10.75,1.51,2.7,21.4,1.1,0.18,7,0.1,67.7,13,0
3012,19.3,1.29,3.4,22.5,0.5,1.04,6,0,67.6,0,0
3053,5.18,1.66,16.2,6.8,27.4,0.07,8.8,13.4,25.2,140,2.2
3066,0.38,1.62,26.5,17.2,11.4,0.07,18.9,3.2,22.6,109,0.2
3067,0.13,1.66,27.5,14.8,14.2,0.04,14.5,4.2,24.6,152,0.2
3070,0.61,1.73,19.4,14.1,10.7,0.07,13.1,5,36.5,71,1.2
3071,23.65,1.63,5.4,6.2,34.2,0.09,9.2,14,29.2,36,1.8
3091,0.41,1.61,7.7,17.4,5.7,0.44,43,1.5,24.5,20,0.2
3101,1.99,1.67,22.9,23.2,6.3,0.04,25.4,1.3,20.8,89,0.1
3136,43.4,1.71,1.2,1.7,48.4,0.27,0.7,7,40.9,213,0.1
3164,41.3,1.38,2.8,21,24.2,0.28,2.3,4.4,45.1,41,0.2
3212,26.38,1.07,1.3,22.3,19.7,6.05,8.1,1.7,46.8,0,0.1
3237,18.05,1.53,0.8,14.2,6.7,0.12,1.9,0.2,76.2,43,0
3263,70.55,0.93,11.8,3.4,14.6,6.84,26.9,1.3,42,0,0
3314,20.15,1.59,0.8,9.2,8.4,0.07,1,1,79.5,41,0.1
3316,0.2,1.55,6.6,8.3,7.5,2.11,3.6,0.8,73.2,84,0
3329,7.2,1.58,4.8,7,34.2,0.47,2.5,3.3,48.2,91,0.1
3348,50.5,1.56,0.4,2.3,31.7,0.02,0.2,2.8,62.5,20,0.1
3355,4.47,1.45,19.1,2.8,24.3,2.1,2,3.3,48.4,81,0.1
3360,17.75,1.12,3.3,0.5,34.3,6.6,8,4.4,49.4,0,0.1
3372,15.45,1.54,5.3,1.1,35.3,2.48,1.6,5.1,51.4,114,0.2
3392,96.05,1.41,0.8,0.4,61.4,1.67,3.2,4.3,29.6,0,0.3
3413,239,1.51,0.9,0.2,66.5,0.15,1.6,23.7,6,15,1.1
3434,43.7,1.56,0.3,1.5,24.1,0.15,1.2,2.2,70.7,61,0
3448,0.2,1.56,2.3,2,25.3,2.63,2.4,3.4,63.5,56,0.1
3450,20.4,1.35,1,33,1.8,0.81,4,0.1,60.1,8,0
3452,9.86,1.48,1.7,32.7,1.9,0.73,2.9,0.1,60.7,30,0
3473,4.38,1.37,2.8,24.5,4.7,1.79,1.9,0.1,66,0,0
3541,45.12,1.13,1.7,20.5,21.5,3.61,5.1,0.6,50.6,0,0
3542,29.6,1.37,0.8,19.5,19.5,1.98,6.2,0.5,53.5,8,0
3557,0.05,1.44,50.6,1.63,20.8,0.02,15.3,0.1,11.6,160,0
3563,0.03,1.74,26.6,12.4,15.6,0.09,7,3.2,35.2,86,0
3567,15.55,1.6,1,18.4,27.2,0.33,3.5,2.1,47.7,8,0.1
3575,33.3,1.62,1.7,17.2,32.9,0.03,2.2,2.2,43.8,86,0
3603,13.05,1.55,0.5,15.5,9.7,0.15,2.5,2.9,68.7,23,0.2
3631,14.75,1.67,1.2,9.7,17.8,0.31,2.3,1,68,94,0
3657,16.45,1.53,0.4,18.9,25.4,0.28,4.5,1.6,49.2,15,0
3665,74.2,1.12,2.6,14.6,24.5,2.81,9.5,1.6,47.2,0,0
3673,39.45,1.57,1.6,6.8,26.9,0.42,2.3,1.5,60.8,18,0.1
3702,0.48,1.48,54.3,5.4,4.6,0.13,9.3,0.2,26.2,104,0
3705,51.3,1.58,0.7,2.2,53.9,0.9,0.5,8,34.6,18,0.1
3717,0.01,1.79,18.7,16.4,10,0.07,2.9,0.6,51.2,89,0.2
3769,1.13,1.63,19.4,10.6,15.2,0.08,4,1.6,49.2,173,0
3774,126.65,1.47,2.5,1.5,48.6,0.8,0.8,6.2,40.4,0,0
3789,26.6,1.35,1.3,3.2,4,0.89,4.9,0.1,86.5,0,0
3830,61.8,1.5,2.7,1.8,45,0.38,2.6,5.9,41.9,18,0.1
3831,65.1,1.49,2.6,1.6,46.7,0.15,2.3,6,40.7,41,0.1
3832,3.84,1.63,23,1,34.4,0.07,2.8,3.2,35.6,173,0
3846,27.65,1.63,1.2,1.7,48.1,0.06,0.8,8.1,39.5,173,0.6
3857,15.1,1.53,1.2,6.5,17,0.34,4.2,3.8,67.1,15,0.2
3861,0.41,1.59,16.3,5.4,14.9,0.04,6.8,3.6,52.6,165,0.4
3882,49.3,1.05,5.9,0.8,4.5,1.56,4.6,1,83.2,0,0
3891,57.85,1.37,0.3,2.1,12.8,0.1,0.4,0.5,83.9,8,0
3916,49.3,1.38,2.4,4.1,3.5,0.2,3.6,0,86.4,30,0
3923,21.7,1.53,1.6,5.8,7.4,0.43,3.9,1,80.3,23,0
3939,82.15,1.5,1.7,3.4,52.4,0.2,1.8,4.6,36.1,25,0
3984,187,0.88,0.5,1.5,20.8,1.13,1.2,0.7,75.3,0,0
3992,147,1.07,2.8,5.5,1.7,0.75,2.9,0.1,87,0,0
3997,15.3,1.6,4.5,5.3,1.5,0.01,1.5,0.1,87.1,135,0
4002,67,1.4,1.6,1.8,1.4,0.01,0.4,0.1,94.7,147,0
4007,47.3,1.17,0.2,1.4,4.4,0.75,2.9,0.1,91,0,0
4020,97.15,1.24,1.4,2.1,13.5,0.67,3,0.9,79.1,0,0
4042,11.01,1.02,2.9,1.5,3.2,5.03,8.2,0.1,84.1,8,0
4047,21.45,1.57,0.8,1.3,2.3,0.39,0.8,0.1,94.7,79,0
4076,0.87,1.66,17.5,9.1,3.9,0.07,3.2,0.2,66.1,71,0
4092,1.6,1.62,14.6,5.1,2,0.04,2.5,0.1,75.7,135,0
4101,1.45,1.57,8.8,6.9,3.9,0.1,2.2,0.2,78,104,0
4158,5.59,1.57,5.3,4.5,47.5,1.28,3.4,1.6,37.7,122,0
4206,53.9,1.42,0.4,5.1,53,0.46,1.9,1.7,37.9,13,0
4207,36.8,1.5,0.2,5.5,51.1,0.17,1.4,1.5,40.3,20,0
4208,48,1.6,0.3,5.5,52,0.02,0.9,2.1,39.2,28,0
4247,19.7,1.38,1,12.6,23.3,0.57,2.6,1.1,59.3,0,0
4259,61.15,1.63,0.4,0.3,57.9,0.09,0,26.5,14.2,8,0.7
4271,0.44,1.77,9.9,1,45.1,0.28,2.5,9.4,31.7,56,0.4
4274,16.4,1.5,2.2,2.5,46,0.96,3.5,7,38.6,1,0.2
4287,43.4,1.54,0.3,0.8,55.9,0.31,0.7,5.2,37,30,0.1
4356,1.92,1.73,5.6,2.8,45.6,0.09,2.5,6.1,37.3,38,0.1
4389,3.87,1.27,11,29.2,0.7,3.28,36.5,0.2,22.3,0,0.1
4400,0.34,1.34,12.6,28.7,2.1,4.45,40.8,1.2,14.4,0,0.2
4423,2.08,1.5,30.5,30.2,0.5,0.18,4.2,0,34.6,48,0
4431,0.73,1.35,20.1,20.3,3.5,1.62,34.1,2.5,18,10,1.5
4438,0.2,1.25,67.1,0.7,0.2,0.14,31.5,0.1,0.4,152,0
4455,20.2,1.08,2.3,9.5,10.7,1.97,15.2,3.9,54.9,0,0.3
4484,125,1.48,0.8,0.1,71.8,0.05,3.4,3.6,20.3,99,0
4495,17.55,1.39,2.5,16.9,14.6,2.24,5.3,0.9,59.8,0,0
4558,3.76,1.53,5.7,6.1,40.6,1.16,3.9,5.1,38.5,104,0.1
4578,1.14,1.61,26.3,5.2,22.8,0.07,5.6,4.6,35.4,160,0.1
4617,35.7,1.44,1.1,5.2,27.2,0.5,2.8,4.8,58.6,0,0.1
4630,17.75,1.65,1.8,6.1,22.3,0.45,3.7,7.2,58.2,86,0.7
4644,23.65,1.65,2.1,6.8,28.5,0.22,2.8,10.8,48.1,23,0.9
4647,13.55,1.73,1.7,6.5,28.6,0.04,2.8,10.9,48.5,175,1
4667,2.3,1.6,33,2,19.4,0.32,5.8,5.4,38.6,86,0.8
4681,14.5,1.61,1.8,10.8,8.2,1.26,3.4,1.6,74.1,64,0.1
4748,0.81,1.26,30.3,5.8,22,0.12,9.5,3.2,29.1,122,0.1
4752,6.24,1.59,14.2,4.4,30.4,0.11,4.7,4.9,41.3,64,0.1
4801,105.25,1.38,0.4,1.5,61.4,0.47,1.6,13.3,21.4,13,0.4
4805,117.5,1.42,0.9,1,69.3,0.19,0.1,9.5,19.1,10,0.1
4895,22.65,1.52,0.1,7.9,20.8,0.28,1.6,1.8,67.8,5,0
4910,53.25,1.59,0.8,4.9,28.6,0.19,1,10.7,52.4,150,1.6
4921,8.39,1.65,0.6,16.1,21.9,0.03,8,5.2,47.7,23,0.5
4923,2.19,1.66,9.9,8.7,3,0.09,1.1,0.4,76.9,86,0
4931,27.6,1.49,1.1,1.6,11.5,0.36,1.8,0.8,83.2,25,0
4937,21.7,1.51,0.9,11.1,10.1,0.07,3,1,73.9,89,0
4951,14.45,1.46,2,10.2,17,0.06,8.4,2.6,59.6,89,0.2
4954,0.75,1.65,18.9,3.6,29.8,0.08,9.3,13.2,23.4,134,1.8
4982,0.27,1.2,45.4,9.2,6,0.2,10,1.2,28.2,140,0
5007,38.75,1.66,1.9,3,44.2,0.17,4.7,19.5,22.8,81,3.9
5011,35.5,1.59,1.3,5.6,21.6,0.2,2.4,9.2,57.9,61,2
5031,2.23,1.67,11.7,6.2,33.6,0.09,6.5,11,30.1,112,0.9
5033,1.14,1.72,13.8,2.6,37,0.08,6,15.6,23.4,183,1.6
5035,97.1,1.55,3.2,1,55.1,0.05,4.7,7.1,28.8,46,0.1
5074,10.52,1.53,6.6,1.8,27.3,0.29,11.4,8.5,43.7,18,0.7
5090,11.52,1.47,2.9,2.6,37.5,0.73,14.3,13,28.5,15,1.2
5091,5.26,1.72,5,0.4,37.1,0.09,13.3,14,28.9,30,1.3
5095,63.75,1.4,1.5,0.6,52.9,0.59,4.8,11.9,27.3,0,0.4
5096,49.95,1.47,1.3,1,53.5,0.31,6.3,12.3,25.2,15,0.4
5168,5.26,1.56,9.4,6.8,12.2,0.28,9.4,15.8,38.4,36,8
5177,2.57,1.65,17.5,12.6,19.2,0.09,10.1,3.8,36.4,71,0.4
5190,2.89,1.43,5.5,42.2,0.6,0.17,22.1,0.2,29.4,48,0
5199,13.3,1.56,3.1,2.2,40.6,0.15,7.3,15,30,18,1.8
5206,53.9,1.47,2.4,3,41.5,0.27,4.2,7.2,41.5,33,0.2
5239,39.45,1.6,2.4,1.2,37.2,0.31,0.2,5,54,183,0
5260,35.5,1.16,0.5,0.6,1.4,0.08,0.2,0,97.3,10,0
5277,7.01,1.58,3.2,23,15.1,0.47,5.6,1.5,51.6,68,0
5351,0.01,1.65,26.5,8.6,21.3,0.06,5.6,2,36,183,0
5378,46.05,1.52,1.8,8.3,8.8,0.1,0.1,0.1,80.9,64,0
5390,15.1,1.5,2.9,11.6,26,0.83,4.8,3.6,51,56,0.1
5398,2.63,1.86,29.8,10.9,17.7,0.03,2.9,1.5,37.2,150,0
5408,2.12,1.6,3.6,5.9,31.6,1.69,5.8,3.9,49.1,74,0.1
5421,51.6,1.35,2.8,6.5,27.7,0.54,6.5,2.6,53.8,180,0.1
5443,66.4,1.58,0.4,1.3,39.9,0.25,0.6,10.9,46.9,8,0
5451,30.7,1.53,0.4,5.5,42.7,0.16,3.7,3.8,43.9,13,0
5455,24.65,1.61,0.9,5.5,39.6,0.04,3.2,3.7,47,68,0.1
5462,7.11,1.48,2.1,13.1,5.5,1.03,3.3,0.8,75.2,51,0
5468,17.55,1.64,0.9,13,27.7,0.29,3,3.8,51.5,68,0.1
5476,5.26,1.7,6,10.1,28.8,0.18,2.7,3.4,49,190,0
5481,1.31,1.49,6,8,27.3,2.45,10.9,2.9,44.8,36,0.1
5493,14.8,1.55,1.9,6.3,39.8,0.49,5.4,4.5,42,30,0.1
5509,11.6,1.61,3.3,6.1,38.1,0.68,4.6,4.8,43,68,0.1
5529,0.42,1.69,14.2,7.7,29.1,0.09,6.3,4.3,38.3,76,0.1
5558,3.2,1.65,1.4,15.3,22,0.2,14.9,1.8,44.5,38,0.1
5593,75.95,1.46,3.8,4,51.4,0.15,3,6.2,31.4,23,0.2
5599,22.55,1.57,4.5,11.2,29.7,0.05,6.7,5.3,42.1,170,0.5
5638,1,1.55,30.2,6,20.2,0.16,6.6,2.6,34.4,99,0
5656,0.36,1.47,27.3,4.9,33.5,0.28,5.6,6.1,22.4,71,0.2
5685,5.18,1.67,1.2,30.4,8.8,0.14,4.3,0.9,54.4,36,0
5692,19.7,1.42,1,27.2,10,0.1,3.3,2.1,56.3,58,0.1
5697,12.45,1.54,1.5,21.9,9.3,0.25,2.9,0.7,63.7,18,0
5734,3.75,1.74,2.9,28.2,2,0.11,7.8,0.2,58.9,41,0
5755,0.91,1.73,12.9,2.5,28.7,0.06,1.3,2,52.5,178,0.1
