,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
4782,29.55,1.52,0.7,7.9,8.0,0.05,1.2,1.1,81.1,140.0,0.0
3464,32.2,1.26,2.5,24.0,3.3,1.74,2.2,0.1,67.9,0.0,0.0
786,32.2,1.26,2.5,24.0,3.3,1.74,2.2,0.1,67.9,0.0,0.0
5607,73.3,1.38,2.0,4.2,35.1,0.89,3.1,5.4,50.0,10.0,0.2
4738,1.61,1.43,40.0,6.4,14.8,0.12,8.5,6.0,23.6,127.0,0.7
7188,14.9,1.54,1.1,2.9,31.4,1.5,0.6,1.5,62.5,180.0,0.0
17057,1.05,1.52,15.7,8.1,30.8,0.14,9.5,4.3,31.4,79.0,0.2
5543,2.0,1.65,13.5,22.0,18.7,0.02,8.5,2.3,34.9,175.0,0.1
11702,0.63,1.77,12.6,4.0,39.1,0.06,2.3,3.7,39.3,147.0,0.0
11951,21.7,1.53,3.2,16.5,6.8,0.35,2.1,0.1,71.3,66.0,0.0
11444,2.89,1.53,2.3,1.3,0.6,1.3,3.7,0.0,92.1,183.0,0.0
8188,5.26,1.25,1.5,29.8,18.0,2.74,14.1,4.2,32.0,0.0,0.4
15087,0.31,1.7,24.4,7.1,3.4,0.11,2.9,0.3,60.3,127.0,0.0
6294,17.75,1.66,0.7,9.2,12.2,0.08,1.4,0.8,75.7,51.0,0.0
11723,86.8,1.42,3.8,4.0,51.4,0.15,3.0,6.2,31.4,23.0,0.2
4166,72.3,1.62,0.4,2.2,64.5,0.16,0.9,14.3,17.0,30.0,0.7
269,1.3,1.56,14.6,9.8,8.7,0.08,3.5,3.2,60.1,64.0,0.1
13264,43.4,1.65,0.1,5.5,26.8,0.14,0.8,4.2,62.6,10.0,0.0
3339,70.7,1.14,3.9,4.5,28.9,3.66,3.6,6.2,52.7,0.0,0.2
7463,43.4,1.59,0.4,3.5,52.7,0.06,1.0,4.5,37.9,33.0,0.0
3114,0.41,1.63,17.7,17.6,12.9,0.07,6.2,4.2,41.1,76.0,0.3
268,9.7,1.61,1.8,9.6,10.5,0.09,1.5,4.4,72.1,41.0,0.1
1439,47.35,1.55,0.4,2.9,37.2,0.01,0.9,2.9,55.7,127.0,0.0
8464,30.2,1.42,0.2,7.1,8.9,0.15,1.8,1.5,80.1,8.0,0.4
1308,3.94,1.63,3.9,15.1,11.5,0.38,4.2,3.2,61.8,25.0,0.3
513,3.0,1.64,6.8,15.4,21.3,0.57,12.3,7.0,36.3,23.0,0.9
1090,0.27,1.64,14.7,3.0,23.3,0.17,2.1,3.23,53.5,64.0,0.2
15815,20.8,1.44,3.8,6.7,2.9,0.65,0.4,0.1,86.1,25.0,0.0
17129,0.33,1.71,14.2,7.7,29.1,0.09,6.3,4.3,38.3,76.0,0.1
7334,79.55,1.34,0.4,29.8,5.7,1.15,6.3,0.6,57.2,0.0,0.0
12984,14.5,1.4,2.1,2.3,3.9,2.97,5.9,0.4,85.4,0.0,0.0
7423,19.1,1.33,0.9,23.3,16.8,1.44,1.5,1.6,55.9,0.0,0.0
12485,28.9,1.47,1.3,2.3,4.8,0.08,3.6,0.1,87.9,25.0,0.0
13187,5.42,1.75,2.0,2.2,35.8,0.58,5.4,1.0,53.6,150.0,0.0
6265,0.6,1.8,16.2,5.0,28.8,0.17,10.0,18.6,18.0,157.0,3.4
6823,0.1,1.77,19.8,10.8,19.2,0.23,5.0,2.7,42.2,94.0,0.3
6117,22.15,1.1,5.4,4.0,0.4,1.26,88.6,0.0,1.6,53.0,0.0
936,25.6,1.61,0.4,3.8,43.6,0.08,0.4,2.7,49.1,2.0,0.0
8210,0.02,1.64,19.4,42.0,7.2,0.13,11.0,1.6,18.8,76.0,0.0
9659,23.0,1.49,2.2,2.2,32.1,0.9,1.3,3.8,58.4,23.0,0.0
8357,27.6,1.63,2.4,5.8,13.2,0.21,3.3,2.1,73.1,112.0,0.1
8856,0.36,1.68,28.7,5.6,9.4,0.09,6.5,1.2,48.6,96.0,0.0
25,0.42,1.79,26.3,11.0,23.1,0.14,7.7,6.8,24.4,156.0,0.7
339,1.5,1.22,43.8,4.8,17.2,0.47,10.6,2.4,21.2,20.0,0.0
10209,44.7,1.34,0.4,1.5,1.8,0.14,1.6,0.1,94.6,33.0,0.0
18707,6.57,1.57,3.9,29.6,11.8,0.09,2.6,1.8,50.3,135.0,0.0
12956,8.55,1.5,2.4,12.5,1.0,0.14,3.0,0.1,81.0,183.0,0.0
10505,16.4,1.5,2.2,2.5,46.0,0.96,3.5,7.0,38.6,1.0,0.2
1612,9.07,1.6,8.7,15.5,17.7,0.25,13.4,12.5,28.6,41.0,3.6
9868,2.23,0.93,15.4,19.5,9.1,7.2,7.7,0.5,47.8,0.0,0.0
9579,35.5,1.39,1.1,9.1,26.7,2.36,7.1,1.6,54.4,0.0,0.0
15670,5.11,1.5,1.8,14.9,24.2,0.93,6.1,1.8,51.2,56.0,0.0
8368,3.09,1.5,25.6,9.0,16.0,0.13,7.4,2.8,39.0,68.0,0.2
3821,1.44,1.5,3.7,16.8,0.8,0.7,7.5,0.2,71.0,89.0,0.0
450,1.8,1.56,7.5,1.2,52.8,3.21,5.8,8.3,24.2,142.0,0.2
4005,82.8,1.44,1.6,1.6,15.4,0.24,1.8,1.0,78.6,23.0,0.0
11990,28.3,1.44,1.4,4.8,33.2,0.11,1.9,5.8,52.8,76.0,0.1
3197,18.1,1.61,0.5,29.9,17.6,0.9,2.5,4.0,45.4,28.0,0.1
5534,10.75,1.52,12.1,17.7,12.8,0.28,7.1,1.8,48.4,20.0,0.1
6049,9.55,1.75,9.8,14.3,21.0,0.7,14.3,5.5,34.6,15.0,0.5
4592,1.2,1.75,11.2,29.0,7.2,0.17,7.6,1.6,43.2,119.0,0.2
11549,24.3,1.61,0.7,7.4,24.0,0.14,0.4,4.9,62.4,38.0,0.2
13363,11.8,1.61,3.8,19.6,23.6,0.28,2.8,5.0,44.9,152.0,0.3
12107,0.05,1.67,33.4,23.2,3.0,0.09,11.0,0.2,29.2,142.0,0.0
13877,0.24,1.78,21.0,3.2,26.2,0.12,22.4,7.4,18.0,86.0,1.8
18230,22.4,1.64,0.3,14.6,23.3,0.19,2.9,4.0,54.6,36.0,0.3
9296,9.2,1.42,0.5,8.1,9.2,1.3,8.3,3.4,68.1,56.0,0.4
3252,20.5,1.58,0.6,13.6,1.9,0.08,0.5,0.2,82.6,91.0,0.0
6547,30.9,1.38,1.0,3.8,7.6,0.49,4.9,0.1,82.6,0.0,0.0
96,17.9,1.42,0.5,6.2,31.3,1.09,3.5,1.7,56.8,0.0,0.0
3999,60.5,1.27,0.4,1.7,2.0,0.06,1.1,0.1,94.7,15.0,0.0
432,2.8,1.52,10.6,6.7,13.7,1.37,5.9,1.0,62.1,178.0,0.0
11853,3.12,1.77,3.1,2.6,55.6,0.19,3.9,6.8,28.0,96.0,0.0
18379,3.14,1.64,10.6,1.3,7.9,0.11,2.8,0.9,76.5,135.0,0.0
118,0.3,1.65,21.7,1.7,11.6,0.04,3.3,0.4,61.1,201.0,0.0
8003,0.68,1.7,34.2,1.0,29.7,0.14,5.8,10.3,13.8,130.0,5.2
5189,6.31,1.37,4.9,38.6,0.9,0.25,19.6,0.1,35.9,30.0,0.0
11045,74.9,1.29,2.0,8.3,2.5,1.4,6.3,0.2,80.7,8.0,0.0
8468,28.9,1.32,1.2,5.3,54.5,2.08,1.2,7.7,30.1,0.0,0.0
5152,76.25,1.34,1.7,0.3,66.9,0.27,4.0,13.0,13.7,13.0,0.4
16494,65.7,1.53,1.4,1.4,62.0,0.2,0.1,12.2,22.6,61.0,0.3
13238,9.29,1.51,2.7,19.5,1.4,0.3,7.5,0.2,68.7,18.0,0.0
1673,2.63,1.75,5.4,16.3,20.6,0.29,14.7,13.4,27.7,25.0,1.9
7425,17.7,1.5,0.3,25.0,13.3,0.22,2.0,1.4,58.0,38.0,0.0
1301,25.6,1.47,0.8,15.9,23.7,0.41,1.7,1.6,56.3,8.0,0.0
11699,2.55,1.31,3.1,19.1,10.4,1.44,3.1,0.4,63.9,48.0,0.0
2653,5.26,1.63,10.9,3.2,27.6,0.46,1.9,1.8,54.6,162.0,0.0
15747,7.89,1.51,0.3,17.7,0.5,0.64,7.7,0.0,73.8,15.0,0.0
18176,31.6,1.46,1.6,12.8,9.4,1.79,2.0,0.4,73.8,0.0,0.0
2360,18.75,1.36,0.9,18.3,12.0,1.08,3.2,0.5,65.1,0.0,0.0
15316,1.4,1.57,2.7,12.0,19.2,1.56,6.0,0.5,59.5,0.0,0.1
12941,2.46,1.63,20.3,2.8,0.3,0.45,2.1,0.0,74.5,142.0,0.0
6894,7.01,1.49,7.6,11.2,1.8,0.44,3.3,0.1,76.0,64.0,0.0
1629,1.1,1.55,0.8,16.4,1.5,1.35,3.4,0.1,77.8,89.0,0.0
8021,2.19,1.57,15.8,13.5,15.6,0.24,22.9,9.5,21.2,25.0,1.5
10665,15.8,1.53,5.2,1.1,66.6,0.72,9.2,9.5,8.0,30.0,0.4
10285,6.97,1.43,1.4,1.6,2.4,1.68,5.0,0.1,89.5,26.0,0.0
4105,10.39,1.59,2.4,4.7,11.7,0.17,3.9,1.0,76.3,33.0,0.0
14217,30.2,1.44,0.6,6.6,12.4,0.5,3.4,1.6,75.3,10.0,0.1
14894,0.12,1.47,22.4,5.1,19.0,0.49,22.4,4.3,26.7,69.0,0.1
14017,0.02,1.66,30.7,2.6,30.6,0.08,2.9,4.8,28.0,76.0,0.4
6147,3.22,1.54,30.6,9.4,14.8,0.08,15.6,9.4,18.2,58.0,2.0
16932,86.8,1.57,1.9,1.7,27.7,0.06,1.5,7.7,58.9,140.0,0.6
4185,20.05,1.53,4.1,4.1,37.1,1.13,2.9,2.6,49.2,124.0,0.0
12480,26.3,1.32,1.0,10.2,2.8,0.01,2.7,0.2,83.1,51.0,0.0
1319,5.7,1.8,29.0,3.1,11.4,0.1,1.3,0.3,54.9,185.0,0.0
4728,35.2,1.5,2.6,13.0,28.8,0.84,5.5,6.5,43.2,53.0,0.4
1394,4.91,1.64,7.7,33.0,7.2,0.07,5.9,1.0,45.2,112.0,0.0
15322,17.4,1.46,3.9,11.1,3.2,0.39,6.2,0.1,75.5,10.0,0.0
15872,0.159,1.28,1.2,3.0,53.1,0.79,2.9,4.8,35.0,0.0,0.0
8321,0.03,1.78,44.8,10.6,11.0,0.1,3.8,2.0,27.8,86.0,0.0
1369,18.2,1.41,0.8,31.1,3.8,0.71,2.2,0.1,62.0,0.0,0.0
8403,7.89,1.65,1.8,12.2,20.1,0.48,2.8,2.6,60.5,21.0,0.0
16664,28.3,1.58,1.3,11.1,38.3,0.18,4.5,13.0,30.5,20.0,1.3
2488,0.79,1.44,51.5,1.0,4.0,0.27,2.5,0.2,40.8,119.0,0.0
16395,9.64,1.52,7.4,11.8,22.1,0.36,5.1,3.9,49.6,28.0,0.1
15863,1.5,1.6,3.5,5.5,5.8,0.12,2.4,0.7,82.1,160.0,0.0
6742,20.05,1.62,1.8,14.8,11.8,0.28,2.0,1.2,68.4,15.0,0.0
17081,21.5,1.64,0.9,13.0,27.7,0.29,3.0,3.8,51.5,68.0,0.1
17049,0.797,1.72,21.7,5.9,24.1,0.05,4.4,2.0,41.9,150.0,0.0
4870,5.16,1.26,18.0,7.5,2.3,2.27,9.3,0.8,61.9,0.0,0.2
15238,1.0,1.73,9.8,23.1,15.0,0.12,10.2,3.1,38.8,61.0,0.0
18366,3.7,1.54,2.4,9.2,5.2,2.26,2.7,0.3,76.5,109.0,0.0
18160,11.8,1.65,0.7,14.4,13.7,0.62,2.2,1.4,67.6,0.0,0.0
14694,10.5,1.76,0.6,13.8,21.6,0.18,1.7,4.1,58.2,99.0,0.0
4391,0.18,1.6,19.9,27.6,0.4,0.36,32.2,0.1,19.7,23.0,0.1
2420,9.44,1.57,4.5,26.7,6.7,0.76,2.1,0.4,59.6,53.0,0.0
1686,0.58,1.59,51.1,11.0,7.6,0.19,10.3,2.4,17.1,28.0,0.3
5481,1.31,1.49,6.0,8.0,27.3,2.45,10.9,2.9,44.8,36.0,0.1
15039,1.69,1.51,4.0,3.2,3.1,1.33,5.0,0.1,84.6,102.0,0.0
265,27.9,1.33,1.3,9.9,8.4,1.13,1.4,2.0,77.0,0.0,0.0
14446,24.3,1.5,0.5,24.8,7.0,0.07,2.2,1.1,64.3,43.0,0.1
9990,0.17,1.52,43.4,7.6,11.4,0.29,3.4,1.2,33.0,74.0,0.0
15738,42.7,1.48,1.4,1.7,6.8,0.16,0.4,0.1,89.6,114.0,0.0
7352,0.01,1.55,33.4,8.4,10.8,0.18,13.6,1.0,32.8,178.0,0.0
17,4.5,1.75,21.4,8.4,22.8,0.2,6.0,10.2,29.1,82.0,2.1
8356,36.8,1.51,1.3,6.3,12.3,0.16,3.2,1.9,74.9,61.0,0.1
18347,0.09,1.52,28.9,31.8,0.1,0.09,15.4,0.0,23.8,178.0,0.0
17928,23.7,1.48,1.9,2.9,9.5,0.09,1.5,1.0,83.2,145.0,0.0
3124,0.34,1.62,8.9,12.7,11.5,0.68,26.7,1.2,38.9,12.0,0.1
11584,25.6,1.6,4.8,7.6,36.0,0.56,5.6,14.5,29.9,0.0,1.6
13834,61.8,1.57,0.7,1.0,61.7,0.08,0.0,8.5,28.0,130.0,0.1
15581,44.7,1.46,4.2,5.8,15.7,0.15,4.0,1.0,69.3,114.0,0.0
8971,2.12,1.49,36.8,15.8,1.8,0.1,12.8,0.1,32.7,74.0,0.0
16076,51.3,1.6,0.3,5.5,52.0,0.02,0.9,2.1,39.2,28.0,0.0
5896,56.55,1.5,0.6,0.7,53.7,0.42,1.8,1.4,41.8,0.0,0.0
9384,28.9,1.57,2.4,0.6,54.6,0.25,3.6,5.1,33.6,81.0,0.1
12039,1.49,1.52,2.0,0.4,42.9,0.82,1.1,2.2,51.4,130.0,0.0
2850,25.0,1.4,1.3,3.3,4.0,0.91,1.1,0.0,90.3,0.0,0.0
424,0.5,1.72,12.1,13.9,20.6,0.19,5.8,1.4,46.2,190.0,0.0
12828,22.4,1.13,3.4,15.2,7.7,2.49,0.9,0.6,72.2,0.0,0.0
9471,1.38,1.79,5.2,15.4,21.8,0.25,15.3,6.4,35.6,13.0,0.3
17125,4.7,1.67,3.0,7.8,35.5,0.58,5.7,5.3,42.6,20.0,0.1
10039,26.3,1.53,0.8,3.3,3.9,0.08,1.4,0.1,90.5,152.0,0.0
8046,0.03,1.56,37.4,17.1,8.0,0.34,6.0,4.3,25.7,13.0,1.5
9336,7.45,1.62,2.7,4.1,5.6,0.61,5.1,0.1,82.4,86.0,0.0
324,0.1,1.54,51.2,12.5,9.0,0.04,6.5,3.5,16.8,58.0,0.5
2144,35.85,1.6,0.6,2.9,49.2,0.27,1.2,2.7,43.4,10.0,0.0
3473,4.38,1.37,2.8,24.5,4.7,1.79,1.9,0.1,66.0,0.0,0.0
15792,21.0,1.54,1.0,3.0,5.8,0.16,1.1,0.1,89.0,117.0,0.0
2794,16.45,0.94,9.0,21.6,0.8,1.67,60.1,0.2,8.2,0.0,0.1
13018,0.41,1.6,11.9,8.7,5.0,2.28,1.4,0.3,72.7,152.0,0.0
13062,2.0,1.66,6.0,10.5,11.5,0.47,14.4,1.0,56.6,66.0,0.0
9297,17.5,1.51,3.1,7.7,10.0,0.73,3.8,3.6,69.4,68.0,0.4
12795,21.0,1.64,1.0,14.1,11.5,0.2,1.7,2.9,68.8,48.0,0.0
14954,32.9,1.25,5.3,22.3,0.7,2.7,9.3,0.0,62.4,0.0,0.0
13900,11.8,1.65,2.8,12.1,26.6,0.07,8.8,19.7,23.8,81.0,6.2
7469,14.5,1.59,4.3,2.1,55.4,1.04,3.2,4.9,30.1,109.0,0.0
9798,8.94,1.43,4.9,23.9,8.5,1.44,5.2,0.7,56.8,0.0,0.0
8728,25.6,1.53,1.0,28.7,10.2,0.2,2.6,1.0,56.5,36.0,0.0
18291,4.38,1.11,9.3,10.1,1.9,2.58,5.9,0.1,72.7,38.0,0.0
5511,0.35,1.66,16.8,5.9,30.1,0.58,5.6,3.5,38.0,122.0,0.1
5440,8.55,1.51,1.24,11.7,17.7,0.41,3.1,2.5,63.8,10.0,0.0
7116,17.1,1.67,2.3,9.9,31.2,0.77,2.3,6.2,47.8,0.0,0.2
8002,1.46,1.73,24.2,1.4,32.1,0.13,6.6,10.8,18.0,112.0,6.9
5477,14.65,1.49,1.3,7.7,34.0,1.78,5.8,3.3,47.9,0.0,0.0
8045,0.89,1.66,5.9,24.9,12.5,0.72,8.3,7.5,37.8,0.0,3.1
9811,15.8,1.49,1.0,17.6,27.9,0.71,3.1,1.9,48.5,0.0,0.0
7728,0.78,1.71,24.3,9.5,10.0,0.08,2.4,0.8,53.0,162.0,0.0
15185,1.26,1.65,16.6,17.6,17.0,0.28,15.4,5.2,28.0,13.0,0.2
6647,0.09,1.7,13.8,14.8,15.1,0.22,5.5,3.1,47.5,145.0,0.2
13328,0.31,1.64,3.3,11.7,19.0,0.67,8.7,3.9,53.1,175.0,0.3
15915,45.4,1.13,1.0,8.0,0.6,1.24,4.4,0.0,86.0,0.0,0.0
8857,27.6,1.62,5.3,9.8,32.0,0.12,8.2,5.6,38.6,127.0,0.5
1989,43.35,1.47,5.1,6.6,10.9,0.63,6.2,1.5,69.6,43.0,0.1
722,2.6,1.54,8.0,8.8,1.2,0.07,4.8,0.1,77.1,140.0,0.0
4687,17.4,1.61,1.2,7.3,6.4,0.31,2.7,5.8,74.6,99.0,2.0
8816,4.82,1.56,14.2,14.0,20.8,0.29,6.0,5.0,39.6,38.0,0.4
15879,49.3,1.37,0.5,3.1,0.5,0.02,0.3,0.1,95.5,15.0,0.0
12140,15.1,1.54,2.5,9.8,39.2,0.15,4.6,10.7,37.6,20.0,0.6
12896,9.2,1.34,9.3,10.1,1.9,2.58,5.9,0.1,72.7,38.0,0.0
8495,9.99,1.43,2.5,5.0,39.6,3.05,6.5,1.6,44.8,15.0,0.0
3982,76.2,1.34,1.9,3.3,3.8,0.09,1.1,0.1,89.8,79.0,0.0
743,39.1,1.6,2.4,2.8,60.5,0.21,2.9,14.0,16.5,104.0,0.9
11598,8.26,1.51,1.24,11.7,17.7,0.41,3.1,2.5,63.8,10.0,0.0
18569,8.33,1.63,2.0,28.4,8.6,0.14,7.8,2.5,50.4,15.0,0.3
4680,21.0,1.45,2.0,10.7,8.4,2.34,3.2,1.4,74.2,56.0,0.1
12849,72.3,1.47,1.3,1.3,37.6,0.15,0.5,2.0,57.3,66.0,0.0
14073,10.3,1.32,1.2,53.5,9.6,2.14,8.8,1.9,25.0,0.0,0.0
14878,48.6,1.17,2.6,7.1,46.9,3.46,4.8,5.0,33.5,0.0,0.1
8809,10.5,1.3,8.2,4.5,34.1,1.72,6.0,24.3,20.0,28.0,2.9
6031,3.08,1.08,3.7,4.9,5.0,3.81,3.1,1.0,82.2,38.0,0.1
6238,0.02,1.44,47.4,7.0,3.8,0.21,33.2,1.8,6.4,147.0,0.4
4888,28.9,0.89,17.1,15.2,4.1,7.43,25.2,0.3,38.9,0.0,0.0
51,21.06,0.93,18.03,6.75,13.55,3.06,22.6,12.23,18.87,0.0,7.97
2381,1.93,1.29,8.0,34.2,4.2,0.52,43.2,2.8,7.4,38.0,0.2
10395,112.0,1.15,0.2,1.7,69.1,0.79,1.9,12.4,14.6,8.0,0.1
66,1.44,1.03,11.87,25.34,1.42,2.68,42.42,0.51,18.07,0.0,0.37
7058,0.01,1.6,38.2,32.3,0.2,0.01,21.4,0.0,7.9,137.0,0.0
6851,60.5,0.98,2.9,3.4,2.4,3.3,6.4,0.1,84.8,0.0,0.0
11225,4.71,1.54,9.7,12.8,16.8,0.89,22.0,4.4,33.7,10.0,0.6
44,23.14,1.42,3.31,16.08,14.08,0.14,6.73,3.5,55.82,29.0,0.48
8980,13.1,0.56,7.0,7.6,25.2,7.08,30.1,3.9,26.2,2.0,0.0
3078,0.33,1.72,15.5,23.3,5.2,0.18,23.7,2.1,29.9,68.0,0.3
72,2.94,1.05,1.66,27.04,0.64,0.38,57.42,0.05,13.18,26.0,0.01
2309,0.75,1.63,30.6,11.0,8.8,0.11,14.2,1.8,33.4,142.0,0.2
13524,35.5,1.6543,1.6,5.5,40.3,0.16,0.4,7.9,44.1,25.0,0.2
5306,37.7,1.44,0.1,2.3,4.4,0.44,2.0,0.1,91.1,0.0,0.0
10023,89.4,1.49,0.5,2.0,56.4,0.01,0.6,8.3,32.2,68.0,0.0
12101,4.47,1.5,0.2,28.9,7.7,0.81,9.9,1.3,52.0,0.0,0.0
11409,46.7,1.37,0.6,3.3,2.6,0.2,1.5,0.1,91.9,33.0,0.0
10275,0.01,1.66,4.8,1.9,1.2,4.47,6.3,0.1,85.6,180.0,0.1
7171,140.5,1.52,1.9,1.8,40.5,0.37,1.1,0.7,54.0,15.0,0.0
11169,39.4,1.65,1.9,3.0,44.2,0.17,4.7,19.5,22.8,81.0,3.9
14097,27.0,1.16,2.2,11.4,7.4,1.14,1.5,1.0,76.4,0.0,0.0
523,7.7,1.43,24.0,13.5,15.2,0.0,6.3,4.7,35.8,91.0,0.5
17470,51.3,1.53,3.1,0.8,46.6,0.64,4.2,1.7,43.6,64.0,0.0
11178,25.6,1.66,2.0,2.1,57.7,0.09,5.6,8.9,24.0,18.0,0.1
17553,17.7,1.51,1.9,10.4,34.8,0.42,9.2,9.2,34.0,130.0,0.5
17137,13.1,1.58,1.2,25.9,20.4,0.12,5.4,2.1,45.0,43.0,0.0
14722,10.5,1.59,4.1,15.8,20.4,0.06,7.9,5.8,45.8,48.0,0.2
64,0.39,1.62,6.19,12.65,0.52,0.23,75.63,0.14,4.86,10.0,0.01
14667,32.3,1.63,2.6,9.3,28.4,0.01,2.6,11.1,44.5,135.0,1.5
9035,1.51,1.58,7.5,1.2,52.8,3.21,5.8,8.3,24.2,142.0,0.2
16383,37.5,1.52,0.8,5.1,10.2,0.25,1.8,0.9,81.2,18.0,0.0
16334,30.2,1.5,3.8,15.5,26.4,0.12,3.7,7.4,42.8,64.0,0.4
15152,69.7,1.57,2.8,0.6,59.8,0.15,3.3,4.7,28.8,43.0,0.0
16585,131.0,1.42,1.6,2.3,46.7,0.98,5.4,22.6,17.5,0.0,3.9
12652,24.5,1.5,3.2,30.3,10.2,0.52,5.8,1.7,48.8,23.0,0.0
8685,6.31,1.78,6.7,23.0,9.3,0.08,6.7,2.1,52.0,117.0,0.2
8795,0.15,1.76,22.0,11.1,9.1,0.08,4.6,0.5,52.7,145.0,0.0
4824,0.06,1.59,23.7,20.6,1.8,1.71,16.6,0.1,37.2,5.0,0.0
7611,7.32,1.62,3.9,15.7,14.8,0.12,3.3,1.0,61.3,56.0,0.0
3933,29.3,1.53,3.4,2.5,15.2,0.61,3.3,1.3,74.3,56.0,0.0
15798,0.392,1.61,15.3,5.8,14.6,0.05,7.1,3.7,53.1,99.0,0.4
18328,10.5,1.54,1.3,4.9,6.7,2.18,6.3,0.7,80.1,0.0,0.0
16126,24.3,1.64,3.7,0.7,54.9,0.48,0.4,18.6,21.0,107.0,0.7
14769,42.1,1.57,4.3,11.2,23.8,0.14,3.8,7.8,48.3,135.0,0.8
14312,0.57,1.56,4.6,6.7,41.8,3.34,3.6,5.3,38.0,91.0,0.0
7984,0.78,1.66,22.7,11.5,15.4,0.05,5.9,16.6,17.8,102.0,10.1
11587,39.4,1.53,0.4,6.8,32.2,0.08,3.2,2.8,54.6,18.0,0.0
12636,9.47,1.58,3.6,21.0,17.1,0.76,6.5,2.8,48.8,0.0,0.2
17686,0.57,1.8,16.4,15.2,21.2,0.05,9.8,10.2,26.0,114.0,1.2
5242,25.95,1.54,1.1,5.6,41.0,0.28,4.1,3.9,44.3,51.0,0.0
2815,0.02,1.59,30.1,19.2,3.2,0.02,8.1,0.8,38.6,119.0,0.0
15720,105.0,1.46,0.2,1.4,50.1,0.04,0.6,8.3,29.4,10.0,0.0
7088,0.19,1.62,8.9,12.7,9.4,0.12,9.3,6.3,49.2,76.0,4.2
4145,0.13,0.49,24.6,5.5,28.8,5.18,5.6,1.7,33.7,0.0,0.1
2332,0.37,1.7,32.2,20.6,5.2,0.1,0.0,0.6,41.4,81.0,0.0
11209,0.74,1.53,19.5,9.7,15.7,0.06,24.1,5.7,24.6,122.0,0.7
10131,0.99,1.64,20.8,56.4,5.0,0.04,5.0,0.8,12.0,157.0,0.0
11124,3.18,1.64,1.3,10.9,2.1,0.04,0.7,0.5,84.5,102.0,0.0
7366,16.4,1.46,3.9,19.9,23.8,0.76,3.6,4.2,44.5,107.0,0.1
2680,28.5,1.45,0.3,7.4,17.8,0.16,1.2,1.3,72.0,10.0,0.0
6083,3.9,1.52,20.2,21.1,0.7,0.4,8.0,0.4,49.3,38.0,0.3
2651,0.03,1.57,6.2,4.3,25.3,4.0,6.3,1.7,56.2,71.0,0.0
8121,4.38,1.58,19.9,15.4,10.9,0.12,5.0,2.09,46.7,86.0,0.1
7159,7.62,1.44,0.1,25.0,8.1,1.14,12.6,1.0,53.2,0.0,0.0
6793,1.57,1.77,1.6,13.0,11.0,0.27,4.1,2.9,67.4,94.0,0.0
5583,85.2,1.41,1.5,1.5,56.9,0.31,1.2,7.8,31.0,23.0,0.1
