,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
16772,13.1,1.6,4.2,3.2,31.4,0.12,7.4,7.0,46.4,33.0,0.4
15714,72.3,1.51,0.5,1.7,45.8,0.03,0.1,7.6,44.1,162.0,0.2
2995,15.1,1.5,2.3,22.7,1.2,0.08,5.5,0.1,68.2,36.0,0.0
4983,23.35,1.56,1.7,12.1,36.8,0.54,4.8,12.7,29.8,0.0,2.1
8701,35.5,1.62,0.8,5.2,9.0,0.05,0.7,0.1,84.2,122.0,0.0
7832,52.6,1.57,0.8,3.7,54.9,0.01,0.3,2.6,37.7,10.0,0.0
7285,58.5,1.63,2.4,4.8,40.2,0.04,4.9,18.4,26.9,104.0,2.4
13822,8.94,1.61,5.5,4.3,40.6,0.32,2.5,3.1,44.0,183.0,0.0
15350,8.38,1.54,5.3,10.2,20.9,2.24,6.5,3.3,53.7,74.0,0.1
10547,0.08,1.68,21.0,9.2,35.8,0.1,7.6,10.0,15.1,135.0,2.0
18034,0.01,1.17,81.6,5.4,0.4,0.77,7.2,0.0,5.4,99.0,0.0
16800,40.8,1.45,2.7,5.5,19.7,0.84,7.9,24.8,32.5,0.0,6.9
7130,8.13,1.75,15.1,2.8,27.3,0.03,5.1,10.0,38.9,84.0,0.8
13393,2.85,1.39,4.7,22.3,16.7,2.65,5.6,1.4,49.3,53.0,0.0
13486,18.8,1.52,0.2,7.9,23.8,0.51,2.7,2.0,63.4,0.0,0.0
13925,0.17,1.77,35.6,11.6,16.1,0.08,7.6,8.3,19.5,89.0,1.3
5827,46.65,1.47,0.8,0.8,45.8,0.62,2.6,0.8,49.2,0.0,0.0
3010,0.37,1.57,11.3,14.5,0.3,0.11,4.0,0.0,69.9,117.0,0.0
41,16.76,1.3,2.85,8.63,21.57,0.02,8.42,0.48,58.05,34.0,0.0
10387,18.8,1.53,6.8,5.0,46.6,1.79,2.3,1.8,37.5,84.0,0.0
6910,0.02,1.46,31.7,21.0,0.4,0.04,7.5,0.1,39.3,160.0,0.0
14213,23.7,1.63,1.21,8.4,14.4,0.09,3.3,2.7,69.9,94.0,0.1
13285,27.6,1.74,2.6,5.4,41.8,0.06,5.9,16.1,27.2,76.0,1.0
6885,1.25,1.5,3.4,3.4,2.1,0.34,2.3,0.1,88.7,79.0,0.0
7136,104.0,1.54,2.7,0.4,59.8,0.15,0.2,3.1,33.8,53.0,0.01
4969,19.75,1.47,1.0,29.5,7.1,0.13,3.9,1.8,56.6,33.0,0.1
16136,0.14,1.61,12.8,9.9,30.8,0.29,4.3,3.5,38.4,56.0,0.3
9681,3.16,1.62,37.6,2.4,14.8,0.44,9.4,2.4,28.5,81.0,0.1
17317,11.3,1.46,3.6,22.0,3.2,0.77,6.1,0.2,64.9,0.0,0.0
18563,26.3,1.61,1.9,4.6,29.9,0.22,2.5,1.2,59.9,18.0,0.0
936,25.6,1.61,0.4,3.8,43.6,0.08,0.4,2.7,49.1,2.0,0.0
8385,0.14,1.77,15.5,14.5,12.3,0.11,2.8,1.8,53.0,185.0,0.1
13054,5.52,1.09,13.8,35.4,0.9,4.95,23.0,0.2,26.5,0.0,0.2
16404,0.85,1.63,24.6,14.0,12.5,0.16,5.0,2.3,41.6,150.0,0.0
7083,76.3,1.48,0.3,1.5,34.3,0.24,0.9,6.6,56.2,15.0,0.2
6830,1.9,1.62,13.4,19.0,22.6,0.3,8.2,10.6,24.6,61.0,1.6
4789,62.45,1.39,1.4,1.0,35.7,0.64,1.5,2.8,57.5,0.0,0.1
7031,24.6,1.37,3.6,1.4,8.6,1.46,1.7,0.4,84.2,91.0,0.0
12936,5.92,1.7,7.6,0.5,20.3,0.13,1.9,2.7,67.0,64.0,0.0
1581,11.4,1.57,18.3,18.4,4.9,0.12,3.9,1.0,53.2,23.0,0.3
11262,0.01,1.42,44.8,16.1,2.7,0.15,13.2,2.0,18.7,68.0,2.5
10298,35.5,1.5,0.3,1.0,10.6,0.29,1.9,1.1,85.1,20.0,0.0
13008,25.4,1.15,4.8,8.1,6.6,4.54,1.8,0.4,78.2,0.0,0.0
14583,0.43,1.68,20.8,5.5,9.4,0.22,1.4,0.3,62.6,158.0,0.0
5564,0.7,1.51,36.2,4.4,17.6,0.04,18.2,2.8,20.4,158.0,0.4
9728,0.83,1.73,33.7,22.1,2.5,0.07,4.2,0.1,37.4,145.0,0.0
15307,48.6,1.55,1.6,8.4,37.5,0.32,1.9,5.6,44.9,41.0,0.1
8387,22.4,1.39,1.7,17.3,11.1,0.76,3.0,1.9,64.9,15.0,0.1
17275,19.1,1.52,1.4,8.8,17.2,0.48,0.3,0.1,72.2,0.0,0.0
14580,36.8,1.51,2.6,8.2,11.4,0.24,0.8,0.3,76.7,45.0,0.0
16847,0.01,1.72,10.5,27.6,4.2,1.14,18.3,0.4,39.0,8.0,0.0
16787,97.3,1.41,2.4,0.3,66.2,0.14,4.3,10.6,15.7,36.0,0.5
11946,4.49,1.4,1.0,8.2,1.8,0.52,9.0,0.4,79.6,142.0,0.0
18397,25.0,1.54,1.1,2.4,12.9,0.5,2.9,0.5,80.2,10.0,0.0
9609,1.31,1.73,5.9,11.1,4.8,2.38,5.6,0.5,72.1,71.0,0.0
10118,77.6,1.32,0.5,3.5,14.3,0.18,0.9,2.4,78.2,8.0,0.2
9782,0.01,1.66,31.2,20.4,3.6,0.11,8.4,0.4,35.8,112.0,0.2
10863,1.64,1.49,5.2,10.5,25.0,1.47,4.2,4.1,50.9,0.0,0.1
10558,7.45,1.38,4.4,1.3,48.9,2.48,7.8,15.3,21.8,64.0,0.5
17930,24.3,1.51,0.2,4.5,5.3,0.15,2.8,0.2,87.0,13.0,0.0
2418,2.99,1.6,2.0,36.8,6.3,0.43,5.1,0.4,49.4,46.0,0.0
11839,57.9,1.47,2.0,5.0,47.9,0.23,2.1,3.7,39.3,8.0,0.0
9549,4.11,0.44,3.3,13.1,2.5,7.94,21.7,0.1,59.3,5.0,0.0
15142,0.11,1.62,28.0,8.3,22.1,0.11,11.9,8.0,20.9,160.0,0.8
8858,0.41,1.71,28.8,5.6,6.8,0.04,6.8,0.2,51.8,155.0,0.0
534,0.9,1.55,19.0,9.3,29.9,0.07,10.6,4.1,27.0,89.0,0.1
14401,0.63,1.62,25.0,9.1,20.5,0.19,6.8,2.6,35.9,36.0,0.1
12918,35.5,1.31,0.7,2.4,1.7,0.04,2.6,0.1,92.5,86.0,0.0
5081,16.75,1.48,6.1,6.5,35.7,0.91,7.2,11.4,32.3,0.0,0.8
12567,4.6,1.5,7.2,20.0,3.1,1.77,16.3,0.2,53.2,0.0,0.0
16556,6.57,1.5,11.1,7.3,3.0,0.08,4.6,2.5,70.7,81.0,0.8
7715,1.31,1.65,34.5,8.0,6.2,0.1,7.6,7.0,26.6,99.0,10.1
1112,2.35,1.62,11.5,4.2,31.1,0.16,1.6,4.8,46.7,178.0,0.1
10898,15.8,1.57,5.0,17.6,17.6,0.25,6.2,5.2,47.6,33.0,0.8
11807,0.02,1.7,21.6,31.6,5.4,0.03,6.2,0.8,34.4,145.0,0.0
14160,22.0,1.63,2.7,9.2,26.4,0.01,4.9,3.6,53.0,79.0,0.2
10829,18.1,1.62,1.2,5.9,24.7,1.73,5.4,7.1,54.4,76.0,1.3
1895,1.79,1.52,16.9,12.3,18.9,2.53,10.0,4.9,36.8,96.0,0.2
9332,12.3,1.44,1.3,5.3,4.9,0.79,3.6,0.1,84.8,0.0,0.0
3346,40.8,1.56,0.5,2.3,35.5,0.03,0.6,5.1,55.7,8.0,0.3
18292,0.37,1.46,23.8,12.3,1.1,0.15,3.5,0.1,59.2,71.0,0.0
10877,20.6,1.57,6.5,15.8,16.3,0.09,5.1,3.6,52.6,107.0,0.1
4219,0.08,1.62,12.1,20.3,14.1,0.15,1.6,0.5,51.4,196.0,0.0
