,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
12286,13.1,1.59,11.4,4.0,42.4,0.09,2.4,26.8,8.4,155.0,4.6
195,12.5,1.42,1.0,18.2,5.7,0.21,6.5,0.4,68.2,18.0,0.0
11355,25.0,1.48,2.2,1.8,43.0,0.38,7.2,15.8,28.6,5.0,1.4
8045,0.89,1.66,5.9,24.9,12.5,0.72,8.3,7.5,37.8,0.0,3.1
11472,0.2,1.94,17.6,1.1,49.5,0.03,0.9,8.6,21.9,218.0,0.4
14367,4.27,1.59,6.7,26.3,7.6,0.16,5.0,1.3,53.0,48.0,0.1
11385,18.9,1.58,6.4,5.9,35.7,0.1,11.3,13.2,26.4,30.0,1.1
5209,78.2,1.44,1.3,3.6,39.3,0.07,2.7,8.1,44.6,102.0,0.4
10469,4.9,1.71,13.7,0.7,42.3,0.59,1.1,7.2,34.7,86.0,0.3
18144,1.97,1.45,8.6,4.7,19.1,1.6,13.7,5.8,46.4,0.0,1.7
9838,15.2,1.48,1.6,43.0,1.2,0.66,3.4,0.0,50.8,20.0,0.0
18699,7.6,1.56,2.9,18.8,17.7,1.18,2.0,1.7,56.9,0.0,0.0
16692,21.0,1.78,0.9,6.5,19.0,0.18,2.1,8.0,61.7,94.0,1.8
6552,30.25,1.35,0.8,15.0,36.5,1.05,7.5,3.9,36.3,0.0,0.0
13463,46.0,1.32,4.6,8.3,21.9,1.43,2.3,2.9,60.0,0.0,0.0
12784,13.1,1.55,0.6,20.9,13.2,0.7,2.9,1.2,61.2,18.0,0.0
8213,17.1,1.4,3.3,7.7,34.6,1.96,1.2,3.5,49.7,0.0,0.0
5196,9.47,1.41,1.3,24.2,0.2,0.03,2.5,0.0,71.8,188.0,0.0
10558,7.45,1.38,4.4,1.3,48.9,2.48,7.8,15.3,21.8,64.0,0.5
4080,1.42,1.2,10.1,5.3,0.3,4.02,5.6,0.0,78.7,36.0,0.0
5842,94.0,1.58,1.8,4.8,52.4,0.1,2.5,5.4,33.1,61.0,0.0
13963,4.82,1.57,8.5,15.4,21.4,0.46,11.1,9.9,31.6,8.0,2.1
13541,44.7,1.62,1.5,3.5,21.1,0.16,0.0,2.8,71.0,48.0,0.1
6474,35.5,1.42,1.2,10.0,2.8,0.11,3.5,0.2,82.3,15.0,0.0
5091,5.26,1.72,5.0,0.4,37.1,0.09,13.3,14.0,28.9,30.0,1.3
17033,69.7,1.21,3.0,6.5,28.1,0.57,8.2,2.8,51.3,86.0,0.1
15749,0.93,1.35,4.0,27.8,0.5,3.49,11.6,0.0,56.1,51.0,0.0
14543,35.5,1.59,0.9,6.1,10.0,0.05,1.5,0.2,81.3,94.0,0.0
517,0.3,1.58,22.9,11.0,20.3,0.05,10.5,7.4,26.8,109.0,1.1
17212,1.05,1.64,21.9,22.3,6.3,0.18,27.8,1.5,20.0,33.0,0.2
8375,5.48,1.79,2.3,8.8,14.4,0.47,8.1,1.4,64.8,127.0,0.2
5340,59.85,1.38,1.5,0.6,40.1,0.88,0.2,0.6,57.0,0.0,0.0
14452,20.2,1.42,0.4,26.2,1.5,0.48,2.5,0.2,69.2,0.0,0.0
14926,17.1,1.51,1.9,7.7,25.6,1.04,3.9,3.0,57.9,28.0,0.0
18430,69.7,1.45,1.0,1.6,48.9,0.81,2.3,15.0,30.6,0.0,0.6
6201,28.95,1.58,2.5,10.8,26.4,0.06,12.1,11.0,35.2,74.0,2.0
10599,11.0,1.68,18.0,5.3,31.1,0.18,4.2,17.0,22.5,152.0,1.8
12948,0.02,1.6,28.6,6.4,10.1,0.08,9.9,1.5,43.3,140.0,0.2
7177,48.3,1.5,2.2,3.2,38.8,0.28,1.6,1.3,52.9,51.0,0.0
1004,28.0,1.62,2.8,5.1,33.6,0.36,2.4,5.2,50.8,0.0,0.1
10216,0.52,1.63,13.3,4.3,2.2,0.11,5.6,0.1,74.5,137.0,0.0
15342,19.3,1.41,8.1,4.4,25.2,0.89,4.9,5.7,51.2,15.0,0.5
16515,9.2,1.47,4.1,3.2,1.8,4.23,8.9,0.2,81.8,0.0,0.0
10646,0.02,1.31,78.4,2.0,0.4,0.24,17.2,0.2,1.7,61.0,0.1
17199,5.75,1.41,20.0,10.4,19.2,1.11,7.0,3.0,40.2,15.0,0.2
11884,0.77,1.75,12.9,2.5,28.7,0.06,1.3,2.0,52.5,178.0,0.1
9014,21.0,1.67,2.3,3.7,46.2,0.06,0.8,5.1,41.8,38.0,0.1
17944,9.2,1.296,4.1,15.4,2.8,2.1,7.1,0.1,70.5,48.0,0.0
6948,1.8,1.61,11.7,6.2,3.3,0.21,3.8,0.2,74.8,91.0,0.0
16247,15.1,1.21,5.9,14.5,10.7,2.32,8.2,0.9,59.7,58.0,0.1
13318,13.5,1.7,0.4,25.4,17.6,0.11,2.3,1.6,52.6,25.0,0.1
7287,64.45,1.43,2.8,5.4,41.8,1.22,5.9,17.3,25.0,0.0,1.8
3092,0.55,1.63,30.9,8.7,6.2,0.24,32.2,0.9,21.1,61.0,0.0
13953,13.1,1.74,12.8,8.2,24.2,0.07,6.4,21.1,20.6,81.0,6.7
12615,10.1,1.55,1.9,23.8,8.3,1.21,2.0,1.7,62.2,0.0,0.1
18676,4.82,1.75,1.6,27.2,14.6,0.62,5.4,1.7,49.4,68.0,0.1
6429,20.05,1.45,8.5,4.9,20.9,0.18,3.4,1.4,60.8,142.0,0.1
1802,42.1,1.45,0.8,8.0,31.0,0.17,4.0,4.2,51.8,76.0,0.2
202,105.0,1.43,1.8,2.3,63.8,0.8,1.3,15.4,15.1,0.0,0.3
10612,0.03,1.561,19.5,26.2,2.0,0.95,35.1,1.4,15.3,10.0,0.3
7334,79.55,1.34,0.4,29.8,5.7,1.15,6.3,0.6,57.2,0.0,0.0
14286,14.2,1.51,0.4,13.0,37.6,1.21,0.7,3.8,44.5,0.0,0.0
3739,2.3,1.82,1.8,16.0,12.4,0.36,8.8,0.6,60.4,127.0,0.0
18481,27.0,1.61,2.6,3.1,30.4,0.67,4.8,11.4,46.0,48.0,1.7
959,0.2,1.69,10.4,1.5,50.0,0.08,2.6,15.0,20.0,25.0,0.5
12054,1.77,1.67,5.5,19.2,18.6,0.02,10.1,6.6,39.3,81.0,0.7
16482,15.1,1.39,2.8,1.6,46.7,1.66,5.42,4.4,39.0,0.0,0.1
6001,27.25,1.66,1.7,14.3,45.5,0.06,1.7,3.9,32.9,142.0,0.0
9876,13.1,1.66,1.2,9.7,17.8,0.31,2.3,1.0,68.0,94.0,0.0
7714,1.31,1.66,44.8,8.9,4.9,0.32,3.8,0.6,36.9,43.0,0.1
3040,30.9,1.58,1.1,0.4,57.5,0.16,1.7,6.7,32.5,117.0,0.1
2372,13.17,1.65,1.6,22.5,16.3,0.11,3.5,2.4,53.7,20.0,0.0
15743,35.5,1.52,1.2,1.6,7.1,0.11,2.0,0.1,88.0,127.0,0.0
4318,11.16,1.5,0.9,15.1,16.0,0.35,2.9,1.6,63.4,15.0,0.1
8963,0.76,1.65,23.3,32.7,0.8,0.16,9.7,0.2,33.3,96.0,0.0
8262,0.15,1.75,21.4,11.0,19.2,1.82,8.3,6.0,33.7,109.0,0.4
18658,1.45,1.56,24.1,4.8,13.0,0.26,3.9,2.6,48.2,28.0,0.2
8810,12.5,1.44,5.1,5.4,33.2,1.03,10.6,22.7,20.8,56.0,2.2
15025,66.4,1.42,1.0,2.5,3.1,0.21,0.9,0.2,92.3,183.0,0.0
14275,28.5,1.45,0.4,10.0,8.2,0.38,1.2,0.4,79.8,13.0,0.0
12901,14.5,1.44,1.9,3.8,1.1,0.63,1.6,0.0,91.6,66.0,0.0
552,32.8,1.42,1.0,3.5,7.4,0.53,3.3,0.5,84.2,18.0,0.1
3655,5.26,1.75,8.6,12.2,26.9,0.04,3.5,2.4,46.4,193.0,0.0
15521,18.8,1.53,1.4,15.3,34.5,0.03,1.5,2.7,44.5,142.0,0.1
4136,1.6,1.67,22.9,7.2,27.3,0.2,1.0,3.8,37.7,127.0,0.1
9645,109.0,1.14,1.7,1.8,39.5,0.31,2.8,3.1,50.0,0.0,0.1
14538,32.9,1.56,3.3,7.0,9.2,0.09,1.2,0.2,79.1,104.0,0.0
11697,18.4,1.6,3.2,10.2,30.5,0.54,5.1,6.4,44.4,104.0,0.2
18071,7.01,1.55,2.5,31.1,8.7,0.11,5.3,1.8,50.6,48.0,0.0
1445,11.76,1.56,1.3,10.6,33.0,0.85,1.5,1.7,51.9,8.0,0.0
1547,125.35,1.59,0.5,0.7,60.5,0.06,0.0,23.3,14.7,140.0,0.3
1864,6.08,1.5,2.8,30.0,16.3,1.18,4.6,5.1,41.4,0.0,0.2
3874,1.94,1.64,15.2,3.4,8.2,0.3,6.0,0.5,66.7,33.0,0.0
10320,59.8,0.98,6.2,6.4,0.4,3.51,4.8,0.0,82.2,0.0,0.0
3497,11.0,1.57,3.2,18.2,8.6,0.36,3.4,0.8,65.8,84.0,0.0
495,43.0,1.53,2.9,5.3,47.1,0.08,3.5,0.0,30.9,51.0,0.3
5051,0.74,1.53,19.5,9.7,15.7,0.06,24.1,5.7,24.6,122.0,0.7
11010,51.3,1.31,0.2,5.1,12.2,0.7,0.9,1.3,80.2,0.0,0.1
9653,9.2,1.56,5.2,23.0,9.1,0.02,5.1,1.3,56.2,43.0,0.1
327,1.3,1.72,29.1,12.3,8.7,0.23,23.9,2.9,22.8,38.0,0.3
15860,14.5,1.34,17.9,4.1,7.0,0.4,4.6,1.0,65.4,84.0,0.0
1405,14.8,1.51,0.6,29.0,19.1,0.14,2.3,4.0,44.7,13.0,0.3
4463,0.6,1.69,3.5,4.0,30.1,0.16,1.0,9.6,50.7,180.0,1.1
3478,14.9,1.44,2.9,25.7,4.3,1.21,6.0,0.1,61.0,58.0,0.0
168,22.8,1.68,1.6,2.9,29.4,0.06,0.8,5.4,59.6,137.0,0.3
15949,45.1,1.33,0.2,4.2,0.5,0.34,1.3,0.0,93.8,2.0,0.0
7612,0.07,1.65,20.6,13.5,11.8,0.29,3.5,0.7,49.9,84.0,0.0
5620,20.7,1.71,0.6,0.0,40.2,0.05,3.4,10.0,40.0,145.0,0.4
7186,28.35,1.63,1.4,4.0,34.9,0.27,2.7,1.1,55.9,74.0,0.0
3308,1.31,1.51,8.3,9.2,26.5,2.66,6.5,2.9,46.5,91.0,0.1
999,0.2,1.49,23.5,20.8,0.2,0.21,11.4,0.0,44.1,36.0,0.0
3286,31.85,1.59,1.0,11.0,24.8,0.11,1.8,2.0,59.3,64.0,0.1
7609,18.4,1.5,2.4,16.0,15.4,0.6,4.6,0.9,60.7,0.0,0.0
15989,1.97,1.63,9.6,5.3,2.8,0.04,2.1,0.1,80.1,114.0,0.0
1911,1.54,1.63,18.3,18.6,8.8,0.02,5.5,0.8,48.0,104.0,0.0
17882,0.333,1.6,25.6,6.4,8.6,0.2,7.2,0.6,51.6,53.0,0.0
8266,7.62,1.38,1.0,13.9,12.0,0.75,3.3,2.6,67.1,0.0,0.1
10257,41.2,1.32,1.6,7.2,0.5,0.54,5.2,0.1,85.4,8.0,0.0
15310,28.9,1.52,0.8,16.1,13.0,0.08,0.2,1.4,68.5,20.0,0.0
5448,0.05,1.59,27.9,8.2,27.7,0.02,13.6,5.0,17.5,193.0,0.1
2501,20.05,1.59,6.5,8.2,29.3,0.94,4.8,8.3,41.7,0.0,1.2
9017,0.186,1.16,11.1,8.0,34.5,2.06,8.3,4.0,34.0,53.0,0.1
17906,40.8,1.4,1.0,10.2,2.8,0.01,2.7,0.2,83.1,51.0,0.0
16925,8.41,1.5,0.6,1.5,13.6,0.33,2.3,0.3,81.7,168.0,0.0
6281,2.73,1.66,1.1,19.1,23.7,0.08,2.3,2.0,51.8,46.0,0.0
1024,0.04,1.72,27.7,11.5,16.7,0.14,3.3,1.0,39.8,152.0,0.0
15555,19.7,1.54,0.3,17.0,17.7,0.42,1.9,0.6,62.5,8.0,0.0
10515,2.3,0.66,6.2,1.4,42.0,7.96,19.2,5.0,26.0,64.0,0.2
13783,36.8,0.76,25.1,6.5,15.7,7.72,14.3,1.8,36.6,0.0,0.0
18368,2.06,1.6,1.5,9.4,5.5,1.85,1.5,0.4,81.7,137.0,0.0
14435,3.72,1.65,2.4,23.4,11.8,0.4,8.5,3.0,50.6,99.0,0.3
11288,2.1,1.68,21.0,4.6,27.2,0.18,15.6,13.0,17.0,28.0,1.6
3397,97.3,1.47,0.0,0.5,65.9,0.04,0.2,5.9,27.4,10.0,0.1
6730,7.63,1.65,2.2,12.2,9.7,0.55,1.6,1.3,73.0,102.0,0.0
9935,29.6,1.6,0.6,19.8,9.8,0.09,3.7,0.9,65.2,170.0,0.0
15232,1.04,1.65,26.2,21.7,5.8,0.05,26.1,1.2,18.9,147.0,0.1
3173,40.4,1.45,0.9,8.4,12.1,0.01,1.2,0.8,76.5,74.0,0.1
4615,35.25,1.58,1.5,8.2,12.6,0.16,2.0,2.4,73.2,48.0,0.1
4199,76.25,1.5,4.0,2.5,55.4,0.63,2.5,5.0,30.6,86.0,0.0
8452,42.1,1.37,0.4,4.3,44.1,0.66,2.5,3.7,45.0,8.0,0.0
14525,2.37,1.21,8.0,34.2,4.2,0.52,43.2,2.8,7.4,38.0,0.2
18572,9.2,1.57,1.3,25.8,9.4,0.06,7.2,3.1,52.7,74.0,0.5
905,1.7,1.86,20.9,12.8,18.0,0.08,4.6,1.6,42.0,107.0,0.1
17917,50.0,1.47,1.6,2.6,14.2,0.05,2.2,1.1,78.3,33.0,0.0
1597,5.7,1.83,2.5,11.8,27.3,0.1,7.9,21.4,21.7,91.0,7.4
460,1.4,1.15,54.4,4.8,10.0,0.4,16.4,1.2,13.2,71.0,0.0
742,29.5,1.45,4.9,1.8,60.4,1.37,4.3,14.2,13.7,84.0,0.7
10984,40.8,1.4,1.6,6.9,21.2,1.61,2.0,8.2,59.0,0.0,1.1
10705,1.25,1.62,24.6,8.4,9.0,0.08,18.2,7.8,22.6,152.0,9.4
9284,72.3,1.58,0.5,0.4,46.3,0.05,0.5,19.6,30.3,104.0,2.4
867,5.1,1.6,2.4,39.9,1.3,0.66,5.2,0.2,51.0,64.0,0.0
18037,16.8,1.55,1.6,17.3,8.7,0.31,4.8,1.4,66.2,38.0,0.0
11522,2.63,1.67,7.3,17.6,11.1,1.02,6.3,4.1,53.2,102.0,0.4
3876,73.65,1.36,0.5,3.5,14.3,0.18,0.9,2.4,78.2,8.0,0.2
17753,10.5,1.37,3.2,7.2,6.8,1.32,3.2,1.3,78.2,38.0,0.1
2803,16.9,0.99,27.9,11.6,2.0,2.77,54.5,1.4,2.9,13.0,0.3
5843,73.0,1.59,1.2,2.8,56.2,0.02,2.3,6.6,30.9,89.0,0.0
10241,60.5,1.27,0.4,1.7,2.0,0.06,1.1,0.1,94.7,15.0,0.0
2991,1.19,1.38,2.2,3.3,3.4,3.1,4.4,0.0,86.7,170.0,0.0
13836,17.1,1.52,0.6,17.1,30.2,0.07,1.5,3.5,47.0,13.0,0.1
7979,0.04,1.69,50.5,16.4,4.9,0.03,14.1,3.2,10.3,178.0,0.6
3114,0.41,1.63,17.7,17.6,12.9,0.07,6.2,4.2,41.1,76.0,0.3
5567,72.4,0.69,8.0,5.8,22.5,9.05,30.9,2.4,30.4,0.0,0.0
18257,26.3,1.26,9.9,3.3,2.4,1.45,3.3,0.1,81.0,99.0,0.0
4847,23.0,1.56,2.3,2.8,21.6,0.35,0.7,2.4,70.1,152.0,0.1
752,18.9,1.47,0.7,12.1,7.0,0.27,1.4,2.0,76.8,13.0,0.0
9032,110.0,1.55,0.3,0.8,63.4,0.12,0.1,10.6,24.7,13.0,0.1
16457,11.8,1.55,1.1,18.9,5.2,0.14,7.3,0.5,67.0,33.0,0.0
2697,169.0,1.4,3.1,0.2,68.4,0.16,1.8,10.1,16.4,33.0,0.0
12176,50.0,1.34,10.3,14.1,20.2,2.08,11.9,11.7,28.8,0.0,3.0
12738,20.4,1.56,0.9,8.6,14.9,0.2,1.8,2.1,71.7,33.0,0.0
1574,6.57,1.58,3.3,0.4,56.7,1.64,3.3,12.7,23.5,190.0,0.1
14682,0.36,1.67,43.0,10.4,13.4,0.11,8.4,4.4,19.6,102.0,0.8
10396,104.0,1.5,0.6,1.7,66.6,0.31,1.8,13.3,15.7,18.0,0.3
10499,46.0,1.56,0.2,0.5,54.7,0.36,0.8,11.4,32.1,1.0,0.3
5251,2.68,1.51,2.8,1.9,2.9,0.72,2.7,0.2,89.5,99.0,0.0
9405,3.73,1.21,17.2,17.9,11.7,2.74,24.6,3.0,25.5,0.0,0.1
6215,0.54,1.81,16.4,15.2,21.2,0.05,9.8,10.2,26.0,114.0,1.2
13037,9.64,1.6,4.1,0.7,7.3,0.16,1.5,0.2,86.2,175.0,0.0
7084,112.0,1.46,1.8,1.2,31.4,0.3,2.4,6.4,56.6,41.0,0.2
15429,108.0,1.43,0.8,0.4,61.4,1.67,3.2,4.3,29.6,0.0,0.3
13534,3.29,1.7,24.6,4.0,23.9,0.78,0.8,5.8,40.6,160.0,0.3
13303,1.8,1.69,29.9,4.0,9.2,0.15,4.3,1.4,51.0,112.0,0.2
15460,26.3,1.51,2.1,0.7,40.5,0.23,4.8,3.0,48.9,0.0,0.0
2172,16.1,1.56,0.4,13.4,30.3,0.39,0.5,3.9,47.4,10.0,0.2
3102,1.04,1.64,24.4,22.6,6.1,0.04,25.5,1.3,20.0,112.0,0.1
11987,2.34,1.69,1.0,2.6,38.9,0.68,2.7,5.6,49.1,135.0,0.1
118,0.3,1.65,21.7,1.7,11.6,0.04,3.3,0.4,61.1,201.0,0.0
8054,0.01,1.67,46.4,12.3,7.9,0.13,12.6,2.3,18.2,71.0,0.3
3051,22.85,1.52,11.6,7.0,29.2,0.11,10.2,15.6,25.2,53.0,1.2
14680,0.33,1.75,33.3,14.2,14.6,0.08,6.5,4.8,26.2,30.0,0.4
13660,53.9,1.52,0.7,6.3,21.5,0.16,1.3,0.4,69.8,12.0,0.0
9172,43.4,1.39,0.6,4.3,1.0,0.13,1.7,0.0,92.4,58.0,0.0
17476,1.58,1.56,3.5,0.5,38.6,0.1,0.5,2.8,54.1,155.0,0.0
13532,11.0,1.62,0.6,4.2,30.7,1.77,5.8,9.3,48.9,107.0,0.5
7743,81.5,1.57,0.5,0.5,63.9,0.09,0.0,5.5,29.6,5.0,0.0
7519,0.01,1.72,22.2,3.8,23.0,0.08,1.0,2.6,47.4,198.0,0.0
2223,0.52,1.73,26.4,9.0,20.5,0.12,5.1,2.6,36.2,74.0,0.2
10490,72.3,1.65,0.4,0.3,57.9,0.09,0.0,26.5,14.2,8.0,0.7
9247,25.6,1.46,1.9,4.8,3.0,0.48,6.0,0.2,84.1,33.0,0.0
17059,78.2,1.58,0.4,1.3,39.9,0.25,0.6,10.9,46.9,8.0,0.0
2155,15.15,1.63,0.6,5.1,33.5,0.15,1.6,1.9,57.3,13.0,0.0
16369,19.1,1.67,1.1,8.7,21.8,0.12,2.0,10.8,54.0,15.0,1.6
1112,2.35,1.62,11.5,4.2,31.1,0.16,1.6,4.8,46.7,178.0,0.1
4688,1.7,1.69,22.6,5.8,6.2,0.31,2.2,4.4,57.4,135.0,1.4
5883,9.76,1.75,3.6,1.4,48.3,0.04,12.1,11.5,23.0,185.0,0.1
5104,0.01,1.42,44.8,16.1,2.7,0.15,13.2,2.0,18.7,68.0,2.5
11414,0.49,1.76,18.6,16.9,14.5,0.22,5.3,1.2,43.5,112.0,0.0
1714,2.19,1.08,64.2,1.5,1.0,1.08,31.7,0.1,1.5,51.0,0.0
9493,38.8,1.43,0.9,7.2,14.4,0.93,2.6,1.0,73.9,18.0,0.0
16690,67.1,1.54,1.5,4.2,32.5,0.22,2.6,11.0,47.4,8.0,0.9
5512,0.74,1.66,15.4,5.4,32.3,0.41,4.8,3.2,38.8,150.0,0.1
13593,11.3,1.51,1.5,50.4,4.3,1.38,7.6,0.1,36.1,0.0,0.0
561,1.4,1.66,5.4,16.5,19.9,1.34,6.7,2.2,49.2,53.0,0.1
2970,6.42,1.57,0.6,25.6,0.7,0.05,8.1,0.1,64.9,76.0,0.0
8920,0.2,1.71,18.5,15.4,18.4,0.08,4.9,5.2,37.3,160.0,0.3
7967,17.7,1.54,2.8,11.3,28.9,1.4,6.7,18.7,26.0,0.0,5.6
7325,4.71,1.77,1.1,27.5,14.4,0.35,2.9,1.6,52.3,89.0,0.2
17535,23.0,1.47,3.1,29.5,10.3,1.59,10.3,1.5,45.4,0.0,0.0
18060,0.02,1.7,26.0,12.4,18.8,0.11,7.9,3.7,30.9,170.0,0.3
12331,1.87,1.67,6.6,9.9,44.0,0.16,2.5,5.0,31.9,89.0,0.1
12617,25.6,1.45,1.6,17.3,8.7,0.31,4.8,1.4,66.2,38.0,0.0
4311,0.13,1.67,7.9,8.3,42.4,0.15,2.1,10.8,27.9,28.0,0.7
1261,2.82,1.36,6.9,7.1,11.2,0.75,2.0,1.2,71.5,84.0,0.1
5069,3.1,1.54,26.6,12.5,13.9,0.23,15.3,3.2,27.8,33.0,0.7
9965,4.38,0.6,34.1,9.9,10.2,5.03,20.5,0.8,24.5,0.0,0.0
952,21.3,1.58,1.1,6.2,52.1,0.35,1.2,6.8,32.5,0.0,0.1
13904,10.5,1.52,12.0,11.2,23.0,0.81,16.1,14.8,20.3,43.0,2.6
5017,33.2,1.49,2.2,1.9,58.0,0.22,5.3,9.4,23.1,107.0,0.1
13939,6.03,1.73,9.7,3.5,38.6,0.1,3.9,11.2,28.2,99.0,4.9
5484,5.78,1.65,2.0,8.7,30.8,0.47,4.4,3.3,50.8,58.0,0.0
18570,15.8,1.38,2.2,13.1,8.4,0.62,2.6,0.9,72.8,13.0,0.0
4777,47.3,1.36,1.0,8.7,8.4,0.2,1.6,1.0,79.3,10.0,0.0
12916,33.5,1.41,2.9,2.7,1.7,0.35,4.1,0.1,88.5,25.0,0.0
6115,0.31,1.13,26.9,1.8,1.4,1.81,67.3,0.6,2.0,13.0,0.0
15215,40.8,1.66,3.2,1.5,59.4,0.13,5.4,10.3,20.2,86.0,0.0
9706,13.1,1.57,0.5,27.3,4.2,0.05,3.7,0.2,64.1,28.0,0.0
10325,0.43,1.49,7.9,3.6,0.6,0.58,2.2,0.0,85.7,81.0,0.0
5950,65.75,1.57,1.0,0.5,59.1,0.02,1.2,8.7,29.4,162.0,0.1
17747,4.51,1.58,1.0,25.5,4.5,0.12,1.3,0.2,67.5,84.0,0.0
8955,11.2,1.58,2.5,16.8,15.0,0.17,3.2,7.0,55.2,38.0,0.3
15516,23.2,1.61,0.5,17.8,28.3,0.03,3.3,2.4,47.6,145.0,0.1
2132,40.75,1.33,1.9,7.1,42.5,2.01,4.1,5.1,39.3,109.0,0.0
