,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
8166,63.1,1.25,2.1,9.6,28.5,1.39,3.0,3.3,53.3,0.0,0.2
2552,0.48,1.54,56.3,6.6,11.2,0.1,6.7,2.8,16.2,71.0,0.2
6869,51.3,1.41,0.6,2.7,0.9,0.03,0.6,0.0,95.2,122.0,0.0
17056,8.83,1.51,1.24,11.7,17.7,0.41,3.1,2.5,63.8,10.0,0.0
5043,15.1,1.58,8.0,8.4,27.1,0.08,6.1,9.5,39.3,117.0,1.6
6723,11.19,1.22,17.6,6.5,10.8,2.95,32.4,12.3,11.8,0.0,8.6
14247,7.89,1.67,1.8,23.1,10.7,0.16,2.7,2.7,58.8,114.0,0.2
9004,60.5,1.41,0.4,0.6,71.1,2.26,1.7,4.9,21.3,0.0,0.0
18296,16.2,1.66,2.6,0.9,22.3,0.06,2.4,3.1,68.7,43.0,0.0
10394,151.0,1.22,1.5,1.1,67.0,2.1,3.5,14.7,12.1,0.0,0.1
5082,7.56,1.59,5.3,4.3,34.7,0.32,10.4,11.8,32.4,18.0,1.1
10762,44.7,1.48,2.1,9.1,22.6,0.22,2.1,1.1,63.0,23.0,0.0
8516,0.78,1.66,27.2,17.3,20.2,0.04,10.2,5.5,19.4,160.0,0.2
16935,0.18,1.87,17.6,1.1,49.5,0.03,0.9,8.6,21.9,218.0,0.4
3570,23.45,1.6,0.7,17.2,25.7,0.03,2.9,2.1,51.3,102.0,0.1
18664,0.63,1.59,26.9,3.6,14.9,1.26,4.4,2.9,47.2,64.0,0.1
10755,34.8,1.29,1.7,7.5,32.5,3.22,2.3,2.5,53.5,64.0,0.0
7276,7.63,1.71,13.4,6.8,22.2,0.1,7.8,17.6,28.4,84.0,3.8
15253,0.41,1.64,8.9,12.7,11.5,0.68,26.7,1.2,38.9,12.0,0.1
1742,66.4,1.23,2.3,7.9,34.2,0.38,6.0,21.6,23.6,0.0,3.5
17109,0.63,1.69,22.9,17.5,2.4,0.04,7.8,0.2,49.2,81.0,0.0
10405,11.0,1.53,0.4,5.8,35.0,1.07,2.4,2.0,54.4,5.0,0.0
1164,71.0,1.24,1.0,3.4,38.7,3.51,0.5,9.3,47.0,0.0,0.1
3511,28.0,1.39,2.3,9.5,12.8,0.35,2.7,0.6,72.1,28.0,0.0
2989,5.26,1.61,2.7,4.1,5.6,0.61,5.1,0.1,82.4,86.0,0.0
5786,1.47,1.85,0.6,1.8,51.4,0.1,1.7,6.7,37.7,102.0,0.1
17246,0.48,1.62,2.7,8.3,3.6,0.61,3.1,0.4,81.9,68.0,0.0
9738,9.2,1.7,2.6,26.9,2.8,0.78,3.3,0.1,64.3,53.0,0.0
3094,0.5,1.66,29.6,12.2,5.7,0.09,26.8,1.1,24.4,152.0,0.2
8118,14.9,1.57,7.1,16.3,13.6,0.23,6.8,2.2,53.9,33.0,0.1
16091,1.85,1.68,9.8,1.1,51.3,0.08,2.3,14.4,20.7,48.0,0.4
18249,55.2,1.53,0.2,1.2,43.2,0.85,0.5,2.7,52.3,0.0,0.0
686,27.0,1.42,13.6,8.3,21.9,2.48,11.0,5.0,39.3,0.0,0.3
11913,51.3,1.64,1.6,3.2,52.9,0.62,3.9,7.3,31.1,15.0,0.0
536,0.1,1.58,27.9,8.2,27.7,0.02,13.6,5.0,17.5,193.0,0.1
9507,0.23,1.16,8.5,17.9,2.9,0.26,12.7,0.1,57.9,81.0,0.0
8689,0.42,1.57,21.8,32.4,1.0,0.84,31.6,0.2,13.0,15.0,0.0
17788,17.7,1.56,8.5,3.8,22.2,0.1,1.9,0.4,63.2,66.0,0.0
5194,10.1,1.52,1.3,29.0,0.2,0.05,4.7,0.0,64.8,165.0,0.0
3515,0.14,1.64,33.3,6.6,8.6,0.14,4.3,0.6,46.6,122.0,0.0
3977,53.9,1.4,0.6,5.9,7.6,0.07,0.9,0.4,84.6,64.0,0.0
16186,63.8,1.46,4.4,21.8,19.0,0.2,7.3,15.3,30.8,96.0,1.4
11791,16.7,1.57,1.6,11.2,23.9,0.14,1.3,2.1,59.9,23.0,0.0
7346,6.85,1.71,1.2,27.2,6.7,0.19,2.6,0.5,61.8,160.0,0.0
10122,2.74,1.35,10.2,6.1,3.1,3.2,2.7,0.1,77.8,43.0,0.0
8705,10.2,1.59,1.9,23.8,15.7,0.62,5.2,3.4,48.9,0.0,1.1
9609,1.31,1.73,5.9,11.1,4.8,2.38,5.6,0.5,72.1,71.0,0.0
18558,63.1,1.54,1.4,2.5,36.0,0.18,3.8,1.7,54.6,15.0,0.0
9172,43.4,1.39,0.6,4.3,1.0,0.13,1.7,0.0,92.4,58.0,0.0
9513,17.4,1.53,1.1,23.5,2.6,0.02,3.4,0.1,69.2,53.0,0.1
10216,0.52,1.63,13.3,4.3,2.2,0.11,5.6,0.1,74.5,137.0,0.0
16427,22.4,1.42,6.8,16.4,17.0,1.71,7.0,4.8,47.5,0.0,0.5
7383,12.8,1.61,2.3,25.0,13.3,0.1,4.2,1.0,54.2,56.0,0.0
6217,16.0,1.59,4.3,10.5,31.9,0.7,9.1,15.7,26.5,0.0,2.0
7277,3.53,1.69,18.3,2.6,29.1,0.06,5.7,33.4,5.8,152.0,5.1
17725,8.68,1.6,11.4,4.0,42.4,0.09,2.4,26.8,8.4,155.0,4.6
5839,42.05,1.65,1.8,2.9,59.4,0.64,3.4,8.3,24.2,8.0,0.0
17440,73.6,0.59,19.7,24.3,1.2,7.4,26.9,0.0,28.0,13.0,0.0
5017,33.2,1.49,2.2,1.9,58.0,0.22,5.3,9.4,23.1,107.0,0.1
8436,30.9,1.57,0.3,5.6,8.4,0.04,2.7,0.9,82.1,30.0,0.0
346,0.6,1.55,37.2,4.0,22.4,0.23,5.8,2.8,27.8,46.0,0.0
9599,29.6,1.55,0.9,11.4,29.6,0.14,1.5,2.8,53.8,23.0,0.0
4875,9.73,1.5,5.7,8.1,0.9,0.05,1.2,0.4,83.8,104.0,0.1
17085,0.03,1.7,16.6,10.3,23.1,0.29,3.7,2.7,43.5,112.0,0.1
15872,0.159,1.28,1.2,3.0,53.1,0.79,2.9,4.8,35.0,0.0,0.0
9180,28.9,1.52,1.0,3.5,2.1,0.04,1.4,0.0,92.0,89.0,0.0
7099,0.33,1.35,43.1,14.2,1.2,0.18,33.1,0.0,8.4,168.0,0.0
1726,0.9,1.31,11.2,16.0,19.2,2.65,17.7,6.0,31.7,0.0,0.4
12517,39.4,1.47,0.8,2.2,6.0,0.42,2.6,0.2,88.2,152.0,0.0
3220,39.1,1.53,1.8,9.4,35.9,0.35,1.9,5.2,45.7,10.0,0.1
8142,13.6,1.41,11.7,10.1,29.4,1.14,5.4,4.1,39.0,0.0,0.3
6059,39.0,1.64,0.2,4.3,27.5,0.07,2.4,7.0,58.3,20.0,0.3
18646,42.5,1.54,3.6,9.4,29.4,0.43,5.8,5.8,45.6,20.0,0.4
10638,13.1,1.32,5.4,4.1,36.4,2.05,14.2,10.9,28.5,0.0,0.5
9674,40.8,1.57,0.5,1.8,40.0,0.13,0.3,4.4,53.0,10.0,0.0
8518,32.9,1.35,2.3,13.9,28.7,0.97,4.9,3.6,46.5,0.0,0.1
2827,44.05,1.43,1.7,4.5,0.7,0.48,2.7,0.0,90.4,79.0,0.0
11713,64.4,1.44,1.5,1.5,56.9,0.31,1.2,7.8,31.0,23.0,0.1
6756,5.0,1.36,6.6,10.3,6.4,2.36,4.7,0.8,71.2,119.0,0.0
11860,106.0,0.99,4.2,18.7,2.0,2.55,8.8,0.2,66.1,0.0,0.0
16885,13.8,1.51,2.3,20.0,19.8,1.51,6.4,1.4,50.1,0.0,0.0
3004,14.8,1.38,2.8,16.1,0.9,0.37,3.8,0.0,76.4,36.0,0.0
15930,46.0,1.22,0.2,1.6,2.8,0.13,0.7,0.2,94.5,10.0,0.0
12825,7.36,1.46,19.5,10.6,19.8,0.59,5.1,3.3,41.4,79.0,0.3
2048,124.75,1.38,0.5,1.5,19.4,0.04,1.4,16.2,57.5,91.0,3.5
4842,0.33,1.65,21.7,1.7,11.6,0.04,3.3,0.4,61.1,201.0,0.0
3793,117.0,0.84,2.4,2.9,4.4,2.45,2.6,0.1,87.6,0.0,0.0
353,0.8,1.83,18.8,12.1,14.9,0.04,3.0,9.3,40.1,152.0,1.8
13957,2.63,1.71,8.5,15.5,20.9,0.68,14.7,11.4,27.3,0.0,1.7
9937,4.1,1.52,4.8,12.8,28.3,1.74,5.1,3.3,45.4,0.0,0.2
5325,61.8,1.58,0.2,0.9,23.2,0.04,0.4,3.7,71.6,30.0,0.0
631,30.9,1.44,0.7,3.6,46.1,1.19,2.2,7.9,39.2,0.0,0.3
3089,12.48,1.13,6.5,17.9,5.6,2.34,42.5,1.5,25.9,0.0,0.1
2542,0.23,1.76,30.9,11.9,12.1,0.04,4.6,1.8,39.0,175.0,0.0
17512,0.35,1.65,19.8,2.0,16.8,0.27,4.6,2.8,53.8,160.0,0.2
3589,20.07,1.51,2.2,4.3,21.0,0.56,1.6,1.1,69.8,99.0,0.0
9776,0.4,1.68,30.7,8.8,8.8,0.09,2.1,0.4,49.2,81.0,0.0
9548,0.02,1.65,20.9,12.9,3.9,0.1,2.6,0.2,59.5,144.0,0.0
16180,3.72,1.17,4.4,37.1,7.0,1.48,19.2,4.7,27.1,0.0,0.5
10335,4.21,1.61,4.9,6.1,2.0,0.04,1.5,0.0,85.5,147.0,0.0
1850,1.2,1.62,13.7,15.6,10.4,0.34,16.7,1.6,41.8,18.0,0.2
1469,0.1,1.58,40.8,23.4,1.0,0.04,19.0,0.3,15.5,66.0,0.0
4065,78.7,0.97,2.7,1.2,4.5,15.61,9.2,0.2,82.2,0.0,0.0
11888,30.9,1.45,2.0,16.2,9.3,0.07,5.1,0.8,66.6,79.0,0.0
270,4.9,1.49,4.1,20.2,12.8,1.14,3.2,2.2,57.4,0.0,0.1
6965,1.71,1.39,4.8,10.9,1.0,1.26,6.4,0.1,76.8,28.0,0.0
2034,29.9,1.51,2.4,5.1,40.7,0.8,4.4,8.1,38.8,0.0,0.5
14601,0.24,1.86,16.4,9.3,15.2,0.06,5.7,1.0,52.4,112.0,0.0
11498,44.0,1.35,3.1,0.5,36.2,1.17,4.4,0.8,54.9,64.0,0.0
2920,1.41,1.52,4.9,25.5,1.6,1.21,9.2,0.3,58.5,0.0,0.0
9322,6.2,1.47,5.2,16.1,1.9,0.32,6.2,0.1,70.5,30.0,0.0
2056,6.31,1.68,1.8,12.2,20.1,0.48,2.8,2.6,60.5,21.0,0.0
3308,1.31,1.51,8.3,9.2,26.5,2.66,6.5,2.9,46.5,91.0,0.1
3664,0.4,1.62,5.6,19.1,24.3,0.2,10.0,1.9,39.1,185.0,0.0
1369,18.2,1.41,0.8,31.1,3.8,0.71,2.2,0.1,62.0,0.0,0.0
468,1.2,1.42,26.5,10.4,19.5,0.13,7.1,1.9,34.6,79.0,0.0
6810,26.65,1.61,0.2,15.7,14.2,0.02,1.2,1.8,66.9,10.0,0.0
2838,35.5,1.45,2.5,4.5,1.2,0.17,1.6,0.0,90.2,58.0,0.0
9993,0.17,1.84,28.8,3.4,16.4,0.02,2.6,1.6,47.2,173.0,0.0
847,126.0,0.02,0.4,0.6,68.3,0.14,0.4,5.2,25.0,43.0,0.1
17790,22.3,1.52,0.7,1.9,39.4,1.22,1.5,0.9,55.6,0.0,0.0
13888,55.2,1.42,1.7,0.5,64.9,1.36,0.9,10.2,21.3,0.0,0.5
7868,12.2,1.21,9.8,6.6,42.3,2.84,5.0,4.2,32.0,0.0,0.1
1553,16.97,1.23,21.5,8.5,28.6,2.11,11.5,6.6,23.1,66.0,0.2
10299,34.6,1.53,0.3,1.0,8.5,0.12,1.3,0.9,88.0,38.0,0.0
3501,18.4,1.22,1.4,15.4,14.8,3.43,6.8,0.8,60.8,0.0,0.0
3607,59.5,1.45,3.3,4.8,18.4,0.17,2.5,1.0,70.0,71.0,0.0
17,4.5,1.75,21.4,8.4,22.8,0.2,6.0,10.2,29.1,82.0,2.1
95,8.5,1.72,5.7,4.8,36.6,0.08,8.8,13.1,29.6,43.0,1.4
7284,88.15,1.54,2.4,5.2,41.9,0.12,5.5,16.2,27.0,66.0,1.8
6639,30.45,1.3,1.0,19.5,16.3,1.51,2.9,3.0,57.1,0.0,0.2
17789,9.86,1.59,6.9,3.0,22.2,0.07,2.1,0.6,65.2,107.0,0.0
1958,9.95,1.14,19.5,22.1,4.4,2.72,15.4,0.7,37.9,0.0,0.0
586,0.1,1.63,12.2,9.1,28.2,0.15,4.3,3.1,43.0,104.0,0.1
8605,7.62,1.53,6.8,22.8,9.8,0.15,5.4,1.9,53.2,46.0,0.1
3605,163.5,1.19,2.6,6.2,20.0,2.14,0.9,1.0,69.3,0.0,0.0
17456,29.6,1.63,1.0,2.1,58.5,0.37,2.1,13.0,23.3,196.0,0.0
7964,15.8,1.41,12.0,11.2,23.0,0.81,16.1,14.8,20.3,43.0,2.6
7954,34.2,1.6,7.5,4.1,29.0,0.03,2.9,26.0,15.6,190.0,14.9
10542,0.13,1.68,7.9,8.3,42.4,0.15,2.1,10.8,27.9,28.0,0.7
2234,0.85,1.38,9.5,14.1,8.1,5.06,32.3,1.5,34.4,0.0,0.1
9620,22.3,1.68,1.6,2.9,29.4,0.06,0.8,5.4,59.6,137.0,0.3
4575,41.65,1.5,7.3,8.3,22.5,0.17,2.9,3.0,55.9,56.0,0.1
5208,86.75,1.35,2.4,3.3,39.4,0.1,2.7,7.4,44.6,79.0,0.2
18091,3.24,1.47,14.8,27.4,4.8,0.18,6.8,1.2,45.0,74.0,0.0
13076,56.5,1.47,0.6,2.2,5.3,0.11,1.4,0.2,90.3,86.0,0.0
8205,0.27,1.55,3.1,37.1,8.9,0.95,9.7,2.2,38.8,36.0,0.2
9863,8.22,1.57,1.6,23.9,1.6,0.46,1.1,0.3,71.5,18.0,0.0
6280,0.3,1.67,38.4,18.4,3.8,0.14,24.8,1.2,13.2,105.0,0.2
7,6.25,1.53,9.0,10.8,25.4,1.12,12.1,13.9,24.5,0.0,4.3
13747,0.45,1.57,14.3,26.8,7.6,0.13,9.3,2.4,38.0,152.0,1.6
4676,0.9,1.77,18.4,9.8,23.6,0.11,4.0,3.0,40.7,71.0,0.5
9201,34.8,1.52,1.0,4.4,3.5,0.15,0.9,0.1,90.1,91.0,0.0
3400,104.55,1.56,1.0,0.4,61.7,0.13,0.1,7.7,28.9,94.0,0.2
10333,0.57,1.64,9.6,5.3,2.8,0.04,2.1,0.1,80.1,114.0,0.0
4511,47.3,1.54,2.1,3.6,39.7,0.68,2.2,18.3,32.7,0.0,1.4
8155,8.55,1.51,7.1,14.0,14.4,0.92,6.5,2.8,54.9,0.0,0.3
2016,1.0,1.63,1.8,8.0,13.1,0.69,3.0,1.2,72.8,165.0,0.1
9165,24.3,1.37,2.3,8.3,3.2,0.07,3.0,0.2,83.0,137.0,0.0
16111,0.26,1.47,21.1,10.5,31.3,0.07,11.2,8.4,16.5,122.0,1.1
10346,1.9,1.5,4.2,5.0,12.6,1.23,7.4,1.1,69.7,0.0,0.0
12369,3.62,1.56,20.6,10.2,11.2,0.1,4.6,0.6,52.8,162.0,0.0
8625,32.2,1.28,1.9,21.4,2.7,0.57,1.9,0.6,71.4,0.0,0.1
11156,21.0,1.34,1.0,26.1,7.8,0.84,3.3,1.1,60.7,0.0,0.0
15424,7.23,1.65,5.2,23.0,9.1,0.02,5.1,1.3,56.2,43.0,0.1
7908,0.1,1.76,15.5,1.6,45.9,0.14,10.0,11.0,15.6,150.0,0.4
11082,28.9,1.01,3.9,11.2,16.9,2.39,28.1,3.3,36.4,0.0,0.2
14327,5.78,1.5,17.4,8.7,27.8,1.66,5.8,3.7,36.6,20.0,0.0
16911,36.8,1.47,0.1,5.4,41.9,0.38,4.9,5.2,42.5,13.0,0.0
15986,3.81,1.35,8.5,5.6,2.7,1.57,2.1,0.1,81.0,51.0,0.0
1718,0.07,1.52,18.1,23.7,6.1,1.02,18.7,2.0,31.1,10.0,0.3
10617,0.06,1.56,26.0,29.3,4.5,0.28,17.3,2.9,19.7,48.0,0.3
17644,130.0,1.37,2.3,1.79,57.3,0.16,4.4,12.0,22.1,15.0,0.2
7938,1.29,1.66,20.0,5.2,24.4,0.02,15.4,10.0,19.6,135.0,5.4
2217,19.7,1.37,4.3,4.9,44.4,1.64,6.3,11.3,28.5,74.0,0.3
11211,124.0,1.31,1.0,0.4,62.5,0.88,1.5,2.0,32.6,0.0,0.0
11675,8.83,1.61,3.1,7.2,36.3,0.34,5.3,5.7,42.2,30.0,0.2
13482,6.57,1.54,1.6,11.3,18.8,2.11,3.1,2.8,62.5,0.0,0.0
11974,55.2,1.72,1.2,3.6,55.3,0.08,1.3,7.2,31.4,188.0,0.0
12269,0.04,1.44,46.4,7.2,3.8,0.21,34.0,1.8,6.4,91.0,0.4
1349,71.65,1.55,1.7,0.7,60.5,0.2,0.0,5.8,31.3,114.0,0.0
13123,15.5,1.5,3.5,9.7,18.2,0.69,3.3,1.2,64.0,0.0,0.1
14931,2.25,1.41,38.9,16.0,0.8,0.82,40.4,0.4,3.5,10.0,0.0
7756,104.0,1.55,0.3,1.0,67.8,0.1,0.0,9.7,21.2,142.0,0.0
8278,0.07,1.62,28.3,13.2,14.0,0.05,6.7,1.8,35.8,152.0,0.2
6618,38.1,1.25,2.2,18.0,19.3,1.12,5.2,3.0,52.2,0.0,0.1
5160,23.7,1.56,2.4,5.0,23.4,0.15,6.7,23.9,31.5,43.0,7.1
1571,123.5,1.64,0.7,1.5,61.9,0.01,0.2,16.0,19.5,8.0,0.2
4071,8.62,1.54,2.2,0.8,3.7,0.43,0.4,0.1,92.7,135.0,0.0
8350,2.21,1.67,15.5,4.8,12.7,0.22,11.1,2.8,52.9,130.0,0.2
4148,34.15,1.48,2.3,6.0,43.4,0.91,3.3,5.1,39.8,0.0,0.1
9243,21.0,1.52,0.9,3.7,2.9,0.44,0.8,0.0,91.7,140.0,0.0
4052,46.9,1.26,0.6,3.6,1.0,0.13,0.7,0.1,94.0,10.0,0.0
2280,19.05,1.61,0.7,35.2,1.5,0.1,0.6,0.3,61.7,94.0,0.0
10685,0.96,1.57,19.2,25.7,7.4,0.2,25.7,2.2,19.3,33.0,0.5
476,120.3,1.34,3.2,1.7,48.7,0.89,2.6,21.2,21.9,0.0,0.7
14969,30.9,1.53,0.6,3.1,2.0,0.05,0.8,0.0,93.5,117.0,0.0
5808,15.34,1.76,6.0,1.2,53.3,0.63,5.8,10.0,23.6,175.0,0.1
15021,28.9,1.37,4.5,2.2,3.5,1.92,2.4,0.1,87.3,89.0,0.0
1292,11.7,1.67,1.1,33.6,10.9,0.03,2.0,0.4,52.0,46.0,0.0
7972,1.88,1.74,8.4,9.1,26.0,0.07,6.7,20.3,21.1,135.0,8.4
11289,0.98,1.71,23.6,3.8,31.0,0.04,11.8,12.6,15.8,91.0,1.4
17221,0.03,1.66,36.8,4.9,25.4,0.3,8.4,5.1,19.1,68.0,0.3
8988,0.0093,1.77,12.2,5.2,32.2,0.26,1.3,4.8,43.8,157.0,0.5
11865,0.93,1.7,19.4,24.8,1.6,0.06,7.8,0.2,46.2,84.0,0.0
14295,0.02,1.7,15.9,5.0,37.3,1.78,2.9,3.1,35.8,119.0,0.0
16599,0.26,1.65,14.9,3.9,8.9,0.46,2.6,0.6,69.1,142.0,0.0
1069,0.7,1.7,2.5,41.2,10.9,0.95,2.9,1.3,41.1,140.0,0.1
16734,7.89,1.76,5.0,0.8,41.1,0.06,8.5,31.5,11.1,56.0,2.0
16352,22.8,1.46,4.1,6.7,21.4,2.17,4.5,6.9,55.7,51.0,0.7
9518,44.0,0.92,1.3,22.3,19.7,6.05,8.1,1.7,46.8,0.0,0.1
7359,0.19,1.67,17.2,24.1,10.5,0.17,2.2,1.3,44.7,152.0,0.0
14659,28.3,1.59,0.1,13.7,30.0,0.76,6.1,13.5,35.3,0.0,1.3
3961,0.02,1.43,24.6,3.0,3.9,0.98,10.9,0.4,57.0,23.0,0.0
13843,43.4,1.47,1.6,5.4,18.0,0.15,0.0,1.3,73.0,84.0,0.0
2706,0.13,1.67,12.4,4.3,39.1,0.09,7.3,2.7,34.2,122.0,0.0
5,0.24,1.91,26.2,9.2,22.9,0.11,5.2,10.3,24.3,160.0,1.9
14796,96.0,1.5,0.4,0.3,69.4,0.7,0.9,3.8,25.2,10.0,0.0
3742,131.5,1.52,0.5,2.4,60.4,0.1,0.5,5.0,31.2,46.0,0.0
1920,0.88,1.68,11.1,13.4,16.4,0.93,9.7,2.8,46.4,15.0,0.2
16970,0.01,1.61,27.7,8.8,19.5,0.06,5.8,1.8,36.3,162.0,0.1
17216,1.23,1.64,3.7,8.7,39.2,0.81,7.5,6.2,34.5,0.0,0.2
9571,1.48,1.77,5.3,10.2,20.9,2.24,6.5,3.3,53.7,74.0,0.1
3976,58.85,1.37,0.5,3.7,5.1,0.09,0.4,0.2,89.9,51.0,0.2
7932,1.53,1.5,4.1,4.5,47.7,1.72,2.3,10.2,31.0,13.0,0.2
8434,34.5,1.48,0.8,6.6,8.5,0.63,0.0,0.8,83.3,0.0,0.0
15145,14.5,1.35,3.4,22.5,0.5,1.04,6.0,0.0,67.6,0.0,0.0
6067,36.5,1.4,2.8,3.3,0.7,0.4,2.2,0.1,90.3,13.0,0.0
6791,29.6,1.4,3.0,13.2,11.6,1.62,1.6,2.9,67.7,38.0,0.0
7963,6.9,1.41,14.0,10.5,20.8,1.7,20.8,13.4,18.3,0.0,2.2
6809,43.05,1.29,1.0,15.3,16.9,1.23,1.4,1.8,63.6,0.0,0.0
17466,69.7,1.56,1.3,0.7,41.6,0.05,1.6,0.9,53.9,127.0,0.0
5427,0.07,1.69,20.5,9.6,18.1,0.29,6.6,2.0,43.1,74.0,0.1
12882,51.3,1.49,0.8,1.1,12.1,0.06,0.0,1.0,85.0,96.0,0.0
1355,91.4,1.49,1.1,0.6,53.0,0.19,0.3,2.7,42.3,168.0,0.0
1301,25.6,1.47,0.8,15.9,23.7,0.41,1.7,1.6,56.3,8.0,0.0
6348,25.0,1.46,1.3,3.5,25.3,0.73,3.8,0.5,65.6,8.0,0.0
15101,13.8,1.28,2.6,24.0,1.0,2.16,6.9,0.2,65.3,0.0,0.0
16073,22.8,1.61,0.9,8.9,47.1,0.04,1.4,3.5,38.2,150.0,0.0
6515,9.87,1.41,3.3,16.6,2.7,1.35,6.0,0.1,71.3,58.0,0.0
1658,0.93,1.46,45.5,17.5,3.8,0.09,8.6,1.8,22.5,46.0,0.3
1482,22.65,1.09,3.5,14.7,5.8,2.31,3.3,1.6,70.4,0.0,0.2
8180,0.19,1.88,4.5,12.0,20.8,0.08,6.7,9.6,44.8,165.0,1.6
4620,29.8,1.53,1.0,6.9,23.3,0.28,1.6,7.2,59.1,15.0,0.9
10911,1.22,1.31,30.3,5.8,22.0,0.12,9.5,3.2,29.1,122.0,0.1
7846,14.5,1.4,1.3,15.4,8.0,0.15,1.3,0.3,73.7,5.0,0.0
2284,32.0,1.3,1.8,5.4,44.5,0.73,0.9,7.1,40.2,0.0,0.1
12233,25.0,1.59,2.5,10.8,26.4,0.06,12.1,11.0,35.2,74.0,2.0
130,1.0,1.67,13.3,10.4,11.9,0.07,0.0,0.6,62.8,157.0,0.0
6590,23.15,1.64,2.9,7.4,22.4,0.23,3.8,2.5,61.0,38.0,0.0
11853,3.12,1.77,3.1,2.6,55.6,0.19,3.9,6.8,28.0,96.0,0.0
4125,39.45,1.44,1.4,0.4,7.6,0.04,2.1,1.8,86.3,25.0,0.4
12868,40.1,1.5,0.9,2.0,0.5,0.14,0.3,0.0,96.3,157.0,0.0
2170,0.8,1.78,12.2,30.2,15.9,0.02,6.5,5.6,29.4,198.0,0.2
9818,22.8,1.59,1.6,17.1,32.1,0.34,3.3,1.7,44.2,8.0,0.0
10288,1.26,1.43,4.2,1.5,2.3,2.47,4.2,0.1,87.7,56.0,0.0
4774,1.44,1.66,19.1,12.1,5.8,0.15,3.8,0.6,58.6,86.0,0.0
7379,0.08,1.76,11.8,20.7,10.8,0.15,4.6,0.9,51.2,127.0,0.0
12398,3.68,1.57,19.9,14.4,9.9,0.33,2.6,0.5,52.7,135.0,0.0
6271,0.4,1.68,16.4,20.2,12.8,0.35,15.6,4.2,30.2,18.0,0.6
1586,13.2,1.62,2.3,8.9,32.5,0.61,6.5,21.7,23.6,0.0,4.5
