"X","Ksat_cmhr","Db","Clay","VFS","MS","OC","Silt","COS","FS","Depth.cm_Top","VCOS"
495,43,1.53,2.9,5.3,47.1,0.08,3.5,0,30.9,51,0.3
500,25,1.58,0.5,5.2,29.4,0.25,1.5,1.8,61.6,13,0
526,39.4,1.34,5.3,0.2,63.9,1.66,7.9,4.9,17.8,40,0
530,27.9,1.52,0.9,9.7,26.7,0.71,5.4,2.3,55,0,0
559,20.4,1.54,0.7,17.5,24.9,0.43,4.9,1.5,50.5,13,0
574,106.5,0.62,19.5,3.4,6.4,8.65,10.7,0.5,59.5,0,0
593,0.7,1.66,15.4,5.4,32.3,0.41,4.8,3.2,38.8,150,0.1
606,0.4,1.69,14.2,7.7,29.1,0.09,6.3,4.3,38.3,76,0.1
609,20.2,1.08,2.3,9.5,10.7,1.97,15.2,3.9,54.9,0,0.3
644,9.9,1.38,2.6,8.4,3.2,0.9,6.2,0.1,79.5,13,0
652,0.4,1.76,9.5,17.3,18.6,0.19,13.9,9,30.6,36,1.1
670,1.3,1.64,34,14.4,8.6,0.12,5.6,1.4,35.9,79,0.1
684,0.2,1.3,22.8,7.7,0.9,0.19,5.3,0.2,63.1,91,0
689,3.5,1.53,29.1,7.6,17.8,0.14,7.6,4.3,33.3,41,0.3
691,1.8,1.71,34.9,5.8,20.2,0.06,2.3,5.2,30.9,155,0.6
697,30.9,1.51,0.6,17.1,23.7,0.02,1.1,2.9,54.5,183,0.1
703,1.5,1.65,14.8,10,28.1,0.05,6.7,2.6,37.7,117,0.1
719,0.8,1.53,15.5,8.3,1.6,0.15,6.1,0.2,68.3,25,0
734,12.7,1.4,6.3,1.1,56,3.73,10.8,7.8,18,122,0
741,4.3,1.57,5.6,2.2,54.9,1.68,8.2,13.2,15.2,71,0.7
767,39.4,1.16,4.3,12,24,1.86,6.7,2.7,50.2,46,0.1
808,0.4,1.62,5.6,19.1,24.3,0.2,10,1.9,39.1,185,0
820,0.1,1.6,17.1,11.2,1.8,0.25,3.1,0.1,66.7,91,0
841,4.5,1.65,2.4,23.4,11.8,0.4,8.5,3,50.6,99,0.3
843,62.4,1.45,0.3,3.1,24.5,0.08,0,0.4,71.7,8,0
865,19.5,1.38,0.4,26.2,1.5,0.48,2.5,0.2,69.2,0,0
879,75.6,1.34,1.3,6.8,49.7,0.59,2.7,7.9,31.5,20,0.1
880,52.2,1.63,12.5,7.2,39.4,0.99,4.6,5.5,30.8,30,0
886,13.1,1.57,0.5,27.3,4.2,0.05,3.7,0.2,64.1,28,0
915,0.1,1.8,16.8,6.3,26.7,0.09,3.7,2.7,43.7,142,0.1
942,34.6,1.33,0.8,5.3,2.1,0.15,1.5,0.1,90.2,28,0
955,0.5,1.84,25.4,3.8,26.1,0.08,21.3,4.3,19,66,0.1
969,6.1,1.54,1.9,10.8,39.7,0.22,6.5,9.7,30.8,15,0.7
971,0.9,1.52,14.4,7.1,42.1,0.18,1.3,8.1,26.2,38,0.7
1005,27.2,1.59,3.6,5.2,31.4,0.13,2,4.6,53.1,25,0.1
1051,0.01,1.5,20,15.8,11.9,1.15,11.6,2.2,38.5,152,0
1055,29.6,1.53,1.1,22.3,18.4,0.21,1.4,2.4,54.3,127,0.1
1068,8.18,1.59,1.2,44.1,10.9,0.33,3.8,1.1,38.9,114,0
1102,30.9,1.59,0.6,5.2,26.1,0.01,1,2.7,64.4,46,0
1113,7.32,1.48,1.6,11.3,18.8,2.11,3.1,2.8,62.5,0,0
1124,7.48,1.75,0.9,6.8,23.4,0.11,3.5,2.5,62.9,102,0
1141,34.2,1.54,0.9,7,38.9,0.46,1.3,2,49.9,15,0
1142,40.8,1.5,0.7,6.7,41.4,0.12,0.6,2.4,48.2,28,0
1176,0.11,1.63,14.6,3.4,17.8,0.37,1.1,2,61,76,0.1
1194,85.5,1.58,1.2,1.5,59.5,0.12,0.9,10.2,26.7,15,0
1209,7.01,1.41,5.7,16.7,15.6,1.61,6,1.2,54.7,0,0.1
1221,0.06,1.64,33.8,13.6,10.8,0.21,1.8,0.7,39.2,152,0.1
1224,25.85,1.55,2.5,11,14.4,0.11,1.7,0.6,69.8,36,0
1229,11.55,1.46,1.5,50.4,4.3,1.38,7.6,0.1,36.1,0,0
1241,6.36,1.51,18.5,11.8,7.7,0.16,1.9,0.7,59.4,71,0
1258,27.95,1.43,1.2,11.6,12.3,0.34,0.7,1.6,72.5,10,0.1
1279,9.55,1.35,6.7,9,15.6,1.14,3.6,0.8,64.3,41,0
1317,8.56,1.64,6,7,11.5,0.37,2.5,0.5,72.5,112,0
1333,33.5,1.47,2.2,11.7,12.4,0.28,2.4,0.8,70.5,23,0
1423,0.15,1.74,19.8,9.1,18.8,0.14,2.4,5.3,44.4,124,0.2
1428,0.24,1.63,3.7,10,21.8,1.26,5.3,3.7,55.4,84,0.1
1455,6.3,1.7,17.4,10.7,20.3,0.11,9.6,7.9,32.8,33,1.3
1467,22.9,1.57,7.3,8.3,28.5,0.12,5.9,19.1,23.3,25,7.6
1482,22.65,1.09,3.5,14.7,5.8,2.31,3.3,1.6,70.4,0,0.2
1488,25.65,1.47,0.9,5.9,47.8,0.22,1,3.1,41.3,33,0
1490,21.65,1.33,5,5.3,40.2,2.9,5.5,2.9,41.1,91,0
1507,17.1,1.56,0.6,17.1,30.2,0.07,1.5,3.5,47,13,0.1
1541,146,1.56,1.8,0.6,68.2,0.17,0.5,8.3,20.6,30,0
1549,143.5,1.48,1.1,0.8,69,0.27,0.3,5.4,23.4,13,0
1561,27.3,1.61,0.6,3.9,51.4,0.15,1.4,14.4,28,36,0.3
1592,0.07,1.82,20,15.3,17.9,0.07,7.9,13.6,20.3,142,5
1626,33.55,1.48,2,15.7,13.2,0.27,3.8,1.9,63.3,53,0.1
1635,43.7,1.58,3.1,2.2,57.1,0.08,3.5,14,18,20,2.1
1644,40.45,1.58,7.8,9.3,25.2,0.12,7.6,19.9,24.9,30,5.3
1650,2.91,1.72,8.5,15.5,20.9,0.68,14.7,11.4,27.3,0,1.7
1656,8.31,1.52,8.5,15.4,21.4,0.46,11.1,9.9,31.6,8,2.1
1664,0.24,1.14,93.4,0.4,0.4,0.23,4.8,0.2,0.8,43,0
1678,0.89,1.66,5.9,24.9,12.5,0.72,8.3,7.5,37.8,0,3.1
1783,15.55,1.52,3.8,15.1,15,0.09,6,2.2,57.8,46,0.1
1786,1.28,1.66,21.7,13.2,11,0.07,3.8,1.7,48.4,132,0.2
1787,1.73,1.55,43,8.2,7.6,0.09,12,1.8,26.8,150,0.6
1790,6.74,1.41,28.3,11.4,9.8,0.24,7.3,1.6,41.4,43,0.2
1844,0.02,1.53,22.6,40,7.2,0.15,10.2,1.6,18,94,0.4
1873,0.14,1.58,48.8,10.4,7.2,0.16,7.2,1.4,24.8,91,0.2
1970,0.01,1.32,23.5,11,3.6,0.12,5.9,0.2,55.8,45,0
2003,23.6,1.71,30,2.7,30.6,0.1,1.2,6.4,28.5,127,0.6
2029,21.05,1.4,1.7,17.3,11.1,0.76,3,1.9,64.9,15,0.1
2036,52.6,1.52,1.8,4.8,41,0.04,3.2,7.5,41.2,64,0.5
2039,86.2,1.57,2.1,3.9,36.1,0.1,2.7,14.2,37.8,69,3.2
2055,21.3,1.5,2.7,10.3,17.4,0.42,1.8,2.1,65.7,31,0
2070,13.65,1.62,1.7,8.9,8.4,0.23,1.6,0.6,78.8,58,0
2097,5.3,1.61,21,11.6,28.2,0.84,2.2,3.4,33.6,91,0
2104,93.85,1.18,1.3,7.3,39.3,3.32,0,2.6,49.4,0,0.1
2109,19.55,1.67,1.6,5,45.8,0.33,0,5.1,42.4,58,0.1
2147,10.1,0.91,3.6,4.6,39.5,4.64,2.8,2,47.5,0,0
2228,9.74,1.61,3.1,13.2,19.9,0.23,6.1,2.5,55.2,18,0
2269,1.64,1.53,3,23.9,6.5,1.14,7.8,1.1,57.7,71,0
2299,30.9,1.44,7.2,15.9,14.1,0.21,5.5,1.9,55.3,53,0.1
2315,3.06,1.58,32.9,25.4,5.2,0.07,9.9,1,25.4,109,0.2
2348,0.99,1.47,48.2,18.6,0.6,0.24,24.2,0.2,8.2,71,0
2366,12.45,1.59,1.8,28.5,12.7,0.51,4.7,1.9,50.2,0,0.2
2401,57.85,1.4,1.4,2.1,18.8,0.55,0.9,0.1,76.7,0,0
2434,40.8,1.41,2.8,8.9,10.6,0.53,1.1,0.2,76.4,20,0
2446,0.27,1.83,25.1,8.4,21.2,0.26,5.6,2.9,36.7,117,0.1
2474,0.39,1.65,27.4,11.8,18.2,0.1,4.8,5.4,32,66,0.4
2486,0.55,1.55,46.4,3.6,8.2,0.14,3.4,0.4,38,48,0
2526,38.45,1.57,1.5,14.8,27.2,0.31,4.8,13,36.1,8,2.6
2544,2.24,1.68,6.7,21.4,18.8,0.59,9.5,5.6,37.6,5,0.4
2550,0.09,1.83,29.1,14.8,17.8,0.12,8.3,5.6,24,162,0.4
2563,5.95,1.77,2.9,18.8,17.1,1.09,11.8,5,44.2,36,0.2
2574,5.48,1.76,1.8,20.4,19.3,0.08,5.9,6.7,45.4,109,0.5
2579,3.4,1.63,5.2,15.4,22,0.56,6.2,4.7,46.2,18,0.3
2596,5.85,1.6,3.8,15.4,24.8,0.62,8.1,5.9,41.7,43,0.3
2612,20.4,1.56,2.5,16.8,15,0.17,3.2,7,55.2,38,0.3
2631,20.95,1.48,2.9,24.2,1.4,0.17,1.3,0.2,70,165,0
2633,39.45,1.43,3.4,10.3,27.1,1.54,5.5,7.7,45.4,30,0.6
2650,30.6,1.63,0.5,4,29.9,0.08,0.7,2,62.9,43,0
2718,0.11,1.53,14.4,10.2,4.8,0.25,5,1.5,64.1,76,0
2736,48,1.4,0.3,4.3,1.1,0.04,0.1,0,94.2,140,0
2754,0.74,1.31,10.6,6.3,29.5,2.83,5.7,6.6,41.2,23,0.1
2771,0.41,1.55,14.2,4.3,30.7,0.9,9.1,11.6,28.6,104,1.5
2773,0.28,1.63,23,2.1,29.6,0.06,7.1,9.7,27.8,175,0.7
2784,1.59,1.83,13.8,5.8,23.8,0.3,6.1,4.3,46.2,112,0
2800,110.5,1.25,2.4,0.4,29.6,0.23,2,11.6,52.4,89,1.6
2816,23,1.45,1.2,9.2,3.5,0.03,3.8,0.2,82.1,76,0
2818,28.25,1.4,2.3,8.3,3.2,0.07,3,0.2,83,137,0
2830,25.01,1.42,2.1,4.5,2.1,0.36,2.3,0,89,18,0
2844,37.45,1.46,2.3,1.7,3.2,0.16,0.4,0,92.4,76,0
2865,37.5,1.32,0.6,3.3,4.5,1.1,1.3,0.3,90,0,0
2867,38.15,1.43,0.5,3.4,4.3,0.11,1.6,0.2,90,30,0
2869,14.8,1.35,4.2,3.2,3.6,1.72,3.4,0.2,85.4,56,0
2879,18.4,1.5,1,4.4,3.3,0.26,0.7,0.2,90.4,196,0
2934,57.2,1.46,0.4,3.9,8.1,0.09,0.4,2.4,84.7,30,0.1
2957,17.4,1.54,2.2,8.1,10.1,0.1,5.3,2.2,71.5,51,0.6
2974,12.5,1.42,3,15.3,1.9,0.66,6.3,0.1,73.4,15,0
2980,29.38,1.29,4,5.7,2.3,2.46,6,0,82,46,0
2981,12.7,1.4,3.8,5.1,2.6,1,4.7,0,84,53,0
2990,7.01,1.4,2.9,2.8,4.9,2.68,6.9,0,82.5,109,0
2991,1.19,1.38,2.2,3.3,3.4,3.1,4.4,0,86.7,170,0
2992,15.15,1.34,2.7,22.8,1.2,1.1,7.5,0.1,65.7,0,0
2995,15.1,1.5,2.3,22.7,1.2,0.08,5.5,0.1,68.2,36,0
3000,46.45,1.2,1.6,11.4,4.4,1.21,4.1,0.3,78.2,0,0
3009,0.66,1.58,28,8.3,22.1,0.11,11.9,8,20.9,160,0.8
3015,11.75,1.41,1.2,15.6,0.4,0.08,4.4,0,78.4,56,0
3026,101.8,1.51,0.8,0.7,62.7,0.05,0.3,11.2,24,193,0.3
3038,19.87,1.41,4.7,0.4,54.2,1.34,4.7,6.6,29.4,66,0
3044,38.15,1.65,2.5,1.4,57.7,0.11,5,12.7,20.6,15,0.1
3052,23.59,1.58,23.3,7,24.2,0.13,8.1,12.8,22.8,76,1.8
3056,2.89,1.59,22.2,16,16,0.16,14.4,5.6,25.4,23,0.4
3111,0.32,1.59,19.9,26.8,8.6,0.07,8,2.6,33.9,89,0.2
3132,51.3,1.53,2.4,0.8,60.3,0.07,3.7,6.1,26.6,79,0.1
3136,43.4,1.71,1.2,1.7,48.4,0.27,0.7,7,40.9,213,0.1
3155,112,1.46,0.3,1.9,52.3,0.49,1.2,3.3,40.9,0,0.1
3192,9.2,1.43,3.6,10.1,9.6,2.34,5.8,0.8,70.1,56,0
3213,15.55,1.56,0.5,34.6,15.6,0.11,2.8,2,44.4,25,0.1
3250,4.7,1.57,1.7,14.4,2.2,0.87,3.6,0.2,77.9,36,0
3299,24.4,1.55,0.4,15.3,2.6,0.04,1.4,0.1,80.2,20,0
3332,33.8,1.63,0.1,3.8,39.5,0.03,2.8,4.1,49.7,15,0
3334,19.6,1.63,2.3,2.9,31.1,0.07,0.5,5.7,57.2,94,0.3
3341,23.7,1.53,1,4.9,18.7,0.08,0.4,6.1,58.7,43,0.2
3342,21.7,1.48,2.1,3.3,44.5,0.86,1.5,5.6,42.9,0,0.1
3382,0.61,1.68,20.6,19.8,3,0.29,3.8,0.1,52.7,86,0
3396,100.2,1.43,0.6,0.4,65.2,0.66,0.9,5.3,27.5,0,0.1
3406,18.7,1.5,1.1,7.8,12.4,0.15,1,1.6,76.1,91,0
3437,44.7,1.55,0.4,3.3,41.3,0.09,0.3,5.3,49.3,20,0.1
3474,9.2,1.48,1.4,28,4.3,0.84,4.8,0.2,61.3,13,0
3483,11.5,1.6,2.7,24.5,3.6,0.15,5.4,0.3,63.4,25,0.1
3484,3.23,1.36,21.7,20.1,3,0.11,5.5,1,48.5,58,0.2
3520,11.8,1.53,7.6,8.8,8.5,0.16,2.1,0.6,72.4,147,0
3521,1.45,1.6,20.2,8.2,8,0.15,3.4,0.8,59.4,160,0
3554,0.12,1.25,49.4,12.6,2.6,0.17,12.8,0.4,22.2,28,0
3575,33.3,1.62,1.7,17.2,32.9,0.03,2.2,2.2,43.8,86,0
3576,25.2,1.58,1.4,15.3,34.5,0.03,1.5,2.7,44.5,142,0.1
3579,22.57,1.38,2.4,19.2,18.7,0.95,3.2,0.6,55.9,41,0
3580,18.25,1.5,1.9,21.6,17.6,0.34,3,0.5,55.4,64,0
3591,26.45,1.28,1.8,47.3,0.8,2.73,0.7,0,49.4,0,0
3614,19.35,1.45,2.6,16.9,15.7,0.61,2.2,0.7,61.9,91,0
3622,19.7,1.58,1.1,25,0.6,0.05,1.4,0,71.9,130,0
3646,0.02,1.77,24.7,20.3,2.3,0.08,3.8,0.1,48.8,145,0
3657,16.45,1.53,0.4,18.9,25.4,0.28,4.5,1.6,49.2,15,0
3664,0.4,1.62,5.6,19.1,24.3,0.2,10,1.9,39.1,185,0
3677,0.27,1.67,40.7,4.3,15.2,0.14,4.9,1.3,33.6,155,0
3691,7.76,1.63,1.2,16.5,10.3,0.23,5.6,1,65.4,180,0
3695,40.1,1.5,4.2,11.8,28.1,0.14,5.7,3.5,46.6,89,0.1
3696,51.25,1.56,4.6,11.8,29.1,0.15,5.3,3.7,45.3,147,0.2
3706,42.7,1.62,0.6,2.6,52.3,0.03,1,7.7,35.7,46,0.1
3767,23.35,1.61,0.9,12.7,16.8,0.04,2.3,1.7,65.6,96,0
3794,51.9,1.38,1.3,2.9,4,0.41,2.6,0.1,89.1,84,0
3847,28.3,1.35,0.4,3.4,5.4,0.77,1.9,0.1,88.8,0,0
3864,13.1,1.59,1.5,28.4,23.7,0.02,5.5,5.1,35.7,43,0.1
3887,0.91,1.66,23,36.2,8.8,0.13,8.4,1.8,21.8,91,0
3909,29.55,1.42,2.3,6.2,39.8,1.25,6.7,2.8,42.1,0,0.1
3927,6.01,1.63,9.2,4.5,6.4,0.16,2.9,0.7,76.3,147,0
3957,1.02,1.29,16.3,10.2,3.2,0.28,4.7,1,63.9,46,0.7
3964,0.07,1.49,11.3,3,5.8,0.08,4.5,0.7,74.7,135,0
3978,41.1,1.46,0.7,5.7,7.4,0.02,0.9,1.3,83.9,76,0.1
4001,118,1.41,1.8,1.7,1.2,0.07,0.8,0.1,94.4,86,0
4020,97.15,1.24,1.4,2.1,13.5,0.67,3,0.9,79.1,0,0
4024,0.59,1.54,4,1.3,7.2,1.4,2.2,0.3,85,175,0
4037,2.01,1.36,5.5,4.8,3.7,3.32,9.8,3.7,58.1,51,0.1
4064,1.74,1.56,3,2.7,16.1,0.39,2.4,7.3,68.5,190,0
4072,83.55,1.18,3.8,10.1,3.7,0.96,5.2,0.3,76.7,0,0.2
4087,10.48,1.49,4.2,6.7,3.4,0.38,0.8,0.1,84.8,15,0
4101,1.45,1.57,8.8,6.9,3.9,0.1,2.2,0.2,78,104,0
4102,2.63,1.54,7,6.1,5.2,0.11,1.8,0.2,79.7,147,0
4181,39.1,1.54,0.3,4.5,42.4,0.18,1,3.1,48.7,20,0
4212,78.9,1.36,2,4.9,47.6,0.5,2.2,1.7,41.6,117,0
4263,0.25,1.72,11.8,0.7,46.2,0.14,7.8,17.8,14.6,81,1.1
4381,3.5,1.65,23.6,8.2,19.9,0.1,12.4,4.6,31,86,0.3
4402,4.05,1.28,4.4,37.1,7,1.48,19.2,4.7,27.1,0,0.5
4419,10.22,1.24,5.5,31.7,1.9,1.99,20.9,0.4,39.5,0,0.1
4444,10.18,1.48,4.3,6.3,33,1.87,3.3,3,50.1,79,0
4482,143,1.45,3,0.2,70.2,0.3,3.3,3.5,19.8,41,0
4495,17.55,1.39,2.5,16.9,14.6,2.24,5.3,0.9,59.8,0,0
4500,12.18,1.22,1,15.8,12.2,2.36,4.9,0.6,65.5,0,0
4507,12.5,1.58,1.6,7.9,19.6,0.23,3.2,2.1,65.5,23,0.1
4513,92.7,1.58,1.7,3.5,39.2,0.05,2,18.5,33,76,2.1
4538,9.42,1.57,3.2,11.6,21.1,1.31,2.4,2.7,58.4,96,0.6
4548,0.24,1.44,37.1,5.4,6.8,0.17,23.1,8.8,7.6,109,11.2
4555,20.7,1.57,0.8,6.4,44.4,0.21,2,4.8,41.5,25,0.1
4558,3.76,1.53,5.7,6.1,40.6,1.16,3.9,5.1,38.5,104,0.1
4563,0.02,1.38,34.1,8.5,14,0.6,10.9,0.9,31.6,25,0
4580,53.25,1.44,4.2,6.6,30.1,0.26,3,2.8,53.3,22,0
4582,49.3,1.56,5,6.5,29.3,0.07,2.4,2.8,53.9,99,0.1
4599,27.25,1.61,3.5,17.9,24.3,0.04,3.4,7.4,43.2,107,0.3
4612,29.55,1.63,0.8,7.8,13.6,0.02,1.5,3.2,73,61,0.1
4626,18.55,1.64,0.4,7.4,24.1,0.4,2.3,6.9,58.2,15,0.7
4656,45.35,1.34,1.8,6.4,9.1,1.38,1,1.3,80.3,0,0
4661,29.55,1.57,1.4,5.1,7.4,0.06,1.5,1.2,83.4,160,0
4662,30.25,1.64,1.8,6.3,6.8,0.08,0.7,1.1,83.3,175,0
4690,14.1,1.19,3.6,21.1,17.2,1.28,2.1,2.9,53,0,0.1
4695,16.8,1.45,1.7,18.7,22.6,1.06,1.8,5.2,49.7,0,0.3
4710,0.91,1.61,24.6,14,12.5,0.16,5,2.3,41.6,150,0
4717,14.45,1.64,1.1,13.1,31.8,0.54,4.3,5.9,43.5,0,0.3
4726,15.15,1.63,1.2,12.6,31.8,0.17,4.4,5.6,44.2,20,0.2
4731,12.4,1.64,2.2,19.2,17.8,0.13,5.6,5,49.9,43,0.3
4735,16.45,1.61,5,17.6,17.6,0.25,6.2,5.2,47.6,33,0.8
4748,0.81,1.26,30.3,5.8,22,0.12,9.5,3.2,29.1,122,0.1
4757,1.31,1.86,12.1,16.5,15.8,0.08,6.1,4.6,44.5,58,0.4
4765,7.31,1.4,5.6,18.2,5,1.25,7.5,0.5,63.2,64,0
4768,0.26,1.75,26.5,12.6,2.7,0.18,3.4,0.2,54.6,124,0
4779,45,1.3,4.9,7.6,7.2,1.3,3.5,0.9,75.9,71,0
4780,65.7,1.35,3.4,8.3,7.2,0.78,2.9,0.9,77.3,79,0
4809,52.6,1.33,1,3.2,13.6,0.27,1,0.9,80.3,5,0
4814,6.85,1.59,4,3,11.4,0.29,1.5,0.8,79.3,132,0
4815,3.03,1.56,21.1,4.6,8.6,0.25,0.9,0.6,64.2,145,0
4821,0.01,1.68,26.9,20.9,2.3,0.06,7.5,0.7,40.8,183,0.9
4849,41.4,1.4,1.4,6.9,11.9,0.22,0.8,1.3,77.5,20,0
4886,1.44,1.45,32.1,6.6,1.6,1,4.6,0.2,54.8,43,0.1
4910,53.25,1.59,0.8,4.9,28.6,0.19,1,10.7,52.4,150,1.6
4912,0.05,1.33,46.2,13.7,0.7,0.04,18.2,0.1,21.1,173,0
4948,36.8,1.26,3,0.2,54.4,0.8,9.3,1,32.1,0,0
4949,25.65,1.39,4.8,9.5,18.2,0.31,7.6,2.2,57.6,15,0.1
4951,14.45,1.46,2,10.2,17,0.06,8.4,2.6,59.6,89,0.2
4958,0.88,1.53,2.7,10.4,2.8,0.24,3.1,0.5,80.5,15,0
4996,19.7,1.55,1,26.2,7.4,0.32,3.2,1.1,61.1,56,0
5016,25.3,1.65,2,2.1,57.7,0.09,5.6,8.9,24,18,0.1
5025,2.05,1.59,25.9,4.6,25.4,0.13,9.3,16.6,16.4,99,1.8
5027,16.67,1.45,4.3,8,37,0.94,9.4,10,30.8,0,0.5
5057,76.2,1.37,2,0.4,57.7,0.14,3.1,1.6,35.4,71,0
5063,8.33,1.59,30.2,4.3,21.1,0.16,8.2,14.1,19.4,102,2.4
5069,3.1,1.54,26.6,12.5,13.9,0.23,15.3,3.2,27.8,33,0.7
5074,10.52,1.53,6.6,1.8,27.3,0.29,11.4,8.5,43.7,18,0.7
5084,7.89,1.62,10.6,4.5,29.3,0.1,9.1,9.4,35.6,41,1.5
5096,49.95,1.47,1.3,1,53.5,0.31,6.3,12.3,25.2,15,0.4
5108,79.5,1.43,1.2,0.2,56.4,0.44,5.7,6.4,30.1,8,0
5137,11.5,1.51,3.4,3.8,30.8,0.46,9.4,7,45.2,20,0.4
5175,5.39,1.63,10,13.4,20.8,0.12,11.8,4.2,39.4,43,0.4
5186,0.09,1.58,17.9,31.8,0.6,0.13,13.7,0.2,35.8,78,0
5194,10.1,1.52,1.3,29,0.2,0.05,4.7,0,64.8,165,0
5216,0.11,1.37,41,20.8,1,0.1,10,0.4,26.8,130,0
5220,0.09,1.77,18.3,23.6,5,0.35,14.1,0.4,38.6,15,0
5231,4.47,1.63,17,1.4,36,0.07,3.8,30.6,7.6,188,3.6
5273,0.9,1.52,7.1,19.2,16,2.01,6.9,1.4,49.4,46,0
5281,0.37,1.71,22.7,16,15.4,0.16,5.7,1,39.2,112,0
5292,25,1.57,0.8,6.2,38,0.17,4.3,4.9,45.7,23,0.1
5294,7.59,1.05,4.9,2.3,10.1,3.44,4.1,0.7,77.8,33,0
5341,47.3,1.37,3.1,0.5,36.2,1.17,4.4,0.8,54.9,64,0
5353,51.3,1.63,0.8,5.3,28.7,0.02,2.1,3.8,59.1,79,0.2
5404,3.82,1.63,10.2,3.7,35,0.14,4.3,6.2,40.3,68,0.3
5411,17.95,1.48,0.9,8.5,30.6,1.17,11.8,3.9,44.2,0,0.1
5427,0.07,1.69,20.5,9.6,18.1,0.29,6.6,2,43.1,74,0.1
5441,1.71,1.56,15.7,8.1,30.8,0.14,9.5,4.3,31.4,79,0.2
5447,14.65,1.56,0.5,7,32.7,0.18,3.4,8.6,47.6,30,0.2
5479,7.01,1.6,1.1,8.6,32.3,0.55,5.2,2.9,49.9,13,0
5491,0.09,1.67,29.6,5,25.8,0.08,1.3,2.4,35.8,157,0.1
5497,28.25,1.57,0.3,7.5,34.4,0.22,3.3,6.1,48.1,20,0.3
5505,0.72,1.74,18,17.2,2.8,0.07,8.9,0.2,52.9,66,0
5521,11.1,1.5,2,7.6,36.7,1.18,7,4.3,42.3,0,0.1
5558,3.2,1.65,1.4,15.3,22,0.2,14.9,1.8,44.5,38,0.1
5567,72.4,0.69,8,5.8,22.5,9.05,30.9,2.4,30.4,0,0
5576,15.1,1.65,1,15,10.7,0.06,2.9,1.4,69,107,0
5579,16.65,1.13,4.5,28.5,6,2.65,5.2,0.2,55.6,0,0
5617,3.59,1.54,5.4,25.6,6.5,0.27,25,1.9,35.4,46,0.2
5645,2.59,1.56,9,19.8,15.5,0.18,8.7,4.6,42,33,0.4
5662,13.4,1.55,1.6,11.2,23.9,0.14,1.3,2.1,59.9,23,0
5675,1.8,1.66,5.2,34.2,7.1,0.05,5.2,1.8,46.5,76,0
5678,0.07,1.71,21.6,31.6,5.4,0.03,6.2,0.8,34.4,145,0
5702,26,1.5,1.4,8.8,17.2,0.48,0.3,0.1,72.2,0,0
5731,74.7,1.15,4.2,18.7,2,2.55,8.8,0.2,66.1,0,0
5732,11.51,1.56,1.9,26.9,2,1.32,10.7,0.2,58.3,10,0
5734,3.75,1.74,2.9,28.2,2,0.11,7.8,0.2,58.9,41,0
5736,1.15,1.68,19.4,24.8,1.6,0.06,7.8,0.2,46.2,84,0
5746,6.9,1.68,6.2,22,3,0.06,6.4,0.2,62.2,56,0
5751,0.5,1.6,25.3,13.8,6.8,0.51,18.1,0.8,35.2,25,0
5754,1.26,1.43,41,6.4,6,0.04,8.6,0.8,37.2,112,0
