Var1,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth_cm_Top,VCOS
8751,15.1,1.55,1.1,18.8,10.4,0.07,1.6,0.5,67.6,76,0
13794,50,1.6,0.4,3.4,54,0.02,1.1,2.5,38.6,76,0
7274,35.5,1.62,2,11.4,28.1,0.04,3.1,14.8,38.6,142,2
2137,26.49,1.44,3.1,3.9,5.5,2.27,4.7,0.1,82.7,66,0
7307,14.3,1.57,10.2,6.6,14,0.14,6.6,2.6,59.8,86,0.2
1827,0.05,1.28,28,3.2,1.2,0.07,65.6,0.4,1.6,178,0
10598,4.77,1.63,23.6,4.3,29.5,0.18,3.9,17.7,18.8,104,2.1
1815,9.36,1.2,15,6.6,26.2,4.93,5,21.4,23.2,0,2.6
2125,0.44,1.64,4.6,6.7,41.8,3.34,3.6,5.3,38,91,0
3676,0.9,1.63,17.6,5.4,19.8,0.16,2.2,1.5,53.5,130,0.1
15253,0.41,1.64,8.9,12.7,11.5,0.68,26.7,1.2,38.9,12,0.1
4431,0.73,1.35,20.1,20.3,3.5,1.62,34.1,2.5,18,10,1.5
7551,101,0.91,1.53,5.44,40,2.17,0.5,7.8,44.6,0,0.2
7152,19.3,1.65,1.8,14.3,27.5,0.21,7.5,9.5,38.5,18,0.9
14499,20.4,1.59,0.3,5.1,10.4,0.08,0.5,0.1,83.6,20,0
5217,0.69,1.18,43.9,22.6,0.6,0.11,13.7,0.2,18.8,175,0.2
16380,42.1,1.59,0.8,4.6,11.1,0.04,0.6,1.2,81.6,107,0.1
4145,0.13,0.49,24.6,5.5,28.8,5.18,5.6,1.7,33.7,0,0.1
18482,27,1.61,3.7,3.8,29.3,0.11,2.7,10.3,49.3,61,0.9
6891,16.45,1.4,2.7,11.2,2.1,0.48,4,0.1,79.9,13,0
1232,15.15,1.51,1.1,52.1,4.6,0.09,4.1,0.1,38,61,0
18554,47.3,1.66,0.2,0.9,44,0.05,1.1,0.5,53.3,152,0
11527,30.9,1.71,2.4,3.2,29.2,0.24,4.6,18.7,34.9,81,7
6724,1.37,1.5,8.6,4.7,19.1,1.6,13.7,5.8,46.4,0,1.7
1659,0.25,1.55,43.6,14.6,7.5,0.06,8.9,5,19.4,89,1
6511,19.7,1.53,1.2,2.4,4.5,0.12,2.4,0.2,89.3,137,0
4437,0.03,1.3,85.4,0.9,0.2,0.15,12.6,0.2,0.7,122,0
4492,0.39,1.53,35.2,11.6,9.6,0.39,6.42,0.6,36.4,66,0.2
13344,21.6,1.51,2.1,17.8,20,0.34,2.9,2.3,54.8,20,0.1
1665,0.82,1.45,88.7,1.4,1.4,0.23,5.8,0.6,1.8,71,0.2
514,5.3,1.68,8.2,15.4,20.6,0.2,12.2,6.7,36,36,0.9
8912,0.05,1.88,16,20.4,15.2,0.13,6.4,4,37.8,170,0.2
7091,62.42,1.4,2.9,1.6,27.9,0.25,3.6,25.5,23.5,117,15
8677,0.13,1.71,28.4,20.8,4.8,0.09,4.2,0.4,41.4,137,0
1489,26.3,1.21,4.5,4.1,42.3,4.89,7.1,3.5,38.5,84,0
16440,6.57,1.53,6.5,14,19.3,1.03,5.4,3.9,50.7,0,0.2
16686,63.1,1.64,2.2,3,45,0.14,4.6,20.8,20.7,53,3.7
10203,0.03,1.4,24.6,3,3.9,0.98,10.9,0.4,57,23,0
14439,6.31,1.55,6.8,22.8,9.8,0.15,5.4,1.9,53.2,46,0.1
13694,130,1.2,1.1,0.8,65,0.75,0.4,6.4,26.3,0,0
6651,3.84,1.64,4,32.8,8.8,0.05,5.4,2.2,46.8,66,0
8728,25.6,1.53,1,28.7,10.2,0.2,2.6,1,56.5,36,0
5162,2.53,1.68,19.8,5.2,11,0.15,5.4,15,33.6,74,10
16029,134,1.64,0.7,0.3,62.3,0.06,0.5,12.9,23,193,0.3
10768,52.6,1.36,2.4,5.6,43.4,2.06,2.9,5.4,40.2,81,0.1
717,27.7,0.61,17.6,14.3,0.6,11.55,23.1,0,44.4,0,0
564,58.5,1.36,0.7,7.3,49.7,0.8,3.7,6.5,32.1,0,0
1523,93.35,1.59,0.9,1.8,64.3,0.18,0.1,13.5,19.1,20,0.3
847,126,0.02,0.4,0.6,68.3,0.14,0.4,5.2,25,43,0.1
4887,0.86,1.54,14.3,7.8,6.7,0.31,9.9,7.7,47.4,53,6.2
384,41.1,1.61,1,0.9,70.6,0.07,4.6,7.3,15.5,137,0.1
6147,3.22,1.54,30.6,9.4,14.8,0.08,15.6,9.4,18.2,58,2
8215,1.56,1.34,16.4,14.9,9.2,2.95,17.3,1.5,42.6,0,0.1
11573,39.4,1.16,2.2,6.9,26.1,1.45,11,2.4,51.3,25,0.1
5956,19.7,1.68,6,0.6,30.4,0.04,2,33.6,7.8,142,19.6
18011,64.9,1,16.8,4.8,11.7,4.61,15.9,3.9,46.7,0,0.2
15996,4.73,1.6,4,7.3,4.5,0.15,2.7,0.2,81.3,76,0
13590,10.3,1.66,6.2,11.3,12.9,0.03,1,0.6,68,137,0
16000,2.89,1.53,7,6.1,5.2,0.11,1.8,0.2,79.7,147,0
6595,0.09,1.62,23.4,5.7,4,0.08,3.6,0.1,63.2,188,0
8130,31.2,1.28,5.2,22.5,14.2,0.81,6.3,1.6,50.1,0,0.1
79,32.9,1.1,2.8,21.4,0.3,1.29,7.3,0.1,68.1,0,0
11501,65.7,1.39,4.5,0.3,39.7,0.38,3.6,0.9,51,86,0
2705,0.45,1.65,11.6,3.9,30,0.14,23.2,2.7,28.6,81,0
3541,45.12,1.13,1.7,20.5,21.5,3.61,5.1,0.6,50.6,0,0
11630,0.18,1.73,16.6,10.3,23.1,0.29,3.7,2.7,43.5,112,0.1
17441,47.3,1.07,16.5,22.5,1.3,5.43,26.8,0,32.9,20,0
124,1.27,1.52,19.5,12,10.6,0.51,4.8,3,49.8,38,0.3
3091,0.41,1.61,7.7,17.4,5.7,0.44,43,1.5,24.5,20,0.2
2914,0.04,1.19,50.9,13.2,0.4,1.7,18.8,0.1,16.6,0,0
11453,17.1,1.36,4.6,5,37,1.9,6.8,4.5,42.1,51,0
214,3,1.55,20.8,26.9,15.6,2.29,1.1,3,32.3,94,0.3
10546,3.68,1.55,21.1,10.5,31.3,0.07,11.2,8.4,16.5,122,1.1
13811,13.8,0.91,15.1,8.9,19.6,5.68,13.2,6.5,35.6,0,1.1
8032,0.11,1.16,93.4,0.4,0.4,0.23,4.8,0.2,0.8,43,0
17074,10.2,1.68,13.5,4.5,31.7,0.06,3.3,2.9,44.1,150,0
18496,108,1.56,0.1,0.3,65.5,0.03,0.1,8.4,25.6,86,0
1428,0.24,1.63,3.7,10,21.8,1.26,5.3,3.7,55.4,84,0.1
1149,11.37,1.55,24.8,8.2,34,0.26,4.3,5.6,22.9,183,0.2
12415,11.2,1.48,1.6,17.6,1.9,0.42,6.5,0.1,72.3,15,0
173,1.9,1.59,30,6.3,8.5,14.41,12,1.5,41.6,15,0.1
14575,11.4,1.56,13.6,10.7,15.3,0.37,5.6,1.5,53.3,28,0
1533,29.6,1.61,2.1,1.6,62.1,0.34,0.9,13.4,19.7,79,0.2
7114,42.3,1.63,1.8,3.7,34.2,0.3,2.1,5.6,52.5,23,0.1
1832,0.31,1.6,11,44.6,2.8,0.06,7.6,0.6,33.4,142,0
14810,0.0956,1.68,20.2,6.1,29,0.46,13.6,3.6,27.3,104,0.2
9965,4.38,0.6,34.1,9.9,10.2,5.03,20.5,0.8,24.5,0,0
14170,81.5,1.46,2,2.3,43.5,0.06,1.5,20.3,28.9,104,1.5
6253,0.51,1.72,16.9,14.2,33.4,0.11,7.7,1.4,12.6,119,0.8
202,105,1.43,1.8,2.3,63.8,0.8,1.3,15.4,15.1,0,0.3
16946,21,1.16,43,9.2,9.2,0.1,6.7,2,29.5,104,0.4
10775,0.36,0.99,29.9,8.6,9.6,0.89,32.1,2.8,16.8,36,0.2
15189,0.24,1.61,25.8,12.3,3.7,0.3,42.3,1.1,14.7,41,0.1
17064,0.0195,1.6,27.9,8.2,27.7,0.02,13.6,5,17.5,193,0.1
14129,1.07,1.63,21.4,11,19.2,1.82,8.3,6,33.7,109,0.4
18588,0.14,1.8,17.9,3.1,26,0.03,3.2,1.9,47.8,170,0.1
11880,0.45,1.61,25.3,13.8,6.8,0.51,18.1,0.8,35.2,25,0
637,0.1,1.77,12.2,5.2,32.2,0.26,1.3,4.8,43.8,157,0.5
17051,30.2,1.53,0.9,9.7,26.7,0.71,5.4,2.3,55,0,0
15975,0.99,2.58,14,9.5,3.8,0.05,3.5,0.2,69,86,0
7567,30.2,1.58,1.3,3.4,23.2,0.16,0,2.9,69.1,36,0.1
3742,131.5,1.52,0.5,2.4,60.4,0.1,0.5,5,31.2,46,0
14737,3.01,1.6,17.9,12.9,17.7,0.2,6.2,5.6,39.2,89,0.5
4395,1.18,1.6,13.1,33.8,1,0.24,25.3,0.2,26.6,25,0
7679,0.1,1.19,62.3,9.8,2.6,0.04,7.6,0.2,17.5,119,0
9869,0.54,1.52,16.5,21.1,7.5,0.89,10.5,0.4,44,15,0
11388,4.73,1.65,17,1.4,36,0.07,3.8,30.6,7.6,188,3.6
9198,32.9,1.41,1.5,3.9,4.4,0.63,1.5,0.1,88.6,8,0
5042,13.8,1.58,5.7,7.1,26.7,0.09,8.2,10.1,40.6,99,1.5
7433,0.01,1.63,17.8,19.6,13.5,0.3,2.8,2.6,43.7,51,0
6501,19.05,1.2,4.8,4.2,4.9,2.43,5.7,0.1,80.3,71,0
2349,1.86,1.56,44.8,20,1,0.16,23.8,0.2,10.2,89,0
10353,27.6,1.32,5.7,6.1,1.8,1.72,3.7,0,82.7,33,0
15890,18.4,1.48,2.4,7.4,2,0.36,2.8,0.1,85.3,15,0
6465,1.13,1.42,40.3,8.8,8.4,0.12,6.5,0.4,35.6,165,0
11694,20.6,1.35,3.6,16,19.2,1.46,9.1,5.6,45.8,13,0.7
14920,9.44,1.69,2.5,5.9,30.3,0.14,1.5,4.7,55,53,0.1
10018,69.7,1.54,1.2,1.4,49.2,0.07,1.3,6,40.9,15,0
224,0.2,1.31,51.8,11.2,3.2,0.17,6.7,0.8,26.1,152,0.2
2127,26.95,1.63,3,7.8,41.5,0.5,1.5,4.6,41.6,140,0
15640,72.3,1.53,4.6,11.8,29.1,0.15,5.3,3.7,45.3,147,0.2
14773,28.9,1.54,0.7,3.6,46.1,1.19,2.2,7.9,39.2,0,0.3
2631,20.95,1.48,2.9,24.2,1.4,0.17,1.3,0.2,70,165,0
9166,32.9,1.15,5.3,22.3,0.7,2.7,9.3,0,62.4,0,0
10665,15.8,1.53,5.2,1.1,66.6,0.72,9.2,9.5,8,30,0.4
