,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
377,53.2,1.3,3.8,7.5,24.3,0.3,7.5,2.3,54.5,109.0,0.1
162,71.0,1.46,0.7,1.0,41.7,0.67,2.0,5.1,49.3,0.0,0.2
4693,1.8,1.65,16.3,15.5,16.3,0.28,5.0,3.3,43.4,79.0,0.2
6735,19.05,1.57,0.9,8.6,14.9,0.2,1.8,2.1,71.7,33.0,0.0
6734,14.9,1.57,0.9,8.6,14.0,0.36,3.2,2.1,71.2,15.0,0.0
14647,0.24,1.69,28.7,5.6,9.4,0.09,6.5,1.2,48.6,96.0,0.0
7136,104.0,1.54,2.7,0.4,59.8,0.15,0.2,3.1,33.8,53.0,0.01
5074,10.52,1.53,6.6,1.8,27.3,0.29,11.4,8.5,43.7,18.0,0.7
5726,11.64,1.51,1.6,27.8,2.2,0.48,5.6,0.2,62.6,20.0,0.0
7491,2.44,1.72,3.2,5.6,25.2,0.08,3.6,5.2,57.1,51.0,0.1
6664,0.86,1.4,31.6,8.3,15.7,0.11,8.6,2.3,33.2,109.0,0.3
1088,21.0,1.64,2.4,5.2,27.1,0.07,1.1,3.2,60.9,28.0,0.1
6666,54.7,1.52,59.8,5.2,4.0,0.77,19.0,1.2,10.4,175.0,0.4
15236,3.32,1.45,7.0,20.8,16.8,0.82,13.0,5.6,36.4,18.0,0.4
14839,10.5,1.67,1.4,6.2,45.7,0.29,0.7,4.9,41.0,10.0,0.1
5834,77.6,1.58,0.1,4.5,58.1,0.17,2.8,4.2,30.3,5.0,0.0
5577,3.5,1.86,9.4,3.7,29.4,0.02,2.0,2.1,53.3,152.0,0.1
2848,4.72,1.63,2.6,17.1,1.7,0.3,7.1,0.1,71.4,13.0,0.0
13315,4.38,1.86,2.1,23.1,13.4,0.09,4.0,1.1,56.3,107.0,0.0
15279,49.3,1.51,1.0,7.4,13.9,0.17,0.9,0.8,76.0,18.0,0.0
14588,0.39,1.82,9.4,11.6,20.7,0.13,6.6,2.3,49.4,71.0,0.0
16380,42.1,1.59,0.8,4.6,11.1,0.04,0.6,1.2,81.6,107.0,0.1
7155,1.31,1.75,12.4,11.8,22.6,0.1,9.1,10.0,32.5,79.0,1.6
12664,5.19,1.59,2.6,13.1,21.3,0.1,7.7,3.1,52.0,30.0,0.2
17298,23.0,1.4,1.6,18.8,1.9,1.16,5.6,0.1,72.0,0.0,0.0
8990,55.9,1.33,0.4,3.3,35.9,0.64,0.7,2.2,57.5,0.0,0.0
11890,0.12,1.69,24.6,11.0,8.2,0.15,3.6,0.6,52.0,140.0,0.0
8724,1.49,1.37,8.0,34.2,4.2,0.52,43.2,2.8,7.4,38.0,0.2
18502,42.1,1.67,1.7,3.2,31.2,0.06,1.8,5.2,56.6,109.0,0.3
6512,36.8,1.48,0.8,2.2,6.0,0.42,2.6,0.2,88.2,152.0,0.0
13652,3.87,1.5,4.6,34.0,9.1,1.63,8.7,0.2,43.4,0.0,0.0
12261,39.4,1.0,24.7,18.6,4.6,4.22,39.1,4.4,8.2,0.0,0.4
16941,3.46,1.62,16.2,3.0,9.8,0.42,3.4,1.1,66.4,127.0,0.1
3204,71.55,1.54,32.2,17.8,1.6,0.21,13.4,0.0,35.0,135.0,0.0
17794,23.7,1.52,2.0,2.8,33.8,0.05,0.8,1.0,59.6,89.0,0.0
14331,0.03,1.7,17.7,18.6,16.8,0.1,4.0,1.1,41.8,168.0,0.0
721,0.5,1.4,2.6,33.0,1.0,5.0,35.0,60.0,2.3,99.0,0.1
17379,38.1,1.7,3.8,5.6,45.2,0.65,6.6,6.1,32.7,89.0,0.0
5207,59.15,1.43,2.0,3.3,41.0,0.17,3.6,7.6,42.3,48.0,0.2
11927,7.45,1.65,1.5,9.1,29.5,0.68,5.4,4.3,50.1,18.0,0.1
918,9.2,1.48,1.4,28.0,4.3,0.84,4.8,0.2,61.3,13.0,0.0
17886,1.75,1.53,9.0,17.7,11.6,2.18,4.0,1.0,56.6,0.0,0.1
8898,0.17,1.57,64.8,10.0,6.0,0.04,5.2,1.0,13.0,193.0,0.0
8047,0.03,1.56,38.6,17.1,7.1,0.09,9.6,3.1,23.3,51.0,1.2
727,0.8,1.57,13.1,18.7,0.4,0.1,7.8,0.0,60.0,53.0,0.0
8726,2.0,1.56,29.6,8.5,13.2,0.42,4.2,1.7,42.6,68.0,0.2
6268,0.1,1.4,47.8,18.2,0.6,0.31,27.0,0.2,6.0,30.0,0.0
4276,7.89,1.63,5.3,1.5,46.6,0.24,1.7,6.3,38.4,11.0,0.2
14172,2.19,1.93,3.0,19.4,31.6,0.2,13.9,8.2,23.7,10.0,0.2
1930,13.1,1.46,1.8,9.5,3.2,0.49,2.1,0.3,83.1,0.0,0.0
1437,53.25,1.65,0.2,3.4,40.1,0.04,1.0,2.5,52.8,10.0,0.0
7981,9.2,1.6,8.7,15.5,17.7,0.25,13.4,12.5,28.6,41.0,3.6
15222,0.52,1.64,29.4,8.4,7.0,0.14,27.6,1.7,25.6,91.0,0.3
590,11.6,1.61,3.3,6.1,38.1,0.68,4.6,4.8,43.0,68.0,0.1
13891,118.0,1.59,0.9,0.3,65.8,0.08,0.2,3.6,29.1,122.0,0.1
4672,32.9,1.39,2.2,7.6,6.4,1.27,3.8,4.1,74.5,76.0,1.4
4564,0.19,1.02,29.9,8.6,9.6,0.89,32.1,2.8,16.8,36.0,0.2
5346,22.65,1.53,3.1,12.3,25.5,0.57,4.5,1.8,52.8,0.0,0.0
11914,43.4,1.7,0.9,2.9,53.3,0.05,2.5,7.7,32.7,79.0,0.0
3831,65.1,1.49,2.6,1.6,46.7,0.15,2.3,6.0,40.7,41.0,0.1
7105,0.09,1.7,36.6,29.0,0.2,0.1,20.2,0.0,14.0,130.0,0.0
8039,0.07,1.77,29.8,11.1,19.1,0.02,5.9,9.8,21.8,155.0,2.5
1309,2.37,1.53,24.4,11.4,9.5,1.03,5.8,2.3,46.4,33.0,0.2
18674,12.2,1.56,0.5,26.3,17.6,0.27,3.4,1.6,50.5,8.0,0.1
5214,0.05,1.33,47.4,13.2,3.4,0.2,8.4,0.6,27.0,43.0,0.0
3201,0.13,1.41,8.5,17.9,2.9,0.26,12.7,0.1,57.9,81.0,0.0
8067,0.75,1.64,15.4,4.0,30.4,0.02,1.5,11.7,36.5,147.0,0.5
2284,32.0,1.3,1.8,5.4,44.5,0.73,0.9,7.1,40.2,0.0,0.1
10703,0.05,1.5,35.2,11.6,9.6,0.39,6.42,0.6,36.4,66.0,0.2
11147,21.0,1.68,0.5,11.6,37.1,0.12,4.6,13.4,30.9,119.0,1.9
3157,1.17,1.83,12.1,32.5,12.1,0.6,5.2,2.0,35.8,71.0,0.3
7168,0.83,1.74,21.4,7.1,23.9,0.07,1.0,2.6,44.0,147.0,0.0
11642,0.06,1.87,16.8,6.3,26.7,0.09,3.7,2.7,43.7,142.0,0.1
18536,37.5,1.59,0.2,3.9,37.8,0.08,2.0,1.2,54.9,15.0,0.0
7104,0.32,1.52,31.9,31.8,0.4,0.1,14.7,0.0,21.2,43.0,0.0
3519,28.75,1.5,1.4,9.2,8.0,0.08,2.0,0.4,79.0,89.0,0.0
14083,32.9,1.33,3.3,7.7,34.6,1.96,1.2,3.5,49.7,0.0,0.0
5263,55.2,1.53,0.4,1.4,0.4,0.07,0.4,0.0,97.4,117.0,0.0
14670,22.8,1.51,2.4,9.2,28.7,1.03,6.3,7.4,45.5,0.0,0.5
10118,77.6,1.32,0.5,3.5,14.3,0.18,0.9,2.4,78.2,8.0,0.2
18431,1.78,1.44,5.0,3.8,10.0,2.41,5.5,1.2,74.3,71.0,0.2
17551,1.31,1.5,27.8,21.3,6.9,0.22,14.3,1.0,28.7,48.0,0.0
17961,20.4,1.39,2.5,44.9,0.7,1.63,8.1,0.1,43.7,0.0,0.0
259,0.7,1.28,26.1,3.6,3.6,0.47,29.9,0.4,36.4,56.0,0.0
47,7.74,0.82,12.38,7.54,10.98,6.08,42.38,7.98,10.56,6.0,8.18
12626,19.7,1.63,1.2,16.7,22.1,0.05,1.9,4.6,53.4,99.0,0.1
5923,2.49,1.49,3.2,20.3,20.0,0.23,10.7,6.1,39.2,15.0,0.5
15434,99.9,1.46,0.0,0.5,65.9,0.04,0.2,5.9,27.4,10.0,0.1
1772,1.1,1.63,35.1,12.4,10.4,0.14,7.3,2.0,32.6,64.0,0.2
8055,0.16,1.64,54.8,9.1,6.6,0.06,9.2,2.0,18.0,117.0,0.3
3094,0.5,1.66,29.6,12.2,5.7,0.09,26.8,1.1,24.4,152.0,0.2
12725,52.6,1.15,18.2,6.9,10.7,3.03,33.0,10.7,14.2,0.0,6.3
39,0.34,1.7,37.7,11.6,13.2,0.11,12.0,5.7,18.5,138.0,1.3
4163,151.0,1.22,1.5,1.1,67.0,2.1,3.5,14.7,12.1,0.0,0.1
10932,8.76,1.07,4.5,13.0,4.8,3.62,20.4,0.2,57.1,0.0,0.0
7358,7.23,1.6,3.9,29.6,11.8,0.09,2.6,1.8,50.3,135.0,0.0
8688,0.14,1.43,15.4,38.6,1.4,2.07,27.1,0.3,17.2,0.0,0.0
50,0.99,1.29,13.26,5.08,3.62,3.26,61.65,5.73,2.96,0.0,7.7
6626,3.43,1.06,6.9,20.7,9.1,5.98,21.6,1.0,40.7,0.0,0.0
12720,68.4,0.21,57.4,3.2,1.7,4.86,26.6,0.1,11.0,38.0,0.0
16190,0.01,1.66,23.7,26.9,0.7,0.2,34.1,0.2,14.3,43.0,0.1
5154,38.8,1.56,2.8,0.4,64.5,0.1,4.8,11.7,15.3,56.0,0.5
13184,1.31,1.35,4.8,3.7,32.8,2.69,5.1,1.2,52.4,51.0,0.0
2893,34.2,1.32,4.6,3.3,2.6,2.55,4.3,0.0,85.2,36.0,0.0
5829,62.45,1.46,2.1,0.6,56.0,0.55,1.3,8.9,29.5,0.0,0.2
1677,1.06,1.69,21.1,1.6,45.4,0.06,1.1,13.4,16.8,168.0,0.6
1848,1.6,1.47,16.4,14.9,9.2,2.95,17.3,1.5,42.6,0.0,0.1
680,10.9,1.21,2.5,10.4,1.1,3.58,9.2,0.2,76.6,0.0,0.0
14878,48.6,1.17,2.6,7.1,46.9,3.46,4.8,5.0,33.5,0.0,0.1
14634,1.25,1.41,37.6,13.6,15.0,0.15,5.8,4.0,26.6,119.0,0.4
616,2.0,1.69,4.0,3.8,31.7,0.01,0.9,11.8,46.3,145.0,1.5
1674,0.42,1.76,9.5,17.3,18.6,0.19,13.9,9.0,30.6,36.0,1.1
6056,18.6,1.65,0.8,3.1,27.8,0.13,1.8,5.7,60.5,58.0,0.3
14562,3.07,1.6,2.0,36.8,6.3,0.43,5.1,0.4,49.4,46.0,0.0
15323,19.7,1.54,0.8,14.2,6.7,0.12,1.9,0.2,76.2,43.0,0.0
5505,0.72,1.74,18.0,17.2,2.8,0.07,8.9,0.2,52.9,66.0,0.0
12780,13.8,1.67,0.9,13.3,14.2,0.02,1.9,2.5,67.2,58.0,0.0
4999,21.7,1.38,1.2,27.4,9.7,0.87,3.6,1.7,56.4,0.0,0.0
18145,26.7,1.34,0.2,12.7,10.7,1.76,1.8,1.0,73.6,0.0,0.0
3608,46.3,1.38,3.3,5.8,15.2,0.09,2.7,1.0,72.0,102.0,0.0
4260,0.19,1.69,10.4,1.5,50.0,0.08,2.6,15.0,20.0,25.0,0.5
16475,36.8,1.45,1.5,5.4,10.2,0.72,1.3,0.5,81.1,0.0,0.0
12740,2.86,1.71,3.7,8.8,14.5,0.09,0.9,1.9,70.2,66.0,0.0
7016,2.87,1.55,7.9,5.3,4.3,0.43,1.5,0.2,80.8,168.0,0.0
14259,73.6,1.4,0.9,1.7,13.5,0.06,1.1,2.3,80.3,56.0,0.2
14164,0.78,1.52,16.6,9.0,3.2,0.6,5.2,0.4,65.6,64.0,0.0
10836,35.5,1.69,1.0,6.3,21.0,0.06,0.8,5.2,66.5,127.0,0.2
13271,11.6,1.67,13.4,6.8,22.2,0.1,7.8,17.6,28.4,84.0,3.8
130,1.0,1.67,13.3,10.4,11.9,0.07,0.0,0.6,62.8,157.0,0.0
7763,13.1,1.55,1.0,29.7,3.7,0.04,2.1,0.2,63.3,84.0,0.0
14650,0.17,1.75,28.2,5.2,6.6,0.09,7.2,0.0,52.8,188.0,0.0
4170,34.35,1.63,0.7,3.3,58.9,0.84,2.5,12.1,22.4,2.0,0.1
16301,4.32,1.58,5.7,6.1,40.6,1.16,3.9,5.1,38.5,104.0,0.1
2990,7.01,1.4,2.9,2.8,4.9,2.68,6.9,0.0,82.5,109.0,0.0
2695,171.0,1.2,4.4,0.4,66.2,1.32,4.8,7.1,17.1,0.0,0.0
15899,0.08,1.48,11.3,3.0,5.8,0.08,4.5,0.7,74.7,135.0,0.0
13783,36.8,0.76,25.1,6.5,15.7,7.72,14.3,1.8,36.6,0.0,0.0
8198,7.89,1.48,1.2,44.6,3.8,0.06,6.2,0.8,43.4,79.0,0.0
68,6.64,1.11,6.45,26.98,1.65,0.51,45.28,0.09,19.45,24.0,0.1
6249,2.18,1.75,5.1,23.5,10.8,0.47,10.4,4.6,45.0,15.0,0.6
13554,56.5,1.68,1.6,2.4,65.0,0.08,0.0,9.8,21.2,20.0,0.0
9787,81.9,0.94,1.7,20.5,21.5,3.61,5.1,0.6,50.6,0.0,0.0
11887,21.7,1.57,2.8,15.4,10.6,0.11,5.0,0.7,65.5,43.0,0.0
2047,76.9,1.36,0.9,1.7,13.5,0.06,1.1,2.3,80.3,56.0,0.2
15810,0.61,1.73,19.2,4.4,29.5,0.09,5.4,1.7,39.8,157.0,0.0
6155,42.05,1.35,7.2,12.8,25.9,0.7,9.6,12.4,30.6,0.0,1.5
15,5.56,1.78,4.4,9.9,28.8,0.27,7.8,13.4,33.5,25.0,2.2
16293,28.9,1.48,1.8,8.4,23.5,0.45,2.8,1.4,62.1,13.0,0.0
16834,50.0,1.55,1.5,2.5,38.4,0.45,1.7,14.2,39.4,185.0,2.3
7582,80.2,1.6,1.4,1.2,69.5,0.29,0.3,11.5,16.1,0.0,0.0
14241,1.03,1.62,1.8,8.0,13.1,0.69,3.0,1.2,72.8,165.0,0.1
12529,19.7,1.51,1.0,17.8,2.8,0.3,4.2,0.1,74.1,74.0,0.0
1200,6.36,1.72,2.7,11.5,16.3,0.23,3.2,1.8,64.5,76.0,0.0
9148,142.0,1.23,2.8,0.7,35.4,0.29,3.1,19.8,34.6,173.0,3.6
13560,25.0,1.46,0.6,10.7,21.2,0.38,2.2,2.5,62.8,0.0,0.0
2665,76.9,1.58,0.4,0.7,63.6,0.12,0.3,4.9,30.0,43.0,0.1
16809,0.58,1.69,13.4,12.6,21.0,0.11,10.0,4.2,38.4,61.0,0.4
14599,1.03,1.67,18.4,10.5,13.7,0.2,5.2,1.4,50.8,71.0,0.0
14900,11.8,1.68,1.0,14.8,34.1,0.7,2.4,4.6,43.1,51.0,0.0
9194,3.35,1.57,2.3,15.1,1.9,0.57,7.0,0.1,73.6,5.0,0.0
2417,7.56,1.61,0.3,40.6,6.4,0.11,3.0,0.3,49.4,10.0,0.0
9440,1.16,1.58,24.9,10.4,7.8,0.06,8.9,1.6,46.2,114.0,0.2
11064,85.5,1.57,1.2,2.8,25.9,0.16,1.5,18.4,42.6,140.0,7.7
3232,0.03,1.61,15.5,11.9,15.2,0.12,3.6,0.4,53.4,61.0,0.0
821,0.5,1.62,6.0,9.9,1.5,0.12,0.9,0.1,81.6,107.0,0.0
4242,90.7,1.46,1.2,0.6,50.1,0.42,1.3,7.7,38.9,15.0,0.2
4955,3.42,1.64,19.8,2.0,31.6,0.08,9.6,16.4,17.8,155.0,2.8
1130,22.35,1.38,0.7,6.8,32.8,1.43,8.6,2.3,48.6,0.0,0.2
9394,5.04,1.62,9.8,7.7,29.8,0.27,11.5,12.6,27.6,20.0,1.0
4464,25.0,1.26,4.5,11.5,12.0,1.49,7.6,2.9,58.8,0.0,0.1
2050,25.95,1.62,2.6,2.9,11.8,0.08,0.0,4.3,77.7,38.0,0.7
14150,0.07,1.82,31.0,9.0,19.0,0.04,5.6,7.4,27.6,135.0,0.4
316,48.6,1.45,0.8,1.4,11.9,0.2,1.4,0.9,83.6,48.0,0.0
3638,48.65,1.49,4.4,5.3,17.5,0.21,3.7,1.0,68.1,173.0,0.0
8349,36.2,1.51,1.21,8.4,14.4,0.09,3.3,2.7,69.9,94.0,0.1
12831,11.5,1.64,1.7,15.6,7.1,0.11,2.1,0.5,73.0,79.0,0.0
11912,50.0,1.61,1.0,3.6,54.3,1.21,3.0,6.4,31.6,0.0,0.0
10999,25.6,1.63,0.7,3.2,14.6,0.09,2.4,0.6,78.4,18.0,0.0
9625,0.55,1.67,3.3,5.8,26.6,0.17,2.8,2.6,58.8,28.0,0.1
9509,0.01,1.55,46.6,14.2,1.0,0.24,11.2,0.0,26.8,114.0,0.0
5587,0.18,1.87,21.4,4.7,33.6,0.09,2.9,4.9,32.3,102.0,0.2
846,127.0,0.02,0.3,0.5,72.2,0.09,0.2,4.6,22.2,13.0,0.0
17497,0.66,1.76,5.5,19.2,18.6,0.02,10.1,6.6,39.3,81.0,0.7
5298,10.82,1.57,3.0,1.6,12.8,0.55,2.1,1.0,79.5,178.0,0.0
16385,44.7,1.52,0.4,5.2,9.3,0.06,0.9,1.2,82.9,91.0,0.1
6339,40.75,1.45,1.4,1.4,55.6,0.15,2.6,16.0,23.0,0.0,0.0
7998,1.18,1.59,0.8,16.4,1.5,1.35,3.4,0.1,77.8,89.0,0.0
7930,0.33,1.76,20.2,7.2,31.7,0.12,9.4,7.9,22.9,157.0,0.7
7319,8.55,1.73,1.8,23.4,14.3,0.12,3.7,1.0,55.8,61.0,0.0
11591,0.797,1.72,21.7,5.9,24.1,0.05,4.4,2.0,41.9,150.0,0.0
13180,5.59,1.78,2.4,1.3,45.0,0.15,3.5,0.9,46.9,165.0,0.0
10115,5.04,1.08,10.9,3.4,7.4,1.81,9.6,0.6,68.1,20.0,0.0
16667,17.5,1.6,1.4,27.5,17.5,0.29,2.6,5.1,45.3,18.0,0.6
4763,11.8,1.53,1.1,18.9,5.2,0.14,7.3,0.5,67.0,33.0,0.0
16508,40.8,1.47,1.6,6.9,21.2,1.61,2.0,8.2,59.0,0.0,1.1
2430,50.95,1.59,0.8,7.7,15.8,0.11,1.6,0.1,74.0,178.0,0.0
4281,1.64,1.81,18.8,0.9,41.2,0.11,3.7,8.4,26.5,125.0,0.5
14580,36.8,1.51,2.6,8.2,11.4,0.24,0.8,0.3,76.7,45.0,0.0
3170,66.6,1.45,0.8,12.2,36.6,0.05,0.4,9.1,40.3,20.0,0.6
938,3.9,1.74,4.7,2.1,46.8,0.5,0.9,4.1,41.8,94.0,0.1
8143,18.8,1.39,17.9,11.4,23.1,0.34,6.0,2.7,38.6,18.0,0.3
3923,21.7,1.53,1.6,5.8,7.4,0.43,3.9,1.0,80.3,23.0,0.0
8397,39.4,1.5,2.4,4.7,3.7,0.26,5.3,1.0,82.8,15.0,0.2
6131,32.9,1.54,1.3,0.7,43.3,0.57,2.0,8.1,44.5,0.0,0.1
15763,28.9,1.48,1.7,3.9,2.0,0.22,1.9,0.0,90.5,13.0,0.0
3393,104.0,1.49,0.2,0.6,61.8,0.09,0.3,4.9,32.2,13.0,0.0
14799,35.5,1.6,0.4,0.6,63.1,0.13,0.4,4.9,30.6,117.0,0.0
3039,29.55,1.59,2.4,0.6,54.6,0.25,3.6,5.1,33.6,81.0,0.1
12443,19.7,1.56,2.5,2.7,38.4,0.42,2.0,1.4,53.0,13.0,0.0
18441,0.08,1.64,24.3,12.4,5.3,0.27,11.8,4.3,40.3,61.0,1.6
5236,43.4,1.54,2.7,7.2,34.0,0.1,2.4,3.5,50.1,66.0,0.1
269,1.3,1.56,14.6,9.8,8.7,0.08,3.5,3.2,60.1,64.0,0.1
14871,0.6,1.57,3.5,23.3,2.2,0.21,3.6,0.2,67.2,71.0,0.0
6863,23.7,1.53,1.8,10.8,20.5,1.48,3.0,7.6,55.4,15.0,0.9
3626,0.01,1.55,28.0,18.6,7.0,0.36,13.6,0.4,32.4,64.0,0.0
14583,0.43,1.68,20.8,5.5,9.4,0.22,1.4,0.3,62.6,158.0,0.0
7527,5.45,1.66,15.7,3.8,15.2,0.05,24.1,12.8,18.0,178.0,10.4
7250,29.5,1.29,1.1,21.4,8.1,0.95,2.3,3.2,63.7,0.0,0.3
8996,97.3,1.31,0.4,0.5,65.0,0.58,0.1,10.3,23.6,0.0,0.1
8295,1.02,1.54,36.4,6.2,16.8,0.16,4.2,1.8,34.4,135.0,0.2
12356,15.8,1.55,8.5,3.8,22.2,0.1,1.9,0.4,63.2,66.0,0.0
8180,0.19,1.88,4.5,12.0,20.8,0.08,6.7,9.6,44.8,165.0,1.6
18672,5.48,1.82,2.1,23.1,13.4,0.09,4.0,1.1,56.3,107.0,0.0
5853,43.35,1.59,1.1,5.5,39.6,0.69,5.1,6.0,42.7,10.0,0.0
942,34.6,1.33,0.8,5.3,2.1,0.15,1.5,0.1,90.2,28.0,0.0
17358,43.4,1.72,0.9,2.9,53.3,0.05,2.5,7.7,32.7,79.0,0.0
13201,43.4,1.64,0.2,0.9,44.0,0.05,1.1,0.5,53.3,152.0,0.0
10951,64.4,1.49,0.5,4.2,11.3,0.05,1.1,0.6,82.3,142.0,0.0
4077,0.63,2.09,14.0,9.5,3.8,0.05,3.5,0.2,69.0,86.0,0.0
14843,18.8,1.54,3.8,7.1,41.8,0.76,2.3,4.1,40.8,10.0,0.1
3281,28.9,1.33,1.1,9.9,28.0,1.0,3.9,1.9,55.2,10.0,0.0
13760,17.1,1.62,1.9,29.7,16.2,0.19,2.7,3.9,45.3,56.0,0.3
7251,22.05,1.52,0.6,17.2,8.3,0.14,1.7,4.0,67.6,13.0,0.6
1405,14.8,1.51,0.6,29.0,19.1,0.14,2.3,4.0,44.7,13.0,0.3
2888,40.1,1.43,1.9,2.3,3.2,0.27,2.3,0.1,90.2,109.0,0.0
15982,3.67,1.58,7.0,3.8,0.4,0.3,4.2,0.0,84.5,114.0,0.1
771,20.7,1.48,1.2,4.4,41.2,1.02,2.0,4.2,47.0,0.0,0.0
71,5.11,1.04,1.64,31.9,0.51,0.66,47.52,0.06,18.36,14.0,0.01
5580,0.3,1.28,35.4,17.2,3.9,1.02,11.8,0.1,31.6,15.0,0.0
3185,9.14,1.3,6.2,6.8,11.0,3.48,4.9,0.6,70.4,69.0,0.0
1951,0.97,1.72,13.2,23.2,7.2,0.05,6.0,0.8,49.6,175.0,0.0
