Var1,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth_cm_Top,VCOS
3867,1,1.78,9.5,20.4,24,0.06,6.1,7.2,32.4,165,0.4
2797,154.5,0.19,31,1.9,0.9,11.52,64.7,0.1,1.4,38,0
809,98.1,0.89,5.8,2.9,0.7,5.61,3.7,0.1,86.8,0,0
10162,44.7,1.45,2.6,3.1,3.3,0.46,5.7,0,85.3,188,0
17033,69.7,1.21,3,6.5,28.1,0.57,8.2,2.8,51.3,86,0.1
5677,0.39,1.63,19.7,30.2,6,0.06,7.5,1.4,35.2,112,0
1957,0.33,1.5,63.4,11.2,2.2,0.12,8.6,0.4,14.2,165,0
9843,49.1,1.52,1.1,6.4,22.8,0.66,1.4,0.6,67.7,8,0
89,11.2,1.66,1.5,11.4,25.7,0.03,5.8,20.4,24.8,91,10.4
1524,1.97,0.94,3.8,1.6,59.1,7.28,2.9,13.7,18.4,56,0.5
698,21.7,1.18,3.4,12.6,29.8,3.15,4.5,1.8,47.8,0,0.1
171,0.3,1.49,10.1,8.5,8.3,17.16,21.8,0.9,50.3,0,0.1
12331,1.87,1.67,6.6,9.9,44,0.16,2.5,5,31.9,89,0.1
7193,9.71,1.61,0.7,5,30.8,1.16,0.5,2.1,60.8,71,0
1155,18.8,1.64,0.6,7.8,9.6,0.09,1.7,0.7,79.6,89,0
575,5.5,1.16,10.9,3.4,7.4,1.81,9.6,0.6,68.1,20,0
3093,0.38,1.63,29.4,8.4,7,0.14,27.6,1.7,25.6,91,0.3
45,30.07,0.61,17.63,4.25,3.93,9.67,58.02,5.22,4.1,0,6.85
14727,0.41,1.83,29.1,11.1,13.5,0.02,14.3,3.9,27.9,160,0.2
17,4.5,1.75,21.4,8.4,22.8,0.2,6,10.2,29.1,82,2.1
49,36.43,1.1,15.26,4.64,7.4,3.71,30.22,15.34,6,8,21.14
15944,0.2,1.47,4.2,1.5,2.3,2.47,4.2,0.1,87.7,56,0
12613,0.01,1.49,51,18.8,1.4,0.6,5.4,0.4,23,33,0
17142,1.46,1.68,13.5,22,18.7,0.02,8.5,2.3,34.9,175,0.1
3009,0.66,1.58,28,8.3,22.1,0.11,11.9,8,20.9,160,0.8
856,8.9,0.97,0.7,7.1,35.5,8.64,2.6,4.4,49.6,0,0.1
10863,1.64,1.49,5.2,10.5,25,1.47,4.2,4.1,50.9,0,0.1
11711,337,1.02,3.3,3.7,44.1,1.68,1.5,4.6,42.7,0,0.1
4600,2.74,1.67,18.8,11.4,25.5,0.07,4.8,9.6,29.1,162,0.8
4972,1.32,1.12,39,22.4,3.8,0.67,10.2,0.6,24,23,0
2615,8.83,1.21,4.5,37.4,2.9,2.29,14.4,0.8,40,0,0
2915,0.01,1.17,58,10.4,0.4,0.84,20,0,11.2,13,0
11120,0.55,1.56,2.7,10.4,2.8,0.24,3.1,0.5,80.5,15,0
5956,19.7,1.68,6,0.6,30.4,0.04,2,33.6,7.8,142,19.6
5646,0.05,1.42,41.4,4.4,23.5,0.42,7.6,4.9,18.1,38,0.1
2734,0.73,1.61,4.7,22.6,0.7,0.15,1.6,0.1,70.3,130,0
4061,7.86,1.37,4.5,2.4,14.2,0.61,6.7,0.6,71.6,46,0
7297,17.95,1.73,1.1,8.9,30.8,0.02,3.2,8.5,46.7,142,0.8
1868,0.19,1.75,8.1,26.6,14.6,0.07,5.9,5.4,35.8,114,0.6
12383,0.52,1.69,1.5,4,20,0.5,3.8,1.2,69.5,140,0
11033,2.52,1.2,25.7,7.5,2.6,0.86,9.6,1.6,52.4,18,0.6
4412,0.09,1.62,23.7,26.9,0.7,0.2,34.1,0.2,14.3,43,0.1
7291,7.1,1.75,6.2,4.8,37,0.08,10,16.4,24.4,130,1.2
207,0.8,1.67,15.6,7.6,45.2,0.46,2.9,11.7,16.5,104,0.5
1286,0.02,1.17,61.8,9.2,5.3,0.15,2.1,0.2,21.4,23,0
634,0.7,1.74,4.2,5.1,35.2,2,2.6,5.1,47.5,81,0.3
4668,22.4,1.45,0.9,7.7,7.2,1.24,2.3,4.2,76.6,0,1.1
717,27.7,0.61,17.6,14.3,0.6,11.55,23.1,0,44.4,0,0
1793,0.24,1.56,34.9,9.8,9.8,0.09,8.3,2.2,34.4,157,0.6
3678,72.6,1.45,1.5,4.8,41.2,0.92,3.9,5.2,43.3,0,0.1
959,0.2,1.69,10.4,1.5,50,0.08,2.6,15,20,25,0.5
515,3,1.78,8.8,13.7,20.9,0.06,11.4,7.2,37,56,1
8724,1.49,1.37,8,34.2,4.2,0.52,43.2,2.8,7.4,38,0.2
5700,57.2,1.62,1.4,5.4,28.9,0.17,1.8,9.9,51.4,86,1.2
1687,0.01,1.67,46.4,12.3,7.9,0.13,12.6,2.3,18.2,71,0.3
4442,4.39,1.73,12,13.1,21.2,0.15,12.5,9.9,30.4,66,0.9
2786,13.1,1.25,5.1,6.8,26.8,2.69,4.7,4.8,51.8,0,0
2468,23,1.54,5.8,7,31.1,0.25,9.3,19.5,25.7,79,1.6
9871,0.02,1.49,28,18.6,7,0.36,13.6,0.4,32.4,64,0
4922,0.04,1.92,16.2,13.2,18,0.14,9.7,4.3,38.3,68,0.3
5963,0.01,1.67,43.3,9.4,8.2,0.11,19.9,3,15.8,117,0.4
13246,29.4,1.32,1.1,21.4,8.1,0.95,2.3,3.2,63.7,0,0.3
13329,90.7,1.3,0.4,29.8,5.7,1.15,6.3,0.6,57.2,0,0
6717,244.7,0.2,57.4,3.2,1.7,4.86,26.6,0.1,11,38,0
5103,0.02,1.51,40.7,1.7,2.4,0.22,35.1,1.7,17.2,38,1.2
724,25.1,1.16,2.5,19.4,0.6,2.56,15.5,0.1,61.9,0,0
2563,5.95,1.77,2.9,18.8,17.1,1.09,11.8,5,44.2,36,0.2
6813,2.08,1.29,24.2,10.8,16.6,0.69,9.7,2,36.5,18,0.2
1165,63.1,1.46,1.2,3.8,37.3,0.57,0.7,8.7,48.1,13,0.2
4638,18.75,1.66,1.1,8.7,21.8,0.12,2,10.8,54,15,1.6
9001,1.45,1.45,5,0.7,57.1,4.98,5.1,10.5,21.2,119,0.4
18043,28.9,1.44,2.3,16.4,21.9,0.71,4,3.5,51.9,23,0
13650,0.04,1.18,73.3,7.6,2.8,0.16,4.4,0.1,11.8,71,0
16589,0.41,1.73,5.9,11.6,9.2,1.56,6.6,0.8,65.9,61,0
1833,0.39,1.56,17.4,42.4,2.6,0.07,8,0.6,29,178,0
17162,23.2,1.6,3.2,2.1,47.9,0.22,0.9,6.9,38.7,48,0.3
11253,64.4,1.35,1.5,0.6,52.9,0.59,4.8,11.9,27.3,0,0.4
911,8.5,1.55,2.9,8.8,30.3,0.79,5.6,3.1,49.2,46,0.1
13525,1.22,1.72,4.2,3.9,42.7,0.29,0.7,10.3,38,41,0.2
5053,124,1.31,1,0.4,62.5,0.88,1.5,2,32.6,0,0
2457,0.86,1.7,18.4,10.5,13.7,0.2,5.2,1.4,50.8,71,0
1458,10.99,1.45,4.5,5.8,40.4,1.58,3.5,3.3,42.5,104,0
6265,0.6,1.8,16.2,5,28.8,0.17,10,18.6,18,157,3.4
8326,2.73,1.12,28,19.4,3.9,3.54,22.3,0.6,25.8,38,0
5580,0.3,1.28,35.4,17.2,3.9,1.02,11.8,0.1,31.6,15,0
5669,6.84,1.66,3,19.6,17.3,0.03,6.1,4.7,49,23,0.3
14656,2.63,1.67,14.7,7.8,25.6,0.05,5.5,12.4,32,112,2
2147,10.1,0.91,3.6,4.6,39.5,4.64,2.8,2,47.5,0,0
6272,1.1,1.65,16.6,22.2,13.2,0.25,12.8,4.8,29.8,38,0.6
11718,4.73,1.45,32,10.2,15,0.7,11.8,4.4,25.6,5,1
5350,0.01,1.6,27.7,8.8,19.5,0.06,5.8,1.8,36.3,162,0.1
1825,0.29,1.54,28.9,26.2,11.9,0.33,9.6,3,20,48,0.4
6360,17.7,1.53,4.7,10.2,13,0.24,5.2,0.6,66.3,15,0
15187,1.42,1.64,23.7,16.6,16,0.15,12.5,5.6,25.4,64,0.2
15584,8.15,1.43,0.3,45.1,1.3,0.55,2.9,0.1,50.3,10,0
86,38.5,1.51,2.9,10.6,29.7,1.23,6.1,19.9,25.6,25,5.2
1495,2.63,1.45,11.9,9.6,14.2,0.71,5.7,8.3,48.5,30,1.8
5270,4.85,1.54,3.3,24,15.5,1.05,6.3,1.2,49.7,33,0
4819,59.8,1.57,0.7,1.6,45.3,0.07,1,3.7,47.7,13,0
6463,0.5,1.57,29.3,11.4,9.4,0.17,5.1,0.6,44.2,94,0
4617,35.7,1.44,1.1,5.2,27.2,0.5,2.8,4.8,58.6,0,0.1
11231,23,1.39,6.2,8.2,30.7,1.42,6.4,8.7,37.1,0,2.7
2768,43.7,1.11,8.8,5.4,35.1,5.56,1.3,10.5,38.2,23,0.7
584,1,1.65,11.3,9.1,32,0.21,5.2,3.3,39,71,0.1
419,2.4,1.32,7.8,11,31.2,3.06,11.5,1.9,36.6,5,0
721,0.5,1.4,2.6,33,1,5,35,60,2.3,99,0.1
11705,24.1,1.5,4,13.8,16,0.35,5.5,1.5,59.1,18,0.1
5135,20.7,1.25,5.9,3.7,28.6,2.02,8.3,4.7,48.7,0,0.1
1636,47.3,1.59,3.6,1.9,56,0.04,2.6,15.1,17.6,51,3.2
373,17.1,1.33,6,7.3,28.3,2.97,0,3,55.3,0,0.1
3708,3.83,1.58,1.4,3.7,46.3,2.91,4.5,6.8,37.3,112,0
4708,21.7,1.59,1.4,18.2,17.8,0.04,3.9,3.1,55.5,91,0.1
854,8.4,1.65,0.6,16.1,21.9,0.03,8,5.2,47.7,23,0.5
5800,35.04,1.79,3.8,7.8,30.1,0.41,3.9,4.5,49.8,86,0.1
1664,0.24,1.14,93.4,0.4,0.4,0.23,4.8,0.2,0.8,43,0
6711,0.33,1.64,22.2,9.4,6,0.13,3,0.4,59,130,0
6084,144,1.32,0.4,0.2,61.3,1.27,0.3,11.7,25.9,0,0.2
616,2,1.69,4,3.8,31.7,0.01,0.9,11.8,46.3,145,1.5
13730,1.13,1.49,15.5,34.4,4.6,0.08,5.9,0.4,39.2,61,0
4203,23.45,1.62,0.9,8.9,47.1,0.04,1.4,3.5,38.2,150,0
3547,26.3,1.35,2.7,2.9,4.2,1.17,2.9,0.1,87.2,56,0
1586,13.2,1.62,2.3,8.9,32.5,0.61,6.5,21.7,23.6,0,4.5
6851,60.5,0.98,2.9,3.4,2.4,3.3,6.4,0.1,84.8,0,0
17327,0.37,1.56,41,6.4,6,0.04,8.6,0.8,37.2,112,0
4087,10.48,1.49,4.2,6.7,3.4,0.38,0.8,0.1,84.8,15,0
261,0.1,1.59,23.7,20.6,1.8,1.71,16.6,0.1,37.2,5,0
1039,3.35,1.55,4,22.4,12.2,2.68,2.8,1.6,57,168,0
2487,0.43,1.5,56.3,2,6,0.11,7.1,0.4,28.2,76,0
12224,59.2,1.3,2.8,13.6,35.2,1,7.2,16.3,22.5,0,2.4
15234,1.04,1.69,30.4,20.4,4.9,0.03,26.1,0.9,17.3,175,0
13963,4.82,1.57,8.5,15.4,21.4,0.46,11.1,9.9,31.6,8,2.1
8349,36.2,1.51,1.21,8.4,14.4,0.09,3.3,2.7,69.9,94,0.1
3846,27.65,1.63,1.2,1.7,48.1,0.06,0.8,8.1,39.5,173,0.6
13398,2.5,1.55,3.1,19.3,16.7,0.45,4.2,2.1,54.5,137,0.1
427,0.1,1.73,13.3,21.1,15.5,0.05,5.5,0.9,43.7,188,0
17723,0.41,1.51,34.3,30,6,0.23,19.1,1.6,8.8,53,0.2
6874,1.27,1.43,3.8,1.8,1.7,2.1,2.2,0,90.4,287,0
4212,78.9,1.36,2,4.9,47.6,0.5,2.2,1.7,41.6,117,0
505,113.1,1.28,0.5,1.2,55.9,0.7,2.7,17.2,22.2,8,0.3
4559,18.43,1.47,16.9,4.4,40.1,1,3.7,5.2,29.6,119,0.1
722,2.6,1.54,8,8.8,1.2,0.07,4.8,0.1,77.1,140,0
13416,11,1.6,1.3,8.3,22.5,0.99,8.4,3.5,54.2,0,1.8
3122,0.66,1.79,23.4,2.6,18.1,0.09,6.4,23.5,12.2,150,13.8
13089,0.08,1.59,8.9,12.7,9.4,0.12,9.3,6.3,49.2,76,4.2
2386,1.33,1.5,33,10.6,10.4,0.25,7.1,1.2,37.6,20,0.1
12199,81.5,1.56,2.2,1.8,49.9,0.14,5.1,27.1,11.6,18,2.3
3685,1.14,1.74,27.8,0.2,28.8,0.07,3.4,3.4,36.2,168,0.2
4723,0.22,1.73,26.6,4.3,34.3,0.05,2.3,7.5,24.5,175,0.5
18507,11.5,1.61,3,13.3,24.9,0.06,8.3,12.1,36.3,64,2.1
5164,7.7,1.46,27.1,6.21,3.8,0.11,7.3,3,51,127,1.6
16812,0.16,1.78,12.6,12.6,21.6,0.05,12.6,4.2,36,162,0.4
1993,46.65,0.8,3.1,10.4,11.8,6.4,11,1.5,62.2,0,0.1
3644,2.95,1.63,1.6,31.6,2.5,0.1,3.3,0.1,60.9,91,0
11374,1.29,1.12,43.9,22.6,0.6,0.11,13.7,0.2,18.8,175,0.2
2561,6.2,1.8,1.3,20.6,17.2,0.26,2.8,3.2,54.9,134,0
1545,101,1.63,0.4,1.1,66.6,0.08,0.1,8.9,22.9,8,0
15975,0.99,2.58,14,9.5,3.8,0.05,3.5,0.2,69,86,0
6117,22.15,1.1,5.4,4,0.4,1.26,88.6,0,1.6,53,0
6575,42.05,1.3,0.5,3.3,16.4,1.83,2,0.8,77,0,0
7474,7.23,1.59,12.1,10.4,29.4,0.35,6.1,3.2,38.8,48,0
2926,40.1,1.33,2.9,2.5,5.3,0.83,3.6,0.3,85.4,48,0
1430,3.72,1.77,19.5,9.4,17,0.34,2.8,2.6,48.7,135,0
51,21.06,0.93,18.03,6.75,13.55,3.06,22.6,12.23,18.87,0,7.97
1170,1.66,1.7,24.6,4,23.9,0.78,0.8,5.8,40.6,160,0.3
10152,23.7,1.55,3.2,6.8,36.9,0.55,8.5,3,41.4,23,0.2
18486,1.31,1.24,20.2,4.1,20.3,0.04,1.7,6,47.4,142,0.3
5469,19.7,1.65,0.8,10.9,7.1,0.14,0.5,1.3,79.3,145,0.1
1133,24.25,1.54,14.9,5.4,17.8,0.41,22.9,11.8,21,102,6.2
3557,0.05,1.44,50.6,1.63,20.8,0.02,15.3,0.1,11.6,160,0
5028,6.84,1.64,5,7.3,36.9,0.26,10.8,11.6,27.8,18,0.6
1582,10.1,1.69,6.6,8.1,28,0.09,5.4,20,24.3,56,7.6
1979,0.29,1.08,83,1.2,0.8,0.18,12.4,0.2,2.4,183,0
1712,0.53,1.22,66.2,1.1,0.3,1.65,31.2,0.1,1.1,0,0
5149,0.16,1.75,20.9,10.6,12.2,0.02,37.5,6.2,11.8,170,0.8
15208,0.42,1.74,15.5,23.3,5.2,0.18,23.7,2.1,29.9,68,0.3
4289,39.4,1.63,0.4,1.3,55.3,0.1,0.5,6.7,35.2,58,0.6
7187,13.81,1.72,2,2.2,35.8,0.58,5.4,1,53.6,150,0
18683,1.49,1.43,4.1,11.3,17.4,0.37,17.5,3,46.6,162,0.1
7926,0.79,1.58,33.2,5.4,23,0.41,16.2,5,17.2,76,0
1324,0.84,1.63,34.5,8,6.2,0.1,7.6,7,26.6,99,10.1
8347,43.4,1.43,2,8,15.7,0.16,3,2.87,67.3,23,1.2
2375,0.41,1.71,17.9,19.8,15.4,0.05,3.9,2,41,127,0
48,15.15,1.24,12.23,4.52,9.91,3.14,29.12,19.26,7.53,0,17.43
13079,2.72,1.37,5,3.8,10,2.41,5.5,1.2,74.3,71,0.2
5868,52.6,1,16.5,22.5,1.3,5.43,26.8,0,32.9,20,0
12898,0.66,1.38,23.8,12.3,1.1,0.15,3.5,0.1,59.2,71,0
16584,56.5,1.62,1.2,2.8,25.9,0.16,1.5,18.4,42.6,140,7.7
53,11.29,1,8.76,5.42,15.82,3.19,28.72,22.17,9.08,0,10.03
5106,0.01,1.21,69.2,3.4,1,0.15,23.6,0.4,2.4,140,0
6148,2.46,1.74,48.6,6.6,10,0.04,12.6,8.2,11,127,3
3817,0.18,1.62,18.9,22.1,0.1,0.13,2.2,0,56.7,185,0
16128,139,1.44,1,1.1,66.9,0.82,2.9,16,11.7,5,0.4
403,6.3,1.4,3.3,13.3,11.4,0.81,10.5,3.2,58.1,10,0.2
5751,0.5,1.6,25.3,13.8,6.8,0.51,18.1,0.8,35.2,25,0
12856,41.4,1.16,9.9,3.3,2.4,1.45,3.3,0.1,81,99,0
9507,0.23,1.16,8.5,17.9,2.9,0.26,12.7,0.1,57.9,81,0
678,0.1,1.76,31.9,7.2,20.2,0.08,6.7,2.6,31.2,150,0.2
5181,2.91,1.46,5.3,35.4,1.6,0.86,19.7,0.4,37.6,15,0
11610,11,1.5,2.4,5.8,37.4,0.98,6.2,3.7,44.5,30,0
8126,21.7,1.48,3,19,16.7,0.26,5,2.6,53.6,36,0.1
6469,15.85,1.59,0.4,18.4,11,0.04,4.4,0.4,65.4,91,0
6305,15.9,1.55,0.6,23.4,5.4,0.11,1.2,0.1,69.3,43,0
6679,1.86,1.66,3.2,12.2,11.6,0.98,5.1,1.1,66.8,89,0
908,7,1.6,1.1,8.6,32.3,0.55,5.2,2.9,49.9,13,0
1117,0.04,1.88,8.3,6.4,6,0.07,42.1,3.8,31.2,142,2.2
5075,9.22,1.59,9.9,3.8,24.8,0.12,9.1,7.4,43.7,38,1.3
11793,0.13,1.515,40.8,3.4,19.6,0.08,7.8,4.8,21.4,127,2.2
5979,2.92,1.17,6.1,23.5,13.9,4.74,18.1,2,36.2,0,0.2
12348,11,1.53,4.3,7.9,29.8,1.12,18.8,4,35.1,68,0.1
858,0.5,1.59,23.1,5.7,25.1,0.23,8.2,3.5,34.4,71,0
10626,2.63,1.66,16.3,8.8,25.5,0.82,14.9,7.1,27.1,0,0.3
1827,0.05,1.28,28,3.2,1.2,0.07,65.6,0.4,1.6,178,0
17553,17.7,1.51,1.9,10.4,34.8,0.42,9.2,9.2,34,130,0.5
5602,0.84,1.81,21.8,8.5,25.6,0.09,6.8,4.2,32.7,231,0.4
4241,93.3,1.38,0.7,0.6,53.4,0.52,2.5,7.4,35.3,8,0.1
1693,0.04,1.48,51.2,12,7.5,0.08,9.1,3.3,16,117,0.9
6849,11.8,1.52,0.6,10.4,22,0.51,5.9,7.8,52.7,18,0.6
12963,0.05,1.86,14.5,10,0.5,0.24,6.1,0.1,68.8,96,0
4911,4.85,1.61,2,13.2,8.3,0.35,3,0.7,72.8,89,0
1478,27.4,1.59,12.4,8.2,25.5,0.07,8.4,13.5,28.5,84,3.5
1026,35.85,1.41,4.2,11.3,23.4,0.23,6.7,6.7,47.4,58,0.3
7212,1.68,1.67,3.9,6.1,21.8,0.05,1.4,4.8,61.6,122,0.4
6562,0.08,1.63,15,1.2,7.6,0.04,2.6,0.2,73.4,185,0
6666,54.7,1.52,59.8,5.2,4,0.77,19,1.2,10.4,175,0.4
482,68.3,1.31,1.5,19.1,26.6,0.31,4.9,6.2,41.5,0,0.2
7337,9.31,1.58,1.8,11.7,30.4,0.69,3.8,3.3,48.9,86,0.1
273,9.3,1.54,7,22.6,10.3,0.09,5.1,2.5,52.3,79,0.2
7145,37.45,1.52,1,3.3,32.1,0.34,1.9,4.8,56.6,0,0.2
6688,1.69,1.6,17.8,15.5,18.6,0.06,5,4.5,38.5,101,0.1
4565,0.27,0.96,19.9,10,12.2,0.34,33.5,4.6,19,56,0.8
5346,22.65,1.53,3.1,12.3,25.5,0.57,4.5,1.8,52.8,0,0
5792,44.7,1.59,1.1,4.1,32.5,0.11,2.9,4.2,55.2,61,0
16106,9.07,1.44,1.9,10.8,39.7,0.22,6.5,9.7,30.8,15,0.7
16149,4.73,1.75,3.5,2.9,46.5,0.69,2.4,5.1,39.5,0,0.1
4005,82.8,1.44,1.6,1.6,15.4,0.24,1.8,1,78.6,23,0
511,15.4,1.64,3.7,0.7,54.9,0.48,0.4,18.6,21,107,0.7
455,24.9,1.42,5.2,7.2,38.5,2.25,3.5,3.5,42,0,0.1
3689,25.65,1.62,1.3,15.4,13.2,0.09,2.6,1,66.4,76,0
2823,28.25,1.49,0.8,3.8,1,0.24,1.4,0,93,10,0
954,0.5,1.38,20.5,5.5,37.7,0.07,4.9,5.4,25.9,38,0.1
568,0.1,1.83,17.6,6.2,39.1,0.18,3.1,6.7,27.2,107,0.1
6701,7.9,1.41,2.5,5.4,12.2,1.22,5.6,0.7,73.6,137,0
12017,59.8,1.4,0.9,0.7,44.7,0.36,1.8,1.4,50.5,0,0
2983,8.55,1.57,4.4,4.9,2.4,0.75,6.9,0,81.4,94,0
2453,0.16,1.62,45.7,7.2,6.4,0.46,6.3,0.6,33.8,175,0
2728,27.45,1.31,1.7,28.2,1.7,3.25,0,0.1,68.3,0,0
213,12,1.52,9.1,27,14.3,2.21,10.3,3.1,35.9,84,0.3
1634,0.53,1.71,34.2,1,29.7,0.14,5.8,10.3,13.8,130,5.2
388,91.4,1.38,0,2.5,1,0.04,1.6,0,94.9,76,0
4344,18.7,1.11,6.3,12.5,31.5,5.62,8,2.3,39.2,0,0.2
16775,9.2,1.39,9.2,8.5,24.5,2.34,22.3,14.1,20.6,0,0.8
1972,26.31,1.03,1.2,6,22.8,3.14,4.5,4.8,60.6,0,0.1
9319,0.4,1.55,32.2,17.5,0.2,0.09,9.3,0,40.8,155,0
9965,4.38,0.6,34.1,9.9,10.2,5.03,20.5,0.8,24.5,0,0
1485,0.79,1.48,14.9,12.4,6.1,0.68,3.1,3.4,57.3,51,2.8
6309,0.13,1.8,10.4,20,6.1,0.17,1.5,0.2,61.8,150,0
1894,0.87,1.56,5.7,14.4,20.4,1.69,13.3,4.5,41.5,53,0.2
2398,35.5,1.51,1.4,6.2,9.9,0.07,0.8,0.3,81.4,48,0
6392,3.28,1.65,2.4,9.6,17.2,0.75,1.1,1.5,68.2,114,0
1036,19.35,1.51,0.3,25,13.3,0.22,2,1.4,58,38,0
8182,7.23,1.14,15,6.6,26.2,4.93,5,21.4,23.2,0,2.6
17855,19.7,1.6,2.3,9,16.5,0.09,0,0.3,71.9,119,0
14197,5.7,1.28,3.4,12.8,4.7,3.58,5.9,0.2,73,2,0
2978,72.3,1.08,0.8,6,2.1,0.99,4.5,0.1,86.5,0,0
13731,1.07,1.65,4.6,40,4.4,0.03,4.6,0.4,46,91,0
7759,77.6,1.63,0.3,1,66.8,0.05,0,2,29.9,86,0
12109,2.25,1.37,7.4,24,11.8,0.57,17.4,1.8,37.4,8,0.2
11377,0.09,1.75,18.3,23.6,5,0.35,14.1,0.4,38.6,15,0
1291,6.26,1.64,1.5,33.8,10,0.27,3.7,0.3,50.7,38,0
17946,0.55,1.05,16.4,0.6,1.3,2.41,79.4,0.7,1.5,0,0.1
7019,27.95,1.54,2,3.1,10.3,0.11,7.6,1.1,76.3,10,0
546,28,1.45,1.6,41.2,2.4,18,3.6,0.5,50.7,18,0
15480,5.65,1.41,5.9,24.5,7.1,2.35,5.2,0.5,56.8,0,0
6386,1.24,1.56,13.5,11.8,12,0.75,6.5,1.4,54.8,10,0
1808,11.38,1.38,3.1,12.5,21.7,1.5,5.9,8,48.2,0,0.6
13668,28.9,1.54,1.4,7.4,14,1.56,3.6,0.4,73.2,0,0
5542,3.94,1.63,16.2,24.5,15.2,0.04,8.1,1.4,34.5,119,0.1
7678,0.01,1.27,73.3,7.6,2.8,0.16,4.4,0.1,11.8,71,0
18348,0.03,1.56,35.9,28.6,0.1,0.07,22.9,0,12.5,200,0
574,106.5,0.62,19.5,3.4,6.4,8.65,10.7,0.5,59.5,0,0
1073,50.65,1.6,0.4,3.1,57.9,0.09,1,4.6,33,18,0
2311,2.74,1.48,11.7,29.8,6,0.76,14.7,1,36.6,18,0.2
4622,8.15,1.62,3.6,8,21.1,1.12,4.1,6.4,56.1,66,0.7
2169,0.52,1.68,27.2,17.3,20.2,0.04,10.2,5.5,19.4,160,0.2
6023,0.3,1.66,19.2,3.7,31.9,0.1,4.2,11.6,28.6,64,0.8
50,0.99,1.29,13.26,5.08,3.62,3.26,61.65,5.73,2.96,0,7.7
14096,0.57,1.7,29.1,15.8,10,0.19,1.3,1.2,42.4,99,0.2
7225,16.1,1.63,1.2,18.5,14.7,0.2,2.7,2.8,60,23,0.1
3862,17.75,1.42,1,30.3,22,0.42,6.7,5.2,34.7,0,0.1
4407,1.67,1.53,16.2,29.6,6.2,0.15,15,4.5,28.3,81,0.2
432,2.8,1.52,10.6,6.7,13.7,1.37,5.9,1,62.1,178,0
17642,221,1.48,3.8,1.6,37.4,0.22,2.6,44.6,6.4,168,3.6
2870,26.3,1.47,2.2,3.2,3.8,0.72,2.9,0.2,87.7,64,0
7980,5.78,1.57,8.8,15.6,16.8,0.45,11.4,15.2,23.8,20,8.4
5146,1.31,1.77,10.2,8.2,22.4,0.08,21.6,14.8,18.8,58,4
12423,30.2,1.28,1,8.4,19.7,0.71,0.7,0.2,70,0,0
307,5.3,1.73,5.8,19.8,10.4,0.06,4.7,2,57.1,119,0.2
5343,0.04,1.66,20.1,10.7,23.3,0.06,5.7,2.7,37.4,211,0.1
5905,6.53,1.48,2.9,0.5,38.7,0.13,0.5,2.6,54.8,175,0
14533,10.8,1.27,22,10.6,16.5,5.62,8.7,1.1,41.1,0,0
10627,8.15,1.53,29.2,9.5,19.5,0.22,13.5,6.6,21.4,20,0.3
2640,0.55,0.03,35,5,30.7,0.55,4.2,8,16.7,74,0.4
6245,21.93,1.47,7.9,15.7,22.2,1.91,11,6.2,36.5,0,0.5
