"X","Ksat_cmhr","Db","Clay","VFS","MS","OC","Silt","COS","FS","Depth.cm_Top","VCOS"
3,0.39,1.7,36.8,10.7,15.7,0.2,5.4,7.6,21.1,76,2.7
17,4.5,1.75,21.4,8.4,22.8,0.2,6,10.2,29.1,82,2.1
19,0.66,1.85,23,4.3,23.3,0.13,3.6,16.9,25,170,3.9
28,1.77,1.71,34.9,5.9,18.9,0.37,9.2,3.9,26.5,38,0.7
37,0.85,1.67,29.2,10.1,18.4,0.21,8.1,8.1,23.6,78,2.5
40,0.07,1.82,31.9,7.5,18.4,0.08,11.2,12.6,14.7,183,3.7
43,8.68,1.38,2.71,30.59,5.83,0.07,14.27,0.65,45.88,37,0.07
46,11.91,0.73,16.51,6.26,8.29,7.92,41.35,8.92,9.23,0,9.44
50,0.99,1.29,13.26,5.08,3.62,3.26,61.65,5.73,2.96,0,7.7
59,6.11,1.07,2.93,33.38,0.33,0.74,51.42,0.03,11.91,9,0
67,2.54,1.09,8.29,27.78,1.85,0.89,38.28,0.15,23.58,12,0.07
68,6.64,1.11,6.45,26.98,1.65,0.51,45.28,0.09,19.45,24,0.1
74,46.7,1.47,2.3,9.1,34.6,0.78,3.3,4.8,45.8,0,0.1
76,48.3,1.54,1.6,8.4,37.5,0.32,1.9,5.6,44.9,41,0.1
78,38.8,1.64,1.9,9.8,35.2,0.05,0.2,5.5,47.3,140,0.1
81,21.7,1.34,2.6,22.1,0.2,0.14,5.4,0,69.7,38,0
83,14.5,1.25,2.3,17.7,0.2,0.01,4.8,0,75,99,0
87,26.3,1.51,2.8,10.4,28.9,0.69,6,20.4,25,36,6.5
92,2.8,1.66,23.2,6.6,24.5,0.04,2.7,19.6,17.9,155,5.5
99,41.7,1.68,0.4,6.5,30.1,0.12,1,2.1,59.9,36,0
107,9.8,1.34,4,3.6,37.2,2.22,5.1,2.7,47.4,102,0
110,0.3,1.63,16.2,3.3,36.4,0.17,1.8,2.9,39.4,145,0
111,3.3,1.63,7,3.9,33.3,0.14,1.6,2.4,51.8,168,0
113,25.6,1.63,0.7,3.2,14.6,0.09,2.3,0.6,78.4,18,0
114,20.7,1.61,4,2.9,14.8,0.07,2.9,0.6,74.7,61,0
117,0.1,1.66,25.4,1.9,9.1,0.1,3.4,0.3,59.8,170,0
121,6.35,1.6,2.2,14.9,12.2,0.32,3.4,3.4,63.6,13,0.3
123,2.37,1.53,24.4,11.4,9.5,1.03,5.8,2.3,46.4,33,0.2
125,14.9,1.49,3.7,12,12.6,1.43,5.6,0.6,65,0,0
128,26.1,1.54,1.8,11.8,13.5,0.2,0.8,0.7,71.4,104,0
134,37.1,1.57,0.9,6.2,20.3,0.06,1.1,0.4,71.1,61,0
137,62.4,1.59,2.9,2.3,49.7,0.2,1.1,4.8,39,15,0.2
140,74.9,1.56,2.6,2,51.7,0.1,0.8,4.8,37.9,152,0.2
142,56.5,1.42,1,5.6,9.7,0.32,1.1,0.5,82.1,10,0
149,61.1,1.34,1,4.7,14.7,0.18,0.7,1.4,77.5,25,0
160,9.2,1.65,2.4,14.5,14.5,0.36,1.5,1.6,65.5,64,0
161,12.5,1.66,6,1.7,12.5,2.15,4.1,0.9,74.5,107,0.1
164,27.6,1.62,1.8,2.9,31.4,0.04,0.6,5.4,57.7,64,0.2
167,21.9,1.66,5,3.1,24.1,0.5,2.8,3.9,60.8,112,0.3
168,22.8,1.68,1.6,2.9,29.4,0.06,0.8,5.4,59.6,137,0.3
172,1.4,1.64,8.7,7.8,13.2,5.7,11.7,2.3,56,8,0.3
173,1.9,1.59,30,6.3,8.5,14.41,12,1.5,41.6,15,0.1
176,0.81,1.54,19.3,5.4,22,0.22,2.4,2,48.8,41,0.1
180,2.95,1.16,9.1,13.7,2.2,1.88,12.9,0.1,62,0,0
181,24.4,1.55,0.4,15.3,2.6,0.04,1.4,0.1,80.2,20,0
185,58.8,1.33,3.3,2,63.5,2.32,4.9,8.8,17.3,0,0.2
186,134,1.46,0.8,0.7,70.8,0.53,1.3,9.1,17.2,13,0.1
190,137,1.64,1.7,0.3,64.1,0.17,1.2,10.1,22.4,89,0.2
193,17.5,1.25,1.9,16.7,4.7,4.4,11.3,0.4,65,0,0
195,12.5,1.42,1,18.2,5.7,0.21,6.5,0.4,68.2,18,0
198,7.3,1.4,5.6,18.2,5,1.25,7.5,0.5,63.2,64,0
208,0.8,1.53,11.7,9,48.2,0.23,3.7,10.7,16.2,122,0.5
210,15.4,1.49,0.5,32.1,17,0.46,3.2,2.7,44.3,20,0.2
211,18.1,1.61,0.5,29.9,17.6,0.9,2.5,4,45.4,28,0.1
214,3,1.55,20.8,26.9,15.6,2.29,1.1,3,32.3,94,0.3
215,3,1.55,20.8,26.9,15.6,2.29,1.1,3,32.3,94,0.3
218,23.2,1.4,1.1,9.6,17.9,0.36,2.1,0.7,68.6,15,0
224,0.2,1.31,51.8,11.2,3.2,0.17,6.7,0.8,26.1,152,0.2
225,12.7,1.37,1.8,13.6,15.4,1.3,4.8,0.7,63.7,0,0
231,8.4,1.57,5.1,14.9,12.9,0.42,3.8,1,62.3,86,0
234,0.6,1.73,25.4,10.6,10.8,0.04,0.9,0.7,51.6,147,0
236,37.3,0.75,51.9,3,5.8,5.32,6.3,0.5,32.5,46,0
237,8.3,1.46,20.8,10.4,1.9,2.72,53.1,0.6,13.1,0,0.1
244,60.5,1.36,2.8,6.6,32.7,0.14,8.5,24.5,20.9,20,4
245,42.1,1.47,2.9,6.4,32.1,0.06,8.1,24.2,21.2,38,5.1
246,7.9,1.63,1.8,8.8,30.4,0.03,7.9,20.4,25.8,104,5
251,12.9,1.59,5,18.3,17.6,0.11,4.4,3.4,51.2,46,0.1
252,29.6,1.54,4.6,20,15.9,0.07,4.2,3,52.1,76,0.2
254,1.8,1.74,21,20.9,9.8,0.08,4.5,2,41.7,132,0.1
258,1.1,1.35,27.5,3.6,3.2,0.67,20.1,0.6,45.2,33,0
261,0.1,1.59,23.7,20.6,1.8,1.71,16.6,0.1,37.2,5,0
262,0.9,1.49,23.5,15.9,10.1,0.09,7.5,4,38.1,36,0.9
263,0.4,1.56,33.3,21.1,2.3,0.06,0.8,0,42.5,56,0
269,1.3,1.56,14.6,9.8,8.7,0.08,3.5,3.2,60.1,64,0.1
270,4.9,1.49,4.1,20.2,12.8,1.14,3.2,2.2,57.4,0,0.1
273,9.3,1.54,7,22.6,10.3,0.09,5.1,2.5,52.3,79,0.2
274,1.5,1.67,17.5,22.3,8.4,0.12,4.6,2.1,44.9,107,0.2
279,80.1,1.32,1.4,7.7,9.9,0.4,1.5,3.7,75.4,18,0.4
286,125,1.28,1.7,1.7,28.2,0.68,1.7,4.9,61.4,30,0.4
287,91.9,1.29,1,2,16.8,0.27,1.1,1.6,77.4,36,0.1
298,7.9,1.62,1.9,24.7,6.6,0.61,2.9,1.2,62.7,89,0
301,1.1,1.59,23.3,30.2,5.4,0.14,3.3,1,36.8,173,0
304,12.3,1.51,3.2,18.9,13.2,0.44,6.6,2.3,55.6,38,0.2
305,4.7,1.7,3,21.2,11.7,0.1,5.9,2.3,55.7,58,0.2
306,2,1.79,4.4,20,11.7,0.04,5.4,2.4,55.8,94,0.3
308,9.4,0.77,7,7.6,25.2,7.08,30.1,3.9,26.2,0,0
309,1,1.14,19.8,7.7,30.5,4.11,7.6,3.3,31,10,0.1
311,0.6,1.29,22.6,7.1,31.4,1.01,7.1,4.3,27.4,71,0.1
313,33,1.42,0.2,1.5,13.3,0.58,1.4,0.9,82.7,0,0
321,0.2,1.7,12,22.4,14.3,1.34,17.8,5.4,27.2,0,0.9
323,0.1,1.58,45.2,12.8,9,0.24,10.3,3.3,18.8,43,0.6
328,1.3,1.59,54.7,7.2,3.4,0.05,20.9,0.9,12.8,112,0.1
329,30.7,1.53,0.4,5.5,42.7,0.16,3.7,3.8,43.9,13,0
334,4.3,1.74,10.7,4.9,33.1,0.06,5.5,3.2,42.6,142,0
335,8.9,1.69,13.5,4.5,31.7,0.06,3.3,2.9,44.1,150,0
342,0.7,1.51,36.2,4.4,17.6,0.04,18.2,2.8,20.4,135,0.4
346,0.6,1.55,37.2,4,22.4,0.23,5.8,2.8,27.8,46,0
355,31.9,1.46,0.4,4.8,10.5,0.13,2,0.7,81.6,15,0
356,2.1,1.54,3.2,4.7,10,1.78,3.9,0.6,77.6,86,0
358,22.3,1.55,0.7,25.7,3.7,0.27,2.7,0.1,67,10,0.1
359,11.5,1.6,2.7,24.5,3.6,0.15,5.4,0.3,63.4,25,0.1
361,2.1,1.5,17.2,22.9,2,0.08,17.3,0.8,39.6,68,0.2
363,16.4,1.5,2.2,2.5,46,0.96,3.5,7,38.6,0,0.2
365,7.9,1.63,5.3,1.5,46.6,0.24,1.7,6.3,38.4,10,0.2
366,9.2,1.57,10.9,1.2,45.3,0.32,2.2,6.6,33.5,25,0.3
368,4.9,1.76,12.4,0.8,45.8,0.34,3.3,8.5,28.8,61,0.4
369,9.2,1.75,14.1,0.8,42.8,0.12,3,9.8,28.7,91,0.8
371,4.6,1.67,22.9,0.8,38.4,0.09,4.8,6.3,26.5,150,0.3
374,32.8,1.17,2.2,6.9,26.1,1.45,11,2.4,51.3,25,0.1
378,51.6,1.34,2.8,6.5,27.7,0.54,6.5,2.6,53.8,180,0.1
380,140.5,1.43,1.6,1.4,70.5,0.4,4.8,6.5,15.1,10,0.1
383,46,1.59,0.8,1.4,69.6,0.07,4.6,5.8,18.1,117,0
392,29.6,1.38,5.5,16.2,13.6,0.38,6,1.8,56.8,36,0.1
396,0.1,1.64,38.5,11,9.2,0.15,4.3,1,36,162,0
398,55.5,1.41,4.6,8.3,31.1,0.39,6.4,3.5,46,18,0.1
400,25.3,1.52,9.6,9,28.9,0.07,4.2,3.6,44.6,74,0.1
401,21,1.46,8.3,9.6,28.8,0.05,3.6,3.4,46.2,137,0.1
404,8.3,1.58,4.3,13.7,10.6,0.13,9.2,3.8,58,20,0.4
405,5.9,1.66,7.2,12.6,12.3,0.04,6.6,4.2,56.6,51,0.5
417,8.5,1.69,3.7,6.2,45.1,0.21,2.4,5.7,36.8,20,0.1
419,2.4,1.32,7.8,11,31.2,3.06,11.5,1.9,36.6,5,0
420,1.5,1.3,17.9,11.6,20.2,2.56,15,1.7,33.6,15,0
421,1.7,1.5,26.4,10.5,15,1.04,15.2,1.1,31.7,30,0.1
425,0.3,1.72,14.3,15.3,11.6,0.23,6.9,1.1,45.8,127,0
427,0.1,1.73,13.3,21.1,15.5,0.05,5.5,0.9,43.7,188,0
429,28.6,1.45,0.3,7.4,17.8,0.16,1.2,1.3,72,10,0
435,12.5,1.53,3.5,5.6,3.4,0.82,3.9,0.2,83.4,0,0
438,5.4,1.67,6.5,5.6,2.5,0.11,3.2,0.1,82.1,68,0
439,0.9,1.65,7,5.5,2.5,0.11,3.7,0.2,81.1,107,0
441,3.4,1.35,7.9,18,12.1,1.78,21,3.5,37.2,0,0.3
442,0.6,1.53,9.4,14.9,13.6,0.68,20.6,4.3,36.7,10,0.5
446,88.9,1.49,0.6,1,65.9,0.63,0.9,9.7,21.8,0,0.1
449,62.4,1.52,0.4,1.7,54.5,0.24,0.8,9.6,32.8,96,0.2
454,0.1,1.69,20.5,9.6,18.1,0.29,6.6,2,43.1,74,0.1
457,0.4,1.65,23.3,4,26.8,0.21,19.7,2.6,23.6,56,0
460,1.4,1.15,54.4,4.8,10,0.4,16.4,1.2,13.2,71,0
467,6.4,1.56,16.2,11.3,23.4,0.15,6.6,2.5,40,66,0
468,1.2,1.42,26.5,10.4,19.5,0.13,7.1,1.9,34.6,79,0
470,78.4,1.23,1.4,50.1,0.9,0.99,6,0,41.6,0,0
471,32.9,1.35,1.3,32,0.7,0.26,3.2,0,62.8,13,0
480,67.7,1.59,3.6,2,44.1,0.05,1.1,21.1,26.7,155,1.4
486,56.5,1.49,1,6,41.1,0,1.1,8.3,42.2,112,0.3
487,57.8,1.49,0.7,5.3,43.7,0,0.4,8.6,40.9,160,0.4
488,218,1.3,0.3,0,75.6,0.13,1.8,5,17.3,8,0
490,292,1.31,1.9,0.1,72.4,0.1,3,4,18.6,61,0
494,47.9,1.5,2.8,7.1,47,0.2,3.1,8.6,31.1,13,0.3
497,61.1,1.54,3.4,7,43.9,0,2,8.8,34.2,104,0.7
499,50.9,1.41,0.4,3.3,35.9,0.64,0.7,2.2,57.5,0,0
500,25,1.58,0.5,5.2,29.4,0.25,1.5,1.8,61.6,13,0
501,30.6,1.63,0.5,4,29.9,0.08,0.7,2,62.9,43,0
504,115,1.24,1.1,1.4,56.4,2.55,3.3,17.5,20,0,0.3
505,113.1,1.28,0.5,1.2,55.9,0.7,2.7,17.2,22.2,8,0.3
506,106.5,1.41,0.4,1.3,54.7,0.2,1.5,17.3,24.1,23,0.7
507,92,1.5,0.4,1.9,54.4,0.14,1.2,15.3,26.3,43,0.5
510,9.8,1.58,7.1,0.7,53.4,1,1.4,17.2,19.6,94,0.6
517,0.3,1.58,22.9,11,20.3,0.05,10.5,7.4,26.8,109,1.1
518,0.1,1.67,24.2,10.3,20.7,0.04,10.4,7.2,26.3,160,0.9
521,31.5,1.38,7.8,13.3,20.4,0.11,7.8,6.1,44,48,0.6
535,0.5,1.63,25.8,8.9,25.9,0.03,17.6,4.5,17.2,137,0.1
536,0.1,1.58,27.9,8.2,27.7,0.02,13.6,5,17.5,193,0.1
542,1,1.66,27.8,21,4.9,0.012,3.6,1,41.6,91,0.1
545,26.9,1.33,1.9,21.4,2.7,0.57,1.9,0.6,71.4,0,0.1
546,28,1.45,1.6,41.2,2.4,18,3.6,0.5,50.7,18,0
547,26.1,1.38,1.3,36.3,2.4,0.04,3,0.4,56.6,61,0
548,21.9,1.54,0.6,36.9,2.2,0,1.7,0.4,58.1,102,0.1
552,32.8,1.42,1,3.5,7.4,0.53,3.3,0.5,84.2,18,0.1
565,23.3,1.6,0.6,10.2,45.9,0.1,2.6,6.4,34.2,13,0.1
568,0.1,1.83,17.6,6.2,39.1,0.18,3.1,6.7,27.2,107,0.1
577,1.9,1.63,20.6,4,7.3,0.2,6,0.6,61.5,64,0
579,1.1,1.64,3.4,9.1,0.2,0.05,1.1,0,86.2,132,0
584,1,1.65,11.3,9.1,32,0.21,5.2,3.3,39,71,0.1
589,11.7,1.63,3.6,6.5,37.5,0.95,5.1,4.2,43,46,0.1
593,0.7,1.66,15.4,5.4,32.3,0.41,4.8,3.2,38.8,150,0.1
594,12.1,1.58,6.7,4.6,34.4,0.15,4.1,4.2,45.9,216,0.1
603,10.9,1.6,3.1,7.2,36.3,0.34,5.3,5.7,42.2,30,0.2
605,0.2,1.68,11,7.6,30.5,0.17,7,4.3,39.5,66,0.1
609,20.2,1.08,2.3,9.5,10.7,1.97,15.2,3.9,54.9,0,0.3
612,8.9,1.62,2.9,3.9,29.2,0.08,5.4,11.2,46.8,43,1.2
621,43.4,1.54,0.3,0.8,55.9,0.31,0.7,5.2,37,0,0.1
624,28.3,1.24,2.3,31.5,2.2,1.53,0.9,0.1,62.9,0,0.1
637,0.1,1.77,12.2,5.2,32.2,0.26,1.3,4.8,43.8,157,0.5
641,0.2,1.7,17.6,6.1,35.5,0.08,4.3,2.5,44,132,0
642,0.8,1.72,21.7,5.9,24.1,0.05,4.4,2,41.9,150,0
647,1.8,1.6,11.7,6.2,3.3,0.21,3.8,0.2,74.8,91,0
654,1,1.76,49.8,9.8,9.2,0.1,8.3,4.2,18,64,0.7
657,20.2,1.15,9.1,27.3,9,1.49,27.8,2,23.3,0,0.3
659,1.1,1.5,14.4,25.5,7.3,0.3,30.1,2,20.4,23,0.3
662,3.6,1.67,15.3,8.9,12.8,0.34,5.9,1.4,55.7,23,0
671,3.3,1.61,31.4,14.1,11.1,0.06,3.1,1.8,38.4,112,0.1
673,0.8,1.66,41.7,12.5,8.8,0.06,2.5,1.1,33.3,173,0.1
676,1.2,1.58,25,9.1,20.5,0.19,6.8,2.6,35.9,36,0.1
687,7,1.58,17,7.6,22.8,0.66,8.4,5.7,38.1,13,0.4
688,5.9,1.5,26.5,7,21.3,0.4,5.5,5,34.3,25,0.4
689,3.5,1.53,29.1,7.6,17.8,0.14,7.6,4.3,33.3,41,0.3
694,34.2,1.58,2.4,14.5,27.8,0.36,1.9,3.7,49.5,71,0.2
695,35.5,1.52,1.6,14.2,28,0.08,1.9,4.2,49.9,112,0.2
697,30.9,1.51,0.6,17.1,23.7,0.02,1.1,2.9,54.5,183,0.1
698,21.7,1.18,3.4,12.6,29.8,3.15,4.5,1.8,47.8,0,0.1
699,22.8,1.58,0.6,12.4,33,0.18,2.2,3.7,48,10,0.1
706,171,1.19,4.4,0.4,66.2,1.32,4.8,7.1,17.1,0,0
709,125,1.56,1.4,0.7,62.8,0.06,0.4,9,25.7,68,0
710,0.9,1.31,11.2,16,19.2,2.65,17.7,6,31.7,0,0.4
713,11.6,1.58,12.9,13.8,17,0.14,13.3,4.2,38.5,41,0.4
714,3.3,1.68,17.8,13.4,18.5,0.13,13.6,5.5,30.6,48,0.6
716,0.2,1.77,18.4,13.6,20,0.04,9.1,6.2,31.9,135,0.8
730,77.6,1.57,0.2,1.6,67.4,0.21,0.8,7.6,22.4,15,0
731,85.5,1.38,0.2,2.5,61.4,0.11,0.7,7,28.2,33,0
735,8.8,1.65,5.5,0.7,62.1,0.22,0.9,5.5,25.3,157,0
738,140,1.41,1,1.1,66.9,0.82,2.9,16,11.7,5,0.4
741,4.3,1.57,5.6,2.2,54.9,1.68,8.2,13.2,15.2,71,0.7
745,85.4,1.38,0.7,2.3,50.8,0.56,0.4,3.6,42.2,0,0
749,39,1.68,0.5,3.7,46.5,0.02,0.7,6.3,42.1,56,0.2
753,3.3,1.54,3.1,11.3,5.9,0.38,2,1.9,75.7,28,0.1
758,7,1.29,3.1,14.3,18.3,1.08,6.8,2.3,55.1,0,0.1
765,20.4,1.49,0.5,14.9,26,0.14,3.8,2.2,52.5,10,0.1
766,13.1,1.51,2.2,13.2,24,1.34,6.9,2.8,50.8,41,0.1
767,39.4,1.16,4.3,12,24,1.86,6.7,2.7,50.2,46,0.1
770,3.3,1.72,22.2,9.5,20.3,0.13,4.6,1.8,41.6,104,0
772,41.1,1.56,0.4,6.5,35.3,0.21,3,3.4,51.4,15,0
776,11.3,1.77,1.8,7,30.6,0.41,3.5,3.6,53.4,102,0.1
778,21.7,1.51,0.4,12.7,29.3,0.11,3,3.6,50.9,18,0.1
781,17.5,1.64,0.9,13,27.7,0.29,3,3.8,51.5,68,0.1
784,5.4,1.62,8.4,11.2,26.5,0.14,3.1,3,47.7,152,0.1
787,19.7,1.5,0,24.8,3.3,0.35,3.9,0.1,67.8,15,0.1
794,13.1,1.32,2.9,29.5,3.2,1.8,2,0.1,62.3,0,0
801,20.6,1.11,1.4,19.1,20.3,2.15,6,1.2,51.9,0,0.1
802,16.4,1.53,0.4,18.9,25.4,0.28,4.5,1.6,49.2,15,0
808,0.4,1.62,5.6,19.1,24.3,0.2,10,1.9,39.1,185,0
816,28,1.36,0.6,14.6,2.7,0.46,0.2,0.2,81.7,0,0
823,35.5,1.63,0.4,0.6,52.4,0.14,0,8.6,37.7,10,0.3
824,1.7,1.72,4,1.1,49.2,0.1,1.3,10,34.1,33,0.3
827,2.6,1.75,14.4,0.9,43.3,0.14,1.9,9,29.8,114,0.7
828,14.7,1.37,3.6,16,19.2,1.46,9.1,5.6,45.8,13,0.7
834,21.4,1.31,1.6,24,11.1,0.83,7.1,2.6,53.4,0,0.2
836,8.8,1.33,5.5,24.3,10.8,0.76,8.1,2.4,48.7,36,0.2
838,6.9,1.62,3.1,24.5,10.9,0.4,7.2,2.7,51.4,51,0.2
846,127,0.02,0.3,0.5,72.2,0.09,0.2,4.6,22.2,13,0
854,8.4,1.65,0.6,16.1,21.9,0.03,8,5.2,47.7,23,0.5
858,0.5,1.59,23.1,5.7,25.1,0.23,8.2,3.5,34.4,71,0
860,2.8,1.17,2.4,11,0.4,2.75,17.3,0.1,68.8,0,0
862,0.6,1.71,13.7,10.6,0.3,0.23,8.2,0.1,67.1,66,0
865,19.5,1.38,0.4,26.2,1.5,0.48,2.5,0.2,69.2,0,0
869,19,1.6,0.7,35.2,1.5,0.1,0.6,0.3,61.7,94,0
870,5.3,1.57,3.4,26.8,8.4,1.02,7.5,1.6,52.2,0,0.1
873,7.2,1.58,7,27.7,7.5,0.1,4.1,1.4,51.6,66,0.1
874,1.1,1.66,17.8,22.2,6,0.12,3.9,1.1,48.9,112,0.1
876,0.6,1.67,33.3,27.5,3.3,0.06,1.6,0.4,33.9,185,0
881,3.4,1.29,24.7,4.9,35.6,1.16,2.7,4.3,27.8,38,0
882,2.7,1.7,11.9,5,43.6,0.25,2.8,5,31.7,81,0
884,9.9,1.12,5.3,25.2,3.7,4.97,3,0.1,62.7,0,0
885,7.2,1.52,0,28.4,4.8,0.48,5,0.1,61.7,15,0
887,2.6,1.68,3.8,21.6,3.9,0.57,6.7,0.2,63.8,58,0
895,2.4,1.65,18.1,16.9,11.3,0.16,7.4,1.3,44.9,79,0.1
896,0.1,1.76,24.4,15.6,11,0.13,6.2,1.4,41.4,109,0
897,0.2,1.67,32.8,13.9,9.9,0.08,5,1.2,37.2,132,0
900,13.8,1.59,0.6,14.2,28,0.2,4,3.8,49.3,13,0.1
904,0.6,1.71,21.5,12.6,18.1,0.26,4.1,2.1,41.5,89,0.1
907,14.7,1.49,1.3,7.7,34,1.78,5.8,3.3,47.9,0,0
910,1.3,1.49,6,8,27.3,2.45,10.9,2.9,44.8,36,0.1
912,5.8,1.65,2,8.7,30.8,0.47,4.4,3.3,50.8,58,0
915,0.1,1.8,16.8,6.3,26.7,0.09,3.7,2.7,43.7,142,0.1
916,0.1,1.67,29.8,5,25.8,0.08,1.3,2.4,35.8,157,0.1
925,0.8,1.68,20.6,19.8,3,0.29,3.8,0.1,52.7,86,0
927,0.5,1.78,33.7,22.1,2.5,0.07,4.2,0.1,37.4,145,0
928,92,1.38,0.4,0.5,65,0.58,0.1,10.3,23.6,0,0.1
940,26.9,1.28,1.3,4.4,10.3,1.21,3.3,0.9,79.8,0,0
944,51.3,1.32,0.5,4.2,0.7,0.13,0.5,0,94.1,68,0
945,42.1,1.31,1.4,4.5,1.5,0.19,4.3,0,88.3,104,0
946,38.4,1.44,1,3.9,0.6,0.17,4.8,0,89.7,152,0
949,8.3,1.56,2.3,2.1,4.2,0.74,3.2,0.5,87.7,66,0
950,10.3,1.68,1.7,2.3,3.8,0.17,3.2,0.5,88.4,81,0.1
