,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
4155,0.28,1.49,6.0,5.6,43.8,3.98,5.3,1.6,37.7,71.0,0.0
8100,63.1,1.32,5.0,16.8,22.0,2.14,12.0,7.5,32.9,0.0,0.6
5360,7.9,1.5,2.1,9.9,21.3,2.79,1.3,8.5,55.6,0.0,1.3
2069,23.0,1.48,1.4,9.2,8.4,0.19,0.9,0.6,79.5,33.0,0.0
8707,25.0,1.59,1.0,24.7,14.9,0.08,3.4,3.4,51.1,68.0,1.5
14858,5.26,1.61,5.6,9.8,5.4,0.17,1.6,1.7,75.9,89.0,0.0
9437,0.24,1.61,29.4,8.4,7.0,0.14,27.6,1.7,25.6,91.0,0.3
13452,1.16,1.63,11.0,14.4,31.0,0.1,5.8,2.8,35.0,112.0,0.0
13354,0.05,1.64,17.2,24.1,10.5,0.17,2.2,1.3,44.7,152.0,0.0
7583,121.0,1.54,1.6,2.4,65.0,0.08,0.0,9.8,21.2,20.0,0.0
4356,1.92,1.73,5.6,2.8,45.6,0.09,2.5,6.1,37.3,38.0,0.1
3089,12.48,1.13,6.5,17.9,5.6,2.34,42.5,1.5,25.9,0.0,0.1
11022,130.0,1.39,0.6,0.9,51.3,0.08,0.6,15.4,30.3,13.0,0.9
5715,2.09,1.57,5.0,3.0,53.0,5.01,6.6,7.2,25.2,43.0,0.0
10825,92.0,0.99,0.9,6.3,27.5,1.98,1.2,8.2,55.5,0.0,0.4
4297,69.7,1.58,0.4,2.5,58.8,0.12,1.3,6.8,30.2,91.0,0.0
15695,8.87,1.53,4.6,8.7,29.2,0.91,2.5,1.1,53.9,76.0,0.0
14867,36.2,1.33,1.7,28.2,1.7,3.25,0.0,0.1,68.3,0.0,0.0
16965,24.5,1.32,1.1,1.7,45.4,2.25,2.1,12.8,36.6,56.0,0.3
13263,49.1,1.42,0.7,4.2,28.8,0.75,0.4,2.6,63.3,0.0,0.0
6038,21.9,1.53,0.9,4.8,18.8,0.4,3.2,2.2,70.0,48.0,0.1
12517,39.4,1.47,0.8,2.2,6.0,0.42,2.6,0.2,88.2,152.0,0.0
7596,53.9,1.38,1.4,6.6,21.4,0.55,1.0,1.3,68.3,0.0,0.0
6744,28.9,1.45,1.7,16.3,10.9,0.13,2.4,1.1,67.6,58.0,0.0
288,58.8,1.36,0.5,3.7,5.1,0.09,0.4,0.2,89.9,51.0,0.2
14961,50.0,1.31,3.2,3.7,0.8,0.51,2.8,0.0,89.5,68.0,0.0
10357,1.49,1.59,12.6,7.5,1.7,0.17,1.8,0.1,76.3,114.0,0.0
6298,6.23,1.59,1.6,21.9,4.6,0.26,1.1,0.2,70.5,20.0,0.1
17349,34.2,1.49,1.9,12.3,15.3,0.53,4.4,1.33,64.8,0.0,0.0
5167,12.15,1.57,2.9,5.7,17.9,0.28,7.5,16.6,43.5,13.0,5.9
6363,4.43,1.65,9.8,11.4,10.8,0.06,3.4,0.6,64.0,124.0,0.0
18592,0.01,1.61,38.4,6.7,13.8,0.15,9.8,2.7,28.0,79.0,0.6
16278,2.4,1.72,15.4,2.6,20.2,0.06,5.4,4.6,51.0,173.0,0.8
1001,0.1,1.56,27.8,18.6,0.1,0.1,13.2,0.0,40.3,102.0,0.0
2033,20.35,1.66,0.9,16.8,10.8,0.07,1.5,2.3,67.6,152.0,0.1
12952,0.32,1.62,15.9,5.3,3.7,0.14,3.6,0.2,71.3,114.0,0.0
8068,14.5,1.24,7.2,16.0,16.2,0.98,18.7,5.9,35.5,0.0,0.4
9622,45.4,1.51,0.5,2.3,35.5,0.03,0.6,5.1,55.7,8.0,0.3
3545,0.52,1.5,16.2,15.0,7.8,0.65,5.2,4.0,51.0,43.0,0.8
9844,30.8,1.59,1.2,6.3,24.3,0.12,0.7,0.6,66.9,23.0,0.0
6639,30.45,1.3,1.0,19.5,16.3,1.51,2.9,3.0,57.1,0.0,0.2
2784,1.59,1.83,13.8,5.8,23.8,0.3,6.1,4.3,46.2,112.0,0.0
6518,3.18,1.08,8.2,0.1,0.0,1.08,91.6,0.0,0.1,68.0,0.0
1654,1.22,1.66,35.3,11.3,15.4,0.06,9.1,9.2,18.1,150.0,1.6
9156,42.1,1.51,0.4,4.5,11.5,0.08,0.1,0.3,83.2,140.0,0.0
16076,51.3,1.6,0.3,5.5,52.0,0.02,0.9,2.1,39.2,28.0,0.0
299,10.9,1.58,1.4,25.7,6.9,0.3,2.9,1.5,61.6,199.0,0.0
9907,0.24,1.76,14.3,18.9,17.8,0.13,5.9,1.2,41.8,122.0,0.1
4004,85.5,1.45,1.9,1.8,15.5,0.32,2.2,0.9,77.7,13.0,0.0
586,0.1,1.63,12.2,9.1,28.2,0.15,4.3,3.1,43.0,104.0,0.1
11370,0.01,1.43,44.5,16.6,2.4,0.56,11.5,0.6,24.2,28.0,0.2
12497,26.3,1.43,0.8,4.0,4.6,0.04,0.7,0.3,89.6,122.0,0.0
15601,16.2,1.52,0.4,18.9,25.4,0.28,4.5,1.6,49.2,15.0,0.0
10294,45.6,1.25,0.6,3.6,1.0,0.13,0.7,0.1,94.0,10.0,0.0
7303,0.82,1.66,23.4,5.2,16.8,0.09,4.2,1.8,48.4,160.0,0.2
9354,1.2,1.55,4.8,17.4,0.2,0.18,2.2,0.0,75.4,109.0,0.0
3983,72.3,1.37,1.5,3.7,3.7,0.06,1.4,0.1,89.6,140.0,0.0
2662,79.55,1.43,0.4,0.6,71.1,2.26,1.7,4.9,21.3,0.0,0.0
10795,46.0,1.59,2.5,5.1,42.2,0.07,3.2,3.6,43.3,104.0,0.1
15945,21.0,1.57,0.8,1.3,2.3,0.39,0.8,0.1,94.7,79.0,0.0
9236,36.2,1.51,1.6,2.3,3.8,0.14,1.9,0.1,90.3,137.0,0.0
8140,0.07,1.62,45.0,8.2,10.4,0.11,6.8,1.8,27.6,130.0,0.2
5776,32.9,1.46,1.9,12.3,15.3,0.53,4.4,1.33,64.8,0.0,0.0
7116,17.1,1.67,2.3,9.9,31.2,0.77,2.3,6.2,47.8,0.0,0.2
8517,0.58,1.82,12.2,30.2,15.9,0.02,6.5,5.6,29.4,198.0,0.2
7123,40.1,1.01,0.6,3.2,34.4,0.92,3.4,11.8,45.4,0.0,1.2
6327,0.67,1.71,12.9,9.4,40.9,0.06,3.0,4.2,29.4,104.0,0.2
1810,12.8,1.6,2.2,15.0,17.4,0.27,8.0,6.2,50.4,43.0,0.8
18167,27.6,1.5,0.8,9.1,18.8,0.04,0.2,3.9,67.2,66.0,0.0
10196,24.6,0.58,17.6,14.3,0.6,11.55,23.1,0.0,44.4,0.0,0.0
10311,0.18,1.34,4.9,1.6,3.4,3.31,8.5,0.2,81.4,58.0,0.0
6941,1.45,1.64,8.7,7.8,13.2,0.65,11.7,2.3,56.0,8.0,0.3
9405,3.73,1.21,17.2,17.9,11.7,2.74,24.6,3.0,25.5,0.0,0.1
3690,24.35,1.6,0.6,19.8,9.8,0.09,3.7,0.9,65.2,170.0,0.0
3362,57.85,1.51,0.4,0.6,37.7,1.45,0.2,5.3,55.8,43.0,0.0
4000,57.8,1.32,1.8,1.5,1.5,0.26,1.4,0.1,93.7,48.0,0.0
11353,15.0,1.41,1.3,24.2,0.2,0.03,2.5,0.0,71.8,188.0,0.0
2688,126.0,1.5,0.4,0.6,68.3,0.14,0.4,5.2,25.0,43.0,0.1
18616,0.27,1.74,18.4,4.2,9.9,0.03,1.7,0.5,65.3,89.0,0.0
14102,6.24,1.72,1.0,27.8,14.7,0.07,6.0,5.6,44.5,89.0,0.4
942,34.6,1.33,0.8,5.3,2.1,0.15,1.5,0.1,90.2,28.0,0.0
3822,0.23,1.56,11.3,18.3,0.8,0.22,8.4,0.0,61.2,140.0,0.0
4418,8.32,1.67,12.5,7.0,27.3,0.06,9.7,10.9,31.1,51.0,1.3
10274,26.3,1.4,0.2,1.6,1.7,0.2,1.0,0.1,95.4,99.0,0.0
6233,0.05,1.46,51.3,13.8,2.4,0.27,25.3,2.6,4.2,150.0,0.4
3850,27.6,1.51,0.7,3.3,5.6,0.09,2.2,0.1,88.1,61.0,0.0
5331,12.5,1.65,4.8,11.4,29.0,0.73,5.2,2.4,47.2,0.0,0.0
10505,16.4,1.5,2.2,2.5,46.0,0.96,3.5,7.0,38.6,1.0,0.2
12,0.12,1.77,30.4,14.3,14.5,0.17,13.4,4.0,22.6,151.0,0.8
803,20.8,1.52,0.7,18.4,25.9,0.17,5.1,1.8,48.1,30.0,0.0
217,10.7,1.37,2.0,7.8,17.5,1.93,4.9,0.6,67.2,0.0,0.0
7885,0.82,1.67,17.9,7.7,28.8,0.12,2.7,4.4,38.4,150.0,0.1
5592,3.19,1.37,61.6,5.2,9.6,0.15,7.0,2.4,13.8,41.0,0.4
93,10.5,1.38,5.4,4.1,36.4,2.05,14.2,10.9,28.5,0.0,0.5
14620,31.6,1.48,7.5,7.4,30.0,1.07,1.0,1.5,52.6,0.0,0.0
18705,15.6,1.51,3.0,27.0,11.3,0.17,2.2,1.4,55.1,74.0,0.0
3951,1.86,1.63,20.6,4.0,7.3,0.2,6.0,0.6,61.5,64.0,0.0
12968,1.58,1.41,4.8,10.9,1.0,1.26,6.4,0.1,76.8,28.0,0.0
8923,6.76,1.67,8.2,16.4,20.0,0.18,5.0,3.6,46.6,33.0,0.2
774,2.1,1.59,3.6,5.9,31.6,1.69,5.8,3.9,49.1,74.0,0.1
6187,52.6,1.56,0.3,2.3,52.9,0.04,2.4,7.4,34.6,145.0,0.1
13108,27.6,1.47,1.3,0.4,45.4,0.34,0.4,5.8,46.6,0.0,0.1
4172,74.3,1.63,0.3,4.6,56.6,0.04,1.0,11.5,25.9,48.0,0.1
1427,0.18,1.79,3.7,9.0,21.7,0.69,8.7,3.9,52.9,66.0,0.1
515,3.0,1.78,8.8,13.7,20.9,0.06,11.4,7.2,37.0,56.0,1.0
11639,6.31,1.64,2.0,8.7,30.8,0.47,4.4,3.3,50.8,58.0,0.0
113,25.6,1.63,0.7,3.2,14.6,0.09,2.3,0.6,78.4,18.0,0.0
9642,99.9,1.5,2.8,1.0,38.0,0.71,0.6,5.8,51.6,147.0,0.2
1262,0.77,1.6,8.2,12.1,11.0,0.46,0.8,1.3,66.5,109.0,0.1
7289,53.25,1.63,2.8,5.0,41.9,0.18,6.1,16.7,26.0,48.0,1.5
16790,0.57,1.68,16.5,6.6,23.4,0.07,4.1,3.0,46.4,178.0,0.0
3565,0.15,1.83,19.0,3.6,29.0,0.04,0.0,17.6,30.4,185.0,0.4
864,0.1,1.72,17.6,7.6,1.6,0.11,5.6,0.1,67.5,124.0,0.0
4565,0.27,0.96,19.9,10.0,12.2,0.34,33.5,4.6,19.0,56.0,0.8
9803,8.11,1.45,2.8,19.7,15.5,1.31,5.3,1.7,55.0,0.0,0.0
9268,0.45,1.54,5.1,29.4,1.8,0.22,8.7,0.4,54.6,30.0,0.0
13647,1.64,1.47,12.3,15.5,11.1,2.71,9.1,0.5,51.4,0.0,0.1
16653,0.02,1.13,39.0,22.4,3.8,0.67,10.2,0.6,24.0,23.0,0.0
4383,84.2,1.29,2.8,3.4,41.5,0.7,6.4,14.4,30.5,0.0,1.0
16954,15.8,1.49,7.0,12.3,26.9,0.16,6.0,2.3,45.5,23.0,0.0
16160,17.1,1.63,16.1,5.8,29.2,0.15,7.4,15.9,23.7,86.0,1.8
1416,9.34,1.68,5.4,12.2,13.3,0.12,2.5,1.8,64.8,132.0,0.0
13844,15.8,1.39,1.5,5.1,17.1,0.1,2.1,0.8,73.3,124.0,0.0
17023,4.7,1.71,3.4,6.6,30.6,0.93,4.7,3.4,51.2,89.0,0.1
10119,105.0,1.31,2.0,2.0,24.0,0.8,3.1,5.3,62.9,28.0,0.7
7100,3.09,1.13,13.2,37.1,0.7,8.28,20.0,0.1,28.9,0.0,0.0
6823,0.1,1.77,19.8,10.8,19.2,0.23,5.0,2.7,42.2,94.0,0.3
13078,137.0,1.1,1.0,1.6,48.9,0.81,2.3,15.0,30.6,0.0,0.6
14393,5.78,1.41,3.2,20.4,12.1,2.02,8.5,2.2,53.4,0.0,0.2
14051,0.19,1.79,4.5,12.0,20.8,0.08,6.7,9.6,44.8,165.0,1.6
15713,67.1,1.49,0.5,2.1,43.1,0.06,0.4,6.5,47.2,91.0,0.2
10554,134.0,1.13,1.1,1.4,56.4,2.55,3.3,17.5,20.0,0.0,0.3
18524,130.0,1.55,1.9,1.8,40.5,0.37,1.1,0.7,54.0,15.0,0.0
17373,4.38,1.81,3.8,7.8,30.1,0.41,3.9,4.5,49.8,86.0,0.1
14761,0.73,1.62,34.2,14.7,3.3,0.16,14.2,0.5,33.1,51.0,0.0
14076,0.86,1.51,3.1,43.1,10.2,0.96,12.7,2.4,28.5,41.0,0.0
3422,42.7,1.61,0.5,1.3,41.3,0.1,0.4,5.5,50.9,81.0,0.1
12876,6.57,1.47,3.6,2.0,1.1,0.68,0.9,0.0,92.4,208.0,0.0
8994,16.4,1.48,3.6,3.8,26.8,1.26,3.5,1.6,60.7,107.0,0.0
14826,2.17,1.54,7.5,1.2,52.8,3.21,5.8,8.3,24.2,142.0,0.2
15992,7.89,1.46,0.7,8.6,4.2,0.96,5.2,0.2,81.2,0.0,0.0
7357,11.9,1.55,2.3,26.8,13.8,0.12,1.9,1.8,53.4,109.0,0.0
16725,6.57,1.63,9.8,2.0,29.6,0.2,9.8,9.8,38.2,28.0,0.8
15562,11.2,1.58,1.6,23.9,1.6,0.46,1.1,0.3,71.5,18.0,0.0
10472,93.3,1.38,0.7,0.6,53.4,0.52,2.5,7.4,35.3,8.0,0.1
14244,23.7,1.51,0.3,22.6,10.9,0.47,2.5,2.4,61.1,33.0,0.2
12010,64.4,1.57,1.0,2.4,53.8,0.07,6.3,11.1,26.5,79.0,0.1
18438,118.0,1.45,1.8,1.2,31.4,0.3,2.4,6.4,56.6,41.0,0.2
14459,23.7,1.38,1.3,36.3,2.4,0.04,3.0,0.4,56.6,61.0,0.0
8208,11.5,1.65,0.9,9.6,6.2,0.11,0.5,0.7,82.0,160.0,0.0
8528,0.87,1.62,41.7,12.5,8.8,0.06,2.5,1.1,33.3,173.0,0.1
12628,0.18,1.73,21.0,11.0,16.4,0.11,2.5,1.6,47.5,147.0,0.0
16121,108.0,1.35,0.4,1.3,54.7,0.2,1.5,17.3,24.1,23.0,0.7
13521,0.16,1.52,14.3,11.4,6.9,0.12,2.4,0.8,64.2,168.0,0.0
202,105.0,1.43,1.8,2.3,63.8,0.8,1.3,15.4,15.1,0.0,0.3
5960,2.87,1.71,13.1,15.8,16.6,0.15,13.3,6.6,33.4,56.0,1.2
1651,1.88,1.77,14.9,13.4,20.4,0.5,13.6,11.6,24.2,18.0,1.9
11254,78.9,1.43,1.3,1.0,53.5,0.31,6.3,12.3,25.2,15.0,0.4
16812,0.16,1.78,12.6,12.6,21.6,0.05,12.6,4.2,36.0,162.0,0.4
8186,39.4,1.46,3.1,6.4,34.0,0.21,3.5,3.1,49.6,56.0,0.3
12751,22.4,1.43,1.1,15.0,11.7,0.01,1.4,1.1,69.7,170.0,0.0
4224,1.75,1.55,15.5,5.5,47.4,0.98,2.8,9.6,18.8,74.0,0.4
12698,7.01,1.58,1.3,5.6,17.0,1.07,8.7,1.1,66.3,165.0,0.0
6337,0.02,1.61,13.0,9.0,13.8,0.25,3.7,1.7,58.5,145.0,0.3
4173,17.95,1.42,0.5,6.2,31.3,1.09,3.5,1.7,56.8,0.0,0.0
15210,0.42,1.73,8.9,33.6,5.2,0.11,25.6,1.9,24.6,119.0,0.2
12667,0.96,1.37,31.6,8.3,15.7,0.11,8.6,2.3,33.2,109.0,0.3
9556,13.1,1.67,1.7,3.7,26.4,0.14,2.5,9.6,55.7,46.0,0.4
42,9.77,1.5,1.74,21.13,16.02,0.5,3.7,3.81,53.22,24.0,0.38
4685,13.2,1.52,2.8,7.3,6.6,0.64,3.9,5.7,71.5,71.0,2.2
10266,0.18,1.56,4.0,1.3,7.2,1.4,2.2,0.3,85.0,175.0,0.0
18708,0.33,1.7,17.2,24.1,10.5,0.17,2.2,1.3,44.7,152.0,0.0
6377,29.6,1.5,0.4,4.7,20.4,0.04,0.5,1.3,72.7,71.0,0.0
883,0.1,1.68,14.0,4.8,41.5,0.13,7.5,5.1,27.0,117.0,0.1
10924,14.5,1.46,0.9,17.2,6.2,0.77,8.1,0.5,67.1,8.0,0.0
10309,32.9,1.41,1.5,1.7,3.6,0.02,2.4,0.1,90.7,20.0,0.0
9188,25.6,1.55,0.8,5.6,1.6,0.02,0.1,0.0,91.9,153.0,0.0
2989,5.26,1.61,2.7,4.1,5.6,0.61,5.1,0.1,82.4,86.0,0.0
7771,4.6,1.66,3.1,30.0,6.0,0.07,3.2,0.6,57.1,117.0,0.0
12692,2.19,1.6,15.0,15.8,19.2,0.04,5.0,5.4,39.4,178.0,0.2
4493,0.04,1.79,36.6,10.2,9.0,0.12,7.6,0.8,35.6,86.0,0.2
5712,65.75,1.52,2.2,5.5,45.9,0.08,1.7,3.1,41.6,56.0,0.0
13053,2.38,1.49,11.6,17.8,0.3,0.03,1.5,0.0,68.8,165.0,0.0
801,20.6,1.11,1.4,19.1,20.3,2.15,6.0,1.2,51.9,0.0,0.1
13598,9.86,1.58,0.4,52.0,3.8,0.02,4.1,0.1,39.6,160.0,0.0
15357,2.09,1.63,7.2,9.1,15.2,0.32,2.8,0.4,65.3,89.0,0.0
9888,6.05,1.56,2.4,26.2,3.2,0.1,3.0,0.1,65.1,79.0,0.0
16471,46.0,1.35,1.0,8.7,8.4,0.2,1.6,1.0,79.3,10.0,0.0
7475,2.19,1.69,22.0,9.6,23.4,0.27,14.0,1.6,29.4,58.0,0.0
6526,2.11,1.77,21.6,12.9,2.3,0.21,6.2,0.0,57.0,130.0,0.0
17193,3.94,1.55,5.4,25.6,6.5,0.27,25.0,1.9,35.4,46.0,0.2
5312,86.8,1.57,1.9,1.7,27.7,0.06,1.5,7.7,58.9,140.0,0.6
14938,109.0,1.25,2.4,0.4,29.6,0.23,2.0,11.6,52.4,89.0,1.6
16203,3.42,1.53,7.5,35.9,0.2,0.06,11.2,0.0,45.2,124.0,0.0
7097,0.07,1.4,55.8,4.2,2.2,0.3,26.4,0.2,11.2,91.0,0.0
11222,15.3,1.61,25.8,0.1,18.7,0.09,8.2,24.6,15.3,145.0,7.3
6104,22.4,1.32,0.9,2.3,24.7,8.6,1.1,2.4,68.4,0.0,0.1
18445,118.0,1.3,2.9,1.6,27.9,0.25,3.6,25.5,23.5,117.0,15.0
16212,0.09,1.31,83.5,1.1,0.2,0.42,14.1,0.1,0.9,86.0,0.1
69,12.72,1.28,2.7,8.76,32.41,0.07,8.28,5.26,41.35,38.0,1.24
8022,5.82,1.65,34.6,11.1,15.3,0.12,9.1,8.8,19.7,59.0,1.4
66,1.44,1.03,11.87,25.34,1.42,2.68,42.42,0.51,18.07,0.0,0.37
5366,82.2,0.65,22.2,4.3,14.7,14.32,0.8,6.7,50.3,23.0,1.0
13649,0.02,1.15,61.8,9.2,5.3,0.15,2.1,0.2,21.4,23.0,0.0
18348,0.03,1.56,35.9,28.6,0.1,0.07,22.9,0.0,12.5,200.0,0.0
9965,4.38,0.6,34.1,9.9,10.2,5.03,20.5,0.8,24.5,0.0,0.0
8063,0.01,1.55,46.3,5.6,11.9,0.28,7.8,2.3,25.9,23.0,0.2
8636,110.0,1.51,1.3,1.4,67.4,0.11,4.9,7.0,17.9,91.0,0.1
9116,61.1,1.08,8.8,5.4,35.1,5.56,1.3,10.5,38.2,23.0,0.7
10529,12.7,1.4,6.3,1.1,56.0,3.73,10.8,7.8,18.0,122.0,0.0
10566,30.9,1.6,2.4,2.8,60.5,0.21,2.9,14.0,16.5,104.0,0.9
7908,0.1,1.76,15.5,1.6,45.9,0.14,10.0,11.0,15.6,150.0,0.4
10807,34.6,1.46,2.2,5.9,18.1,0.76,0.9,3.8,68.8,0.0,0.3
13232,0.14,1.66,10.6,7.8,24.5,0.35,4.8,1.7,50.6,89.0,0.0
715,7.0,1.67,21.6,13.8,18.3,0.04,10.6,5.5,29.3,66.0,0.9
17948,0.88,1.05,8.2,0.1,0.0,1.08,91.6,0.0,0.1,68.0,0.0
18609,39.4,1.45,1.3,7.4,23.7,0.97,1.4,3.5,62.6,0.0,0.1
14744,3.94,1.49,2.7,17.8,13.3,0.98,3.1,6.3,56.5,0.0,0.3
7516,31.6,1.63,0.6,6.8,24.9,0.03,1.3,2.9,63.5,74.0,0.0
10047,55.2,1.48,1.8,1.7,7.2,0.15,2.0,0.1,87.2,94.0,0.0
4361,9.63,1.73,9.7,4.7,33.7,0.33,11.2,16.4,23.2,25.0,1.1
15038,1.64,1.74,6.1,3.4,3.5,0.32,12.0,0.3,74.7,84.0,0.0
9954,7.23,1.65,0.7,2.2,47.3,0.34,2.0,8.3,39.4,147.0,0.1
4607,45.15,1.36,2.2,5.9,18.1,0.76,0.9,3.8,68.8,0.0,0.3
10270,47.3,1.52,2.0,2.4,5.5,0.17,2.7,0.5,86.9,89.0,0.0
6801,0.02,1.72,8.2,17.0,7.4,0.07,3.8,0.9,62.7,84.0,0.0
14365,3.29,1.58,3.4,26.8,8.4,1.02,7.5,1.6,52.2,0.0,0.1
11952,15.8,1.62,2.6,15.7,7.9,0.15,1.5,0.1,72.2,79.0,0.0
11577,64.4,1.34,2.8,6.5,27.7,0.54,6.5,2.6,53.8,180.0,0.1
6258,14.3,1.72,2.1,13.4,27.7,0.08,7.2,17.7,28.4,61.0,3.5
4736,14.95,1.56,8.3,14.6,19.0,0.18,6.6,6.2,44.1,61.0,1.2
15325,11.4,1.65,0.6,15.9,6.9,0.16,2.5,0.3,73.8,76.0,0.0
11402,14.5,1.56,1.1,11.2,36.2,0.38,6.0,9.6,35.4,155.0,0.5
18685,68.4,1.37,0.4,29.8,5.7,1.15,6.3,0.6,57.2,0.0,0.0
8852,1.56,1.73,5.8,11.4,17.6,0.44,6.4,5.4,52.6,23.0,0.8
11485,15.3,1.63,2.1,0.9,23.7,0.06,3.1,3.8,66.4,53.0,0.0
10405,11.0,1.53,0.4,5.8,35.0,1.07,2.4,2.0,54.4,5.0,0.0
18243,8.33,1.65,7.1,1.7,33.5,0.46,0.6,4.9,52.2,117.0,0.0
13657,0.15,1.79,14.0,32.7,9.8,0.06,3.7,0.3,39.5,107.0,0.0
4048,0.39,1.7,3.3,1.0,1.6,2.1,6.7,0.0,87.4,115.0,0.0
8126,21.7,1.48,3.0,19.0,16.7,0.26,5.0,2.6,53.6,36.0,0.1
9179,28.9,1.49,1.6,4.4,2.1,0.09,1.9,0.0,90.0,74.0,0.0
18711,6.9,1.54,3.0,16.9,16.1,0.59,3.9,2.8,57.1,15.0,0.2
18115,6.57,1.64,1.3,5.6,17.0,1.07,8.7,1.1,66.3,165.0,0.0
10321,18.9,1.38,4.1,5.6,0.5,0.07,2.5,0.0,87.3,18.0,0.0
2258,0.29,1.86,14.2,19.3,12.2,0.07,6.0,3.7,44.2,109.0,0.4
1803,28.9,1.49,1.5,10.7,25.4,0.08,3.1,3.3,55.7,107.0,0.3
12409,19.7,1.72,0.1,7.9,13.4,0.02,0.7,1.0,76.9,152.0,0.0
3019,98.15,1.43,1.2,0.8,62.2,0.49,1.1,5.7,28.9,0.0,0.0
13302,18.1,1.57,10.2,6.6,14.0,0.14,6.6,2.6,59.8,86.0,0.2
5421,51.6,1.35,2.8,6.5,27.7,0.54,6.5,2.6,53.8,180.0,0.1
5685,5.18,1.67,1.2,30.4,8.8,0.14,4.3,0.9,54.4,36.0,0.0
18493,14.8,1.79,5.6,3.2,30.4,0.18,0.1,18.8,35.1,109.0,6.8
15291,70.1,1.65,32.2,17.8,1.6,0.21,13.4,0.0,35.0,135.0,0.0
1964,4.49,1.51,35.7,15.4,5.6,0.21,13.3,0.8,29.2,127.0,0.0
13803,24.3,1.56,1.9,5.4,42.0,1.07,2.2,3.5,45.0,119.0,0.0
5646,0.05,1.42,41.4,4.4,23.5,0.42,7.6,4.9,18.1,38.0,0.1
15547,11.6,1.59,0.5,15.5,9.7,0.15,2.5,2.9,68.7,23.0,0.2
802,16.4,1.53,0.4,18.9,25.4,0.28,4.5,1.6,49.2,15.0,0.0
8603,0.78,1.42,4.1,20.2,12.8,1.14,3.2,2.2,57.4,0.0,0.1
16961,50.6,1.39,3.1,0.5,36.2,1.17,4.4,0.8,54.9,64.0,0.0
