,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
9095,0.32,1.72,15.2,4.2,31.9,0.07,11.5,3.4,33.7,155.0,0.1
17798,2.89,1.57,5.3,10.8,12.4,0.1,4.1,0.5,66.9,79.0,0.0
9746,1.58,1.63,27.6,8.4,5.2,0.12,3.6,0.4,54.8,112.0,0.0
2827,44.05,1.43,1.7,4.5,0.7,0.48,2.7,0.0,90.4,79.0,0.0
8841,1.25,1.69,17.8,18.4,18.6,0.15,6.2,5.8,32.6,96.0,0.6
1397,38.53,1.25,19.1,27.1,2.0,0.43,6.0,0.2,45.6,116.0,0.0
14237,27.0,1.56,2.3,12.0,12.7,0.44,4.2,1.4,67.3,41.0,0.1
4524,18.4,1.57,2.9,12.9,26.8,0.25,3.0,2.8,51.6,26.0,0.0
6899,26.3,1.48,1.7,2.9,1.3,0.31,1.9,0.0,92.2,94.0,0.0
13568,31.6,1.45,1.4,7.6,20.7,0.42,1.1,1.5,67.7,10.0,0.0
3006,8.88,1.51,2.0,15.2,0.7,0.19,2.9,0.0,79.2,79.0,0.0
2661,40.75,1.58,1.8,0.1,68.5,0.58,0.3,3.4,25.9,196.0,0.0
15982,3.67,1.58,7.0,3.8,0.4,0.3,4.2,0.0,84.5,114.0,0.1
11495,1.31,1.39,26.5,10.4,19.5,0.13,7.1,1.9,34.6,79.0,0.0
13174,61.3,1.61,1.0,1.9,40.9,0.07,0.3,0.6,55.3,152.0,0.0
8224,4.53,1.71,2.5,23.6,12.8,0.19,5.7,1.8,53.4,38.0,0.2
12696,15.1,1.69,1.3,7.9,19.0,0.06,3.2,1.4,67.2,81.0,0.0
7565,30.2,1.26,1.6,4.3,19.1,1.76,0.0,2.1,72.9,23.0,0.0
15442,14.5,1.44,0.9,1.6,39.5,1.09,2.9,3.4,51.6,0.0,0.1
17294,12.2,1.52,2.8,2.9,56.6,2.31,5.3,7.0,25.4,53.0,0.0
18566,0.55,1.73,15.9,4.0,23.5,0.02,2.6,1.3,52.7,104.0,0.0
11551,0.8,1.71,21.5,12.6,18.1,0.26,4.1,2.1,41.5,89.0,0.1
16983,44.7,1.17,4.5,21.6,10.7,2.72,2.9,3.8,56.1,0.0,0.4
17265,21.7,1.48,1.0,27.2,10.0,0.1,3.3,2.1,56.3,58.0,0.1
15453,5.26,1.68,18.0,3.4,25.8,0.62,0.5,3.5,48.7,76.0,0.1
10603,0.07,1.63,21.8,25.7,0.4,0.29,31.7,0.1,20.3,43.0,0.0
14800,0.329,1.12,4.6,0.6,57.0,4.14,4.8,4.9,28.0,155.0,0.1
12200,122.0,1.54,1.9,1.7,52.0,0.08,5.1,23.1,14.2,76.0,2.0
5221,0.06,1.69,23.8,19.0,6.2,0.24,13.0,0.6,37.2,28.0,0.2
1753,16.75,1.57,9.6,16.1,12.9,0.07,6.1,2.2,52.9,68.0,0.2
17199,5.75,1.41,20.0,10.4,19.2,1.11,7.0,3.0,40.2,15.0,0.2
8185,1.77,1.5,35.6,4.8,18.2,0.07,3.8,16.4,18.2,152.0,3.0
6163,65.75,1.53,0.6,3.3,51.6,0.06,3.9,8.3,32.2,94.0,0.1
7676,5.26,1.16,12.3,15.5,11.1,2.71,9.1,0.5,51.4,0.0,0.1
14181,0.45,1.78,11.9,23.0,7.0,0.05,8.3,0.8,49.0,155.0,0.0
1836,8.44,1.27,1.2,53.5,9.6,2.14,8.8,1.9,25.0,0.0,0.0
1954,0.78,1.59,27.4,12.6,15.8,0.08,5.4,2.4,36.4,58.0,0.0
11950,81.5,1.31,6.2,14.1,7.8,1.42,3.6,0.2,68.1,56.0,0.0
11122,0.07,1.64,6.2,8.8,3.0,0.05,3.0,0.6,78.4,71.0,0.0
17748,0.03,1.76,7.2,25.2,5.4,0.4,10.0,0.2,52.0,107.0,0.0
13372,1.31,1.59,20.8,17.4,12.5,0.38,7.5,1.4,40.4,96.0,0.0
7081,0.08,1.65,15.6,3.4,9.8,0.36,2.9,1.1,67.0,160.0,0.2
1374,25.35,1.29,1.1,25.3,5.6,1.33,1.3,0.3,66.4,0.0,0.0
10466,89.4,1.48,0.4,1.2,48.9,0.17,0.2,8.9,40.0,41.0,0.4
5122,92.45,1.46,0.4,0.0,72.7,0.05,0.0,3.2,23.7,13.0,0.0
2777,0.77,1.45,9.7,4.5,34.9,0.82,4.1,10.0,36.4,68.0,0.4
14216,30.2,1.46,0.9,5.6,15.1,1.52,3.4,1.8,73.2,0.0,0.0
12175,2.32,1.62,30.5,11.2,18.2,0.03,6.9,7.6,24.8,127.0,0.8
9224,36.8,1.47,1.0,3.0,3.6,0.02,0.2,0.1,92.1,99.0,0.0
14620,31.6,1.48,7.5,7.4,30.0,1.07,1.0,1.5,52.6,0.0,0.0
12128,1.97,1.82,1.4,5.0,46.1,1.37,7.9,3.7,35.9,175.0,0.0
12320,12.2,1.44,2.4,6.6,6.9,0.75,2.8,1.4,79.8,46.0,0.1
1653,3.3,1.72,34.6,11.1,15.3,0.12,9.1,8.8,19.7,59.0,1.4
6517,24.65,1.07,11.0,0.1,0.1,1.19,88.7,0.0,0.1,20.0,0.0
8072,1.31,1.59,54.7,7.2,3.4,0.05,20.9,0.9,12.8,112.0,0.1
13913,0.09,1.87,29.4,5.5,21.8,0.04,3.9,18.5,14.8,142.0,6.1
15618,56.5,1.53,1.6,5.8,26.9,0.27,1.9,1.8,61.9,53.0,0.1
6639,30.45,1.3,1.0,19.5,16.3,1.51,2.9,3.0,57.1,0.0,0.2
9478,0.34,1.84,12.1,32.5,12.1,0.6,5.2,2.0,35.8,71.0,0.3
11156,21.0,1.34,1.0,26.1,7.8,0.84,3.3,1.1,60.7,0.0,0.0
8741,31.6,1.51,1.4,6.2,9.9,0.07,0.8,0.3,81.4,48.0,0.0
13122,39.4,1.51,1.3,7.3,22.8,0.16,1.4,4.4,64.0,20.0,0.2
3231,1.19,1.48,0.3,11.5,25.0,0.43,1.5,2.6,59.0,18.0,0.1
15126,16.7,1.45,2.7,22.8,1.2,1.1,7.5,0.1,65.7,0.0,0.0
1646,11.8,1.73,12.8,8.2,24.2,0.07,6.4,21.1,20.6,81.0,6.7
2058,24.0,1.68,0.7,11.2,19.4,0.16,5.7,2.4,60.6,49.0,0.0
15019,18.4,1.48,0.6,2.2,4.1,0.11,1.0,0.1,91.6,15.0,0.0
15102,7.56,1.39,1.3,24.4,1.0,0.53,8.2,0.2,64.9,20.0,0.0
9182,39.4,1.3,2.8,3.8,1.2,1.54,2.0,0.0,90.2,0.0,0.0
8492,9.86,1.63,7.2,15.8,24.0,0.12,1.8,1.5,49.7,160.0,0.0
14266,4.73,1.71,1.8,12.2,20.1,0.48,2.8,2.6,60.5,21.0,0.0
4296,85.5,1.21,0.2,2.1,61.7,0.12,0.8,7.6,27.5,56.0,0.1
15140,12.5,1.51,0.8,21.0,0.5,0.11,2.4,0.0,75.3,96.0,0.0
14865,17.4,1.61,1.1,6.2,52.1,0.35,1.2,6.8,32.5,0.0,0.1
9365,80.2,1.55,0.6,0.7,63.1,0.08,2.0,6.0,27.6,13.0,0.0
12871,53.2,1.37,2.0,3.1,0.9,0.07,0.3,0.0,93.7,84.0,0.0
9239,1.97,1.59,7.7,3.9,2.2,5.53,9.7,0.0,76.5,28.0,0.0
2059,62.45,1.45,0.3,3.1,24.5,0.08,0.0,0.4,71.7,8.0,0.0
3966,46.65,1.36,0.5,1.3,2.5,0.37,2.1,0.1,93.5,15.0,0.0
15028,57.0,1.07,4.6,3.3,2.6,2.55,4.3,0.0,85.2,36.0,0.0
12626,19.7,1.63,1.2,16.7,22.1,0.05,1.9,4.6,53.4,99.0,0.1
395,0.3,1.6,34.2,11.8,10.4,0.16,3.8,1.2,38.6,124.0,0.0
15795,17.1,1.54,1.2,6.5,17.0,0.34,4.2,3.8,67.1,15.0,0.2
12362,27.0,1.62,2.0,2.8,33.8,0.05,0.8,1.0,59.6,89.0,0.0
18727,0.05,1.78,11.8,20.7,10.8,0.15,4.6,0.9,51.2,127.0,0.0
11286,6.57,1.53,6.9,5.3,36.5,1.02,14.4,10.4,25.7,0.0,0.8
4240,64.4,1.08,1.3,0.6,47.3,3.38,8.6,6.2,35.8,0.0,0.2
5429,19.7,1.67,7.4,10.4,28.0,0.07,5.6,13.8,33.2,114.0,1.6
13470,34.2,1.54,0.3,5.6,25.7,0.03,0.5,2.8,65.1,8.0,0.0
4251,1.7,1.5,26.4,10.5,15.0,1.04,15.2,1.1,31.7,30.0,0.1
15090,15.1,1.5,2.3,7.6,11.1,0.21,5.4,2.7,70.2,18.0,0.7
3416,28.3,1.53,1.1,4.8,17.7,0.44,1.1,1.3,74.0,63.0,0.0
8573,0.08,1.11,72.4,3.4,0.6,0.08,20.0,0.2,3.4,162.0,0.0
4112,8.33,1.38,5.9,4.5,1.9,1.38,3.5,0.1,84.1,51.0,0.0
8348,35.5,1.58,1.6,8.9,14.8,0.22,4.2,2.9,67.5,79.0,0.1
4254,0.48,1.72,12.1,13.9,20.6,0.19,5.8,1.4,46.2,109.0,0.0
11868,14.5,1.36,3.6,23.2,2.5,0.88,7.4,0.2,63.1,0.0,0.0
2937,92.65,1.49,0.5,0.4,46.3,0.05,0.5,19.6,30.3,104.0,2.4
8891,0.21,1.64,43.0,10.4,13.4,0.11,8.4,4.4,19.6,102.0,0.8
15271,72.3,1.59,1.9,1.8,53.9,0.6,1.8,5.4,35.1,0.0,0.1
18028,7.67,1.65,1.0,30.6,7.7,0.14,3.9,1.4,55.4,94.0,0.0
13467,0.02,1.73,15.4,4.5,20.3,0.14,2.0,3.5,54.2,58.0,0.1
9797,0.18,1.65,24.2,1.2,34.8,0.11,3.8,4.6,31.4,109.0,0.0
8036,4.09,1.51,36.0,10.4,16.9,0.12,8.2,8.6,18.5,41.0,1.4
2062,34.85,1.43,0.4,6.4,18.5,0.42,0.8,2.9,71.0,8.0,0.0
11543,23.0,1.69,0.1,6.3,22.9,0.06,1.4,4.9,64.1,51.0,0.3
10464,68.4,1.43,0.9,0.7,55.7,0.97,2.1,8.7,31.7,10.0,0.2
2715,3.29,1.54,3.1,11.3,5.9,0.38,2.0,1.9,75.7,28.0,0.1
17832,53.9,1.19,1.0,6.9,22.8,1.25,4.0,1.4,63.6,10.0,0.0
9956,1.42,1.58,4.3,3.18,43.9,2.36,6.3,7.6,34.8,190.0,0.0
370,1.6,1.81,18.8,0.9,41.2,0.11,3.7,8.4,26.5,124.0,0.5
17434,34.2,1.65,1.4,4.8,33.2,0.11,1.9,5.8,52.8,76.0,0.1
11510,51.3,1.63,0.8,5.3,28.7,0.02,2.1,3.8,59.1,79.0,0.2
218,23.2,1.4,1.1,9.6,17.9,0.36,2.1,0.7,68.6,15.0,0.0
8617,0.87,1.63,3.2,23.3,7.0,0.85,3.4,1.5,61.5,132.0,0.1
6726,29.6,1.38,0.8,10.9,11.1,0.38,1.0,1.2,75.0,10.0,0.0
4071,8.62,1.54,2.2,0.8,3.7,0.43,0.4,0.1,92.7,135.0,0.0
9153,47.3,1.43,0.3,4.2,3.8,0.1,0.2,0.0,91.5,0.0,0.0
10909,5.26,1.55,6.5,14.0,19.3,1.03,5.4,3.9,50.7,0.0,0.2
12026,88.1,1.47,0.3,0.9,55.3,0.06,2.4,1.7,39.4,18.0,0.0
4129,0.7,1.67,8.4,8.0,36.2,2.9,3.0,5.4,38.9,76.0,0.1
5952,62.45,1.56,2.6,1.0,44.0,0.3,4.8,26.0,17.0,10.0,4.6
8253,2.1,1.57,6.0,17.3,1.4,1.66,3.2,0.1,72.0,135.0,0.0
12201,214.0,1.46,1.3,1.9,52.8,0.06,3.4,23.6,15.1,132.0,1.9
170,13.5,1.53,1.3,8.9,11.8,0.75,1.1,1.7,75.1,74.0,0.1
1706,8.33,1.46,20.8,10.4,1.9,2.72,53.1,0.6,13.1,0.0,0.1
15860,14.5,1.34,17.9,4.1,7.0,0.4,4.6,1.0,65.4,84.0,0.0
2464,1.13,1.56,28.9,12.0,10.0,0.07,9.5,1.0,38.5,170.0,0.1
7927,0.53,1.46,35.0,5.6,22.6,0.33,14.4,5.4,17.0,112.0,0.0
18362,113.0,0.49,29.0,4.2,13.0,11.89,2.8,5.4,45.0,132.0,0.6
343,72.4,0.69,8.0,5.8,22.5,9.05,30.9,2.4,30.4,0.0,0.0
9213,32.9,1.46,0.4,3.2,4.5,0.2,1.7,0.2,90.0,15.0,0.0
7082,53.9,1.39,0.1,1.5,34.6,1.41,1.5,7.7,54.4,0.0,0.2
3008,0.9,1.54,4.8,17.4,0.2,0.18,2.2,0.0,75.4,109.0,0.0
11030,3.57,1.49,14.7,6.0,8.2,0.19,6.7,3.2,60.2,81.0,1.0
1562,2.12,1.59,24.2,3.4,35.8,0.23,5.5,8.2,22.7,51.0,0.2
9674,40.8,1.57,0.5,1.8,40.0,0.13,0.3,4.4,53.0,10.0,0.0
11254,78.9,1.43,1.3,1.0,53.5,0.31,6.3,12.3,25.2,15.0,0.4
13802,5.59,1.42,4.5,5.8,40.4,1.58,3.5,3.3,42.5,104.0,0.0
5010,57.2,1.53,1.5,4.2,32.5,0.22,2.6,11.0,47.4,8.0,0.9
142,56.5,1.42,1.0,5.6,9.7,0.32,1.1,0.5,82.1,10.0,0.0
17532,0.13,1.73,21.6,13.6,15.2,0.16,13.2,6.2,29.0,71.0,1.2
4203,23.45,1.62,0.9,8.9,47.1,0.04,1.4,3.5,38.2,150.0,0.0
11469,86.8,1.57,1.9,1.7,27.7,0.06,1.5,7.7,58.9,140.0,0.6
17230,2.09,1.76,33.0,4.8,28.6,0.14,7.9,4.5,21.1,86.0,0.1
8792,1.69,1.34,49.0,7.4,8.5,0.24,6.8,0.6,27.7,46.0,0.0
313,33.0,1.42,0.2,1.5,13.3,0.58,1.4,0.9,82.7,0.0,0.0
6145,26.61,1.59,14.2,13.6,18.4,0.79,15.6,11.4,24.4,20.0,2.4
295,20.2,1.5,0.5,24.8,7.0,0.07,2.2,1.1,64.3,43.0,0.1
13619,13.1,1.54,2.7,12.8,17.6,0.74,1.1,1.5,64.2,81.0,0.1
8398,21.7,1.58,2.6,2.9,11.8,0.08,0.0,4.3,77.7,38.0,0.7
12787,13.5,1.67,1.5,21.2,12.3,0.6,2.6,1.2,61.2,81.0,0.0
9526,48.6,1.48,1.8,9.4,35.9,0.35,1.9,5.2,45.7,10.0,0.1
15772,21.0,1.48,1.5,6.9,45.5,1.05,4.5,3.4,38.0,8.0,0.2
14170,81.5,1.46,2.0,2.3,43.5,0.06,1.5,20.3,28.9,104.0,1.5
18379,3.14,1.64,10.6,1.3,7.9,0.11,2.8,0.9,76.5,135.0,0.0
14418,21.6,1.56,7.5,17.9,13.9,0.23,8.2,1.5,51.0,48.0,0.0
6952,25.35,1.39,0.8,12.4,1.2,0.02,3.3,0.0,82.3,122.0,0.0
6358,1.25,1.65,11.1,3.4,27.4,0.2,2.1,1.0,55.0,109.0,0.0
3936,9.72,1.62,4.2,0.9,16.6,0.14,1.6,0.9,75.8,157.0,0.0
2594,4.84,1.33,14.4,18.6,16.1,4.39,13.7,4.2,32.8,5.0,0.2
334,4.3,1.74,10.7,4.9,33.1,0.06,5.5,3.2,42.6,142.0,0.0
7901,208.0,1.68,25.4,1.1,44.4,0.21,4.7,10.1,14.1,86.0,0.2
16600,6.57,1.54,2.2,10.5,3.6,0.68,3.2,0.4,80.1,43.0,0.0
9006,77.6,1.52,0.4,0.6,64.0,0.24,0.5,4.4,30.0,23.0,0.1
4957,0.55,1.54,2.4,9.0,2.8,0.52,3.7,0.5,81.6,0.0,0.0
15124,9.64,1.4,2.9,2.8,4.9,2.68,6.9,0.0,82.5,109.0,0.0
15292,7.56,0.92,6.1,15.2,2.3,7.44,12.4,0.1,63.9,0.0,0.0
5997,22.05,1.62,1.7,7.0,46.1,0.3,7.3,3.2,34.7,114.0,0.0
1145,2.87,1.62,15.2,4.4,36.8,0.51,2.6,2.8,37.6,66.0,0.6
7090,1.25,1.49,18.2,0.8,36.6,0.99,4.1,10.4,29.7,104.0,0.2
4472,1.4,1.47,8.1,26.8,8.6,0.63,31.2,2.3,22.7,13.0,0.3
7088,0.19,1.62,8.9,12.7,9.4,0.12,9.3,6.3,49.2,76.0,4.2
60,12.0,1.02,3.57,34.21,0.47,0.7,48.26,0.02,13.44,17.0,0.03
9507,0.23,1.16,8.5,17.9,2.9,0.26,12.7,0.1,57.9,81.0,0.0
13997,15.8,1.53,3.0,19.3,14.5,0.45,5.4,2.2,55.5,23.0,0.1
14152,1.01,1.67,11.1,13.4,16.4,0.93,9.7,2.8,46.4,15.0,0.2
18416,42.9,1.49,0.2,2.0,8.9,1.53,1.0,0.1,87.9,0.0,0.0
17167,0.01,1.41,43.8,5.2,15.2,0.16,14.6,1.6,19.6,160.0,0.0
10946,35.5,1.41,1.5,5.4,10.2,0.72,1.3,0.5,81.1,0.0,0.0
15281,16.7,1.41,4.7,7.0,12.4,1.82,2.7,0.7,72.5,84.0,0.0
2431,13.15,1.53,13.6,10.7,15.3,0.37,5.6,1.5,53.3,28.0,0.0
6650,10.06,1.53,2.5,31.1,8.7,0.11,5.3,1.8,50.6,48.0,0.0
16198,3.68,1.62,6.6,33.1,1.6,0.41,16.7,0.3,41.7,25.0,0.0
5513,12.09,1.58,6.7,4.6,34.4,0.15,4.1,4.2,45.9,216.0,0.1
1936,16.45,1.55,0.8,13.1,4.7,0.1,2.2,0.5,78.7,25.0,0.0
18592,0.01,1.61,38.4,6.7,13.8,0.15,9.8,2.7,28.0,79.0,0.6
7582,80.2,1.6,1.4,1.2,69.5,0.29,0.3,11.5,16.1,0.0,0.0
9419,68.4,1.6,2.6,0.3,64.3,0.05,3.4,2.9,26.5,84.0,0.0
15999,1.31,1.58,8.8,6.9,3.9,0.1,2.2,0.2,78.0,104.0,0.0
11098,4.47,1.42,0.5,0.7,13.3,1.93,6.7,1.3,77.4,198.0,0.1
10288,1.26,1.43,4.2,1.5,2.3,2.47,4.2,0.1,87.7,56.0,0.0
11634,22.3,1.41,1.3,7.7,34.0,1.78,5.8,3.3,47.9,0.0,0.0
9032,110.0,1.55,0.3,0.8,63.4,0.12,0.1,10.6,24.7,13.0,0.1
13495,40.8,1.65,0.6,2.0,38.4,0.81,1.4,10.3,47.1,0.0,0.2
11895,29.6,1.53,5.2,11.6,15.3,0.05,4.5,0.8,62.2,102.0,0.0
3045,34.85,1.59,3.0,1.4,57.9,0.07,4.8,11.6,21.2,64.0,0.1
11464,35.5,1.49,4.1,5.8,35.4,0.73,3.7,3.9,47.0,0.0,0.1
5440,8.55,1.51,1.24,11.7,17.7,0.41,3.1,2.5,63.8,10.0,0.0
15549,128.0,1.15,2.6,6.2,20.0,2.14,0.9,1.0,69.3,0.0,0.0
4281,1.64,1.81,18.8,0.9,41.2,0.11,3.7,8.4,26.5,125.0,0.5
1450,10.3,1.48,8.3,11.8,23.9,0.84,10.6,10.5,33.4,0.0,1.5
7262,0.04,1.58,28.8,16.2,12.2,0.15,4.4,1.6,36.8,165.0,0.0
10053,6.9,1.49,0.4,24.6,0.5,0.32,8.4,0.0,66.1,25.0,0.0
6719,71.0,1.04,31.8,0.6,0.6,3.08,65.6,0.3,1.0,0.0,0.1
3624,1.13,1.5,16.5,21.1,7.5,0.89,10.5,0.4,44.0,15.0,0.0
14534,3.29,1.32,22.6,10.8,18.1,1.46,7.7,2.3,38.2,5.0,0.3
17548,5.7,1.24,6.1,23.5,13.9,4.74,18.1,2.0,36.2,0.0,0.2
10641,3.29,1.27,18.9,19.6,3.5,3.12,36.6,2.0,18.6,0.0,0.8
14084,39.4,1.44,2.5,5.8,37.1,0.82,5.1,3.8,45.5,20.0,0.2
14553,0.14,1.73,20.6,10.9,11.1,0.13,2.3,0.6,54.5,137.0,0.0
14518,19.7,1.57,1.0,22.4,16.8,0.04,3.0,2.4,54.3,81.0,0.1
10672,2.63,1.7,6.9,4.7,27.6,0.03,1.0,10.3,48.4,124.0,1.1
15904,10.1,1.56,3.5,5.6,3.4,0.82,3.9,0.2,83.4,2.0,0.0
12634,0.18,1.86,15.2,31.4,8.8,0.14,5.8,1.2,37.6,104.0,0.0
8800,0.69,1.73,18.4,10.5,13.7,0.2,5.2,1.4,50.8,71.0,0.0
14225,19.7,1.5,4.6,10.7,10.3,1.71,4.5,1.2,68.7,48.0,0.0
4205,46.0,1.43,0.3,3.5,57.8,2.22,5.2,2.4,30.8,0.0,0.0
3386,4.93,1.62,9.0,24.4,8.8,0.02,5.6,1.4,50.6,66.0,0.2
3276,26.95,1.58,0.4,10.9,17.3,0.04,1.5,0.4,69.5,18.0,0.0
14594,0.2,1.72,22.0,11.1,9.1,0.08,4.6,0.5,52.7,145.0,0.0
5361,13.8,1.77,2.6,10.1,20.9,0.62,4.6,7.2,53.8,51.0,0.5
1453,19.5,1.68,4.7,13.0,25.2,0.95,8.4,6.8,41.0,0.0,0.9
13095,26.7,1.51,0.5,3.7,11.4,0.24,2.2,1.4,80.6,25.0,0.2
14149,0.03,1.62,33.5,9.0,20.6,0.09,0.7,7.4,28.6,66.0,0.2
15647,1.16,1.5,57.1,4.2,4.2,0.05,3.3,0.2,31.0,162.0,0.0
8942,0.2,1.81,10.8,15.6,22.9,0.08,5.0,5.9,39.4,140.0,0.4
17534,0.01,1.68,43.3,9.4,8.2,0.11,19.9,3.0,15.8,117.0,0.4
33,0.3,1.87,19.3,4.6,32.4,0.09,2.8,11.1,26.0,178.0,3.8
17411,30.2,1.59,1.3,4.5,55.9,0.95,3.2,5.9,29.2,0.0,0.0
8085,0.07,1.52,18.1,23.7,6.1,1.02,18.7,2.0,31.1,10.0,0.3
488,218.0,1.3,0.3,0.0,75.6,0.13,1.8,5.0,17.3,8.0,0.0
